,CLASS_NAME,num,x,y,win15advancedB1,win15advancedB2,win15advancedB3,win15advancedB4,win15advancedB5,win15advancedB6,win15advancedB7,win15advancedB8,win15advancedB9,win15advancedB10,win15higherB1,win15higherB2,win15higherB3,win15higherB4,win15higherB5,win15higherB6,win15higherB7,win15higherB8,win15higherB9,win15higherB10,win15simpleB1,win15simpleB2,win15simpleB3,win15simpleB4,win15simpleB5,win15simpleB6,win15simpleB7,win15simpleB8
6999,water,10986,373337.913482,2381544.34845,52.015556,49.357536,6.2849845e-19,104.03111,164.29681,4.893484,2.3600166,12.733773,-0.5164566,0.96975327,0.8809977,2.3061225,13.663265,150.19388,0.00038689657,2788.648,0.00034530077,2420.1958,0.00084278826,6837.1377,0.017560493,6.8966312,0.013460029,0.32834378,33.133335,-356.0233,39390.848,2497532.2
7000,water,10988,373339.712652,2381541.96719,52.40222,46.844883,-1.0689556e-18,104.80444,155.4551,4.8643665,2.3327098,12.352222,-0.5172063,0.96962565,0.88002276,2.3948717,13.697436,149.03076,0.00037928045,2830.7283,0.0003385028,2450.893,0.0008493954,7278.523,0.01811358,6.849567,0.0140731195,0.3347994,31.924444,-453.09442,36047.535,2454874.2
7001,water,10989,373339.712652,2381540.11511,52.81778,45.060127,-6.352747e-19,105.63556,145.50273,4.8447633,2.34756,13.351091,-0.50369996,0.96942294,0.88704824,2.1717172,14.686869,153.84848,0.00037397505,2865.9797,0.00033674296,2501.5457,0.0007514608,6713.8184,0.0184,6.822918,0.013638215,0.3178623,34.737778,-591.09973,34111.117,2405703.5
7002,water,10990,373337.648898,2381540.43261,52.20889,48.418587,6.657679e-19,104.41778,160.55435,4.8698864,2.3216968,12.770489,-0.480924,0.96722627,0.89706665,2.08,14.1,158.87,0.0003853205,2796.07,0.00035048526,2469.347,0.0007408106,6298.83,0.01751111,6.8616157,0.013589462,0.3188189,33.12,-433.6299,38705.047,2537199.8
7003,water,10991,373337.11973,2381537.41635,52.644444,46.886913,-1.0689556e-18,105.28889,153.84988,4.8328543,2.3492131,12.954844,-0.48603612,0.9652177,0.89706665,2.08,14.15,158.87,0.00037703206,2851.145,0.00034315704,2517.4219,0.0007238802,6416.905,0.018627161,6.82691,0.013663692,0.321577,33.697777,-618.85846,37775.64,2476959.8
7004,water,10992,373335.63806,2381536.19926,52.422222,49.150616,-4.861969e-19,104.844444,161.09135,4.8682723,2.3787696,13.539378,-0.5020495,0.9658838,0.9003015,2.2060301,13.462312,159.1407,0.0003839669,2807.7336,0.0003533433,2466.7776,0.0007630727,6868.7188,0.018795062,6.866764,0.012995811,0.30996004,35.511112,-554.9758,39366.754,2479165.2
7005,water,10993,373336.008478,2381534.55884,53.377777,43.808395,-5.709002e-19,106.755554,140.94914,4.7391725,2.3584604,13.142222,-0.48933002,0.96444124,0.8902651,2.2994924,14.807107,154.03554,0.00036760283,2917.5635,0.000333546,2545.8618,0.0007593386,7404.508,0.020938272,6.714551,0.013894599,0.32136497,34.284443,-793.2138,34470.14,2276520.8
7006,water,10994,373341.458905,2381543.07844,52.893333,43.775288,2.3208703e-19,105.78667,142.23894,4.840356,2.342966,12.658884,-0.5321273,0.9708807,0.88421655,2.4358974,14.2615385,150.38461,0.0003716032,2881.2512,0.00033438872,2500.5498,0.0008315302,7620.41,0.01865679,6.8359876,0.014269437,0.3344395,32.86222,-559.0907,31637.658,2387063.5
7007,water,10995,373343.258076,2381543.07844,53.13778,41.678795,-2.0159384e-19,106.27556,133.15074,4.834829,2.3426795,12.958025,-0.5311536,0.9713381,0.8738054,2.5336788,14.378239,145.4145,0.00036260506,2934.9482,0.000321549,2523.9758,0.0008584015,7960.1504,0.018637037,6.8466115,0.014332081,0.3371232,33.564445,-563.04333,28830.012,2386050.0
7008,water,10997,373343.575576,2381546.25345,52.63111,46.406143,-1.0858962e-18,105.26222,148.86902,4.889918,2.3711212,14.179832,-0.53348243,0.9712452,0.8893424,2.3877552,14.183674,152.90816,0.00037521348,2862.3315,0.00033910904,2502.333,0.0008252204,7398.985,0.01894321,6.877033,0.013015079,0.3354002,36.755554,-596.6261,36093.95,2372614.0
7009,water,11001,373353.629763,2381560.06473,52.60889,47.72703,-5.759824e-20,105.21778,151.58368,4.799036,2.3992352,15.298765,-0.49115515,0.9631691,0.8795694,2.9368422,13.178947,144.97894,0.00038301092,2814.279,0.00034771796,2394.9617,0.000934662,9697.942,0.029007407,6.7171397,0.01232064,0.33696017,39.324444,-749.76056,38709.03,2009604.6
7010,water,11002,373352.04226,2381560.48806,52.60889,47.72703,-5.759824e-20,105.21778,151.58368,4.799036,2.3992352,15.298765,-0.49115515,0.9631691,0.8795694,2.9368422,13.178947,144.97894,0.00038301092,2814.279,0.00034771796,2394.9617,0.000934662,9697.942,0.029007407,6.7171397,0.01232064,0.33696017,39.324444,-749.76056,38709.03,2009604.6
7011,water,11003,373351.777676,2381562.28723,51.804443,52.31287,8.097635e-19,103.60889,171.0026,4.8356605,2.3983636,14.962845,-0.48067337,0.959767,0.8803025,2.801047,12.308901,146.03665,0.00040189852,2706.0522,0.00036500435,2302.4656,0.00093208766,8982.827,0.029125925,6.747617,0.012127452,0.34060216,38.24889,-520.7283,43989.242,2091908.8
