,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16
3193,luodi,3269,374565.929866,2381043.94192,0.6203474,-0.0306,-0.2343032,-0.21073402,-0.08467395,-0.34810954,-0.061522868,-0.29825127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,luodi,3270,374563.284028,2381047.44766,0.8088737,-0.0112,-0.105660364,-0.14977576,-0.034400523,-0.26053035,-0.02356823,-0.14210726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,luodi,3271,374356.114863,2380469.39807,0.5285171,-0.0372,-0.3084577,-0.27729636,-0.10711969,-0.43419266,-0.075544655,-0.38135615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,luodi,7852,371500.127201,2384852.47263,1.2845927,0.029,0.124570444,0.22165185,0.060104433,0.5695442,0.052709635,0.18828662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,luodi,7853,371501.873455,2384852.47263,1.3114918,0.030899994,0.13475794,0.22331923,0.06452922,0.5750605,0.05646186,0.20488043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,luodi,7854,371501.926371,2384850.51471,1.114106,0.012699999,0.053973645,0.19402984,0.02618139,0.48148143,0.022823336,0.078477524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,luodi,7855,371500.180118,2384850.30304,1.1071122,0.0124999955,0.050833654,0.19685037,0.025207547,0.490196,0.022174435,0.07378957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,luodi,7856,371498.116364,2384850.40887,0.99213976,-0.00090000033,-0.0039456394,0.149216,-0.0018844301,0.35077286,-0.0016205709,-0.005568986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,luodi,7857,371498.486781,2384848.6097,1.086108,0.0075000003,0.041276835,0.13907284,0.017594779,0.32307684,0.014382806,0.059617665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,luodi,7860,371497.904697,2384854.64222,1.6797314,0.060700007,0.2536565,0.3233348,0.12408446,0.9556714,0.11122758,0.41523284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,luodi,7861,371499.862617,2384854.74805,1.298387,0.029600002,0.12982456,0.260274,0.06199038,0.70370376,0.054137893,0.19681962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,luodi,7862,371351.947009,2384702.3742,1.2750716,0.028799996,0.120906785,0.24824683,0.059009448,0.6604477,0.051993813,0.18236785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,luodi,7863,371354.367951,2384702.41389,0.9434146,-0.0058000013,-0.029116472,0.112773284,-0.012995214,0.25421524,-0.010799139,-0.040590223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,luodi,7864,371355.995142,2384702.41389,1.0731708,0.008100003,0.03529413,0.1647059,0.016908063,0.39436626,0.014626436,0.0508183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,luodi,7867,371354.129826,2384700.4692,1.5767634,0.041699998,0.2238325,0.2291105,0.09661167,0.59440553,0.08096961,0.35930267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,luodi,7868,371354.090138,2384698.84201,2.5995262,0.0675,0.44437134,0.38948703,0.17319083,1.2759337,0.13934995,0.8430798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,luodi,7869,371347.859188,2384694.55575,1.141635,0.014899999,0.066134036,0.17860647,0.031391036,0.43488646,0.02713867,0.09678269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,luodi,7871,371343.930118,2384694.47637,1.9858657,0.083699994,0.33017752,0.3848049,0.16624035,1.2510011,0.15247457,0.5705355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,luodi,7872,371344.168243,2384686.06261,1.2487047,0.023999996,0.110599056,0.21044703,0.051520646,0.5330789,0.04437541,0.16585086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,luodi,7873,371342.461677,2384686.06261,1.7376127,0.065500006,0.26943648,0.32503223,0.13284612,0.9631045,0.11975108,0.4458024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,luodi,7874,371342.104489,2384684.35604,4.140719,0.1049,0.61094934,0.4627182,0.25315723,1.722441,0.21523072,1.3852148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,luodi,7875,371343.73168,2384684.31635,1.4550335,0.0339,0.18534717,0.23251846,0.07926708,0.6059259,0.06584058,0.29041207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,luodi,7876,371346.152622,2384684.35604,1.1091219,0.012800001,0.05173808,0.1979742,0.02573417,0.49368536,0.022668991,0.07513826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,luodi,7880,371347.898876,2384690.42824,1.1004319,0.0092999935,0.047814876,0.1410974,0.021087391,0.32855272,0.017558552,0.069297485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,luodi,7881,371346.390748,2384690.46793,1.042268,0.004099995,0.020696592,0.1140496,0.009211727,0.25746274,0.0076842248,0.02957711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,luodi,7882,371243.771897,2384600.58879,1.5643777,0.026299998,0.22008367,0.10622154,0.076080225,0.23769093,0.0554974,0.3524348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,luodi,7883,371245.756276,2384600.65494,1.5839416,0.032,0.22598872,0.13389944,0.08503905,0.30920064,0.065664195,0.36326876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,luodi,7884,371248.005239,2384600.52264,0.8697068,-0.008000001,-0.06968642,-0.11662534,-0.023611259,-0.20888895,-0.016656121,-0.095287286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,luodi,7885,371248.071384,2384602.44088,2.9869566,0.0914,0.4983642,0.3490427,0.21342559,1.0723982,0.18312229,0.99510205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,luodi,7886,371248.203676,2384604.42526,2.7063653,0.08309999,0.46038777,0.34284258,0.19559708,1.0434108,0.16637568,0.886335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,luodi,7887,371249.658888,2384604.68984,0.35768643,-0.042200003,-0.47309417,-0.4852136,-0.14129606,-0.6533923,-0.08931746,-0.5512485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,luodi,7889,371250.188055,2384608.85704,0.62023216,-0.0229,-0.23439099,-0.2579365,-0.073263586,-0.41009462,-0.04842994,-0.29835242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,luodi,7890,371254.024521,2384612.42892,1.2372013,0.013899997,0.10602591,0.038681906,0.038389582,0.08047676,0.028644668,0.1585859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,luodi,7891,371255.545879,2384612.23048,0.91240877,-0.0047999993,-0.04580152,-0.10313902,-0.014827247,-0.18699187,-0.010156407,-0.06333886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,luodi,7892,371257.728695,2384612.23048,0.30593607,-0.045600004,-0.5314686,-0.5331011,-0.15567586,-0.6954546,-0.09679227,-0.6073492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,luodi,7895,371260.374534,2384612.23048,0.34686345,-0.035400003,-0.48493156,-0.5380836,-0.13102129,-0.69968057,-0.07703155,-0.56278455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229,luodi,7896,371251.973996,2384643.9144,1.0159575,0.00090000033,0.00791557,-0.06753457,0.002669085,-0.12652439,0.0018865401,0.011238892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,luodi,7897,371251.973996,2384645.83263,1.0837989,0.0045000017,0.04021449,-0.045901623,0.013452333,-0.08777428,0.00947704,0.058051087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,luodi,7898,371250.188055,2384646.16336,4.53406,0.1297,0.6386017,0.4817453,0.2877962,1.8591065,0.25847363,1.5022838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,luodi,7899,371250.121909,2384644.57586,2.9371314,0.0986,0.492016,0.36405107,0.22025616,1.1449065,0.19384113,0.9762682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,luodi,7900,371273.802165,2384646.69253,2.1391304,0.0393,0.36288086,0.18840578,0.11942034,0.4642856,0.08494725,0.6429375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,luodi,7901,371273.868311,2384648.47847,2.4955752,0.0507,0.4278481,0.22608699,0.1472817,0.58426976,0.1087087,0.7999244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,luodi,7902,371275.588106,2384648.74305,1.3378996,0.014800001,0.14453125,0.009474591,0.046250004,0.019130468,0.03179459,0.22099105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,luodi,7904,371251.973996,2384630.6852,2.8653846,0.0776,0.4825871,0.3113311,0.19351682,0.9041532,0.15914162,0.9487942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,luodi,7905,371252.172434,2384632.93417,3.1801567,0.0835,0.52154905,0.34214875,0.2086848,1.040201,0.1719919,1.0663295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,luodi,7906,371254.024521,2384630.15604,1.7248995,0.0361,0.266028,0.14533335,0.09799801,0.34009373,0.07487017,0.43913957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239,luodi,7907,371254.222959,2384627.90707,1.6768149,0.028899997,0.25284338,0.09396483,0.08548201,0.20741987,0.061537538,0.41367638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,luodi,7908,371254.222959,2384626.31957,1.1889597,0.008900002,0.08632397,-0.058823522,0.027717927,-0.111111104,0.019032715,0.12771748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,luodi,7909,371252.304726,2384626.58416,1.7826087,0.036000002,0.28125,0.15737474,0.100623064,0.37353432,0.07547803,0.46915746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,luodi,7910,371251.775559,2384628.03937,2.3548386,0.0504,0.40384617,0.22947368,0.1426669,0.5956284,0.10706274,0.7396934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,luodi,7911,370760.162867,2384574.85503,1.5818858,0.046899997,0.2253724,0.26488093,0.10281034,0.7206477,0.088762544,0.36213395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,luodi,7912,370762.425059,2384574.53753,2.2964911,0.0739,0.3932943,0.33503312,0.170483,1.0076685,0.14573637,0.7140747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,luodi,7913,370762.464747,2384572.75159,1.7669774,0.0576,0.2771896,0.3041769,0.12635712,0.8742938,0.109677516,0.4610837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,luodi,7914,370760.718493,2384572.75159,1.5828295,0.048199996,0.22565542,0.28144884,0.104290895,0.7833787,0.09064375,0.36265498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247,luodi,7915,370760.480368,2384570.33065,1.7150468,0.053700007,0.2633644,0.28800002,0.118922964,0.8089889,0.10255608,0.4339561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,luodi,7916,370762.226621,2384570.4894,1.6521164,0.0493,0.2458853,0.27644354,0.11010061,0.7641243,0.09434757,0.40043208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,luodi,7918,370762.107558,2384566.52064,1.9156442,0.059699997,0.31404522,0.33440173,0.13692516,1.0048153,0.11647599,0.53624034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,luodi,7919,370764.607876,2384566.56033,1.7745504,0.055999994,0.2791625,0.2887996,0.1250324,0.8121469,0.10754173,0.46500048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3251,luodi,7920,370766.274754,2384566.48095,1.6408707,0.053000003,0.24267401,0.28200287,0.113409534,0.7855264,0.09931194,0.3943636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3252,luodi,7922,370768.894134,2384566.56033,2.1188924,0.0687,0.35874677,0.3295861,0.15699014,0.98323166,0.13444649,0.63356054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3253,luodi,7923,370768.656009,2384565.17126,2.1891448,0.0723,0.37287262,0.34444442,0.16419102,1.0508473,0.14131914,0.6658825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,luodi,7925,370766.631942,2384562.59157,1.9217792,0.060100004,0.31548557,0.31756046,0.1376978,0.9306625,0.11721982,0.53926617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3255,luodi,7929,370759.805679,2384566.36189,2.1916058,0.0653,0.37335622,0.3278054,0.15614147,0.9753289,0.13043095,0.66700333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,luodi,7931,370757.860987,2384568.70346,3.234801,0.1066,0.5277228,0.4175471,0.23718189,1.433754,0.2100443,1.0859814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,luodi,7935,370755.638483,2384574.77566,2.1604095,0.067999996,0.3671706,0.33263156,0.15801139,0.99684536,0.13414979,0.65273905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,luodi,7936,370756.035359,2384576.68066,1.8291972,0.056800008,0.2930857,0.28315413,0.1290243,0.7900001,0.11010314,0.4929765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3259,luodi,7937,370758.218176,2384576.60129,2.1362321,0.07840001,0.36229208,0.34673366,0.16853398,1.0615385,0.1492765,0.6415979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,luodi,7939,370762.663184,2384576.2441,4.777372,0.10349999,0.6538218,0.47078648,0.26013565,1.7791932,0.21622682,1.5715369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,luodi,7940,370754.05098,2384576.16472,2.0500736,0.0713,0.34427813,0.32824427,0.15667492,0.97727275,0.13688794,0.60126317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,luodi,7942,370754.289105,2384574.57722,2.5344505,0.082399994,0.4341412,0.3569292,0.18913813,1.1100776,0.1628484,0.81619126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,luodi,7943,370754.170042,2384578.06973,2.6794057,0.079100005,0.45643395,0.35262597,0.19001034,1.0894041,0.15957361,0.8755214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,luodi,7944,370752.463477,2384578.86348,3.1484017,0.0941,0.51788664,0.3776224,0.22075582,1.2134831,0.1892568,1.0548121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,luodi,7945,370756.233797,2384578.42692,3.2603407,0.09290001,0.530554,0.41574225,0.22201008,1.4231465,0.18841675,1.0950949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,luodi,7946,370762.623497,2384556.79718,3.8682635,0.0958,0.5891759,0.40664127,0.23757745,1.3706422,0.19803862,1.299966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,luodi,7947,370764.091937,2384556.7575,3.4867725,0.094,0.5542453,0.3984085,0.22825217,1.3245149,0.19222589,1.1740025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,luodi,7948,370766.552567,2384556.7575,3.1091313,0.094699994,0.51327914,0.40867808,0.22047116,1.3822525,0.18980084,1.0404677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,luodi,7950,370768.457571,2384548.26436,2.4701629,0.081300005,0.4236582,0.37148595,0.18558937,1.1821086,0.16012512,0.78920627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,luodi,7951,370770.957889,2384548.70092,2.8473895,0.092,0.48016703,0.4025717,0.21017936,1.347682,0.18234865,0.94183624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,luodi,7952,370773.101018,2384548.70092,3.143187,0.09279999,0.5172798,0.39589742,0.21909715,1.3106961,0.18709373,1.0529138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3272,luodi,7953,370772.862892,2384546.75623,2.5,0.08219999,0.42857137,0.39298424,0.18769273,1.2948072,0.16199979,0.8017837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3273,luodi,7956,370771.75164,2384544.33528,2.3515754,0.0815,0.40326568,0.36019188,0.18129025,1.1259372,0.15837297,0.73827094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,luodi,7958,370767.98132,2384542.31122,2.4042933,0.078499995,0.41250658,0.3313521,0.17994933,0.9911109,0.15470298,0.7611046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3275,luodi,7959,370770.838826,2384542.62872,3.1540287,0.090900004,0.51853967,0.402529,0.21710657,1.3474429,0.18410052,1.0568583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3276,luodi,7960,370772.426329,2384542.50966,3.1358025,0.086500004,0.5164179,0.40254003,0.21135315,1.3475046,0.17664598,1.0502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3277,luodi,7963,370774.410708,2384536.39777,2.599665,0.09550001,0.44439277,0.37345132,0.20600854,1.1920905,0.18386884,0.84313667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,luodi,7964,370776.752275,2384536.47714,3.2287104,0.0916,0.5270426,0.41170213,0.21972051,1.3996382,0.18597627,1.0838013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,luodi,7965,370776.315712,2384534.61183,2.4814188,0.087699994,0.42552155,0.3897824,0.1931793,1.2775195,0.17009573,0.793962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,luodi,7967,370772.227891,2384534.6912,2.6108696,0.0741,0.44611683,0.36944124,0.18181655,1.1717901,0.15054858,0.847724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,luodi,7968,370770.203825,2384534.81027,2.7626374,0.0802,0.46845797,0.37527353,0.19383068,1.201401,0.16236134,0.9086922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,luodi,7969,370772.346954,2384532.30995,2.5475285,0.08140001,0.43622726,0.3786008,0.18843806,1.218543,0.16147718,0.82162887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,luodi,7970,370773.894769,2384532.50839,1.83455,0.06860001,0.29442063,0.32338747,0.14211705,0.9559015,0.12721798,0.4956902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,luodi,7971,370776.990401,2384528.69838,2.2445562,0.074300006,0.3835829,0.36317396,0.16882005,1.1405752,0.14542621,0.6909345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,luodi,7972,370778.339778,2384528.53963,1.6024636,0.053799994,0.23149739,0.28053692,0.1116,0.7798507,0.09908502,0.37345517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,luodi,7973,370781.236972,2384528.57932,2.006192,0.065000005,0.3347065,0.34579438,0.14749889,1.057143,0.12649459,0.5803266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,luodi,7974,370781.117909,2384526.59494,1.7009603,0.0511,0.25952262,0.28764278,0.11515905,0.80758023,0.09834792,0.426515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,luodi,7975,370778.577904,2384526.47587,1.4727932,0.0391,0.19119805,0.2621762,0.08646296,0.71067417,0.07403731,0.30066118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,luodi,7976,370776.712588,2384526.55525,1.5641294,0.054100007,0.22000815,0.28755367,0.109098315,0.80722904,0.09799589,0.35229683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,luodi,7977,370780.760721,2384524.68993,1.6058495,0.0435,0.232496,0.29043087,0.10056627,0.818612,0.08445814,0.37530997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,luodi,7979,370782.506974,2384522.38805,1.4752576,0.04609999,0.1920033,0.26581156,0.09408161,0.7240964,0.08376334,0.30207786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3292,luodi,7980,370780.760721,2384522.62618,1.5200869,0.0479,0.20637655,0.27446517,0.09942553,0.75658715,0.08798418,0.3276183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,luodi,7981,370778.935092,2384522.5468,1.4899256,0.046199992,0.19676317,0.27437642,0.09534389,0.75625,0.084502704,0.31048238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,luodi,7982,370780.641658,2384520.6418,1.8043796,0.0551,0.2868298,0.28616023,0.12571524,0.8017492,0.106948756,0.48033324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,luodi,7983,370782.546662,2384520.52274,1.6114864,0.054299995,0.23415264,0.2845601,0.11275853,0.795483,0.10009438,0.37839285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3296,luodi,7984,370784.570728,2384520.52274,1.6034063,0.049599998,0.2317757,0.28710938,0.10721975,0.8054794,0.093297616,0.3739718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,luodi,7985,370786.475732,2384520.48305,1.7503566,0.052599996,0.27282155,0.3032395,0.119793214,0.8704268,0.10186375,0.4524527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3298,luodi,7988,370782.506974,2384518.7368,1.525683,0.048099995,0.208135,0.27140254,0.10005645,0.745,0.08847115,0.33077642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3299,luodi,7990,370780.522595,2384517.14929,1.5323911,0.045199998,0.21023254,0.26926827,0.097480826,0.7369826,0.08471653,0.33455336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,luodi,7991,370782.546662,2384516.27617,1.2960894,0.0318,0.12895378,0.23240374,0.06403695,0.60553634,0.056909293,0.19540176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,luodi,7992,370784.491353,2384516.43492,1.269072,0.026099995,0.118582435,0.22977023,0.055632733,0.5966277,0.048123006,0.17862591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,luodi,7993,370786.277294,2384516.51429,1.3893214,0.034999996,0.16294226,0.2597075,0.075518064,0.7016349,0.065266356,0.25186688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,luodi,7994,370787.785422,2384516.4746,1.5640669,0.0405,0.21998914,0.2783153,0.09439046,0.7712934,0.07881708,0.3522621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,luodi,7995,370788.579174,2384513.97429,1.6089518,0.051700003,0.23340859,0.28323156,0.10985091,0.79030144,0.09642932,0.37700742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,luodi,7997,370784.094477,2384514.49023,1.3309929,0.033,0.14199656,0.24542469,0.068453535,0.65049756,0.06013207,0.2167945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,luodi,7998,370784.610416,2384512.94241,1.3860619,0.034900002,0.1617988,0.2567703,0.07514505,0.69095814,0.065002315,0.24992867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,luodi,7999,370786.356669,2384512.42647,1.422692,0.038000003,0.174472,0.26633662,0.08142442,0.72604585,0.07070241,0.27156568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,luodi,8001,370784.689791,2384510.48178,1.321101,0.031500004,0.13833994,0.23841377,0.06601294,0.6260979,0.057690624,0.21076311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,luodi,8002,370782.626037,2384510.52147,1.5222348,0.045799993,0.20705242,0.27446303,0.09738069,0.7565789,0.08519471,0.32883123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,luodi,8003,370782.229161,2384512.26772,1.5717762,0.047,0.22232734,0.27794263,0.10222223,0.769863,0.088580295,0.35654098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,luodi,8004,370779.490718,2384512.74397,1.5886244,0.0445,0.22738887,0.26554266,0.10059227,0.7230989,0.08547567,0.36585054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,luodi,8005,370778.181028,2384512.58522,1.59375,0.0475,0.22891566,0.2673956,0.104276046,0.7299863,0.08999621,0.36867148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,luodi,8006,370777.98259,2384514.5696,1.6093144,0.0471,0.23351511,0.26744777,0.10487403,0.73018074,0.089890994,0.3772057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,luodi,8007,370776.315712,2384514.76804,1.6391479,0.048,0.24217963,0.2723514,0.107817546,0.7485795,0.092071146,0.3934318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,luodi,8008,370776.037899,2384516.83179,1.6962501,0.055700004,0.25822905,0.28869894,0.11993065,0.811749,0.10488062,0.42401886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,luodi,8009,370778.181028,2384516.7921,1.6470587,0.052799992,0.24444441,0.28428093,0.1136075,0.79439247,0.0992302,0.3977058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,luodi,8010,370778.220716,2384518.97492,1.7547685,0.055400006,0.2739862,0.30298436,0.12320242,0.86937606,0.106133536,0.45474842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,luodi,8014,370775.958524,2384522.50712,1.981595,0.063999996,0.3292181,0.3237705,0.14515494,0.9575757,0.124447756,0.5684706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,luodi,8016,370774.093207,2384520.56242,2.1357028,0.0703,0.3621844,0.323986,0.1595668,0.9585185,0.1372232,0.6413532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,luodi,8017,370774.172583,2384518.53836,2.0671256,0.062,0.34792367,0.30614465,0.1468716,0.8824451,0.12306081,0.60932606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,luodi,8018,370774.251958,2384516.71273,1.9747775,0.0657,0.3276808,0.32503733,0.14672637,0.9631269,0.12684768,0.56516886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,luodi,8019,370774.251958,2384524.65025,2.2006633,0.072399996,0.37512955,0.32369077,0.16480102,0.9572271,0.14169183,0.67112166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,luodi,8020,370774.251958,2384526.63462,2.5233264,0.0751,0.4323546,0.37079886,0.18019387,1.1786339,0.1510799,0.81155235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,luodi,8021,370781.871973,2384506.39396,1.5930948,0.048099995,0.22872084,0.271028,0.104887895,0.74358964,0.09083423,0.36831123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,luodi,8022,370784.650103,2384506.47333,1.442487,0.0427,0.18116249,0.24285716,0.08795248,0.64150953,0.07787423,0.283129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,luodi,8023,370786.356669,2384506.63208,1.3909854,0.037299998,0.16352476,0.24776681,0.078099124,0.65874994,0.06848258,0.25285527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,luodi,8025,370788.499799,2384505.08427,1.4435575,0.038899995,0.1815212,0.26158443,0.08403079,0.70850194,0.07273311,0.28375182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
