,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23
0,baigurang,253,374967.428021,2381818.59221,3.6697965,2.3137033,0.57171583,0.34076616,31.230549,0.94630283,0.91760623,1.0836267,1.0529054,1.0246478,0.99479616,1.0993401,1.2354615,0.40983832,,0.6631548,,249.18434,396.25412,,0.25083408,-0.34076616,0.91248196
1,baigurang,257,375119.519645,2381822.04944,6.1415095,4.3185186,0.71994716,0.5472371,48.52038,2.4152954,2.0866141,2.570184,2.2265966,2.696031,2.3403325,1.5045828,1.9239582,0.6927948,91.518974,0.8351093,3880.0757,263.89792,685.906,91.518974,0.38437003,-0.5472371,1.2671843
2,baigurang,3836,373366.350393,2382041.28532,5.2090397,3.1171663,0.677889,0.46465448,38.924053,1.5073029,1.5469832,1.5209348,1.5608308,1.6679649,1.7101879,1.3825655,1.68916,0.4542914,,0.78631306,,243.68713,486.23355,,0.2737545,-0.46465448,1.1425434
3,baigurang,3837,373370.279464,2382031.08561,4.748624,3.3202703,0.65209067,0.4176938,36.499607,1.3615465,1.1260583,1.354232,1.1194732,1.5830721,1.3254939,1.3106235,1.5634713,0.37274998,,0.7563865,,254.66066,408.19965,,0.2311174,-0.4176938,1.0697844
4,baigurang,3838,373362.394865,2382023.2407,4.803371,3.3218708,0.6553727,0.42105263,36.483723,1.736612,1.3961723,1.610929,1.2861243,1.8043716,1.4555024,1.3196539,1.5788051,0.45637313,,0.7601931,2477.4985,249.92728,458.73053,,0.27480915,-0.42105263,1.0764253
5,baigurang,3840,373349.377339,2382009.22106,4.6777163,3.4313984,0.6477457,0.42097902,35.96593,1.3788546,1.0869565,1.4922907,1.1864735,1.5319383,1.221256,1.2987098,1.5434458,0.26880762,,0.751346,,262.92633,340.7633,,0.17286777,-0.42097902,1.0687248
6,baigurang,3841,373339.245452,2382013.29565,5.0617976,3.1560845,0.67006487,0.45439872,38.1231,1.6584052,1.4329388,1.6821121,1.4546351,1.8480604,1.6065089,1.3605229,1.6497478,0.4322078,,0.7772368,,245.43144,465.02634,,0.26246372,-0.45439872,1.1244636
7,baigurang,3842,373331.7445,2382005.56451,5.122093,3.4269505,0.67331433,0.43836734,37.84362,1.6554713,1.375,1.6998917,1.4147286,1.7334778,1.4447675,1.3696425,1.6659725,0.438873,,0.7810051,2578.2754,247.4236,456.0448,,0.26589125,-0.43836734,1.1116817
8,baigurang,3844,373310.905875,2382009.30837,5.642,3.5603054,0.69888586,0.47696334,40.27548,2.186839,1.7147148,2.213866,1.7377378,2.26557,1.7817818,1.4426903,1.8011742,0.6022809,,0.8106686,,230.58691,526.25903,,0.34473953,-0.47696334,1.1758492
9,baigurang,3846,373303.726392,2381964.31986,4.8785577,3.5837038,0.6597805,0.43751746,36.72317,1.6598712,1.4642147,1.6244636,1.4314115,1.6695279,1.473161,1.3318391,1.5996865,0.38856515,,0.7653059,2495.5247,237.96727,426.45944,,0.23959196,-0.43751746,1.097298
10,baigurang,3847,373289.733874,2381948.23051,4.890877,3.8625526,0.66049194,0.46125066,37.90211,1.4707183,1.218254,1.5138122,1.2569444,1.5635359,1.3015873,1.3338321,1.6030885,0.39211872,49.786316,0.7661334,2689.3752,234.66106,394.93576,49.786316,0.24148236,-0.46125066,1.1217426
11,baigurang,3849,373230.817663,2381924.19108,5.8597937,3.4609826,0.708446,0.48291156,40.863277,1.9596775,1.5923309,1.9919355,1.6205853,2.112903,1.7265389,1.4705515,1.8555058,0.4872758,,0.8217579,,231.71011,492.414,,0.29027238,-0.48291156,1.1913576
12,baigurang,3851,373207.796221,2381883.71041,5.478846,3.7636364,0.6913031,0.46553499,40.125362,1.7306867,1.4494706,1.8969957,1.5986526,1.9774678,1.6708374,1.420815,1.7596136,0.44902667,,0.80187345,2779.4126,242.55556,494.09775,,0.27107978,-0.46553499,1.156838
13,baigurang,3852,373168.759518,2381844.82585,5.161165,3.4407008,0.6753861,0.4328841,38.044083,1.4311827,1.1492395,1.5408602,1.2461977,1.5784947,1.2794677,1.3754814,1.6764226,0.39251468,52.770763,0.78340834,2615.6953,241.86009,415.7676,52.770763,0.2416927,-0.4328841,1.1082702
14,baigurang,3853,373145.795579,2381831.73547,2.9482758,2.2263682,0.49344978,0.25987944,24.766068,0.95583594,0.68325794,0.9179811,0.65067875,1.0441641,0.75927603,0.910436,0.98049796,0.35972458,,0.5723654,,218.68289,336.22263,,0.22406219,-0.25987944,0.7533292
15,baigurang,3855,373147.721749,2381855.63269,5.134892,2.9225721,0.6739959,0.46937725,39.3639,1.7201647,1.5645005,1.9197531,1.7526673,1.9814814,1.8108633,1.3715874,1.6694012,0.5547503,,0.78179854,2775.2861,241.35983,552.4848,,0.3228045,-0.46937725,1.1433731
16,baigurang,3857,373128.882055,2381863.80198,5.4808044,3.412234,0.69139636,0.4804938,41.16567,1.638067,1.5427756,1.8392504,1.7366921,1.9122288,1.8070343,1.4211003,1.7601169,0.5099554,,0.80198354,2910.9314,238.98058,529.51373,,0.3013933,-0.4804938,1.1718901
17,baigurang,3858,373100.975734,2381895.72468,5.1001787,3.215847,0.6721408,0.45607764,39.249798,1.5307317,1.4356807,1.5882927,1.4910798,1.6985366,1.5971831,1.3663678,1.6600896,0.50557303,138.38698,0.7796467,2849.4385,256.07944,522.94275,138.38698,0.29925925,-0.45607764,1.1282184
18,baigurang,3859,373107.907831,2381911.75847,5.4614005,3.4289694,0.69046956,0.47813413,41.42242,1.6631068,1.5540037,1.8,1.6852887,1.9038835,1.7849162,1.4184438,1.7551243,0.537285,,0.8009091,,258.54858,553.9794,,0.31454286,-0.47813413,1.1686037
19,baigurang,3860,373117.882643,2381931.11542,6.4639378,4.0326242,0.73204494,0.50693023,45.298145,2.1023707,1.6534562,2.286638,1.81106,2.3965516,1.9050691,1.5407194,1.999962,0.5518592,129.88835,0.84913665,,258.4,592.36816,129.88835,0.32144448,-0.50693023,1.2389752
20,baigurang,3861,373215.534417,2381846.67332,5.436077,3.562963,0.6892517,0.4617377,41.783665,1.3231441,1.3272091,1.4043669,1.408574,1.5991267,1.6036745,1.4149573,1.7485919,0.5142075,,0.7994972,,262.2623,506.59332,,0.3034571,-0.4617377,1.1509894
21,baigurang,3862,373213.053943,2381836.15611,5.6977153,3.892,0.7013907,0.48409247,43.29916,1.3211864,1.430346,1.4627118,1.5785271,1.6228814,1.7462289,1.4500065,1.8151953,0.5266284,,0.8135791,3163.0251,254.26639,532.0021,,0.30944785,-0.48409247,1.1854832
22,baigurang,3863,373222.975838,2381841.21627,6.709939,3.9402986,0.74059457,0.49244305,45.65932,1.5141038,1.456,1.6760691,1.6142222,1.8152866,1.7502222,1.5666044,2.0563924,0.47305393,,0.85905355,,253.09091,525.0864,,0.28320077,-0.49244305,1.2330376
23,baigurang,3864,373221.977034,2381831.1687,6.4980235,4.034483,0.7332631,0.51276743,45.165672,1.6937199,1.6326723,1.8830918,1.8177526,1.9516908,1.884797,1.5443887,2.007859,0.50436646,,0.8505493,,249.08327,543.4928,,0.29867047,-0.51276743,1.2460304
24,baigurang,3865,373207.41963,2381828.75305,5.484746,3.9227643,0.6915839,0.47661418,42.77769,1.3748887,1.3251961,1.5164738,1.4638187,1.7025824,1.6460332,1.4216634,1.7611297,0.5093836,108.05574,0.8022038,3220.2441,253.79077,522.10284,108.05574,0.30111524,-0.47661418,1.1681981
25,baigurang,3866,373226.509355,2381855.67446,5.52356,3.7620287,0.6934189,0.47897196,42.39507,1.5211538,1.3515695,1.7557693,1.5704036,1.8346153,1.6439462,1.4269356,1.7710794,0.49732506,,0.80433154,3097.8076,247.73824,505.82785,,0.29522356,-0.47897196,1.1723909
26,baigurang,3867,373236.956008,2381866.56385,6.0677657,3.9281046,0.71702516,0.50454134,44.54221,1.4742857,1.3813015,1.7142857,1.6122823,1.8609524,1.7534372,1.4958698,1.9062307,0.45588678,,0.8317147,,246.59937,507.69553,,0.27456293,-0.50454134,1.2215664
27,baigurang,3868,373243.07451,2381876.05579,5.877193,3.969657,0.7091837,0.50089604,44.40192,1.5715677,1.3707361,1.8130478,1.5933573,1.9435248,1.7136445,1.4727696,1.8597919,0.531607,,0.8226195,,235.86208,527.5216,,0.3118333,-0.50089604,1.2100798
28,baigurang,3870,373248.432333,2381863.05811,6.007233,4.6707315,0.71458066,0.5124061,44.482285,2.0221987,1.6694678,2.1892178,1.8169935,2.3245244,1.9365079,1.4886457,1.8915793,0.6274641,,0.8288793,3238.6177,256.16104,579.733,,0.35604292,-0.5124061,1.2269868
29,baigurang,3871,373258.684958,2381858.69248,7.2008367,4.653092,0.75612247,0.5507997,47.34075,2.1478262,1.9047141,2.377174,2.116349,2.5173912,2.2457373,1.6143087,2.1653156,0.5901382,511.7817,0.87706625,,247.33833,577.0999,511.7817,0.33921114,-0.5507997,1.3069222
30,baigurang,3872,373266.986277,2381869.73885,6.57393,4.525773,0.7359363,0.53173167,45.917942,2.0614886,1.7473378,2.3182309,1.9777348,2.390507,2.0425944,1.5524753,2.0253537,0.642845,,0.85365105,,259.12723,573.3707,,0.36284024,-0.53173167,1.2676679
31,baigurang,3873,373266.093306,2381883.19956,6.2446184,3.9812334,0.723933,0.5076778,44.047024,1.6050583,1.5700576,1.7850194,1.7476008,2.0359921,1.9952016,1.516386,1.9485257,0.49507377,,0.839726,3115.0261,252.13475,528.0,,0.29411766,-0.5076778,1.2316108
32,baigurang,3874,373264.505803,2381897.28865,5.998117,3.8496041,0.71420884,0.5030675,43.537457,1.5416666,1.4330485,1.7529762,1.6353276,1.8194444,1.6989554,1.4875348,1.8893647,0.5299869,93.25469,0.82844657,3165.3442,253.98434,493.11554,93.25469,0.31105807,-0.5030675,1.2172763
33,baigurang,3876,373286.036315,2381908.69883,5.9808064,3.998609,0.71350014,0.49843714,43.02944,1.688641,1.5417066,1.8955375,1.7372962,1.9837729,1.8207095,1.4854375,1.8851541,0.4851898,,0.8276237,3026.7546,247.6104,516.90045,,0.28923988,-0.49843714,1.2119373
34,baigurang,3878,373278.564025,2381899.28317,6.164751,4.2586703,0.7208556,0.51150775,44.084312,1.9478357,1.5538461,2.1886792,1.7625,2.327414,1.8826923,1.507223,1.929518,0.51640195,,0.8361567,,248.62268,525.8808,,0.30451962,-0.51150775,1.2323633
35,baigurang,3879,373191.985571,2381811.83159,5.716495,3.800525,0.7022256,0.5071348,43.90455,1.6800392,1.5174632,1.7945205,1.625,2.1027398,1.914522,1.4524424,1.8199021,0.5143,,0.8145484,3240.5159,247.63412,533.47345,,0.30350193,-0.5071348,1.2093604
36,baigurang,3881,373175.991477,2381799.32339,4.6650796,3.0794225,0.64695996,0.43927523,38.650105,1.1936316,1.2262008,1.2908778,1.3248909,1.4862306,1.5231441,1.2966082,1.539857,0.42909774,58.96214,0.7504399,2898.5825,240.56934,481.639,58.96214,0.26085854,-0.43927523,1.0862352
37,baigurang,3882,373187.011394,2381784.16273,5.606586,3.2538266,0.69727176,0.4883828,43.050533,1.4157706,1.4244604,1.5232975,1.5323741,1.6953405,1.7050359,1.4380627,1.7922171,0.5553766,,0.8088013,,249.13458,559.8983,,0.32309872,-0.4883828,1.1856545
38,baigurang,3883,373196.457038,2381791.3065,6.1072087,3.4494088,0.71859556,0.5131669,44.55872,1.6207224,1.593603,1.7252852,1.6970837,1.9819392,1.9510819,1.5005213,1.915729,0.5066293,54.2498,0.8335362,3255.0,256.89465,572.3454,54.2498,0.29977426,-0.5131669,1.2317625
39,baigurang,3884,373199.989233,2381779.20178,5.784466,3.7108603,0.70520896,0.47804514,41.684948,1.8866737,1.615019,2.013641,1.730038,2.1406085,1.845057,1.4611006,1.8368583,0.5238352,,0.8180049,,255.131,558.1254,,0.3081056,-0.47804514,1.1832541
40,baigurang,3885,373208.918938,2381772.25646,5.7891684,4.082489,0.7054131,0.48683557,41.792377,1.9352052,1.6311713,2.0799136,1.7608906,2.1717062,1.8431752,1.4616983,1.8380266,0.54991496,,0.8182419,,248.16,549.53455,,0.3205282,-0.48683557,1.1922487
41,baigurang,3886,373191.099215,2381763.168,4.9963503,3.325069,0.6664638,0.4312598,38.204132,1.5503018,1.3299632,1.6750503,1.4439338,1.722334,1.4871323,1.3504514,1.6319996,0.45191026,,0.7730603,2651.8152,256.2479,500.3101,,0.27254608,-0.4312598,1.0977236
42,baigurang,3887,373210.604558,2381787.58468,5.782274,4.0172415,0.70511365,0.4896997,41.834103,1.9724867,1.7324903,2.152381,1.8978599,2.2285714,1.9678988,1.460825,1.8363132,0.5934905,,0.81789464,,247.51485,566.8442,,0.3407425,-0.4896997,1.1948134
43,baigurang,3888,373223.092916,2381794.72845,6.018622,4.073746,0.7150438,0.5145267,43.898098,1.8236493,1.6737452,2.058104,1.8957529,2.1692152,2.0009654,1.490004,1.8943428,0.5533189,,0.82941556,3148.4866,247.76982,550.44415,,0.32213154,-0.5145267,1.2295705
44,baigurang,3889,373224.521669,2381780.75842,5.9009347,4.3495574,0.71018416,0.50980395,43.152092,1.8683351,1.5717074,2.0315561,1.7180488,2.1828074,1.8536586,1.4756867,1.8656275,0.46604165,,0.823778,3101.91,248.39674,513.3497,,0.27968597,-0.50980395,1.2199881
45,baigurang,3893,373252.567558,2381811.02681,6.298828,4.122449,0.7259834,0.5219443,44.380096,2.2363014,1.798618,2.458904,1.9911155,2.5753424,2.0918064,1.522515,1.9613417,0.5529117,,0.8421047,,250.39116,572.01733,,0.32193995,-0.5219443,1.2479277
46,baigurang,3894,373248.598801,2381797.05679,6.1732283,4.2066956,0.7211855,0.5138788,43.534763,2.1446614,1.7199603,2.2755454,1.8331678,2.4707234,2.001986,1.5081952,1.9315428,0.49781784,56.402954,0.83653843,3092.045,248.91486,538.6258,56.402954,0.29546538,-0.5138788,1.2350644
47,baigurang,3896,373389.458839,2381994.34154,5.0351143,3.626506,0.6686061,0.49433622,42.037197,1.4669725,1.4094982,1.6752293,1.6129032,1.7376146,1.6738352,1.3564976,1.6425292,0.49901196,,0.77555174,,230.60892,524.4648,,0.29605103,-0.49433622,1.1629423
48,baigurang,3897,373384.067943,2381985.11418,5.702341,3.5620525,0.7015968,0.48196435,44.41723,1.3532028,1.2189597,1.6218861,1.4723154,1.7927046,1.6333892,1.4506211,1.8163556,0.53441536,,0.8138198,,260.30588,546.0395,,0.31317493,-0.48196435,1.1835612
49,baigurang,3898,373392.473772,2381978.5838,6.4628572,4.0091863,0.73200613,0.5228905,45.81914,1.685606,1.667921,1.8844697,1.865475,2.066288,2.0460958,1.5406102,1.9997112,0.56012195,,0.8490924,,256.15384,573.41144,,0.32532346,-0.5228905,1.2548966
50,baigurang,3899,373402.460931,2381979.22035,6.3733335,4.341772,0.72875226,0.5171163,45.34104,1.8935091,1.6788732,2.1064909,1.8760563,2.2687626,2.0262911,1.5308226,1.9788454,0.5498262,,0.84531766,3290.3906,257.82178,575.1097,,0.32048634,-0.5171163,1.2458686
51,baigurang,3900,373396.042568,2381968.16515,6.4857144,4.3466477,0.73282444,0.53898305,45.94055,1.966119,1.832353,2.227926,2.0823529,2.312115,2.162745,1.5430776,2.0050101,0.5942026,,0.85004175,3315.0442,250.62814,577.82697,,0.34106728,-0.53898305,1.2718074
52,baigurang,3901,373387.06021,2381959.67572,6.3420563,4.4761195,0.72759676,0.54649043,45.601223,2.120044,1.8472362,2.4372246,2.1366835,2.428414,2.1286433,1.5273621,1.9715128,0.5857985,,0.84397787,,237.57628,572.95636,,0.33722287,-0.54649043,1.2740872
53,baigurang,3902,373402.072698,2381937.1755,6.68714,4.446198,0.7398252,0.5395493,46.81989,1.9822547,1.7418426,2.2390397,1.9779271,2.3830898,2.1103647,1.5642818,2.0512166,0.54130816,,0.858163,,245.90326,571.1539,,0.3164557,-0.5395493,1.2793745
54,baigurang,3904,373380.985916,2381942.66121,6.8011928,4.574436,0.743629,0.5378737,46.582287,2.0935483,1.7986381,2.3903227,2.0671206,2.476344,2.1449416,1.5758662,2.0770013,0.5389606,,0.8625744,3370.0195,248.9721,569.2397,,0.31534025,-0.5378737,1.2815026
55,baigurang,3905,373409.053854,2381920.19363,6.4739776,4.2566996,0.7324049,0.5483441,46.442787,2.246311,1.8149606,2.4653802,2.0049212,2.7048807,2.2125983,1.5418203,2.0022907,0.6045631,,0.84955585,3414.7812,243.16258,583.7508,,0.34577286,-0.5483441,1.280749
56,baigurang,3906,373170.44463,2381785.17715,4.3912363,2.7529001,0.6290276,0.40405303,36.920223,1.0502933,1.0537363,1.1533948,1.1570109,1.2816429,1.2854744,1.2480993,1.4605414,0.4601492,,0.7296381,2718.249,239.31975,479.95285,,0.27671805,-0.40405303,1.0330806
57,baigurang,3907,373214.481968,2381727.60767,5.224044,3.3459039,0.6786655,0.46028513,39.671467,1.3098456,1.2575471,1.6167954,1.5575472,1.6776062,1.6169811,1.3847753,1.6931369,0.46392223,,0.7872151,,238.75255,481.13818,,0.27861997,-0.46028513,1.1389506
58,baigurang,3909,373233.014745,2381714.71582,6.2930055,3.9879355,0.72576463,0.52322125,45.079273,1.9186653,1.6861805,2.1908238,1.9366603,2.3096976,2.0460653,1.5218714,1.9599684,0.4877992,,0.84185207,3263.2712,254.44637,553.2679,,0.2905312,-0.52322125,1.2489859
59,baigurang,3910,373228.437444,2381699.68613,5.6385965,3.7986486,0.6987315,0.50503397,42.981926,1.7421638,1.5657521,1.9059656,1.7190161,2.098079,1.8987701,1.4422867,1.8003148,0.47409037,,0.81049424,3138.3274,244.40373,525.8345,,0.28371868,-0.50503397,1.2037654
60,baigurang,3911,373250.424363,2381697.15274,6.5684805,4.420373,0.73574615,0.5389011,46.73002,2.0525763,1.7673975,2.2460568,1.9428027,2.4700315,2.1458533,1.5519117,2.0241017,0.56513965,460.6559,0.8534317,,252.92004,593.5027,460.6559,0.32766718,-0.5389011,1.2746472
61,baigurang,3914,373242.511542,2381675.18523,5.883721,4.011004,0.7094595,0.5031993,44.009365,1.8476954,1.6145355,2.1182365,1.8629255,2.1352706,1.8785648,1.4735729,1.8613979,0.5494313,59.842163,0.82293874,3245.7937,245.13185,580.29065,59.842163,0.32030007,-0.5031993,1.2126588
62,baigurang,3916,373258.783449,2381654.67998,6.30853,4.226389,0.72634715,0.5407801,46.09301,2.046875,1.8233591,2.271875,2.0318532,2.4,2.1505792,1.523628,1.9636282,0.5494907,,0.84252924,3404.429,254.71571,595.0799,,0.3203281,-0.5407801,1.2671273
63,baigurang,3917,373273.137124,2381642.70756,6.414815,4.129428,0.73026973,0.5347807,46.2094,2.0404146,1.7942857,2.3751295,2.1019049,2.415544,2.1390476,1.5353917,1.988536,0.5472094,,0.84707904,3402.6594,258.14633,605.1787,,0.31925088,-0.5347807,1.2650504
64,baigurang,3920,373284.280514,2381656.75475,6.880998,4.377493,0.74622506,0.54759336,47.816666,2.1863685,1.8549619,2.338658,1.9914122,2.5239615,2.1574428,1.5838227,2.094886,0.56526077,,0.8655873,3517.4834,260.04697,599.50366,,0.32772365,-0.54759336,1.2938184
65,baigurang,3921,373334.816032,2381638.23388,6.5789475,4.2011175,0.7361111,0.53061223,45.899345,2.0400844,1.784541,2.3871307,2.1024156,2.528481,2.231884,1.553004,2.0265057,0.5741049,67.5413,0.85385376,3338.1335,252.47444,591.59326,67.5413,0.3318325,-0.53061223,1.2667234
66,baigurang,3922,373342.488964,2381621.82968,5.962025,3.8789175,0.71272725,0.5190048,44.223564,2.066316,1.7902299,2.291579,1.9952108,2.4652631,2.1532567,1.4831791,1.8805772,0.5472509,,0.8267293,3223.837,255.60648,599.786,,0.3192705,-0.5190048,1.2317321
67,baigurang,3924,373359.025455,2381624.8724,5.1534295,3.1472557,0.674978,0.46824378,39.4097,1.6852791,1.558027,1.8629441,1.7272727,1.8619289,1.7263056,1.374355,1.6743577,0.46240833,,0.7829377,2775.3113,251.23512,525.3353,,0.27785748,-0.46824378,1.1432217
68,baigurang,3925,373352.940026,2381643.79015,6.3445544,3.9727793,0.7276894,0.5235378,44.31742,2.248027,1.8752495,2.4408116,2.0459082,2.714769,2.288423,1.5276206,1.9720993,0.51506996,,0.8440833,3120.6057,251.85065,572.7566,,0.3038749,-0.5235378,1.2512273
69,baigurang,3926,373311.664944,2381561.10769,4.9727426,2.9417853,0.66514546,0.45187765,39.38425,1.591133,1.3865699,1.7625616,1.5444646,1.8157636,1.5934664,1.3467935,1.625562,0.4104572,,0.77153355,,255.26315,519.0353,,0.25115848,-0.45187765,1.1170231
70,baigurang,3927,373274.755495,2381597.62026,4.3956723,2.777381,0.62933254,0.43781596,37.183918,1.186213,1.1960431,1.3724262,1.3830935,1.4494181,1.4604317,1.24892,1.4618506,0.39441052,,0.72999233,,247.4759,469.96954,,0.2426989,-0.43781596,1.0671486
71,baigurang,3928,373330.882552,2381662.5756,6.3469386,4.4164224,0.7277778,0.5241702,45.797985,2.29,1.7724719,2.3977778,1.8632959,2.6322222,2.0608613,1.5279074,1.9726589,0.544906,,0.8441881,3369.3247,251.49652,584.3025,,0.31816134,-0.5241702,1.251948
72,baigurang,3929,373389.485231,2381563.47836,5.9371634,3.6112533,0.7116977,0.4967187,44.2399,1.6468331,1.4802158,1.8541267,1.6744604,1.9673704,1.7805755,1.4801499,1.8745047,0.48409474,,0.8255352,3230.505,263.5959,561.6693,,0.28869724,-0.4967187,1.2084165
73,baigurang,3930,373410.228606,2381554.58834,6.082397,3.4569535,0.7176097,0.5037037,44.13154,2.0564785,1.5746269,2.2812846,1.7639925,2.5370986,1.9794776,1.4975941,1.9097584,0.4535652,,0.8323921,,262.62296,550.98627,,0.27338618,-0.5037037,1.2213135
74,baigurang,3931,373393.189406,2381535.74997,5.272072,3.0620956,0.6811261,0.45391303,40.18644,1.7072165,1.389445,1.8886598,1.5495906,2.0041237,1.6515014,1.3917587,1.7058194,0.45218286,,0.79007,2841.575,255.13097,530.3347,,0.27268454,-0.45391303,1.1350392
75,baigurang,3932,373373.504366,2381519.98077,4.479452,2.996139,0.635,0.40720817,35.921024,1.508441,1.292196,1.5670308,1.3457351,1.6355511,1.4083484,1.2641219,1.4864225,0.44458938,,0.73656315,,255.49272,495.59323,,0.26881722,-0.40720817,1.0422082
76,baigurang,3933,373428.85531,2381537.01997,4.960951,3.4313984,0.6644831,0.44940478,39.373074,1.3150289,1.1648649,1.4364161,1.2783784,1.5462428,1.3810811,1.3449477,1.6223392,0.42483562,107.4053,0.77076524,2905.8792,248.81009,461.30545,107.4053,0.25865257,-0.44940478,1.1138878
77,baigurang,3934,373439.015331,2381594.69926,6.0,3.6407895,0.71428573,0.5052071,43.996754,1.8513238,1.6192703,2.0488799,1.8007483,2.2107942,1.9494855,1.4877684,1.8898224,0.5298329,,0.8285365,3177.292,256.07065,549.95776,,0.3109843,-0.5052071,1.2194928
78,baigurang,3935,373440.920334,2381622.21598,5.998198,3.7262356,0.7142122,0.515593,44.51095,1.7333984,1.6306391,1.8564453,1.7490602,1.9667969,1.8552631,1.487559,1.8893845,0.4642868,,0.828452,3262.88,249.20923,538.2453,,0.27880347,-0.515593,1.2298051
79,baigurang,3936,373452.879525,2381675.34442,5.576991,3.5948052,0.69590956,0.47760844,42.421955,1.6722114,1.451526,1.8043053,1.572711,1.87182,1.6346499,1.4341171,1.784705,0.45557892,,0.80722034,,250.39104,500.579,,0.274407,-0.47760844,1.1735181
80,baigurang,3937,373474.152067,2381654.28354,6.0719423,4.1045847,0.7171923,0.50916404,44.972015,2.0251837,1.6256831,2.2885625,1.8542805,2.3095489,1.8724954,1.4963706,1.9072382,0.4773195,,0.8319092,,259.97946,565.8069,,0.28532976,-0.50916404,1.2263564
81,baigurang,3938,373495.42461,2381680.95359,5.5579324,3.760487,0.6950258,0.4936527,42.156624,2.3382354,1.7918638,2.5022624,1.9290445,2.8076923,2.1844845,1.4315627,1.779854,0.47064057,,0.8061949,3053.5674,255.19131,557.8304,,0.2819932,-0.4936527,1.1886785
82,baigurang,3939,373439.544498,2381726.03868,4.2054796,3.1145139,0.6157895,0.38914028,33.95229,1.4267516,1.1166667,1.4692144,1.1537037,1.5467092,1.2212963,1.2128751,1.4049557,0.41762018,57.415478,0.7142782,2419.9453,241.21472,426.075,57.415478,0.25490198,-0.38914028,1.0049298
83,baigurang,3940,373425.468637,2381763.50376,5.5289574,3.5249643,0.69367236,0.4827854,40.340492,1.7797872,1.6156156,2.0287235,1.8498498,2.0797873,1.8978978,1.4276326,1.7724595,0.48113582,,0.8046219,,244.99857,504.1117,,0.28722867,-0.4827854,1.1764578
84,baigurang,3941,373449.704519,2381776.83879,5.806818,3.5594406,0.70617694,0.5,42.335293,1.9249184,1.630137,2.0130577,1.7093934,2.2622416,1.9334638,1.463938,1.8424072,0.46302834,,0.8191288,,244.60521,516.39575,,0.27816987,-0.5,1.206177
85,baigurang,3943,373481.242915,2381745.40622,5.075,3.4825807,0.6707819,0.4578097,39.12447,1.4356636,1.2743614,1.6079028,1.4351939,1.6990881,1.5203406,1.3625507,1.6533107,0.49688336,,0.7780704,,241.6406,476.01767,,0.29500675,-0.4578097,1.1285915
86,baigurang,3944,373507.172133,2381764.56209,4.6805778,3.2496815,0.6479232,0.46202055,38.54462,1.3073308,1.2879776,1.5545113,1.5330848,1.6240602,1.6020503,1.2992384,1.5442576,0.46453068,,0.7515569,,238.5091,468.64047,,0.27892616,-0.46202055,1.1099437
87,baigurang,3946,373510.66464,2381733.9762,4.8483815,3.6453717,0.658025,0.4388271,38.55488,1.359852,1.2981982,1.3903793,1.327928,1.4893616,1.4243243,1.3270125,1.59133,0.4137624,,0.7632735,2780.5588,253.83464,469.89343,,0.25288832,-0.4388271,1.0968522
88,baigurang,3949,373412.29677,2381462.70498,5.3979416,3.4614413,0.68739945,0.47711805,41.982048,1.6056751,1.3904847,1.8023484,1.5709156,1.8747554,1.6373429,1.4096587,1.7387187,0.5153997,,0.79734915,3072.053,254.70988,540.533,,0.3040346,-0.47711805,1.1645175
89,baigurang,3950,373422.45679,2381475.56376,5.14975,3.5407503,0.6747835,0.4626654,41.02329,1.6395234,1.3377309,1.6871897,1.3799472,2.018868,1.6737027,1.3738322,1.6733748,0.50869703,,0.782715,,244.94537,529.797,,0.30078125,-0.4626654,1.1374489
90,baigurang,3952,373374.91107,2381417.22301,3.0984952,1.9123662,0.512016,0.27282944,28.02557,0.5886127,0.5309119,0.6463512,0.58655334,0.6631917,0.6027821,0.9538852,1.0365632,0.3046801,63.121754,0.5939069,2230.425,253.85254,346.53555,63.121754,0.19348022,-0.27282944,0.7848455
91,baigurang,3953,373404.200504,2381408.6505,3.940678,2.3863912,0.59519726,0.3486079,32.13514,1.0643057,0.97239536,1.0111836,0.9216385,1.2236719,1.1246661,1.1591395,1.3229828,0.42700553,,0.69039094,,262.4898,437.16187,,0.25977653,-0.3486079,0.94380516
92,baigurang,3955,373416.979904,2381409.76175,3.692053,2.5895884,0.57374734,0.33174083,30.543629,0.8556304,0.7229669,0.9056785,0.769437,1.0384985,0.8927614,1.1044395,1.2428026,0.35228193,,0.66550934,2143.746,251.47366,371.33115,,0.22,-0.33174083,0.9054882
93,baigurang,3956,373427.933676,2381424.36678,3.9822695,2.5168831,0.5985765,0.33610946,31.730202,1.2137405,1.078853,1.2700381,1.1317204,1.3263359,1.1845878,1.1678609,1.3360825,0.41831335,,0.69430923,,256.06174,460.39413,,0.25526315,-0.33610946,0.93468595
94,baigurang,3957,373423.568043,2381434.12992,4.497453,2.5743854,0.6361952,0.41582042,36.201687,1.4500941,1.3806038,1.512241,1.4409881,1.658192,1.5827997,1.2673491,1.4916645,0.5102107,39.336838,0.73794997,2591.3772,257.52164,528.9399,39.336838,0.30151737,-0.41582042,1.0520155
