,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16
5564,tonghuashu,5800,371650.0819,2384796.606,0.072899997,0.0669,0.07,0.055100001,0.019300001,0.185100004,0.291099995,0.318300009,15.082901,0.27179998,0.87564427,0.6122958,0.48785254,3.1585712,0.5080678,3.5116396,0.6029454,0.67025506,0.5043261,1.3693564,0.6029454,0.8111546,-0.6122958,1.4879401
5565,tonghuashu,5801,371652.0663,2384810.628,0.066600002,0.069600001,0.062100001,0.049800001,0.016799999,0.1708,0.286000013,0.323100001,17.023811,0.26920003,0.88903576,0.643206,0.4892121,3.6054754,0.50741905,3.774353,0.6027943,0.6747451,0.50422716,1.3446434,0.60279435,0.8208955,-0.643206,1.5322418
5566,tonghuashu,5805,371689.2404,2384794.753,0.074500002,0.0678,0.058600001,0.046799999,0.016000001,0.177599996,0.280099988,0.256000012,17.506248,0.2641,0.8919284,0.653971,0.48534346,3.7798634,0.5007584,3.836977,0.5932639,0.671686,0.49662864,1.5295799,0.5932639,0.8347107,-0.653971,1.5458994
5567,tonghuashu,5806,371692.0185,2384836.029,0.076099999,0.068700001,0.0557,0.042100001,0.0185,0.149700001,0.290399998,0.238000005,15.697297,0.2719,0.8802201,0.6781277,0.48921552,4.2136445,0.5092523,3.596784,0.5806678,0.67264664,0.5059142,0.90952873,0.5806678,0.78002375,-0.6781277,1.5583478
5568,tonghuashu,5807,371709.3487,2384827.826,0.0713,0.0678,0.0614,0.049800001,0.0209,0.158000007,0.255299985,0.287099987,12.21531,0.23439999,0.84866035,0.61225134,0.4460112,3.1579804,0.4488839,3.0851238,0.5078091,0.6233471,0.43642995,0.8903944,0.5078091,0.76635,-0.61225134,1.4609118
5569,tonghuashu,5808,371715.4342,2384845.818,0.070500001,0.070500001,0.059300002,0.045600001,0.0152,0.160999998,0.310099989,0.282299995,20.401314,0.2949,0.90654784,0.6789388,0.51705027,4.229342,0.54749805,4.193831,0.65719503,0.70489186,0.55229783,1.3288854,0.65719503,0.82746875,-0.6789388,1.5854867
5570,tonghuashu,5809,371733.2936,2384831.927,0.069700003,0.068700001,0.059300002,0.037300002,0.0176,0.158700004,0.294800013,0.296700001,16.75,0.2772,0.887324,0.66506636,0.49594983,3.971332,0.5183091,3.7383623,0.60453403,0.6806774,0.5167585,1.0930464,0.60453403,0.80034035,-0.66506636,1.5523903
5571,tonghuashu,5810,371737.7915,2384850.184,0.072099999,0.0669,0.062100001,0.052099999,0.0176,0.1708,0.320300013,0.344700009,18.198864,0.3027,0.8958272,0.6752092,0.5207369,4.15781,0.55539656,3.925202,0.6538886,0.70522594,0.5605078,1.2757596,0.65388864,0.81316346,-0.6752092,1.5710363
5572,tonghuashu,5812,371772.5843,2384860.635,0.072099999,0.070500001,0.064300001,0.045000002,0.0217,0.171599999,0.319599986,0.312299997,14.728109,0.2979,0.87283915,0.6650169,0.50992036,3.9704509,0.5429473,3.4615648,0.61746424,0.6893357,0.54402035,1.0156822,0.61746424,0.7754786,-0.6650169,1.5378561
5573,tonghuashu,5813,371781.051,2384847.935,0.072899997,0.069600001,0.066399999,0.052099999,0.0217,0.186700001,0.32980001,0.326700002,15.198157,0.30810001,0.8765292,0.6648158,0.5196717,3.966868,0.55739284,3.5277612,0.63792324,0.6987214,0.56078696,1.2126037,0.6379232,0.7917467,-0.6648158,1.541345
5574,tonghuashu,5817,371823.7813,2384866.72,0.070500001,0.074199997,0.065700002,0.052700002,0.0209,0.181400001,0.335700005,0.381900012,16.0622,0.3148,0.88278174,0.67264575,0.5271619,4.109589,0.5678784,3.6464555,0.65327543,0.70686793,0.5734129,1.192206,0.6532754,0.7933762,-0.67264575,1.5554276
5575,tonghuashu,5818,371750.6679,2384821.487,0.073700003,0.071400002,0.063600004,0.052700002,0.0209,0.195700005,0.334899992,0.325500011,16.023924,0.31399998,0.88251823,0.680803,0.5264131,4.2657228,0.56676245,3.6412756,0.647923,0.70616513,0.572111,1.3893765,0.64792293,0.80701756,-0.680803,1.5633212
5576,tonghuashu,5819,371731.8825,2384808.391,0.0713,0.069600001,0.059999999,0.048,0.016799999,0.166999996,0.264800012,0.29429999,15.761906,0.24800001,0.8806819,0.63054186,0.4673426,3.4133334,0.47505212,3.6056266,0.55967027,0.65144926,0.4666071,1.2803333,0.5596702,0.81719255,-0.63054186,1.5112238
5577,tonghuashu,5820,371710.5835,2384811.301,0.067400001,0.0669,0.062799998,0.0462,0.0185,0.205500007,0.342999995,0.393900007,18.54054,0.3245,0.8976487,0.690488,0.5397101,4.4617834,0.5847268,3.9680276,0.6826527,0.7218025,0.5947078,1.760191,0.68265265,0.8348214,-0.690488,1.5881367
5578,tonghuashu,5821,371710.7157,2384792.515,0.072899997,0.0678,0.066399999,0.045000002,0.0176,0.192699999,0.34009999,0.351900011,19.323864,0.3225,0.9015935,0.6733088,0.5392253,4.121988,0.58325016,4.0645638,0.6947511,0.7226193,0.5935883,1.6405778,0.6947511,0.8326201,-0.6733088,1.5749023
5579,tonghuashu,5822,371706.4824,2384770.29,0.0682,0.070500001,0.062100001,0.054499999,0.0209,0.188899994,0.29550001,0.318300009,14.138757,0.2746,0.8678887,0.6526846,0.48818257,3.7584543,0.5101586,3.3768299,0.5801216,0.6686313,0.5063283,1.2892199,0.5801216,0.80076265,-0.6526846,1.5205734
5580,tonghuashu,5823,371843.9046,2384847.62,0.076899998,0.074199997,0.059999999,0.052099999,0.0241,0.1338,0.191699997,0.185200006,7.9543567,0.16759999,0.776645,0.52324194,0.36078483,2.195,0.3353234,2.3240194,0.36450145,0.51733893,0.31321764,0.52709424,0.36450142,0.6947435,-0.52324194,1.299887
5581,tonghuashu,5824,371848.1115,2384836.428,0.073700003,0.072400004,0.059300002,0.0438,0.0152,0.136099994,0.231199995,0.221200004,15.2105255,0.21599999,0.87662333,0.5917384,0.4351444,2.8988194,0.425975,3.529487,0.50966233,0.6165354,0.4108042,0.9449995,0.50966233,0.79907465,-0.5917384,1.4683617
5582,tonghuashu,5825,371836.364,2384838.333,0.075300001,0.071400002,0.059999999,0.048,0.022500001,0.122500002,0.202700004,0.188800007,9.008888,0.18020001,0.8001777,0.5432052,0.37972626,2.3783336,0.35847855,2.531508,0.39571828,0.5426584,0.33747777,0.47638887,0.3957183,0.6896551,-0.5432052,1.3433828
5583,tonghuashu,5826,371835.5702,2384823.728,0.076899998,0.069600001,0.070699997,0.056899998,0.0273,0.188199997,0.270599991,0.29429999,9.912087,0.24329999,0.816717,0.58570176,0.44576588,2.82744,0.45523602,2.697898,0.50334847,0.6163529,0.44314867,0.94720435,0.5033484,0.74663574,-0.58570176,1.4024189
5584,tonghuashu,5829,371808.2652,2384831.348,0.072899997,0.073299997,0.058600001,0.042100001,0.0096,0.1127,0.217999995,0.1061,22.708332,0.2084,0.9156415,0.5762834,0.43682912,2.7201364,0.41980916,4.458369,0.54567224,0.6236945,0.4037963,1.0833287,0.54567224,0.843009,-0.5762834,1.4919249
5585,tonghuashu,5831,371797.3114,2384818.013,0.0713,0.073299997,0.052099999,0.044399999,0.016000001,0.144400001,0.240700006,0.234400004,15.04375,0.2247,0.8753408,0.6441257,0.44349647,3.6199617,0.439176,3.5061471,0.5053933,0.62551475,0.42568177,0.9922085,0.50539327,0.8004987,-0.6441257,1.5194665
5586,tonghuashu,5834,371784.6114,2384804.917,0.069700003,0.068700001,0.059999999,0.046799999,0.0217,0.167799994,0.288899988,0.290699989,13.313363,0.2672,0.86027044,0.6560619,0.4794416,3.815,0.4981431,3.2546616,0.5577126,0.65863156,0.49231407,0.9630328,0.5577127,0.7709763,-0.6560619,1.5163324
5587,tonghuashu,5835,371773.6576,2384806.901,0.073700003,0.0669,0.0528,0.042100001,0.0144,0.158700004,0.296200007,0.296700001,20.569445,0.2818,0.9072762,0.6974212,0.50563866,4.6098485,0.5293968,4.2136555,0.6282504,0.6946196,0.5309935,1.3568851,0.6282505,0.83362216,-0.6974212,1.6046975
5588,tonghuashu,5836,371764.5295,2384802.932,0.076099999,0.070500001,0.056400001,0.0462,0.0185,0.144400001,0.25819999,0.239199996,13.956756,0.23969999,0.86628115,0.64144945,0.45568365,3.578014,0.4600414,3.3502526,0.5239426,0.63671166,0.4492222,0.84532535,0.52394253,0.7728668,-0.64144945,1.5077306
5589,tonghuashu,5837,371769.0263,2384793.488,0.073700003,0.071400002,0.064300001,0.052700002,0.025699999,0.203999996,0.386799991,0.429800004,15.050584,0.3611,0.8753939,0.7149191,0.5622319,5.015552,0.6232395,3.5071063,0.68334174,0.7316611,0.6333947,1.193519,0.6833417,0.77622986,-0.7149191,1.590313
5590,tonghuashu,5838,371754.2096,2384786.476,0.075300001,0.071400002,0.063600004,0.045600001,0.0176,0.186700001,0.320300013,0.3495,18.198864,0.3027,0.8958272,0.6686637,0.5207369,4.0361633,0.55539656,3.925202,0.6569167,0.70522594,0.5605078,1.5326374,0.65691674,0.82770437,-0.6686637,1.5644908
5591,tonghuashu,5839,371742.5679,2384787.931,0.078500003,0.0678,0.057100002,0.0438,0.0104,0.1391,0.257499993,0.233199999,24.759615,0.2471,0.9223591,0.63699937,0.47740436,3.509632,0.48169145,4.681335,0.6146051,0.6698668,0.47535422,1.5020125,0.6146051,0.8608696,-0.63699937,1.5593585
5592,tonghuashu,5840,371741.6419,2384772.189,0.069700003,0.073299997,0.059999999,0.0438,0.020099999,0.175300002,0.312999994,0.326700002,15.57214,0.2929,0.87931556,0.67828417,0.50749534,4.2166667,0.53792864,3.579596,0.61281174,0.6890367,0.5388304,1.1524451,0.61281174,0.7942682,-0.67828417,1.5575998
5593,tonghuashu,5841,371790.8545,2384662.545,0.072899997,0.068700001,0.056400001,0.045000002,0.016799999,0.166299999,0.2685,0.265599996,15.982143,0.2517,0.8822293,0.65281624,0.47122937,3.7606382,0.4807766,3.6356134,0.5591373,0.6556749,0.47321674,1.2622961,0.5591374,0.8164937,-0.65281624,1.5350456
5594,tonghuashu,5842,371796.0403,2384653.867,0.067400001,0.065899998,0.058600001,0.049199998,0.016000001,0.1919,0.331999987,0.350699991,20.749998,0.31599998,0.90804595,0.6999487,0.53567016,4.665529,0.576474,4.2348447,0.683589,0.7215747,0.5865941,1.7899473,0.683589,0.8460798,-0.6999487,1.6079947
5595,tonghuashu,5843,371793.2886,2384645.612,0.065800004,0.070500001,0.056400001,0.047400001,0.016000001,0.167799994,0.270599991,0.306300014,16.912498,0.2546,0.88834614,0.65504587,0.47557643,3.797872,0.48624903,3.7597613,0.57116175,0.6612987,0.47969732,1.3583409,0.5711618,0.8258977,-0.65504587,1.543392
5596,tonghuashu,5844,371793.077,2384633.864,0.072899997,0.072400004,0.060699999,0.0462,0.0136,0.180600002,0.296900004,0.282299995,21.830883,0.2833,0.9123994,0.66051453,0.508412,3.8912687,0.53270304,4.3595967,0.65586245,0.69846547,0.5352713,1.8992213,0.65586245,0.85993814,-0.66051453,1.5729139
5597,tonghuashu,5845,371787.6794,2384624.022,0.0682,0.069600001,0.057100002,0.043200001,0.0185,0.174600005,0.299100012,0.318300009,16.167568,0.2806,0.8835013,0.6793936,0.4979061,4.2381787,0.52214366,3.6606784,0.5986755,0.68152434,0.5209618,1.2514573,0.5986755,0.8083894,-0.6793936,1.5628948
5598,tonghuashu,5849,371807.8937,2384632.912,0.072099999,0.0678,0.060699999,0.043200001,0.016799999,0.1708,0.315899998,0.300300002,18.803572,0.2991,0.8990082,0.67764205,0.51854926,4.204283,0.5513486,4.0006943,0.65216583,0.7041933,0.5561063,1.3417968,0.65216583,0.8208955,-0.67764205,1.5766503
5599,tonghuashu,5850,371816.9953,2384638.203,0.066600002,0.064999998,0.059300002,0.043200001,0.016000001,0.160300002,0.297699988,0.266799986,18.606249,0.2817,0.8979917,0.6677871,0.5029555,4.0202355,0.52709377,3.9762123,0.6264358,0.689829,0.5276531,1.2433268,0.6264358,0.81849116,-0.6677871,1.5657787
5600,tonghuashu,5853,371809.1637,2384695.38,0.068899997,0.064999998,0.050700001,0.041499998,0.0136,0.118799999,0.221000001,0.184,16.25,0.2074,0.88405794,0.6267943,0.4281981,3.3589745,0.41359562,3.6717687,0.4872885,0.6096908,0.39689967,0.7999783,0.4872884,0.7945619,-0.6267943,1.5108522
5601,tonghuashu,5854,371818.9533,2384693.925,0.076099999,0.070500001,0.062100001,0.048599999,0.0217,0.167799994,0.276499987,0.300300002,12.741935,0.2548,0.8544601,0.6331955,0.46660095,3.4524956,0.47945923,3.1674936,0.54030347,0.6450633,0.47096395,0.96628046,0.5403034,0.7709763,-0.6331955,1.4876556
5602,tonghuashu,5855,371821.4668,2384703.317,0.077699997,0.070500001,0.064300001,0.0515,0.0185,0.188199997,0.308600008,0.330300003,16.681082,0.2901,0.88688475,0.65513545,0.50723296,3.799378,0.536031,3.729251,0.6294297,0.69085604,0.5372442,1.4742671,0.6294297,0.8209966,-0.65513545,1.5420202
5603,tonghuashu,5857,371836.2835,2384713.901,0.074500002,0.0669,0.065700002,0.045600001,0.020099999,0.1919,0.326900005,0.359100014,16.263681,0.3068,0.88414985,0.66530824,0.5208236,3.975647,0.55776143,3.673606,0.64683616,0.70194876,0.5620159,1.399247,0.6468361,0.81037736,-0.66530824,1.549458
5604,tonghuashu,5858,371829.5631,2384719.219,0.072899997,0.0678,0.059999999,0.049199998,0.019300001,0.172299996,0.300599992,0.302700013,15.575129,0.28129998,0.8793372,0.6672213,0.49735048,4.0099998,0.5221171,3.5800078,0.5993883,0.6799499,0.5206708,1.1653907,0.5993882,0.7985386,-0.6672213,1.5465585
5605,tonghuashu,5859,371824.4831,2384723.823,0.076099999,0.073299997,0.064300001,0.048,0.019300001,0.158000007,0.256799996,0.248799995,13.305698,0.2375,0.8601955,0.5995017,0.45199165,2.993779,0.45563725,3.253507,0.5300861,0.6317358,0.44415608,0.982056,0.5300861,0.7822899,-0.5995017,1.4596972
5606,tonghuashu,5860,371814.4818,2384721.362,0.075300001,0.075099997,0.059999999,0.048,0.0185,0.172299996,0.306400001,0.330300003,16.562162,0.2879,0.8861188,0.67248905,0.50508773,4.1066666,0.5328324,3.7134788,0.61705345,0.68872756,0.53348804,1.2232368,0.61705345,0.8060797,-0.67248905,1.5586078
5607,tonghuashu,5862,371821.3566,2384744.01,0.075300001,0.075099997,0.057100002,0.0504,0.022500001,0.116499998,0.171299994,0.100100003,7.6133327,0.14879999,0.76780176,0.5,0.33800724,1.9999998,0.30359912,2.2533817,0.331232,0.4878688,0.28009197,0.4251991,0.33123198,0.676259,-0.5,1.2678018
5608,tonghuashu,5863,371816.5941,2384754.409,0.076099999,0.074199997,0.063600004,0.048599999,0.0265,0.141399994,0.221699998,0.217600003,8.366037,0.1952,0.78646255,0.55415344,0.39181307,2.485849,0.37967786,2.4068885,0.41015875,0.5547085,0.36052012,0.53006315,0.4101587,0.6843359,-0.55415344,1.340616
5609,tonghuashu,5864,371821.8328,2384765.521,0.070500001,0.069600001,0.062799998,0.0539,0.022500001,0.182899997,0.308600008,0.32069999,13.715555,0.2861,0.86408937,0.6618202,0.49720815,3.914013,0.5249156,3.314721,0.58953,0.67578083,0.5228834,1.1086178,0.58952993,0.7809153,-0.6618202,1.5259095
5610,tonghuashu,5865,371832.3103,2384769.49,0.074500002,0.072400004,0.068599999,0.060400002,0.025699999,0.1919,0.320300013,0.32190001,12.463036,0.2946,0.8514451,0.6472101,0.500835,3.6690965,0.532931,3.124123,0.59314525,0.67536753,0.53100425,1.0568687,0.5931452,0.76378673,-0.6472101,1.4986552
5611,tonghuashu,5866,371821.2772,2384775.999,0.074500002,0.065899998,0.062799998,0.049199998,0.020099999,0.1708,0.288199991,0.284700006,14.338308,0.2681,0.8696075,0.6421653,0.48284757,3.589172,0.50151896,3.405744,0.5761018,0.6640957,0.49655077,1.0970289,0.5761018,0.7894186,-0.6421653,1.5117729
5612,tonghuashu,5867,371829.5322,2384781.872,0.072899997,0.069600001,0.062100001,0.049800001,0.024900001,0.176799998,0.310099989,0.306300014,12.4538145,0.2852,0.85134333,0.66630846,0.49275059,3.9935584,0.5204912,3.1226797,0.5708471,0.66834754,0.5170779,0.9156678,0.57084715,0.7530986,-0.66630846,1.5176518
5613,tonghuashu,5868,371818.6578,2384788.381,0.072899997,0.071400002,0.064300001,0.049800001,0.0209,0.172299996,0.297699988,0.293099999,14.244019,0.27679998,0.86880094,0.64475137,0.49039176,3.62986,0.5134064,3.392111,0.58820486,0.67089003,0.51007986,1.0700736,0.58820474,0.7836439,-0.64475137,1.5135523
5614,tonghuashu,5869,371828.1035,2384795.287,0.078500003,0.074199997,0.064300001,0.0539,0.020099999,0.182099998,0.297699988,0.307500005,14.8109455,0.2776,0.87350535,0.64475137,0.49242774,3.62986,0.51562476,3.4733176,0.5954832,0.6739556,0.51287496,1.2542251,0.5954832,0.801187,-0.64475137,1.5182567
5615,tonghuashu,5870,371818.5784,2384799.494,0.076099999,0.072400004,0.062100001,0.048599999,0.019300001,0.1708,0.303499997,0.308699995,15.725388,0.28419998,0.8804212,0.6602845,0.50021565,3.8872786,0.5263664,3.6006312,0.6085362,0.68283343,0.52562904,1.1483424,0.6085361,0.79694897,-0.6602845,1.5407057
5616,tonghuashu,5872,371838.1841,2384805.606,0.076099999,0.076899998,0.059300002,0.052099999,0.022500001,0.166999996,0.280900002,0.288300008,12.484444,0.2584,0.8516809,0.6513815,0.4691208,3.7369308,0.48393136,3.1274722,0.5358577,0.6468364,0.47593307,0.9126363,0.5358577,0.7625329,-0.6513815,1.5030624
5617,tonghuashu,5874,371818.8166,2384812.511,0.076899998,0.070500001,0.054299999,0.043200001,0.0209,0.137600005,0.234099999,0.221200004,11.200957,0.2132,0.83607846,0.62343967,0.42219892,3.311234,0.41502497,2.9204109,0.45487633,0.59593254,0.3986857,0.65863657,0.45487627,0.73627764,-0.62343967,1.4595182
5618,tonghuashu,5876,371805.164,2384795.234,0.075300001,0.072400004,0.058600001,0.049199998,0.0209,0.151999995,0.269899994,0.234400004,12.913876,0.249,0.8562586,0.64322674,0.4617449,3.605802,0.47156948,3.1939566,0.52851707,0.6407276,0.46209165,0.81759995,0.5285171,0.7582418,-0.64322674,1.4994853
5619,tonghuashu,5877,371803.894,2384784.915,0.072899997,0.069600001,0.0614,0.047400001,0.016799999,0.159500003,0.264099985,0.264400005,15.720238,0.24729998,0.8803845,0.62273425,0.46660376,3.301303,0.4739654,3.599926,0.561246,0.65064186,0.46535468,1.1685275,0.5612459,0.80941576,-0.62273425,1.5031188
5620,tonghuashu,5879,371811.6728,2384771.024,0.075300001,0.070500001,0.060699999,0.049199998,0.016799999,0.164000005,0.276499987,0.229599997,16.458334,0.2597,0.8854416,0.63997626,0.4795302,3.5551891,0.49304387,3.6996555,0.58269584,0.66457534,0.48744595,1.2352716,0.582696,0.8141593,-0.63997626,1.5254178
5621,tonghuashu,5880,371795.5596,2384795.948,0.072099999,0.071400002,0.056400001,0.045600001,0.0185,0.153500006,0.248699993,0.264400005,13.443243,0.2302,0.86152697,0.63028514,0.44533527,3.409574,0.44505453,3.27417,0.5062853,0.6250749,0.43223247,0.9590017,0.50628537,0.78488374,-0.63028514,1.4918121
5622,tonghuashu,5883,371983.7145,2384395.484,0.070500001,0.075099997,0.062100001,0.052700002,0.019300001,0.226600006,0.433600008,0.497000009,22.46632,0.4143,0.91477144,0.74944526,0.6156215,5.982287,0.6998689,4.43134,0.7980985,0.78412133,0.72621393,2.0476186,0.7980985,0.8430256,-0.74944526,1.6642168
5623,tonghuashu,5884,371990.1968,2384385.165,0.067400001,0.064999998,0.071400002,0.053300001,0.020099999,0.241699994,0.4833,0.536599994,24.044777,0.4632,0.920143,0.7425635,0.6528478,5.7689075,0.7561017,4.6048336,0.86087364,0.8099366,0.78210646,2.255145,0.86087376,0.8464477,-0.7425635,1.6627065
5624,tonghuashu,5885,371992.3135,2384373.524,0.076099999,0.075099997,0.067100003,0.049199998,0.0185,0.2183,0.41170001,0.440600008,22.254055,0.3932,0.9139935,0.719716,0.599485,5.135618,0.675091,4.407501,0.78897315,0.7728092,0.70004725,2.000808,0.7889731,0.84375,-0.719716,1.6337094
5625,tonghuashu,5886,371992.578,2384362.676,0.070500001,0.072400004,0.059999999,0.050999999,0.0185,0.188199997,0.337099999,0.37470001,18.22162,0.3186,0.8959505,0.6978091,0.53427505,4.6183333,0.5765472,3.9280682,0.66775346,0.71678823,0.5850356,1.4655185,0.66775346,0.8209966,-0.6978091,1.5937595
5626,tonghuashu,5887,371987.6832,2384344.155,0.074500002,0.072400004,0.078599997,0.0557,0.0217,0.266600013,0.537299991,0.596499979,24.760368,0.51559997,0.92236125,0.7447638,0.6896154,5.835878,0.811008,4.681415,0.90549266,0.8318442,0.82566035,2.5468287,0.9054926,0.8494624,-0.7447638,1.667125
5627,tonghuashu,5890,372455.0098,2384179.073,0.077699997,0.075099997,0.0678,0.058699999,0.034499999,0.170100003,0.253800005,0.257200003,7.356522,0.2193,0.76066595,0.5783582,0.40842876,2.743363,0.41018254,2.1989067,0.42338645,0.56745034,0.39377993,0.5676903,0.42338645,0.66275656,-0.5783582,1.3390241
5628,tonghuashu,5892,372463.6617,2384164.071,0.072099999,0.075999998,0.067100003,0.0515,0.031300001,0.158000007,0.254599988,0.287099987,8.134185,0.22329998,0.7810423,0.58284116,0.41762033,2.7943366,0.4198252,2.3605297,0.4428699,0.58091044,0.40414143,0.5478007,0.44286984,0.66930807,-0.58284116,1.3638835
5629,tonghuashu,5893,372465.7254,2384149.307,0.0713,0.0779,0.065700002,0.0581,0.016799999,0.164800003,0.272100002,0.278699994,16.196428,0.25530002,0.88369685,0.61101246,0.4749819,3.1415524,0.4863154,3.6645646,0.5849018,0.65971935,0.47963062,1.2573848,0.58490187,0.81497794,-0.61101246,1.4947093
5630,tonghuashu,5894,372473.2661,2384142.56,0.074500002,0.074199997,0.065700002,0.055100001,0.0297,0.173800007,0.288199991,0.291900009,9.703704,0.25849998,0.81314874,0.62870866,0.45847458,3.3866057,0.47536555,2.6603396,0.5065608,0.6274534,0.46530792,0.7167348,0.5065607,0.7081081,-0.62870866,1.4418573
5631,tonghuashu,5895,372480.2511,2384132.638,0.072899997,0.075099997,0.066399999,0.052099999,0.028899999,0.164000005,0.264800012,0.288300008,9.16263,0.23590001,0.80320054,0.5990339,0.43528727,2.987952,0.44203845,2.5605133,0.4743924,0.6031386,0.42846832,0.6558866,0.4743924,0.7003629,-0.5990339,1.4022344
5632,tonghuashu,5896,372482.3942,2384121.923,0.076099999,0.075099997,0.065700002,0.053300001,0.0217,0.167799994,0.26699999,0.256000012,12.304147,0.2453,0.84967095,0.6050496,0.45653507,3.0639267,0.46490738,3.0991619,0.5306128,0.6341609,0.4544476,0.9718481,0.5306129,0.7709763,-0.6050496,1.4547205
5633,tonghuashu,5898,372486.363,2384108.985,0.074500002,0.075999998,0.062100001,0.048599999,0.0209,0.154200003,0.236300007,0.2368,11.30622,0.21540001,0.8374806,0.5837801,0.42472735,2.8051531,0.41859055,2.9379003,0.47436538,0.59890705,0.402627,0.8475836,0.4743654,0.7612793,-0.5837801,1.4212607
5634,tonghuashu,5899,372495.3324,2384105.016,0.076899998,0.0788,0.071400002,0.056899998,0.0305,0.144400001,0.217299998,0.230800003,7.12459,0.1868,0.7538338,0.5053689,0.37525478,2.0434172,0.36187527,2.1487026,0.39177057,0.5313585,0.34190786,0.47012848,0.39177066,0.65122926,-0.5053689,1.2592027
5635,tonghuashu,5901,372194.1076,2384337.839,0.072899997,0.074199997,0.059999999,0.048,0.019300001,0.172299996,0.297699988,0.32069999,15.42487,0.27839997,0.8782334,0.6645233,0.49446952,3.9616666,0.5178494,3.5592701,0.5944013,0.67703134,0.5156976,1.1653907,0.59440124,0.7985386,-0.6645233,1.5427567
5636,tonghuashu,5902,372216.9676,2384321.117,0.076099999,0.0669,0.063600004,0.052700002,0.0233,0.192699999,0.33860001,0.345899999,14.532189,0.31530002,0.8712352,0.6837394,0.5241187,4.3238993,0.56524825,3.433616,0.63217604,0.70080096,0.56906337,1.1874622,0.6321761,0.7842593,-0.6837394,1.5549746
5637,tonghuashu,5903,372241.9444,2384293.601,0.070500001,0.071400002,0.0614,0.049800001,0.025699999,0.164800003,0.297699988,0.252400011,11.583657,0.27199998,0.8410637,0.65803397,0.47829837,3.848534,0.500228,2.9835432,0.54298806,0.6527099,0.49384916,0.7593625,0.542988,0.7301837,-0.65803397,1.4990976
5638,tonghuashu,5904,371494.4835,2385745.37,0.067400001,0.074199997,0.0557,0.047400001,0.019300001,0.145899996,0.261099994,0.240400001,13.528497,0.2418,0.8623395,0.6483586,0.456633,3.687612,0.46236098,3.2869163,0.5207112,0.6368937,0.45178908,0.8206685,0.5207112,0.76634383,-0.6483586,1.5106981
5639,tonghuashu,5906,371500.0397,2385735.712,0.072899997,0.075999998,0.062100001,0.053300001,0.0209,0.176799998,0.293300003,0.273900002,14.033493,0.2724,0.8669636,0.65053463,0.48596385,3.7230272,0.50690013,3.3614826,0.5763533,0.6663517,0.5025683,1.1247525,0.5763533,0.78856856,-0.65053463,1.5174983
5640,tonghuashu,5907,371495.5418,2385726.849,0.076899998,0.075099997,0.058600001,0.0427,0.0217,0.140599996,0.262600005,0.209199995,12.101382,0.24090001,0.8473444,0.63511825,0.45180225,3.4812288,0.4580963,3.0670333,0.508847,0.62895346,0.44675392,0.6641243,0.50884706,0.73259395,-0.63511825,1.4824626
5641,tonghuashu,5908,371606.5348,2385715.869,0.072099999,0.070500001,0.064300001,0.052700002,0.0233,0.189700007,0.341500014,0.341100007,14.656653,0.31820002,0.87225884,0.68309516,0.5268328,4.3110423,0.56926334,3.4513962,0.63798124,0.70333844,0.57368994,1.1505755,0.6379813,0.78122073,-0.68309516,1.555354
5642,tonghuashu,5910,371697.9485,2385706.74,0.077699997,0.073299997,0.068599999,0.057500001,0.028899999,0.186700001,0.326900005,0.323100001,11.3114195,0.298,0.8375492,0.65309733,0.4995895,3.7653065,0.53356826,2.9387617,0.5790568,0.6701822,0.53065073,0.86683077,0.57905674,0.73191094,-0.65309733,1.4906466
5643,tonghuashu,5911,371719.1152,2385708.063,0.075300001,0.072400004,0.060699999,0.048,0.022500001,0.176100001,0.300599992,0.275099993,13.359999,0.27809998,0.8607242,0.66399115,0.48925185,3.9522238,0.5132511,3.261679,0.5721477,0.66776234,0.50946367,1.0215365,0.5721477,0.77341396,-0.66399115,1.5247154
5644,tonghuashu,5912,371740.5465,2385706.344,0.072099999,0.072400004,0.063600004,0.0515,0.0217,0.243200004,0.394899994,0.52579999,18.198156,0.3732,0.89582336,0.7225736,0.5782052,5.209119,0.6447912,3.925113,0.72822195,0.75080127,0.66156346,2.0798645,0.72822195,0.83616465,-0.7225736,1.618397
5645,tonghuashu,5913,371761.8455,2385702.507,0.080799997,0.071400002,0.066399999,0.0504,0.022500001,0.175300002,0.296200007,0.32190001,13.164444,0.2737,0.85880136,0.6337563,0.4848236,3.4608436,0.5067768,3.2321575,0.57581216,0.66323787,0.5020326,1.0207913,0.5758121,0.7724974,-0.6337563,1.4925576
5646,tonghuashu,5914,371911.4677,2385720.102,0.072099999,0.074199997,0.067100003,0.0515,0.028899999,0.176100001,0.261900008,0.279900014,9.062284,0.23300001,0.801238,0.5920973,0.43207458,2.9031296,0.43755543,2.5416155,0.4707845,0.5995563,0.42353395,0.76411563,0.47078452,0.7180488,-0.5920973,1.3933353
5647,tonghuashu,5915,371920.9927,2385712.826,0.075300001,0.074199997,0.068599999,0.052700002,0.025699999,0.189700007,0.3116,0.290699989,12.124514,0.2859,0.8476134,0.6391373,0.49227297,3.542274,0.5204692,3.0707145,0.5792578,0.6668892,0.5168212,1.0317614,0.5792577,0.7613742,-0.6391373,1.4867507
