,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,win19advancedB1,win19advancedB2,win19advancedB3,win19advancedB4,win19advancedB5,win19advancedB6,win19advancedB7,win19advancedB8,win19advancedB9,win19advancedB10,win19higherB1,win19higherB2,win19higherB3,win19higherB4,win19higherB5,win19higherB6,win19higherB7,win19higherB8,win19higherB9,win19higherB10,win19simpleB1,win19simpleB2,win19simpleB3,win19simpleB4,win19simpleB5,win19simpleB6,win19simpleB7,win19simpleB8
4035,mulan,1569,371196.1658,2385387.926,0.064999998,0.0669,0.058600001,0.0361,0.0112,0.228100002,0.437999994,0.462199986,36.292244,14.359192,1.53E-18,70.7036,191.69885,4.304726,2.2616992,6.649552,-0.7329272,0.9890358,0.91530377,1.5140187,25.429907,257.6978,0.000741173,1407.1931,0.000678423,1290.7814,0.001128955,2097.4548,0.008797508,7.269184,0.023338594,0.26848164,19.094183,156.84781,4709.361,1305242.5
4036,mulan,1570,371478.1658,2385386.926,0.068899997,0.068700001,0.071400002,0.049199998,0.022500001,0.269600004,0.478899986,0.509000003,40.493076,12.945243,-2.30E-19,80.98615,38.70618,4.488159,2.110307,4.75469,-0.676086,0.9829825,0.92039466,1.7774295,26.103449,260.2539,0.000596893,1733.2069,0.000554225,1582.5559,0.00100563,3221.5234,0.013647071,6.849777,0.038237695,0.33203503,13.074792,-78.5496,3510.7864,1416895.6
4037,mulan,1571,371121.1658,2385384.926,0.072899997,0.064099997,0.062799998,0.042100001,0.012,0.25150001,0.43720001,0.465799987,36.224377,11.689267,1.91E-18,71.41274,110.40305,4.0717974,2.2561426,7.5210214,-0.80527985,0.9894574,0.9392833,1.4048338,30.788519,282.65558,0.000732298,1412.7976,0.000687452,1329.554,0.001034855,1962.0936,0.011034292,6.9386497,0.009403138,0.2728106,20.808865,156.56108,3906.7466,1012756.25
4038,mulan,1572,371436.1658,2385384.926,0.064199999,0.074199997,0.069300003,0.0462,0.019300001,0.278699994,0.484699994,0.487399995,41.40582,12.875479,1.19E-18,82.81164,35.299698,4.4328814,2.1804807,5.9089036,-0.7673802,0.98577255,0.9338101,1.5749235,29.666666,275.31805,0.000565899,1821.951,0.000529065,1701.0647,0.000879566,2884.3425,0.01314063,6.927284,0.028799793,0.3100704,16.202215,8.347787,4672.7236,1360166.6
4039,mulan,1573,371427.1658,2385383.426,0.072899997,0.063199997,0.0557,0.041499998,0.0136,0.174600005,0.302100003,0.297899991,40.53878,12.821903,-6.10E-20,81.07756,34.121407,4.4374022,2.209339,6.146563,-0.7609323,0.98837286,0.9313064,1.5858896,27.760736,272.66257,0.000590063,1749.681,0.000550481,1627.6232,0.000915233,2818.5337,0.010677481,7.0758224,0.02578327,0.2946524,17.166204,-20.44423,3601.51,1433304.4
4040,mulan,1574,370845.6658,2385382.926,0.070500001,0.0678,0.058600001,0.039099999,0.0072,0.272599995,0.514699996,0.556900024,33.981995,15.111864,4.04E-18,56.144043,771.28674,3.2757246,2.2580054,9.145527,-0.8031503,0.9889187,0.9222136,1.5201238,29.371517,264.3746,0.000837847,1254.5417,0.000773189,1160.0836,0.001278201,1874.3715,0.010692827,6.925855,0.011995037,0.24984863,24.745152,580.85156,20274.707,909433.5
4041,mulan,1575,370951.6658,2385382.426,0.064999998,0.0614,0.052099999,0.035500001,0.0104,0.172299996,0.29550001,0.277500004,37.076176,16.541288,1.61E-19,72.088646,221.16112,4.4659405,2.2281456,6.6123133,-0.70456773,0.9892784,0.9065476,1.6952381,21.749207,248.09206,0.000706023,1482.8254,0.000638531,1349.7141,0.001223943,2442.8064,0.007792297,7.407636,0.02644305,0.27290964,18.612188,103.00134,5062.7915,1539882.8
4042,mulan,1576,370869.6658,2385381.926,0.064199999,0.0614,0.057799999,0.036699999,0.0072,0.259799987,0.465700001,0.521000028,36.855957,24.203629,-9.52E-19,70.26039,358.58038,4.3455257,2.2708008,7.294757,-0.65426177,0.9843225,0.90654576,1.5867507,24.287066,248.89905,0.000732103,1454.5741,0.000660851,1328.693,0.001167341,2271.3596,0.010896171,7.2616034,0.024179703,0.29013032,20.077562,656.5168,17823.771,1364641.4
4043,mulan,1577,371172.6658,2385381.426,0.0713,0.071400002,0.066399999,0.044399999,0.0128,0.266600013,0.4833,0.498199999,35.96953,9.118185,-4.63E-18,71.24377,76.57216,4.0210285,2.16946,5.3919706,-0.76070875,0.9883599,0.92730767,1.4984615,30.50154,269.6523,0.000734165,1399.9877,0.000679328,1302.2142,0.001114129,2060.4585,0.011471674,6.848924,0.014515382,0.25325683,15.822715,71.57613,1665.8187,1005294.3
4044,mulan,1579,370936.1658,2385380.426,0.072099999,0.0678,0.059999999,0.039700001,0.004,0.272599995,0.4833,0.506600022,35.584488,11.043416,-2.46E-18,68.76177,213.64961,4.010747,2.2037249,6.2197266,-0.7481658,0.98914486,0.9271049,1.6677018,28.763975,268.0559,0.000751299,1376.6925,0.000694754,1281.9869,0.001278776,2225.6738,0.011352737,6.9603806,0.017277624,0.26171517,17.872576,96.726204,2407.238,995352
4045,mulan,1580,371399.1658,2385377.926,0.065800004,0.065899998,0.059300002,0.037900001,0.0144,0.194999993,0.331999987,0.331499994,38.113575,17.225328,1.52E-18,75.54017,108.01016,4.6208334,2.2978303,7.676476,-0.7317357,0.990528,0.9434701,1.2597015,22.755224,288.58807,0.000665719,1569.391,0.00062756,1481.448,0.000845771,1962.3015,0.006372726,7.558937,0.020047458,0.23231126,22.554016,80.12281,5666.1973,1786349
4046,mulan,1583,371040.1658,2385373.926,0.0713,0.069600001,0.058600001,0.037300002,0.0088,0.2236,0.397000015,0.361499995,41.53324,14.6062355,2.88E-18,83.06648,38.870926,4.5575643,2.2289443,6.687788,-0.7353341,0.98952794,0.93882173,1.3806647,26.274925,282.55286,0.000565952,1830.6436,0.000532615,1715.4272,0.000777676,2536.3232,0.008628693,7.269701,0.02263607,0.22999692,19.554016,-57.5812,4514.431,1681319.8
4047,mulan,1584,371055.6658,2385370.926,0.068899997,0.0678,0.057799999,0.036699999,0.0096,0.168500006,0.272100002,0.270399988,40.645428,13.21223,2.39E-18,81.290855,29.940332,4.436537,2.282292,7.79041,-0.7804371,0.99200743,0.954646,1.2477876,26.044249,301.1475,0.000587385,1758.5516,0.000561916,1676.4465,0.000725156,2209.693,0.007331896,7.380892,0.010070496,0.21614143,22.908587,-44.025173,2283.2485,1706031.4
4048,mulan,1585,371107.6658,2385370.426,0.072899997,0.064099997,0.066399999,0.045600001,0.0152,0.294499993,0.513199985,0.52700001,35.66482,8.890425,-4.95E-19,70.81441,57.674694,3.8562517,2.218117,6.9881063,-0.79631037,0.9883237,0.92810583,1.4601227,32.736195,270.7546,0.000751753,1367.6718,0.000697336,1271.8185,0.001098619,1982.4694,0.013547318,6.7340293,-0.008816249,0.27939165,19.174515,54.093754,1244.0365,914009.9
4049,mulan,1586,371473.6658,2385369.926,0.072899997,0.069600001,0.069300003,0.0462,0.016000001,0.235699996,0.394899994,0.470600009,40.542934,16.68306,1.20E-18,80.911354,66.6071,4.736246,2.1925178,6.0025015,-0.6702502,0.98765355,0.9361822,1.2891567,22.933735,280.56024,0.000595125,1747.6145,0.000559266,1630.4264,0.000755295,2284.9849,0.007542913,7.3891244,0.028679578,0.2536966,17.401663,14.8006315,6113.074,1932485.2
4050,mulan,1587,371403.6658,2385369.426,0.068899997,0.065899998,0.060699999,0.0462,0.0128,0.231900007,0.381700009,0.440600008,37.28532,17.106958,-8.52E-19,73.55125,136.79031,4.540682,2.256958,6.902817,-0.7043996,0.988409,0.954646,1.2477876,23.39528,301.1475,0.000698003,1502.5812,0.000667226,1432.56,0.000875293,1863.9705,0.007370263,7.4119353,0.024161952,0.24624996,20.072021,205.18845,6899.1875,1611502.2
4051,mulan,1588,371359.1658,2385368.926,0.074500002,0.071400002,0.065700002,0.043200001,0.0185,0.235699996,0.468600005,0.468199998,38.97784,20.561836,-2.52E-18,77.434906,104.84964,4.780914,2.3238325,8.752972,-0.71053994,0.99151856,0.9553309,1.2117647,20.141176,302.24118,0.000639252,1651.6588,0.000611737,1577.3558,0.000768072,2007.2383,0.005471106,7.809751,0.018259058,0.21182957,25.68421,186.1636,8425.778,2098096.8
4052,mulan,1589,371420.6658,2385367.926,0.070500001,0.064999998,0.063600004,0.039700001,0.012,0.242500007,0.419699997,0.47299999,37.746536,16.396976,-2.70E-18,74.29363,151.8196,4.5285397,2.2263849,6.657609,-0.714084,0.98905534,0.9520483,1.3175074,23.504452,297.38574,0.000681639,1533.8308,0.000650327,1457.3777,0.000901176,2011.6201,0.007021125,7.4377275,0.025271377,0.24089637,19.204987,105.44667,5772.596,1669681.5
4053,mulan,1591,371543.1658,2385365.926,0.072899997,0.069600001,0.066399999,0.0539,0.022500001,0.252999991,0.403600007,0.411799997,43.677284,8.249041,-1.38E-18,87.35457,17.730236,4.0571127,2.15951,5.332826,-0.7871523,0.989485,0.92230904,1.5277778,32.296295,264.33334,0.000503322,2022.6111,0.000464146,1866.9906,0.000767193,3084.5464,0.011728731,6.814855,0.009053739,0.2735534,15.265928,-26.427984,1017.97034,1400018.2
4054,mulan,1592,371381.1658,2385363.926,0.061799999,0.064999998,0.0535,0.037900001,0.008,0.243200004,0.456200004,0.511399984,36.914127,17.976006,-2.37E-18,72.47092,165.84473,4.4901543,2.2887328,7.33795,-0.76346296,0.9898226,0.94682837,1.3134328,23.41194,291.8,0.000706735,1489.203,0.000668346,1412.9845,0.000932656,1937.9761,0.007009615,7.471432,0.02241993,0.24455899,21.462605,348.52612,10410.104,1542712.2
4055,mulan,1593,371091.1658,2385363.426,0.0713,0.070500001,0.059999999,0.040899999,0.0104,0.256099999,0.453999996,0.488599986,36.734074,15.375266,2.48E-18,72.786705,92.63872,4.3502297,2.3500543,9.469188,-0.7609899,0.99117535,0.9395708,1.3433735,24.403614,283.65662,0.000714782,1462.8073,0.000671233,1376.7961,0.000963551,1946.2229,0.008379309,7.426891,0.008758744,0.24209216,26.609419,165.46786,4307.209,1399330
4056,mulan,1597,371412.1658,2385360.926,0.072099999,0.068700001,0.066399999,0.045000002,0.0128,0.238700002,0.462099999,0.483799994,35.710526,11.341413,-1.48E-18,68.32964,268.85257,4.0653496,2.1886375,5.808966,-0.7713143,0.99004036,0.9383367,1.3403615,28.331326,282.23495,0.000749226,1382.8765,0.000702083,1300.171,0.001014293,1828.491,0.009695291,7.0892267,0.022908574,0.25701806,16.789474,79.51334,2428.7183,1112383.1
4057,mulan,1598,371426.6658,2385360.926,0.072899997,0.0678,0.065700002,0.044399999,0.0128,0.252299994,0.465700001,0.503000021,37.146816,17.205593,2.98E-19,71.89474,251.93352,4.480507,2.214912,6.7267747,-0.6946786,0.9883978,0.9456053,1.3104478,24.301493,290.30148,0.000702954,1489.1761,0.000663695,1409.918,0.000935804,1919.9731,0.007634994,7.3752155,0.025847089,0.2478762,19.108034,194.89668,8074.269,1535928.6
4058,mulan,1600,371335.1658,2385357.426,0.070500001,0.070500001,0.062799998,0.043200001,0.016799999,0.237200007,0.44600001,0.50059998,38.652355,15.8805275,6.00E-19,77.130196,54.26283,4.528507,2.3280423,8.799589,-0.7378043,0.99104404,0.9403153,1.3063064,23.774775,284.77176,0.000648876,1604.4985,0.000609657,1510.8645,0.000855108,2071.5344,0.006994268,7.511209,0.012976246,0.23281711,25.216066,108.7612,3980.1782,1652688.6
4059,mulan,1601,371504.6658,2385357.426,0.069700003,0.072400004,0.060699999,0.041499998,0.020099999,0.216800004,0.3671,0.425000012,42.77424,7.5653753,1.59E-18,85.54848,18.297512,4.038264,2.0984256,4.283341,-0.7671219,0.9863222,0.8953214,1.698718,34,237.89102,0.000525991,1934.1699,0.000471999,1729.4551,0.000889195,3286.657,0.015377414,6.5434976,0.0276646,0.328434,11.963989,-36.571426,1162.2699,1197512.9
4060,mulan,1602,371359.1658,2385356.926,0.073700003,0.070500001,0.066399999,0.0427,0.0128,0.248500004,0.4745,0.511399984,37.20637,13.543283,8.06E-19,73.71745,89.920166,4.3401785,2.2963705,8.138291,-0.76248616,0.9914617,0.9529867,1.221239,25.525074,299.48376,0.000696583,1492.5752,0.00066398,1423.2876,0.000845807,1828.2655,0.00754675,7.3880725,0.009463523,0.2290032,23.614958,92.3438,2930.6423,1402496.8
4061,mulan,1603,371439.1658,2385356.926,0.075300001,0.072400004,0.069300003,0.040899999,0.016799999,0.237200007,0.426999986,0.428600013,38.700832,25.735983,1.13E-18,75.00277,296.76178,4.801569,2.288329,8.293706,-0.63464916,0.9879107,0.9393712,1.242515,19.389221,284.36526,0.000657552,1619.3953,0.000615842,1525.2703,0.000824392,1995.8953,0.005735837,7.7503257,0.021257143,0.24264838,23.313019,223.21375,15288.368,2327236.8
4062,mulan,1604,371286.1658,2385356.426,0.0713,0.074199997,0.072099999,0.052099999,0.0185,0.252299994,0.460599989,0.486200005,40.451523,22.23934,2.02E-18,80.57064,88.78795,4.769757,2.431295,11.840785,-0.7294043,0.992468,0.9485075,1.3402985,20.540298,293.4597,0.000611666,1734.1105,0.000582461,1641.2863,0.000802361,2355.0566,0.005613063,7.8298435,0.010694151,0.20989278,33.900276,-148.97418,7421.855,2137620.5
4063,mulan,1606,371099.1658,2385355.926,0.072899997,0.071400002,0.063600004,0.044399999,0.0128,0.266600013,0.44749999,0.486200005,35.919666,10.680528,1.90E-18,71.14681,76.97845,4.068921,2.2763507,7.681609,-0.79995906,0.99028957,0.93606466,1.4528875,29.68693,278.8541,0.000741508,1392.5015,0.000692925,1306.9963,0.001089487,1987.5957,0.01138343,7.006684,-0.00049367,0.26260474,21.473684,59.065716,1452.8282,1028575.75
4064,mulan,1607,370915.1658,2385355.426,0.072899997,0.0614,0.054299999,0.0361,0.004,0.242500007,0.436500013,0.481400013,37.472298,14.130119,-3.45E-18,74.944595,36.59527,4.422181,2.2392094,6.853878,-0.75301725,0.99000794,0.9444237,1.3233533,28.640718,289.07187,0.000685597,1513.3203,0.000645763,1434.453,0.000916577,1972.4462,0.009280929,7.1779137,0.020873033,0.242454,19.925207,231.30132,5359.2046,1247852.2
4065,mulan,1608,371080.1658,2385355.426,0.072099999,0.0678,0.059300002,0.0385,0.012,0.247799993,0.458400011,0.468199998,38.1759,18.211441,-2.46E-18,75.66482,107.51923,4.6252503,2.346855,9.426579,-0.7326977,0.99235106,0.9539571,1.2840236,21.467455,300.0651,0.000664873,1580.2249,0.000633332,1510.7206,0.000855523,2016.1746,0.005854774,7.718458,0.013971919,0.21953894,27.155125,80.86191,5213.5825,1847393
4066,mulan,1609,371178.1658,2385355.426,0.070500001,0.0678,0.0557,0.0361,0.0136,0.214599997,0.44600001,0.493400007,37.119114,15.373624,2.51E-18,73.38227,113.37187,4.482453,2.2414362,7.3104563,-0.75018793,0.99154526,0.9386261,1.2792792,23.40841,283.22223,0.000702385,1487.3813,0.000655782,1405.3184,0.000912193,1864.4174,0.007197612,7.4831576,0.01945434,0.21884835,21.551247,120.1323,4283.178,1521788.6
4067,mulan,1610,371456.1658,2385355.426,0.068899997,0.070500001,0.065700002,0.048,0.0152,0.265899986,0.448199987,0.504199982,40.94183,21.356728,2.30E-18,81.54017,96.44783,4.8479185,2.2900853,8.315789,-0.66693926,0.9882711,0.94658756,1.2136499,20.341246,292.4184,0.000587301,1795.7062,0.000554928,1702.7085,0.000716792,2167.6973,0.006825454,7.622643,0.02072069,0.2261954,23.811634,-29.58423,9165.416,2248000.5
4068,mulan,1611,370958.6658,2385354.426,0.0682,0.063199997,0.056400001,0.039099999,0.0096,0.230399996,0.445300013,0.417800009,37.371193,20.161386,-1.20E-18,72.69806,234.37698,4.587599,2.2636569,7.6926208,-0.6994572,0.9897131,0.9271789,1.3944954,21.238533,270.36392,0.000711013,1485.321,0.000659965,1378.6084,0.00099355,2048.5137,0.006426439,7.621993,0.022674557,0.24303089,21.889196,158.65428,8209.192,1819788.5
4069,mulan,1613,371119.6658,2385353.426,0.074500002,0.070500001,0.058600001,0.044399999,0.0104,0.284000009,0.473800004,0.560500026,34.962605,8.916884,2.13E-18,68.19668,146.51256,3.7196748,2.2355366,7.1431484,-0.7743681,0.9876267,0.9389941,1.4666667,32.254547,281.66666,0.000777919,1323.406,0.000729125,1246.7168,0.00114641,1916.2878,0.013612541,6.689843,-0.013779021,0.26064432,20.024931,54.593357,1267.489,863110.9
4070,mulan,1615,371468.6658,2385351.926,0.073700003,0.070500001,0.076399997,0.060400002,0.0241,0.247799993,0.426999986,0.450199991,41.59418,17.133097,1.56E-18,82.84488,84.43577,4.6601934,2.2257373,7.090156,-0.7150523,0.98924685,0.93712234,1.3534744,23.229607,280.9698,0.000566958,1842.0604,0.000530968,1727.9103,0.000762815,2499.0876,0.008007152,7.430695,0.024597263,0.26332295,19.825485,-167.07097,6749.7275,1882738.2
4071,mulan,1616,371403.6658,2385350.426,0.073700003,0.071400002,0.057799999,0.037900001,0.0112,0.240999997,0.453299999,0.492199987,35.113575,10.061893,2.83E-18,67.99169,193.1883,3.8868172,2.20108,5.8717933,-0.7642521,0.9885775,0.9496735,1.3273809,31.238094,294.6369,0.000780427,1320.2233,0.000740697,1255.2317,0.001042267,1734.631,0.010999762,6.9302115,0.01437397,0.25004283,17.213297,101.90952,2069.3643,1018698.75
4072,mulan,1619,371382.6658,2385349.926,0.0713,0.0678,0.0614,0.0438,0.0152,0.255299985,0.425500005,0.52700001,35.373962,10.857383,-1.05E-19,68.69252,182.75587,3.9523993,2.2616072,6.9207034,-0.7440624,0.989705,0.9444237,1.3233533,28.736526,289.07187,0.000759253,1361.8384,0.000715977,1289.1321,0.001010447,1783.6886,0.009653088,7.033334,0.006732715,0.25334755,20.127424,70.95362,1779.9487,1067849.4
4073,mulan,1621,371476.6658,2385349.426,0.069700003,0.0678,0.0557,0.045000002,0.0136,0.200200006,0.334199995,0.369899988,42.001385,13.1315775,3.83E-18,83.83379,54.598415,4.469462,2.164081,5.681757,-0.7218245,0.9881334,0.9263804,1.4325154,26.957056,269.23312,0.000553104,1868.7393,0.000511971,1732.5723,0.000788151,2683.7178,0.009960022,7.113882,0.02981514,0.280118,15.98061,-145.21506,4392.9565,1587968.5
4074,mulan,1622,371538.1658,2385348.926,0.070500001,0.074199997,0.062100001,0.049199998,0.022500001,0.193399996,0.334899992,0.335099995,43.462605,9.079626,-9.93E-19,86.92521,19.143991,4.1146307,2.2033067,6.163673,-0.7393668,0.98782307,0.92485577,1.5169231,32.52,266.92615,0.000510829,1999.003,0.000473562,1846.7599,0.000765307,3052.446,0.012568965,6.765466,0.005972479,0.2870497,17.174515,-1.1473289,1097.6652,1356434.6
4075,mulan,1623,371415.6658,2385347.426,0.066600002,0.065899998,0.058600001,0.041499998,0.008,0.231900007,0.443100005,0.483799994,35.083103,10.743787,-3.08E-18,66.398895,308.0791,3.8828592,2.1646574,5.680535,-0.77047926,0.9888476,0.9456053,1.3104478,30.402985,290.30148,0.000783815,1316.8895,0.000740928,1246.347,0.001031174,1712.8239,0.010646788,6.962636,0.022114476,0.25435457,16.38227,119.05159,2741.9895,1018242.25
4076,mulan,1624,370854.6658,2385346.926,0.068899997,0.0678,0.0493,0.036699999,0.0048,0.224399999,0.432799995,0.458600014,37.146816,21.737448,2.96E-18,71.91413,256.4608,4.5018253,2.394245,10.998327,-0.72195756,0.9912465,0.95159495,1.2937685,22.299704,297.29672,0.000719057,1475.1543,0.000685412,1403.7079,0.000922373,1908.5253,0.005862447,7.743911,0.011808163,0.18986008,32.31579,278.768,10042.501,1723745.6
4077,mulan,1625,371028.6658,2385346.926,0.067400001,0.0678,0.062799998,0.044399999,0.016799999,0.265899986,0.471599996,0.49939999,41.82133,10.966692,-2.28E-18,83.64266,29.95818,4.3832326,2.1419153,4.851392,-0.74492973,0.98868644,0.92950857,1.5507692,28.095385,271.29538,0.000558662,1841.9508,0.000521212,1707.6953,0.000848062,2897.2092,0.011172413,6.9650707,0.033362053,0.2928592,13.908587,-96.48951,2660.6777,1424348.6
4078,mulan,1627,371110.6658,2385346.426,0.0713,0.069600001,0.060699999,0.037900001,0.0112,0.2447,0.432099998,0.458600014,35.470913,10.254694,-2.40E-18,70.252075,76.41568,3.9804788,2.2270103,6.733443,-0.7658423,0.9883096,0.93671423,1.5810398,32.235474,278.35168,0.000759294,1357.7156,0.000710084,1275.27,0.001205636,2120.4678,0.013121447,6.821803,0.006952807,0.26453117,19.04709,118.17531,2487.2207,914580
4079,mulan,1631,371074.6658,2385344.926,0.0713,0.069600001,0.060699999,0.045600001,0.012,0.315600008,0.56220001,0.616900027,38.74515,19.932283,2.71E-19,76.63158,132.91412,4.6978574,2.316487,9.065715,-0.6855788,0.99081236,0.9506287,1.2307693,20.840237,296.73965,0.00064609,1632.8314,0.00061316,1556.2021,0.00079581,2000.8905,0.006092648,7.7061925,0.017560221,0.22686332,25.911358,44.06984,6356.049,1981168.2
4080,mulan,1633,371374.6658,2385341.426,0.0682,0.070500001,0.054299999,0.0403,0.016000001,0.2183,0.418199986,0.44659999,36.481995,13.221975,9.59E-19,71.93629,116.829735,4.313351,2.275336,7.3232174,-0.76856667,0.99161637,0.9321808,1.3738602,26.471125,275.6383,0.00072801,1424.1489,0.00067845,1329.0687,0.000997951,1953.079,0.0077194,7.335649,0.014389629,0.23997,21.412743,80.13448,2739.7163,1306248.9
4081,mulan,1634,370956.6658,2385340.926,0.064999998,0.0623,0.062100001,0.039099999,0.0088,0.257600009,0.462799996,0.498199999,36.78393,15.244174,4.44E-18,72.19114,152.34851,4.3784404,2.297895,8.361193,-0.7385621,0.99065787,0.95089287,1.3303572,24.440475,296.22025,0.000718074,1453.9048,0.000682183,1385.551,0.000960256,1911.137,0.007178429,7.4283795,0.014484841,0.23570712,23.756233,86.427444,4097.0176,1470935.6
4082,mulan,1635,371196.6658,2385339.426,0.067400001,0.070500001,0.069300003,0.048599999,0.016799999,0.261299998,0.500800014,0.495799989,37.98061,19.237852,5.52E-19,75.27424,113.052216,4.6448,2.3390253,8.787256,-0.6961494,0.99081355,0.9503909,1.4520959,21.203592,294.2096,0.000675927,1555.3982,0.000640002,1484.2855,0.000985173,2249.3801,0.005931508,7.681362,0.017932544,0.23762012,25.202215,126.71326,5938.375,1895157.2
4083,mulan,1636,371175.6658,2385338.926,0.070500001,0.0678,0.059300002,0.041499998,0.0136,0.226600006,0.397000015,0.44780001,37.99723,15.9695215,-3.49E-18,75.31302,100.2372,4.5344324,2.3030102,8.451401,-0.7483764,0.9921692,0.9434701,1.2597015,23.889553,288.58807,0.000669753,1555.7075,0.000628992,1475.3567,0.000858707,1920.6328,0.00662211,7.606806,0.013968476,0.21158321,24.814404,55.857014,4169.757,1657350.2
4084,mulan,1637,371399.6658,2385338.426,0.073700003,0.0678,0.064300001,0.040899999,0.012,0.226600006,0.412400007,0.430999994,35.94737,13.177285,-3.29E-18,70.171745,172.95665,4.2232075,2.199871,5.9609504,-0.7446143,0.9903759,0.9195602,1.425926,26.679012,262.56174,0.000754135,1376.1636,0.000694254,1265.1068,0.001067574,1972.1266,0.008693918,7.2674313,0.026019255,0.25897482,17.31856,158.5788,3723.719,1262124.8
4085,mulan,1638,370865.1658,2385337.426,0.064999998,0.060400002,0.050000001,0.034899998,0.0032,0.186700001,0.372200012,0.379500002,38.411358,24.533,-4.91E-20,75.79778,159.6627,4.7929726,2.3976622,10.926007,-0.7164791,0.9916284,0.93636364,1.3909091,19.709091,279.8606,0.000669652,1587.8939,0.000626775,1489.2655,0.000942658,2170.2485,0.005309966,7.865578,0.014478988,0.20600846,31.63712,319.0721,12403.111,2086665.6
4086,mulan,1639,371430.6658,2385336.926,0.0713,0.0678,0.065700002,0.040899999,0.0144,0.252999991,0.492000014,0.518599987,36.46953,16.110567,-2.07E-18,69.68698,307.4948,4.356031,2.2292676,6.886636,-0.70855486,0.9888999,0.9321808,1.3738602,25.018236,275.6383,0.000732002,1427.8784,0.000679764,1337.4692,0.001012892,1938.2614,0.007619647,7.3646984,0.024081862,0.24032651,19.720222,155.27351,5686.344,1452866
4087,mulan,1641,371155.1658,2385334.926,0.0713,0.071400002,0.063600004,0.044399999,0.016000001,0.25150001,0.422600001,0.438199997,37.886425,14.103444,-2.27E-18,75.07479,98.67862,4.4492664,2.204023,6.5028353,-0.74866736,0.9906343,0.9436937,1.3603604,25.87087,287.97897,0.000675507,1535.2703,0.000636076,1453.4155,0.000927702,2058.4324,0.007953438,7.3479433,0.022997458,0.23016606,19.058172,91.22357,3728.47,1486712.5
4088,mulan,1642,371375.6658,2385332.926,0.072899997,0.0669,0.059999999,0.0438,0.012,0.231199995,0.456999987,0.47420001,37.799168,15.276841,-1.09E-18,75.254845,72.71068,4.5793014,2.2444954,6.5297785,-0.72325116,0.99089617,0.92292947,1.3773006,23.68098,266.30063,0.000682602,1524.6932,0.000630922,1406.7144,0.000935061,2101.862,0.006848474,7.44917,0.02494265,0.25750965,18.911358,53.99905,3874.8582,1631435.2
4089,mulan,1643,371192.6658,2385331.926,0.062600002,0.069600001,0.059999999,0.037900001,0.016000001,0.240999997,0.429899991,0.471799999,36.998615,19.649582,1.87E-18,71.26593,279.48608,4.4298058,2.3662446,9.564638,-0.6987739,0.9907581,0.94993347,1.4281437,21.161676,294.13773,0.000709812,1486.2036,0.000671855,1418.2457,0.001025074,2085.3923,0.006088811,7.689481,0.015310184,0.22913328,27.476454,220.92622,7522.321,1768116.8
4090,mulan,1644,371116.1658,2385330.926,0.074500002,0.068700001,0.065700002,0.045600001,0.019300001,0.256799996,0.475199997,0.482600003,35.506924,11.466019,3.18E-18,69.45429,148.50276,4.0859942,2.181006,6.4606624,-0.75701845,0.9894432,0.9485075,1.3402985,29.955223,293.4597,0.000759601,1362.6836,0.00072043,1293.3696,0.001009637,1837.5702,0.009948512,7.030093,0.01549146,0.23067959,18.858727,127.20199,2853.0574,1065076.2
4091,mulan,1645,371081.6658,2385329.426,0.070500001,0.064999998,0.059999999,0.0438,0.016799999,0.252299994,0.436500013,0.519800007,37.682827,14.662559,2.78E-19,74.50693,111.91754,4.454925,2.2642345,7.701777,-0.7590185,0.99170196,0.94992584,1.2670623,25.166172,295.635,0.000682664,1527.3026,0.000648725,1451.6968,0.000857203,1944.73,0.007297366,7.4319925,0.016617147,0.2330002,22.180056,89.78438,4049.9495,1460571.5
4092,mulan,1649,371180.1658,2385326.926,0.066600002,0.0678,0.062100001,0.0427,0.0112,0.240199998,0.404399991,0.427399993,37.42244,16.490522,-5.06E-19,73.15512,188.88452,4.4547267,2.2997706,8.171287,-0.75877994,0.9927182,0.94992584,1.2670623,22.976261,295.635,0.000684933,1528.7833,0.000648968,1457.391,0.000880306,1900.8813,0.006004404,7.684487,0.016507983,0.21401343,24.00277,62.538815,4893.91,1657702.9
4093,mulan,1650,371443.6658,2385326.926,0.0682,0.068700001,0.064999998,0.044399999,0.0185,0.185100004,0.271400005,0.297899991,38.95845,23.247581,-2.19E-19,76.213295,228.89911,4.780936,2.2686057,7.7190475,-0.64628917,0.98844045,0.9482567,1.2403561,20.05638,294.0089,0.00065889,1608.7982,0.000626369,1520.6699,0.000812095,2009.5164,0.00577804,7.7291207,0.022825835,0.25203285,21.822714,-0.15708585,10310.39,2299540.5
4094,mulan,1651,371128.1658,2385325.926,0.068899997,0.0614,0.0614,0.049800001,0.0128,0.321700007,0.527100027,0.583299994,35.396122,10.003753,4.96E-18,69.06371,157.65523,3.9754603,2.141433,5.508882,-0.7736519,0.9888743,0.95159495,1.2937685,32.798218,297.29672,0.000768686,1338.6469,0.000732562,1272.2257,0.000980221,1757.5253,0.010857805,6.90163,0.018942973,0.24293903,16.216066,95.77562,2206.8755,1006813.2
