,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23
2245,honghailan,7120,372420.562921,2383139.6189,11.335065,6.5604205,0.8378606,0.6220033,57.73948,3.2756264,2.6912487,3.6788156,3.0393314,3.882688,3.2153392,1.8807904,2.9426763,0.7885833,,0.97188556,4312.5938,231.50548,752.4636,,0.42341357,-0.6220033,1.4598639
2246,honghailan,7122,372417.815218,2383314.18252,12.716112,7.7919707,0.8541861,0.6822873,62.554188,3.9675481,3.401491,4.313702,3.7082002,4.59375,3.9563365,1.9373584,3.1635013,0.88136744,,0.9908263,,226.34602,749.5286,,0.45857558,-0.6822873,1.5364734
2247,honghailan,7123,372416.690736,2383306.43021,12.755155,7.5036497,0.85459995,0.68792635,62.432606,4.2622952,3.5606558,4.69483,3.9355192,4.96343,4.168306,1.938805,3.1695354,0.874663,,0.99130625,,223.18509,771.8302,,0.45611867,-0.68792635,1.5425262
2248,honghailan,7124,372421.294496,2383343.10153,11.677261,7.733333,0.84223723,0.6852505,60.646927,3.8791208,3.4798207,4.2930403,3.8598654,4.5445666,4.090807,1.8958601,2.9987977,0.81588495,,0.976965,,215.05327,761.2537,,0.4340234,-0.6852505,1.5274878
2249,honghailan,7125,372430.39618,2383384.53537,11.126146,7.482079,0.83506715,0.67912775,60.7192,3.7668712,3.1909385,4.3251534,3.6817691,4.6809816,3.9946063,1.8712702,2.9079223,0.8484316,,0.96864855,4823.2466,225.06093,736.7372,,0.4463822,-0.67912775,1.5141948
2250,honghailan,7126,372411.081558,2383385.43495,12.361039,7.9204545,0.85031104,0.6908865,60.98574,3.5811455,3.4126437,4.3556085,4.158621,4.4606204,4.25977,1.9238212,3.1081212,0.89732325,,0.98633015,4722.027,214.0867,734.1806,,0.46437165,-0.6908865,1.5411975
2251,honghailan,7127,372406.530716,2383400.51623,12.165803,8.040307,0.8480913,0.6882977,60.45886,3.5480428,3.4221454,4.156584,4.0138407,4.381969,4.2329874,1.9161006,3.0772748,0.8819604,,0.98375493,,209.20825,717.0633,,0.45879224,-0.6882977,1.536389
2252,honghailan,7128,372400.498204,2383417.92585,11.538071,8.283133,0.8404858,0.673785,59.073658,3.853627,3.2291195,4.2953367,3.6139956,4.5867877,3.867946,1.8898153,2.976088,0.87683225,,0.974932,4500.3022,210.39116,700.4975,,0.456915,-0.673785,1.5142708
2253,honghailan,7129,372438.545363,2383438.03422,7.740678,5.838428,0.7711848,0.62961644,55.38052,3.2188516,2.751445,3.608884,3.098266,3.7887323,3.2581887,1.661514,2.27998,0.7874649,,0.8945466,,254.22394,770.4631,,0.42297417,-0.62961644,1.4008012
2254,honghailan,7130,372350.809355,2383438.98672,11.705263,8.039448,0.8425849,0.63409257,58.546013,3.2214766,2.7891567,3.6353467,3.1606426,3.7214766,3.2379518,1.8970342,3.003347,0.85342455,,0.9773661,4374.148,225.21101,749.7615,,0.44825074,-0.63409257,1.4766775
2255,honghailan,7131,372327.823632,2383408.16932,13.670213,8.738878,0.86366934,0.6913458,64.14453,4.195244,3.425373,4.8122654,3.9509594,5.0200253,4.1279316,1.970745,3.3080015,0.92167294,,1.0018274,5075.6597,224.052,754.3173,,0.47307968,-0.6913458,1.5550152
2256,honghailan,7132,372330.489314,2383430.78462,12.749333,7.9834557,0.8545384,0.670802,61.36038,3.7052753,3.3556263,3.957569,3.589172,4.2522936,3.8619957,1.938578,3.1686363,0.8448914,,0.99123377,,220.21095,749.01666,,0.44505295,-0.670802,1.5253404
2257,honghailan,7133,372295.207056,2383505.46607,10.342222,6.8808722,0.8236677,0.66422313,58.844704,3.3468678,2.9904153,3.6658933,3.2832801,4.0058002,3.5953143,1.8326068,2.7739658,0.7737065,,0.9554246,,237.09375,735.6711,,0.4175373,-0.66422313,1.4878908
2258,honghailan,7135,372355.809769,2383483.69412,9.550847,5.8746266,0.8104418,0.63274175,57.192158,2.894908,2.5453649,3.255688,2.8737674,3.5362947,3.1291914,1.7884363,2.6324825,0.7773141,,0.94008225,4460.124,250.15526,710.5202,,0.41896853,-0.63274175,1.4431835
2259,honghailan,7136,372340.463905,2383477.56239,11.158654,6.297045,0.8355081,0.63999295,59.421017,3.1491227,2.7134445,3.4813597,3.0107949,3.7850878,3.28263,1.8727621,2.913355,0.8167372,145.6815,0.96915877,,238.28694,731.6145,145.6815,0.434351,-0.63999295,1.4755011
2260,honghailan,7137,372278.410721,2383657.38185,9.951162,6.5429554,0.817371,0.6366418,56.08976,3.1761847,2.6178946,3.671932,3.0473685,3.6828675,3.056842,1.8114647,2.7048883,0.87100524,,0.94811815,4205.377,219.51266,654.22485,,0.45477283,-0.6366418,1.4540128
2261,honghailan,7138,372286.824488,2383695.05859,7.5414143,4.972857,0.7658467,0.5396989,49.797707,2.2400389,1.9874552,2.4771624,2.206093,2.5724003,2.293907,1.6446567,2.2382405,0.6754692,,0.8883486,3655.102,256.86765,666.71204,,0.3769955,-0.5396989,1.3055457
2262,honghailan,7140,372078.581554,2383484.20841,9.297728,6.1431007,0.8057824,0.61253446,54.23939,2.876126,2.5015259,3.1542792,2.7527976,3.3873873,2.9633775,1.7730186,2.5857615,0.75138134,,0.93467456,4020.745,235.08296,686.88794,,0.40859142,-0.61253446,1.4183168
2263,honghailan,7141,372076.716238,2383441.83199,10.663366,6.3887916,0.8285229,0.62015796,56.873135,3.085549,2.4990098,3.43237,2.7960396,3.597688,2.9376237,1.8489751,2.8295443,0.81854206,,0.96105397,,230.14641,683.4378,,0.4350441,-0.62015796,1.4486809
2264,honghailan,7142,372091.638768,2383460.52484,8.966368,5.5644374,0.7993251,0.5996,53.291668,2.8671248,2.3726273,3.1271477,2.5994005,3.4180984,2.8531468,1.7518342,2.5234337,0.7525037,,0.92718375,,231.94032,676.7459,,0.40904483,-0.5996,1.3989251
2265,honghailan,7143,372070.405913,2383502.99055,8.804396,5.810594,0.79600984,0.60593307,53.16607,2.4586778,2.4059002,2.8347108,2.7761953,3.0103307,2.9491353,1.7410276,2.4924638,0.68377167,,0.92333835,3935.7593,238.11992,680.9574,,0.38054162,-0.60593307,1.401943
2266,honghailan,7146,371894.218637,2383787.24799,8.405512,5.0127296,0.7873587,0.5926893,54.42466,2.5137525,2.275641,2.7485266,2.4945054,3.0166993,2.7445054,1.7130524,2.4147038,0.6468858,,0.9133055,,258.24612,720.77545,,0.3646128,-0.5926893,1.380048
2267,honghailan,7147,371885.80487,2383787.72424,8.247059,5.0869565,0.783715,0.5883686,53.82017,2.519685,2.280734,2.7283463,2.4752293,2.96063,2.6917431,1.7013441,2.383197,0.6402752,,0.9090786,,259.52542,723.3617,,0.3617101,-0.5883686,1.3720835
2268,honghailan,7150,371894.933013,2383821.93493,8.053407,4.7684345,0.7790887,0.5901818,54.625175,2.529865,2.2511091,2.8709056,2.5652175,3.1252408,2.7994676,1.6865709,2.3441906,0.6677328,138.27043,0.90371346,,280.83206,743.3858,138.27043,0.3736707,-0.5901818,1.3692706
2269,honghailan,7152,372291.319988,2383894.93924,8.083844,5.939935,0.7798289,0.5865944,51.974297,2.3275862,2.185437,2.7008114,2.5427184,2.9766734,2.806796,1.6888993,2.350359,0.721105,,0.904569,,241.10564,658.3597,,0.3962107,-0.5865944,1.3664234
2270,honghailan,7153,372323.546303,2383861.60168,8.5782175,5.5007277,0.7911929,0.6182294,55.026314,2.8576088,2.4726028,3.2065217,2.7866929,3.4673913,3.0215263,1.7254283,2.448639,0.6706535,,0.9177534,4275.7354,247.50206,712.4826,,0.37492824,-0.6182294,1.4094223
2271,honghailan,7154,372327.276935,2383850.88603,8.1705885,5.8015265,0.7819115,0.60670906,53.473827,2.5184448,2.4598038,2.89332,2.8284314,3.1056828,3.0372548,1.6955675,2.3678608,0.68458736,,0.9069863,,251.78378,716.27203,,0.3808888,-0.60670906,1.3886206
2272,honghailan,7155,372332.912571,2383869.60269,8.898734,5.167347,0.79795396,0.5965178,54.65839,2.7614973,2.2992496,3.1957219,2.6801126,3.3240643,2.792683,1.747377,2.510543,0.68237394,,0.92559505,,259.87643,711.0227,,0.3799462,-0.5965178,1.3944718
2273,honghailan,7156,372441.447518,2384004.26794,7.3574076,4.418868,0.76069134,0.57721317,51.102383,2.2633135,2.1070423,2.6134121,2.4403756,2.7820513,2.600939,1.6285579,2.1990964,0.6229656,,0.88237065,3909.9055,267.58658,687.3503,,0.3540397,-0.57721317,1.3379046
2274,honghailan,7157,372455.814421,2384004.98232,7.2598133,4.2889733,0.75786376,0.56834245,50.379417,2.2878487,2.0879326,2.6404383,2.4190834,2.7370517,2.5098224,1.6197524,2.1780922,0.626984,,0.87909013,,267.54996,669.33746,,0.35582945,-0.56834245,1.3262062
2275,honghailan,7158,372391.667387,2384071.80033,7.0962567,4.2737956,0.75297225,0.55507815,50.746086,1.9664855,1.8753293,2.2065217,2.1079895,2.3632247,2.259877,1.6046093,2.1425014,0.6227021,,0.8734171,3934.871,270.43625,656.2314,,0.3539222,-0.55507815,1.3080504
2276,honghailan,7160,371326.873004,2384511.53419,7.880392,4.437414,0.77478474,0.5770061,52.141342,2.5752857,2.1938775,2.8785048,2.4647496,3.0456905,2.6141002,1.6728642,2.3088574,0.6966705,,0.89871854,,256.3394,696.03357,,0.3860063,-0.5770061,1.3517908
2277,honghailan,7162,371321.625424,2384556.37233,6.77349,4.696118,0.7427153,0.5467433,50.55377,2.0758123,1.8808115,2.3555956,2.142857,2.4936824,2.2721894,1.5731293,2.0707629,0.62875926,,0.86152,,278.46445,681.7875,,0.35661837,-0.5467433,1.2894586
2278,honghailan,7163,371025.688373,2384927.41217,9.12605,5.8827257,0.80248964,0.6023607,55.71382,2.9244127,2.5640075,3.2145045,2.8274581,3.487232,3.075139,1.762219,2.5536387,0.7404815,,0.93085706,,247.80602,730.86865,,0.40416744,-0.6023607,1.4048504
2279,honghailan,7165,371023.016076,2384979.39408,10.033632,5.918623,0.818736,0.6231411,57.4342,3.1089745,2.701636,3.434829,2.9951878,3.6292734,3.170356,1.8160428,2.7195883,0.75309676,,0.9497029,4447.3174,244.73544,742.08105,,0.40928426,-0.6231411,1.4418771
2280,honghailan,7167,370993.197475,2384993.86682,9.859307,6.376432,0.8158262,0.6186923,57.78561,3.071651,2.6542404,3.3509865,2.9049394,3.5285566,3.0643058,1.8063303,2.6884298,0.8195882,,0.9463282,4508.063,251.64458,746.0035,,0.43544537,-0.6186923,1.4345185
2281,honghailan,7168,371025.788915,2385019.69373,9.568282,6.042003,0.8107545,0.61067855,56.159016,2.878393,2.4019048,3.3821933,2.8438096,3.5494027,2.9904761,1.7894602,2.635673,0.75315243,,0.9404438,,249.23293,722.593,,0.40930673,-0.61067855,1.421433
2282,honghailan,7169,371056.493873,2385001.07497,7.196498,4.864035,0.75599337,0.55126864,49.069733,2.2462006,1.9943925,2.4832826,2.2130842,2.7193515,2.4308412,1.6139331,2.1643732,0.6483341,288.11584,0.876919,,249.73402,644.21625,288.11584,0.36524674,-0.55126864,1.307262
2283,honghailan,7170,370971.36181,2384989.08932,10.51963,6.3382354,0.8263833,0.61438954,58.36396,2.9471586,2.6387868,3.3170488,2.9797795,3.549352,3.1939337,1.8417572,2.8047931,0.8016521,,0.9585739,4508.6787,247.49417,765.536,,0.42852023,-0.61438954,1.4407728
2284,honghailan,7171,370976.884998,2384997.48985,10.717949,6.4111843,0.8293217,0.62703466,58.80002,2.964,2.7609107,3.342,3.1195445,3.519,3.2874763,1.8517038,2.8388915,0.8445496,,0.9619825,4548.4575,244.24884,759.7058,,0.4449244,-0.62703466,1.4563563
2285,honghailan,7173,370947.582335,2384972.0898,9.011834,5.833837,0.8002364,0.62107503,57.013683,2.8428428,2.5945692,3.2562563,2.9812734,3.4374375,3.150749,1.7548559,2.5320666,0.74889076,247.32014,0.92824495,,254.73407,749.1567,247.32014,0.4075838,-0.62107503,1.4213115
2286,honghailan,7174,370935.77528,2385009.66071,9.151138,5.6348734,0.80297774,0.60290116,56.225647,2.8174274,2.3607306,3.0643153,2.578082,3.2665975,2.7561643,1.7638257,2.5583556,0.73445654,,0.93142384,4363.7705,247.49803,707.51776,,0.4017061,-0.60290116,1.4058789
2287,honghailan,7175,370945.390258,2385024.60176,9.603854,5.7111754,0.8113893,0.6083916,57.09783,2.7601185,2.4880953,3.0463967,2.753663,3.3810463,3.0641026,1.7915745,2.6421726,0.73585415,,0.94118124,,258.4252,758.72614,,0.40227807,-0.6083916,1.419781
2288,honghailan,7176,370883.849375,2384992.19024,9.905495,5.461997,0.8166062,0.6273696,57.522938,2.89605,2.631783,3.1569645,2.875,3.385655,3.0881784,1.8089286,2.696717,0.80039066,,0.94723266,,246.54102,723.19916,,0.4280296,-0.6273696,1.4439758
2289,honghailan,7177,370882.855862,2384980.1358,8.013158,5.227545,0.7781022,0.59424084,53.880417,2.6351888,2.370507,2.9314115,2.6451614,3.0397615,2.7456222,1.6834211,2.3360124,0.79687977,112.01191,0.9025684,4252.811,248.26666,697.6538,112.01191,0.42666143,-0.59424084,1.3723431
2290,honghailan,7179,370875.251722,2384973.28043,7.4665356,4.713092,0.7637759,0.5469005,50.089954,2.394924,2.009901,2.6142132,2.2043204,2.7045686,2.2844284,1.6381752,2.2223825,0.73915315,,0.88594705,,259.30133,658.39594,,0.40362576,-0.5469005,1.3106763
2291,honghailan,7180,370917.631442,2384949.57504,8.556008,5.644068,0.7907076,0.5943074,54.162025,2.5340793,2.249766,2.923703,2.6080449,3.1810784,2.8447146,1.7238495,2.444298,0.725164,141.53027,0.91718954,,249.98238,700.88464,141.53027,0.39788732,-0.5943074,1.385015
2292,honghailan,7181,370906.137919,2384941.89152,7.7580953,5.6567864,0.7716398,0.5919484,52.323784,2.4489384,2.2672415,2.8281093,2.6264367,3.0262892,2.8141763,1.6629171,2.283597,0.7265296,,0.8950711,3998.0132,237.97697,672.4176,,0.39845026,-0.5919484,1.3635882
2293,honghailan,7182,370847.756608,2385075.94999,7.8374763,4.8271275,0.77369106,0.574419,52.599613,2.3372092,2.1083033,2.5998063,2.352888,2.7480621,2.4909747,1.6694055,2.3000205,0.68775445,,0.89745057,4027.7488,268.7018,680.0521,,0.38223472,-0.574419,1.3481101
2294,honghailan,7183,370856.937668,2385083.14667,8.497018,5.385694,0.78940755,0.5959671,54.56057,2.5303605,2.4390018,2.804554,2.7060997,2.975332,2.8724585,1.7196563,2.4327357,0.74572086,,0.91568214,,256.48926,705.87335,,0.4062986,-0.5959671,1.3853747
2295,honghailan,7184,370863.023097,2385092.06315,9.845653,6.3509617,0.8155943,0.6262118,57.607754,2.795074,2.7002883,3.141872,3.0384245,3.2916255,3.184438,1.8055556,2.6859753,0.7632656,,0.94605905,,237.56306,743.11426,,0.41337273,-0.6262118,1.4418062
2296,honghailan,7185,370870.801862,2385096.93149,9.692473,6.3524723,0.8129525,0.6256087,57.323242,2.9527721,2.709056,3.3213553,3.0549133,3.4435318,3.1695569,1.7967639,2.6583018,0.7633764,,0.9429946,,244.53354,742.7027,,0.4134171,-0.6256087,1.4385612
2297,honghailan,7186,370888.71419,2385113.46799,8.809145,6.23126,0.79610866,0.6189258,55.920612,2.7557411,2.4496644,3.2682672,2.9204218,3.4123173,3.0527325,1.7413818,2.4933767,0.75936925,,0.9234561,4383.4976,237.68008,713.58887,,0.41180995,-0.6189258,1.4150344
2298,honghailan,7187,370891.227737,2385103.28151,9.569327,6.214863,0.8107732,0.6384892,57.507774,3.0203862,2.7283583,3.4806867,3.1552238,3.6480687,3.3104477,1.7895374,2.6358645,0.7651292,,0.940467,4507.769,230.34023,727.19446,,0.41411853,-0.6384892,1.4492624
2299,honghailan,7189,370849.862695,2385124.12013,8.147663,5.3593316,0.7813649,0.6070046,54.66205,3.0808415,2.4568481,3.4894795,2.8030019,3.6312292,2.9230769,1.6938342,2.3632464,0.7792396,,0.9063537,,250.32921,683.0492,,0.41973075,-0.6070046,1.3883696
2300,honghailan,7190,370858.567505,2385159.30097,9.677201,6.0790324,0.812685,0.61135125,55.892406,2.927428,2.5589943,3.2742796,2.8733075,3.438634,3.0222437,1.7958589,2.6555283,0.77339005,,0.9426827,,241.76642,706.3015,,0.4174116,-0.61135125,1.4240363
2301,honghailan,7191,370860.215862,2385173.06859,9.597753,5.90981,0.8112807,0.61261094,55.713196,2.912759,2.497076,3.3947656,2.9278753,3.5463467,3.0633528,1.7911985,2.6410587,0.7922183,,0.94105375,4219.8447,241.13348,703.67267,,0.42483914,-0.61261094,1.4238917
2302,honghailan,7193,370819.177582,2385189.4966,7.6924562,5.0629473,0.76991546,0.58383113,51.613056,2.4989293,2.1272728,2.7944326,2.3913875,3.0053532,2.5799043,1.6574692,2.2699397,0.66821563,,0.8930701,3922.4885,244.01959,623.07745,,0.3738788,-0.58383113,1.3537465
2303,honghailan,7194,370821.095815,2385180.83148,7.491296,4.903179,0.7644647,0.5747103,50.651196,2.548458,2.0803058,2.9801762,2.455067,3.1090307,2.5669217,1.6403378,2.227637,0.68641937,,0.8867467,3796.492,242.48967,627.6105,,0.38166776,-0.5747103,1.339175
2304,honghailan,7195,370859.650645,2385263.50842,10.196035,6.7200675,0.82136536,0.6508559,58.559376,3.4537036,2.9305413,3.8564816,3.2860062,4.101852,3.5025537,1.8248653,2.7483275,0.80347407,,0.9527538,,230.74486,715.96674,,0.42922813,-0.6508559,1.4722213
2305,honghailan,7196,370874.333726,2385254.72292,8.715152,5.7887325,0.794136,0.6230248,55.07091,3.0951352,2.7804391,3.4637837,3.1207585,3.7621622,3.3962076,1.7349627,2.4752533,0.8118077,,0.92116714,,239.3652,716.3409,,0.43245313,-0.6230248,1.4171609
2306,honghailan,7197,370919.394563,2385402.30647,9.3924055,5.73516,0.80755174,0.60954446,56.6784,2.7246673,2.3694444,3.238485,2.8342593,3.2937565,2.8842592,1.7788788,2.6033251,0.69214696,,0.9367296,,262.17416,729.0658,,0.38409603,-0.60954446,1.4170963
2307,honghailan,7198,370925.374158,2385398.13398,9.34874,5.7452135,0.80673975,0.6170058,56.621407,2.8269825,2.5256166,3.2955716,2.9573054,3.4026775,3.0559773,1.7762005,2.595238,0.7233227,,0.93578774,4366.059,250.39174,734.94556,,0.3971274,-0.6170058,1.4237455
2308,honghailan,7199,372512.120888,2383274.76691,5.0,3.4081633,0.6666667,0.5394217,44.42222,2.0340264,1.899729,2.2334595,2.0903342,2.3431,2.195122,1.3511046,1.6329932,0.56420857,,0.7733055,3616.0,259.7368,667.0731,,0.32723296,-0.5394217,1.2060883
2309,honghailan,7200,372490.685185,2383143.62151,10.231308,7.2064056,0.82192636,0.65871215,56.986237,3.4749403,3.1620421,3.909308,3.5660377,4.1181383,3.7602663,1.826731,2.7545338,0.85984737,,0.9534028,4326.2246,220.2129,731.64496,,0.45064378,-0.65871215,1.4806385
2310,honghailan,7202,374723.800524,2381262.91649,5.419014,3.7226174,0.68842566,0.49200195,41.5686,1.6633955,1.5896946,1.7163886,1.6412214,1.7752699,1.6984733,1.4125884,1.7441797,0.5182327,53.24673,0.79853874,3031.7,242.56732,502.72046,53.24673,0.3054047,-0.49200195,1.1804277
2311,honghailan,7203,374727.028447,2381274.24068,5.385159,3.7211268,0.68677366,0.4893721,41.286465,1.8218884,1.5167464,2.0064378,1.6813397,2.0311158,1.7033492,1.4078596,1.7353996,0.52903074,,0.79662216,,237.84042,494.45743,,0.31060004,-0.4893721,1.1761458
2312,honghailan,7204,374720.043433,2381275.8811,5.6549816,3.509434,0.69947326,0.47675258,42.00918,1.773305,1.4106814,1.9269068,1.5441989,1.9777542,1.5883977,1.4444215,1.8044487,0.5113033,,0.81135297,3000.5981,247.5095,499.5906,,0.30204824,-0.47675258,1.1762258
2313,honghailan,7205,374733.219709,2381266.93817,5.8846154,3.7152777,0.7094972,0.5,42.45142,1.769556,1.5686275,2.0813954,1.8578432,2.0570824,1.8352941,1.4736598,1.8616178,0.5612448,,0.82298,2981.0251,243.75682,495.85773,,0.3258487,-0.5,1.2094972
2314,honghailan,7206,374727.557615,2381256.3019,5.419014,3.7226174,0.68842566,0.49200195,41.5686,1.6633955,1.5896946,1.7163886,1.6412214,1.7752699,1.6984733,1.4125884,1.7441797,0.5182327,53.24673,0.79853874,3031.7,242.56732,502.72046,53.24673,0.3054047,-0.49200195,1.1804277
2315,honghailan,7207,373176.953525,2382265.07285,5.5387096,3.2332196,0.6941292,0.50878733,44.195923,1.869186,1.6484795,2.1075583,1.8685153,2.106589,1.8676207,1.4290067,1.774951,0.5575911,,0.80515814,,268.64755,575.75,,0.32413793,-0.50878733,1.2029166
2316,honghailan,7208,373156.210151,2382297.24625,4.8906665,2.9551656,0.66047984,0.49045104,43.9008,1.4828432,1.423445,1.623366,1.560606,1.7941177,1.7272727,1.3338819,1.6030306,0.50439405,91.52178,0.7661289,3640.353,253.01205,578.4701,91.52178,0.2986839,-0.49045104,1.1509309
2317,honghailan,7209,373184.09729,2382255.62721,5.7632933,3.0353074,0.7042861,0.4877131,44.224457,1.6824386,1.5479689,1.7461329,1.6084702,1.9299363,1.7830596,1.4584471,1.8315898,0.5913706,,0.8169387,,267.0004,582.2789,,0.33977455,-0.4877131,1.1919992
2318,honghailan,7210,372958.285546,2382217.01384,5.477927,3.6923077,0.69125926,0.47151327,40.158535,1.583851,1.4351219,1.7018634,1.5463414,1.7142857,1.5580487,1.4206898,1.7593774,0.45683038,79.224945,0.8018227,2828.8826,229.5008,462.1398,79.224945,0.2750406,-0.47151327,1.1627725
2319,honghailan,7211,372907.600098,2382225.53564,6.5063024,3.8759937,0.7335572,0.5107317,43.848072,1.8663883,1.7377867,2.0135698,1.8783649,2.105428,1.9661016,1.5452552,2.009773,0.6129999,,0.8508883,3029.498,229.075,542.0923,,0.34957734,-0.5107317,1.2442889
2320,honghailan,8045,374911.8314,2381820.54099,1.7879969,1.4578164,0.2826391,0.109821,16.904085,0.2173913,0.110869564,0.29600954,0.1826087,0.35675997,0.23804347,0.47030255,0.47193083,0.17830633,31.936226,0.32784668,2235.8123,200.84093,262.34464,31.936226,0.11838361,-0.109821,0.39246008
2321,honghailan,8594,374215.364631,2381263.63236,6.7076025,4.2075734,0.74051595,0.5368468,46.564262,2.0712767,1.7839923,2.348936,2.0356798,2.3638299,2.0491803,1.5663785,2.0558624,0.7641002,,0.8589637,,232.04642,548.7581,,0.41370684,-0.5368468,1.2773627
2322,honghailan,8595,374213.875024,2381269.10395,6.8554688,4.268126,0.7454003,0.53812444,47.27272,2.0550935,1.7884251,2.2536383,1.9696394,2.391892,2.0958254,1.5812904,2.0891788,0.6958816,,0.8646299,,254.61066,576.69836,,0.3856736,-0.53812444,1.2835248
2323,honghailan,8596,374211.864186,2381265.10873,6.4475656,4.1983695,0.73145586,0.5234513,46.12814,2.0511181,1.6601671,2.28541,1.8644383,2.3471777,1.9182916,1.5389581,1.9961598,0.6125743,,0.84845465,3364.4922,248.86415,559.6862,,0.34938598,-0.5234513,1.2549073
2324,honghailan,8599,374227.580468,2381258.99685,6.817097,4.6015153,0.7441506,0.54043126,46.662453,2.1613247,1.8924731,2.3568375,2.0713587,2.5053418,2.2072337,1.5774605,2.080576,0.695474,,0.8631795,,227.05515,569.8351,,0.38550168,-0.54043126,1.2845818
2325,honghailan,8602,374229.564847,2381262.44967,6.817097,4.6015153,0.7441506,0.54043126,46.662453,2.1613247,1.8924731,2.3568375,2.0713587,2.5053418,2.2072337,1.5774605,2.080576,0.695474,,0.8631795,,227.05515,569.8351,,0.38550168,-0.54043126,1.2845818
2326,honghailan,8603,374227.69953,2381262.9656,6.817097,4.6015153,0.7441506,0.54043126,46.662453,2.1613247,1.8924731,2.3568375,2.0713587,2.5053418,2.2072337,1.5774605,2.080576,0.695474,,0.8631795,,227.05515,569.8351,,0.38550168,-0.54043126,1.2845818
2327,honghailan,8605,374229.644222,2381264.79123,7.2788844,4.356546,0.75842154,0.55258125,48.893196,2.288298,1.9354227,2.5425532,2.162393,2.5542552,2.1728394,1.6214659,2.1822102,0.7138784,,0.8797351,,248.74442,605.5623,,0.39321268,-0.55258125,1.3110029
2328,honghailan,8608,374219.642952,2381249.07495,6.697446,4.576324,0.7401736,0.5432322,46.33037,2.389016,1.9355798,2.5961099,2.1149652,2.5949657,2.1139743,1.5653338,2.0535576,0.72625506,,0.8585663,3358.175,207.24501,544.2058,,0.39833713,-0.5432322,1.2834058
2329,honghailan,8609,374207.101677,2381252.48808,6.959596,4.2975326,0.74873096,0.5455361,46.997406,2.189789,1.8371174,2.473918,2.089832,2.4572697,2.0750246,1.5914977,2.1123765,0.7063567,,0.86849266,3385.8826,222.66107,551.7995,,0.39007443,-0.5455361,1.294267
2330,honghailan,8612,374203.450419,2381254.55184,6.8939095,4.1418734,0.74664015,0.5397104,47.327797,2.1022851,1.7178265,2.3939064,1.973308,2.3677912,1.950429,1.5850875,2.0977678,0.684052,,0.86606807,3430.7202,236.27655,558.03546,,0.38066095,-0.5397104,1.2863505
2331,honghailan,8613,374201.46604,2381254.82965,6.657033,3.8439531,0.7388022,0.5314716,46.57385,1.9481328,1.6887417,2.1441908,1.8675497,2.291494,2.001892,1.5611707,2.044365,0.64993626,,0.8569761,3371.4985,240.91573,566.67755,,0.36594725,-0.5314716,1.2702738
2332,honghailan,8614,374201.545416,2381252.84527,6.804781,3.9718876,0.7437468,0.53735375,46.554035,2.0330844,1.7645915,2.3041623,2.0116732,2.3788688,2.0797665,1.5762258,2.0778084,0.7030398,70.67614,0.8627111,3381.3396,232.7092,558.8927,70.67614,0.38868478,-0.53735375,1.2811005
2333,honghailan,8616,374205.712611,2381258.32216,6.8939095,4.1418734,0.74664015,0.5397104,47.327797,2.1022851,1.7178265,2.3939064,1.973308,2.3677912,1.950429,1.5850875,2.0977678,0.684052,,0.86606807,3430.7202,236.27655,558.03546,,0.38066095,-0.5397104,1.2863505
2334,honghailan,8617,374203.847295,2381258.5206,6.8939095,4.1418734,0.74664015,0.5397104,47.327797,2.1022851,1.7178265,2.3939064,1.973308,2.3677912,1.950429,1.5850875,2.0977678,0.684052,,0.86606807,3430.7202,236.27655,558.03546,,0.38066095,-0.5397104,1.2863505
2335,honghailan,8618,374201.743853,2381258.71903,6.657033,3.8439531,0.7388022,0.5314716,46.57385,1.9481328,1.6887417,2.1441908,1.8675497,2.291494,2.001892,1.5611707,2.044365,0.64993626,,0.8569761,3371.4985,240.91573,566.67755,,0.36594725,-0.5314716,1.2702738
2336,honghailan,8619,374201.545416,2381256.73465,6.657033,3.8439531,0.7388022,0.5314716,46.57385,1.9481328,1.6887417,2.1441908,1.8675497,2.291494,2.001892,1.5611707,2.044365,0.64993626,,0.8569761,3371.4985,240.91573,566.67755,,0.36594725,-0.5314716,1.2702738
2337,honghailan,8622,374231.580976,2381240.76437,6.606238,4.715421,0.7370579,0.5553006,46.041054,2.4264367,2.0763674,2.5103447,2.151703,2.7367816,2.3550053,1.5558729,2.032762,0.6876397,,0.85495216,,218.43095,553.9016,,0.38218603,-0.5553006,1.2923585
2338,honghailan,8623,374231.144412,2381242.51063,6.606238,4.715421,0.7370579,0.5553006,46.041054,2.4264367,2.0763674,2.5103447,2.151703,2.7367816,2.3550053,1.5558729,2.032762,0.6876397,,0.85495216,,218.43095,553.9016,,0.38218603,-0.5553006,1.2923585
2339,honghailan,8624,374229.596597,2381242.78844,6.606238,4.715421,0.7370579,0.5553006,46.041054,2.4264367,2.0763674,2.5103447,2.151703,2.7367816,2.3550053,1.5558729,2.032762,0.6876397,,0.85495216,,218.43095,553.9016,,0.38218603,-0.5553006,1.2923585
