,CLASS_NAME,num,x,y,win19advancedB1,win19advancedB2,win19advancedB3,win19advancedB4,win19advancedB5,win19advancedB6,win19advancedB7,win19advancedB8,win19advancedB9,win19advancedB10,win19higherB1,win19higherB2,win19higherB3,win19higherB4,win19higherB5,win19higherB6,win19higherB7,win19higherB8,win19higherB9,win19higherB10,win19simpleB1,win19simpleB2,win19simpleB3,win19simpleB4,win19simpleB5,win19simpleB6,win19simpleB7,win19simpleB8
2562,luodi,252,375227.192132,2381628.15605,51.160664,25.625156,2.439455e-19,102.32133,87.53664,5.0665483,2.1581128,5.517338,-0.61984104,0.9828779,0.9074219,1.440625,18.88125,251.04375,0.0003844341,2718.3718,0.00035130893,2450.6616,0.0005439988,3972.1655,0.007926581,7.4482145,0.02762994,0.33496156,14.963989,-384.12943,22834.695,3658946.0
2563,luodi,2419,370756.527404,2386645.29168,47.308865,34.113743,-1.3721934e-19,94.61773,105.704285,5.002424,2.3735547,11.468975,-0.5982073,0.98570603,0.9321808,1.3738602,20.987843,275.6383,0.00044034008,2403.7478,0.00041151387,2233.4807,0.0005921528,3387.301,0.007297366,7.6199193,0.016101772,0.26464617,30.750692,1136.8247,38011.297,2812947.5
2564,luodi,2420,370760.628454,2386647.54065,47.132965,34.447693,-1.3467824e-19,94.26593,106.64397,4.9780836,2.3737934,11.737885,-0.61477,0.9853343,0.9243162,1.4676923,21.006153,266.75385,0.00044279546,2390.3691,0.00041036127,2200.6306,0.0006364652,3593.7446,0.007945765,7.5597005,0.015905607,0.27391955,31.146814,1182.4647,39093.043,2684690.2
2565,luodi,2423,370762.414395,2386642.71199,46.328255,25.835463,-5.8445273e-20,92.65651,77.172874,4.7829595,2.3064368,9.926729,-0.649942,0.987285,0.91631836,1.6708463,24.454546,257.1442,0.00045769283,2280.3103,0.00041949007,2088.2893,0.00075993815,3838.0283,0.008709264,7.371577,0.019103412,0.2896157,26.168976,834.92224,24663.004,2165759.8
2566,luodi,2424,370759.305535,2386640.33074,46.450138,25.47743,3.752356e-19,92.900276,74.83216,4.7952085,2.3209202,10.2718,-0.6563259,0.986953,0.9171658,1.63125,24.11875,258.28125,0.00045266954,2304.25,0.00041488642,2114.0256,0.00074169796,3756.6313,0.008789835,7.3657775,0.018392636,0.29091132,27.077562,777.7569,23515.887,2171587.2
2567,luodi,2425,370758.2472,2386636.75885,46.386425,24.406076,1.5839516e-19,92.77285,72.26974,4.705898,2.2848945,9.70381,-0.64775157,0.9859491,0.9197603,1.6199377,25.504673,260.8754,0.00045533633,2284.9097,0.00041885782,2100.3433,0.00073871674,3712.5046,0.010086632,7.2238855,0.019690527,0.29942685,25.35457,810.6332,23613.967,1986755.1
2568,luodi,2426,370758.842513,2386633.58385,46.390583,24.207558,-1.3594879e-18,92.781166,71.89948,4.692125,2.2769408,9.591363,-0.64040625,0.98532164,0.91105855,1.6940063,26.293375,251.99054,0.0004543045,2288.1514,0.0004137309,2084.9119,0.00077186566,3877.5332,0.010420423,7.1774597,0.020037657,0.3076399,24.930748,813.7146,23527.436,1955895.1
2569,luodi,2427,370763.274293,2386634.57604,46.28393,23.926308,-4.9212614e-19,92.56786,71.90744,4.636079,2.2559018,9.205111,-0.6463684,0.98520315,0.90978837,1.8,27.742857,249.8635,0.0004574241,2271.3713,0.00041618146,2065.6575,0.0008256374,4084.0032,0.011068823,7.106855,0.021009753,0.31681603,23.797785,862.7308,24108.234,1856671.8
2570,luodi,2428,370763.803461,2386637.94948,46.263157,24.506926,5.9207603e-19,92.52631,73.32964,4.6990714,2.2711043,9.427867,-0.668298,0.98743457,0.92115885,1.7125,26.26875,261.36874,0.00045822913,2269.7625,0.00042243281,2087.9773,0.0007855665,3893.5532,0.0094766,7.2647147,0.020243272,0.29451475,24.698061,858.5747,24404.814,1997000.0
2571,luodi,2429,370765.920132,2386629.94582,46.054016,21.150822,-4.9805537e-19,92.10803,67.453705,4.572499,2.179597,6.479917,-0.66765577,0.98463434,0.8971731,1.8199357,27.025724,238.40193,0.00045904022,2259.3345,0.00041139053,2028.5637,0.000836811,4114.8906,0.0114026135,6.9967017,0.028111827,0.3300766,17.149584,836.4777,23447.61,1796520.1
2572,luodi,2430,370859.115509,2386262.88462,42.588642,54.585632,2.5478751e-18,84.828255,133.54945,5.201251,2.834003,42.240807,-0.63463444,0.992415,0.9780357,1.12,13.977143,330.52,0.0005752472,1960.2914,0.00056195894,1921.3959,0.000640758,2199.477,0.0028660002,8.690018,-0.0021764745,0.12767035,122.14127,110.59099,23178.945,4816359.5
2573,luodi,2431,370860.914679,2386208.19513,42.699448,49.974766,-2.8460307e-18,85.055405,120.972,5.0743256,2.7976463,39.92455,-0.6442474,0.9928701,0.96293604,1.1482558,13.319767,311.68024,0.00056846504,1974.0204,0.00054934184,1897.5487,0.0006449578,2279.907,0.0029772639,8.611481,-0.0032482755,0.1239153,116.174515,-160.08841,16373.065,4558983.0
2574,luodi,2432,370879.488466,2386196.07719,43.984764,42.826637,-2.2293907e-18,87.62604,120.48342,4.9647417,2.740931,32.5906,-0.6941263,0.99252856,0.9506287,1.2307693,16.431953,296.73965,0.00053725106,2064.8196,0.0005138186,1957.696,0.00064542727,2570.0,0.0048457272,8.259162,-0.0011404073,0.19124278,89.83656,-454.05118,18243.57,3301493.5
2575,luodi,2433,370887.29369,2386194.75427,44.149586,42.667374,-3.9979955e-19,88.29917,75.8828,4.989686,2.7343683,34.38544,-0.67158645,0.9910287,0.9506287,1.2307693,16.952663,296.73965,0.0005296214,2081.8284,0.00050622335,1974.4807,0.0006376597,2587.9053,0.0046999333,8.228913,-0.0025959702,0.1910289,94.786705,-332.99637,14515.919,3447500.5
2576,luodi,2434,370890.865572,2386199.11991,42.951523,46.83283,2.5749802e-19,85.213295,173.32016,5.093505,2.7201593,32.299862,-0.6518076,0.9918091,0.9482567,1.2403561,14.691395,294.0089,0.00056845904,1972.5282,0.0005410474,1868.0912,0.0006925946,2467.19,0.0039901473,8.391949,0.0010408764,0.18774356,89.099724,-347.91232,21852.225,3792015.8
2577,luodi,2435,370899.332256,2386198.32616,42.224377,44.284836,4.0522056e-18,83.759,169.20786,5.1425934,2.6964378,29.420424,-0.63615113,0.99217844,0.95132744,1.1946902,14.380531,297.85547,0.0005826841,1907.9233,0.00055570103,1814.2861,0.0006906166,2282.472,0.003406972,8.473969,0.0019263781,0.1901942,81.01385,-106.44768,20088.355,4110588.5
2578,luodi,2436,370866.126981,2386191.71156,44.279778,40.711197,-3.7404975e-18,88.216064,117.23863,4.9017825,2.7152982,31.166204,-0.65210074,0.9904128,0.94514924,1.2865672,17.250746,290.17612,0.00052844465,2088.7373,0.00050280755,1967.3711,0.00065955525,2732.206,0.005962201,8.077527,-0.0010868021,0.20622036,85.02493,-499.20798,16826.723,2959169.5
2579,luodi,2437,370874.196789,2386187.7428,45.166206,37.509773,-1.822815e-18,89.98892,106.23257,4.7742867,2.7117026,31.24551,-0.7220587,0.99094033,0.9386261,1.2792792,20.009008,283.22223,0.0005043595,2169.6367,0.00047690203,2029.7943,0.0006288524,2806.8438,0.006395746,7.9665537,-0.0033488923,0.20572482,84.443214,-503.63373,16325.031,2716162.2
2580,luodi,2438,370880.017634,2386175.83653,45.59141,41.08098,5.7937054e-19,90.84488,107.4053,4.8622346,2.759778,35.22407,-0.67216974,0.9908726,0.9529867,1.221239,18.333334,299.48376,0.00049592304,2217.9233,0.00047620293,2105.43,0.000589207,2744.357,0.005409719,8.102028,-0.0046389997,0.1686933,97.81995,-385.82825,16847.09,3192313.0
2581,luodi,2439,370864.804062,2386177.42403,45.26454,35.21395,-4.109804e-18,90.18559,108.21209,4.8429923,2.6533139,27.261925,-0.7085306,0.99113244,0.94584167,1.4114114,18.765766,289.7027,0.0005018652,2167.6545,0.00047877897,2039.6316,0.0006850465,3099.3755,0.006192402,7.9625535,-0.0012046603,0.21232632,73.41551,-420.5755,16843.975,2785133.0
2582,luodi,2440,370857.528006,2386177.68861,44.51385,36.139004,-5.763212e-18,88.68421,104.48753,4.8458724,2.688078,29.409346,-0.6600906,0.9899754,0.9454678,1.5498489,16.371601,287.71902,0.00051530433,2113.3777,0.00049033546,1992.2942,0.0007772397,3279.3354,0.005321475,8.08644,-0.0028831144,0.2083726,79.80886,-273.30865,14823.952,3258167.8
