,CLASS_NAME,num,x,y,B2,B3,B4,B5,B6,B7,advanced1,advanced5,advanced10,higher3,higher5,higher6,higher7,higher8,simple2,simple4,simple5,simple6,simple7
3366,luodi,8935,371450.1276,2385229.376,0.107199997,0.111400001,0.134599999,0.1118,0.174600005,0.198300004,46.7036,29.316181,0.9713171,27.323944,0.000452917,2256.8027,0.000377717,1831.9559,6.2013965,0.4585576,9.445983,-132.05487,2912.7212
3367,luodi,8937,371462.1132,2385202.666,0.097099997,0.101400003,0.112000003,0.102899998,0.159500003,0.188099995,46.99169,31.345984,0.9706164,25.70758,0.000439785,2318.231,0.000360067,1865.6522,6.30023,0.4488918,8.33241,-49.461967,2267.9507
3368,luodi,8940,371464.3357,2385206.595,0.103500001,0.100699998,0.119199999,0.098099999,0.175300002,0.196899995,46.97507,28.16372,0.971373,26.597122,0.000438038,2323.1042,0.000358259,1863.3607,6.2791467,0.45833448,8.498615,-33.10004,1619.0392
3369,luodi,8942,371462.5101,2385208.381,0.108999997,0.122199997,0.136399999,0.132699996,0.192699999,0.223900005,47.28393,28.073648,0.9649489,28.139706,0.000432538,2352.6765,0.000347452,1849.359,6.1039686,0.4762177,7.4432135,-83.05928,2159.9924
3370,luodi,8944,371466.4789,2385208.54,0.1008,0.109300002,0.1215,0.115800001,0.185900003,0.212200001,46.844875,27.355268,0.9721163,27.149466,0.000439698,2311.434,0.000360359,1858.7928,6.282456,0.4504825,8.160665,-19.412325,1458.0352
3371,luodi,8946,371468.7411,2385206.357,0.098899998,0.105700001,0.1215,0.110200003,0.160999998,0.199000001,46.590027,27.97035,0.9766473,27.076124,0.000444315,2288.5085,0.000372935,1893.3827,6.4350123,0.42661265,9.163435,2.4340012,1537.6943
3372,luodi,8948,371464.7723,2385202.627,0.109899998,0.119999997,0.134599999,0.139899999,0.174600005,0.208499998,46.89889,29.66825,0.9740688,25.883392,0.000440501,2312.3323,0.000366356,1890.492,6.366839,0.4349614,8.855956,-13.8910475,1721.4086
3373,luodi,8949,371462.5498,2385201.119,0.097999997,0.104999997,0.128600001,0.115800001,0.1655,0.201199993,46.943214,32.150536,0.9732264,26.017668,0.000440664,2313.8198,0.000365961,1894.1661,6.381574,0.4330948,8.540166,-38.238102,2377.301
3374,luodi,8950,371460.2479,2385199.015,0.106299996,0.100699998,0.122699998,0.105300002,0.168500006,0.194700003,46.800552,32.30072,0.9720785,26.979382,0.000445506,2289.2166,0.000379971,1920.9946,6.3553133,0.4363271,8.770083,-54.557278,2631.1348
3375,luodi,8951,371460.2876,2385200.444,0.095299996,0.1021,0.1109,0.107799999,0.155699998,0.196899995,46.867035,32.799088,0.9713072,26.399294,0.000444145,2297.1555,0.000369634,1876.4841,6.3287983,0.44208887,8.614959,-59.87555,2685.8726
3376,luodi,8954,371456.2395,2385200.682,0.107199997,0.112099998,0.132799998,0.131899998,0.188199997,0.222399995,46.440445,37.988583,0.96859473,24.65493,0.000453477,2257.5493,0.00037817,1855.248,6.370316,0.45556608,7.8504157,-89.506546,3430.073
3377,luodi,8955,371456.3188,2385202.785,0.097999997,0.106399998,0.1215,0.108599998,0.171599999,0.210700005,46.58172,38.092403,0.9648576,24.31408,0.000450617,2272.693,0.000368959,1829.4175,6.2892733,0.4705897,7.65651,-109.26574,3552.6636
3378,luodi,8956,371454.6916,2385202.904,0.113600001,0.118600003,0.145300001,0.134299994,0.185100004,0.221000001,46.317173,41.999264,0.965265,23.34909,0.000456737,2248.0146,0.000371002,1794.3396,6.372711,0.4702287,7.764543,-130.10704,4345.5186
3379,luodi,8957,371454.0566,2385204.651,0.109899998,0.129999995,0.145300001,0.151999995,0.215299994,0.242899999,46.526318,41.883656,0.9646092,24.289856,0.000452442,2269.6086,0.000370085,1823.5123,6.341157,0.47881597,7.734072,-164.52194,4587.8267
3380,luodi,8958,371456.0807,2385204.849,0.103500001,0.117899999,0.132799998,0.121399999,0.194199994,0.224600002,46.770084,37.611267,0.963948,25.23741,0.000446792,2292.007,0.000369249,1861.481,6.2529135,0.48000798,7.6177287,-135.95703,3701.3867
3381,luodi,8959,371458.3032,2385205.008,0.1008,0.108599998,0.128600001,0.115000002,0.180600002,0.217999995,46.955677,34.042004,0.96593654,26.104692,0.000442883,2305.769,0.000365259,1860.3855,6.2047443,0.47942472,7.7229915,-106.92996,3076.4033
3382,luodi,8960,371458.3032,2385206.556,0.108099997,0.125699997,0.139899999,0.135900006,0.194199994,0.239199996,47.124653,32.763332,0.96661437,26.905455,0.000438638,2327.0908,0.000357815,1857.9128,6.181666,0.4804579,7.6398892,-127.69998,3142.6643
3383,luodi,8961,371456.7951,2385206.635,0.0999,0.112099998,0.128600001,0.126300007,0.188899994,0.234099999,46.98615,36.503387,0.96541286,26.192728,0.00044181,2316.8909,0.000359777,1853.738,6.237311,0.4812041,7.573407,-165.22684,3878.7043
3384,luodi,8962,371456.3982,2385208.58,0.117299996,0.135700002,0.155300006,0.142399997,0.216800004,0.234099999,47.232685,34.032734,0.9644951,28.207273,0.000435998,2343.2183,0.000354521,1868.5187,6.1403236,0.48542112,7.1024933,-187.2102,3949.3398
3385,luodi,8964,371448.3019,2385194.769,0.1118,0.102899998,0.127499998,0.121399999,0.162499994,0.187399998,45.479225,45.513508,0.9735879,23.876713,0.000475298,2165.1953,0.000406029,1822.788,6.671998,0.43787095,8.692521,-84.20184,5358.75
3386,luodi,8965,371450.326,2385194.729,0.1008,0.107100002,0.123300001,0.126300007,0.166299999,0.196899995,45.69252,42.624596,0.97384876,24.131035,0.000468788,2190.1345,0.000396328,1833.197,6.639072,0.44355786,8.941829,-60.36029,4178.032
3387,luodi,8966,371452.5485,2385194.808,0.102600001,0.122199997,0.129800007,0.127900004,0.168500006,0.198300004,45.86011,41.531143,0.9743169,24.065744,0.000464345,2207.5085,0.000391236,1840.0487,6.638784,0.43922475,9.077562,-70.98936,4011.384
3388,luodi,8970,371452.4295,2385192.625,0.119999997,0.134299994,0.167199999,0.157600001,0.198699996,0.211500004,45.82687,40.575394,0.9750572,23.662022,0.000465507,2202.265,0.00038937,1819.0739,6.64255,0.43758208,8.839335,-61.9508,3929.8647
3389,luodi,8972,371448.421,2385196.713,0.094400004,0.095700003,0.097800002,0.098099999,0.154200003,0.196899995,45.487534,46.32348,0.9725365,24.22559,0.000475859,2162.7576,0.0004124,1848.7006,6.6508765,0.43173414,8.526316,-85.09767,5432.7124
3390,luodi,8974,371442.1001,2385216.401,0.105400003,0.097900003,0.123300001,0.107000001,0.164000005,0.191699997,46.217453,47.18205,0.9668833,24.90106,0.000459827,2234.5654,0.000380075,1812.2549,6.390708,0.4618935,6.4182825,-236.51923,5932.689
3391,luodi,8976,371441.981,2385212.869,0.1127,0.127900004,0.148200005,0.140699998,0.182099998,0.202700004,45.873962,56.28272,0.96633446,23.531916,0.000469763,2200.4185,0.000387669,1774.0226,6.517083,0.4572315,7.2825484,-265.40176,7753.4595
3392,luodi,8978,371440.4729,2385214.536,0.127399996,0.156499997,0.190899998,0.197899997,0.222900003,0.229000002,45.797783,53.936157,0.96601564,23.366198,0.000470979,2190.933,0.000392859,1783.1844,6.457728,0.45092082,7.506925,-222.36588,6836.1606
3393,luodi,8980,371440.4729,2385218.623,0.1008,0.117200002,0.130999997,0.133499995,0.174600005,0.208499998,46.119114,43.32275,0.96972066,24.545454,0.000461968,2218.4197,0.00038599,1812.6654,6.4095163,0.4475409,7.3240995,-171.56274,4480.429
3394,luodi,8981,371440.3538,2385220.608,0.095299996,0.0964,0.103100002,0.089299999,0.167799994,0.203400001,46.18698,38.73273,0.9701373,25.118467,0.000460133,2223.8884,0.000385252,1827.6962,6.357204,0.44827795,6.4847646,-129.67488,3435.5066
3395,luodi,8982,371438.806,2385220.727,0.104400001,0.112099998,0.129199997,0.113399997,0.161799997,0.1822,45.984764,40.821785,0.9715405,24.569445,0.000463323,2209.8577,0.000389081,1824.7363,6.4282513,0.44285664,7.371191,-117.22956,3603.5037
3396,luodi,8983,371438.7663,2385218.623,0.1237,0.142900005,0.170200005,0.183400005,0.209299996,0.224600002,45.914127,45.45527,0.9716337,24.243055,0.000465035,2205.111,0.000391005,1818.3804,6.4786963,0.44211963,8.210526,-151.2285,4576.983
3397,luodi,8984,371376.0434,2385144.547,0.1017,0.119999997,0.162499994,0.114200003,0.219799995,0.292600006,44.800552,61.65252,0.97607315,28.278145,0.000489315,2114.1094,0.000429295,1826.9884,6.4600763,0.3959558,14.808865,239.06593,7167.1655
3398,luodi,8985,371376.2419,2385146.69,0.1017,0.127200007,0.138699993,0.134299994,0.234899998,0.261099994,44.828255,60.18672,0.9741842,27.943144,0.000487348,2120.8262,0.000424436,1825.3448,6.4119678,0.40453058,13.767313,237.37976,6909.4966
3399,luodi,8986,371376.2419,2385148.674,0.091600001,0.089299999,0.113799997,0.072400004,0.230399996,0.336400002,44.819946,58.23597,0.97331333,27.671097,0.000489557,2110.5315,0.000431024,1828.7571,6.4159274,0.40942225,13.689751,241.1382,6663.607
3400,luodi,8987,371376.2419,2385150.857,0.086099997,0.090700001,0.067000002,0.061099999,0.205500007,0.310099989,44.770084,56.33149,0.9727469,27.186666,0.000489978,2105.6833,0.00043219,1826.2681,6.4261947,0.4099418,13.429363,245.16394,6494.574
3401,luodi,8989,371378.4247,2385152.841,0.0779,0.094999999,0.079999998,0.081200004,0.221399993,0.34740001,44.864265,56.917995,0.97203696,27.228188,0.000488771,2112.4294,0.000425829,1815.5488,6.427165,0.41442016,13.102493,231.80363,6405.9546
3402,luodi,8991,371378.8216,2385154.548,0.075999998,0.069300003,0.060400002,0.016799999,0.203999996,0.321799994,44.78393,55.0044,0.97265327,27.511784,0.00049034,2102.9966,0.000427089,1803.1466,6.406529,0.42204684,12.243768,242.64595,6198.7437
3403,luodi,8993,371382.4728,2385154.468,0.096199997,0.113600001,0.120300002,0.129500002,0.222900003,0.2509,44.99169,59.329365,0.97298336,27.139534,0.000487274,2121.0698,0.000429312,1838.7301,6.4499764,0.42021906,13.34626,204.3156,6397.4463
3404,luodi,8994,371382.6316,2385156.651,0.075099997,0.075000003,0.067599997,0.031300001,0.221399993,0.362699986,44.85734,58.176212,0.9743556,26.98,0.000487533,2118.9067,0.000427106,1835.4908,6.464119,0.4201469,12.562326,222.1048,6416.315
3405,luodi,8996,371388.7038,2385148.396,0.085199997,0.085699998,0.082999997,0.071599998,0.148200005,0.201199993,45.74515,55.989517,0.97763896,25.221476,0.00047213,2191.5737,0.000411267,1879.1478,6.586816,0.40193042,15.939058,84.25489,5343.002
3406,luodi,8997,371388.3069,2385146.253,0.0889,0.088600002,0.098999999,0.078000002,0.151999995,0.185900003,45.8795,54.531948,0.97762877,25.630873,0.000468105,2208.1108,0.000408424,1898.5614,6.5605946,0.39083052,16.074793,70.229614,5040.137
3407,luodi,8998,371388.0291,2385144.983,0.0889,0.090000004,0.0854,0.086800002,0.142900005,0.188099995,45.957066,53.43584,0.9798909,26.083612,0.000466971,2213.117,0.000409161,1907.5428,6.609048,0.38430884,17.099724,62.56167,4857.4434
3408,luodi,8999,371386.521,2385144.269,0.083400004,0.090000004,0.086499996,0.065899998,0.158700004,0.1998,45.803326,57.562725,0.9787558,26.173334,0.000471448,2196.77,0.000413014,1890.3169,6.601445,0.3946785,16.853186,59.866184,5617.352
3409,luodi,9000,371386.3622,2385142.522,0.085199997,0.079999998,0.090700001,0.071599998,0.142900005,0.184400007,45.800552,56.777172,0.9802774,25.870432,0.000471285,2199.505,0.00041434,1898.9038,6.6662574,0.3887976,17.279778,59.580753,5575.3228
3410,luodi,9002,371384.3778,2385141.014,0.087899998,0.082800001,0.080600001,0.062700003,0.145199999,0.190300003,45.509697,59.83619,0.9799626,25.941177,0.000477574,2172.2876,0.000423523,1888.8605,6.6829753,0.3785242,17.063711,91.92365,6232.9043
3411,luodi,9003,371382.0759,2385138.395,0.082400002,0.079300001,0.075900003,0.055500001,0.145199999,0.199000001,45.17867,61.70333,0.9781535,27.102894,0.000484075,2142.3152,0.000434688,1889.6826,6.642863,0.38359502,16.423822,145.36105,6807.2876
3412,luodi,9004,371382.1553,2385140.578,0.086999997,0.0836,0.077600002,0.052999999,0.148900002,0.199000001,45.299168,63.30958,0.9783102,27.108974,0.000481654,2154.1187,0.000433675,1906.9594,6.6347423,0.37804106,16.631578,123.551414,6880.5103
3413,luodi,9005,371380.0916,2385134.942,0.090700001,0.092900001,0.090700001,0.080399998,0.141399994,0.182999998,44.685596,58.083824,0.9775195,27.837662,0.00049152,2104.6233,0.00043586,1836.6311,6.600607,0.3764852,15,225.33473,6842.8403
3414,luodi,9006,371380.1709,2385136.45,0.0889,0.080700003,0.090099998,0.055500001,0.148200005,0.189500004,44.84072,61.097965,0.97809166,27.77922,0.000489546,2115.2793,0.000434529,1844.2656,6.6139665,0.37775266,15.304709,210.41405,7087.828
3415,luodi,9007,371377.9881,2385134.823,0.086099997,0.0836,0.091899998,0.074000001,0.148900002,0.187399998,44.509697,58.2517,0.9777094,28.895765,0.00049507,2088.912,0.000437451,1817.8701,6.5402265,0.38030213,14.515236,265.58368,7093.987
3416,luodi,9008,371376.5197,2385132.601,0.097999997,0.089299999,0.096000001,0.082000002,0.151199996,0.161799997,44.246536,55.042194,0.9786324,28.933994,0.000499111,2068.033,0.000435744,1781.7267,6.531459,0.37962383,13.867036,292.03378,6988.5737
3417,luodi,9009,371376.0434,2385130.973,0.0889,0.091399997,0.103100002,0.0876,0.152700007,0.191699997,44.126038,52.731472,0.97960806,29.19608,0.000501242,2056.719,0.000441766,1790.5253,6.5750213,0.37206244,14.34626,321.10672,7718.1636
3418,luodi,9011,371372.4319,2385130.299,0.079700001,0.0814,0.075900003,0.052200001,0.232700005,0.318899989,43.872578,50.356106,0.97926503,29.532467,0.000507042,2032.4838,0.000450954,1783.1477,6.5501018,0.37419698,13.955679,311.71817,6867.681
3419,luodi,9012,371372.1541,2385128.949,0.085199997,0.092100002,0.074699998,0.0691,0.210800007,0.30430001,43.81302,49.170403,0.9809105,29.297735,0.000508339,2025.6635,0.000453584,1790.7672,6.6326356,0.35743392,16.058172,330.80856,7311.093
3420,luodi,9013,371374.4162,2385128.87,0.097999997,0.0986,0.108499996,0.098099999,0.151199996,0.180800006,43.932133,50.017586,0.9805741,29.755701,0.00050647,2032.2247,0.00044938,1783.8447,6.62948,0.35752264,16.850416,325.95148,7369.2227
3421,luodi,9014,371371.9953,2385126.251,0.087899998,0.090000004,0.098999999,0.069899999,0.233400002,0.324699998,43.88504,55.478992,0.9825247,28.825243,0.000508838,2024.2783,0.000452605,1788.2001,6.729917,0.34399223,20.750692,541.0849,15077.291
3422,luodi,9015,371370.5269,2385126.766,0.072400004,0.070699997,0.052099999,0.0209,0.219099998,0.4102,43.72853,51.483612,0.98374933,28.584665,0.000510806,2015.2843,0.000459552,1804.1791,6.7990303,0.33642283,20.941828,389.70676,9451.531
3423,luodi,9016,371834.259,2384360.172,0.097999997,0.087899998,0.098399997,0.081200004,0.151199996,0.172000006,46.70637,111.10665,0.9594033,18.15862,0.000491917,2258.2656,0.000445158,1946.9846,6.7897706,0.3929334,56.526318,-1302.5459,37817.562
3424,luodi,9018,371836.2434,2384360.609,0.092500001,0.094999999,0.0942,0.079599999,0.158700004,0.1998,47.130196,100.403114,0.9578327,19.342857,0.000482675,2292.3357,0.000429358,1938.5254,6.5068684,0.42959118,49.556786,-1314.5874,36751.312
3425,luodi,9019,371838.585,2384360.212,0.1008,0.0964,0.101400003,0.082800001,0.161799997,0.194700003,47.518005,84.64967,0.95716476,21.413284,0.000469338,2332.3801,0.000409294,1934.5525,6.2676477,0.45742142,44.105263,-1238.4774,33409.082
3426,luodi,9020,371838.4262,2384362.117,0.097099997,0.092900001,0.096000001,0.078000002,0.1655,0.1954,47.666206,85.41305,0.95815575,21.30657,0.000465929,2349.0037,0.000409621,1970.625,6.3439217,0.44928348,45.138504,-1230.1661,34158.9
3427,luodi,9021,371838.1881,2384363.903,0.090700001,0.088600002,0.095399998,0.080399998,0.159500003,0.199000001,47.74792,86.986824,0.9571925,20.905798,0.000466393,2352.518,0.000410962,1977.8457,6.3863893,0.44600487,47.70637,-1247.2325,35172.01
3428,luodi,9023,371840.0931,2384364.141,0.093400002,0.090700001,0.098399997,0.081200004,0.159500003,0.1998,48.044323,74.26361,0.9587179,22.741697,0.000456001,2383.5425,0.000397265,1987.1427,6.198515,0.47628188,42.204987,-1115.8159,30944.744
3429,luodi,9024,371840.3709,2384360.172,0.095299996,0.092900001,0.103699997,0.0836,0.164000005,0.192499995,47.81579,71.84488,0.95752347,23.81955,0.000458117,2365.8308,0.000394609,1945.342,6.0305133,0.489415,38.573406,-1118.8168,29612.336
3430,luodi,9025,371842.1965,2384361.879,0.097099997,0.090000004,0.103100002,0.0836,0.158000007,0.202700004,48.253464,58.432777,0.95812994,25.825758,0.000445405,2407.3484,0.000380777,1973.6139,5.9500647,0.50080764,34.02493,-859.0294,22940.312
3431,luodi,9027,371846.1653,2384366.879,0.093400002,0.100699998,0.106700003,0.0876,0.166299999,0.207800001,48.98615,40.270702,0.95936596,25.94697,0.000425199,2480.0947,0.00036155,2037.6018,5.8849645,0.517872,26.99723,-496.29327,14093.505
3432,luodi,9028,371846.1653,2384368.189,0.1008,0.100000001,0.1043,0.094099998,0.166999996,0.2042,48.84349,47.112545,0.96271837,23.60223,0.00043085,2454.4238,0.000371792,2041.999,6.1333117,0.49500883,28.429363,-541.8138,15377.167
3433,luodi,9029,371846.2844,2384369.975,0.0999,0.102899998,0.1162,0.090099998,0.170100003,0.201199993,48.573406,56.767918,0.9639373,21.690908,0.00044012,2416.32,0.000386371,2038.9507,6.320514,0.47385073,29.30748,-600.1613,16680.479
3434,luodi,9030,371844.3,2384370.134,0.0999,0.0986,0.110299997,0.091700003,0.166999996,0.205599993,48.303326,65.55718,0.96344405,20.90681,0.000449139,2385.0537,0.00039686,2028.0283,6.458801,0.4558981,34.9446,-719.4589,20259.02
3435,luodi,9031,371844.6572,2384372.436,0.102600001,0.097900003,0.107900001,0.091700003,0.163299993,0.201199993,47.970913,75.42875,0.9662385,19.68772,0.000455645,2356.3157,0.000409842,2051.177,6.6376276,0.44018096,35.63158,-717.8973,21510.18
3436,luodi,9032,371845.6891,2384372.436,0.102600001,0.097900003,0.107900001,0.091700003,0.163299993,0.201199993,47.970913,75.42875,0.9662385,19.68772,0.000455645,2356.3157,0.000409842,2051.177,6.6376276,0.44018096,35.63158,-717.8973,21510.18
3437,luodi,9035,371845.8081,2384373.944,0.098899998,0.094999999,0.1008,0.082000002,0.154200003,0.184400007,47.677284,82.22331,0.9676192,18.810526,0.000461527,2332.8035,0.000412666,2019.8578,6.7810574,0.41980442,37.25485,-649.5896,21589.523
3438,luodi,9036,371843.8634,2384374.182,0.098899998,0.094999999,0.1008,0.082000002,0.154200003,0.184400007,47.677284,82.22331,0.9676192,18.810526,0.000461527,2332.8035,0.000412666,2019.8578,6.7810574,0.41980442,37.25485,-649.5896,21589.523
3439,luodi,9037,371850.0547,2384376.087,0.098899998,0.097099997,0.112000003,0.090899996,0.159500003,0.187399998,47.919666,67.35923,0.9584599,21.493055,0.000441211,2380.7256,0.000396338,2083.7566,6.462684,0.4473396,23.252077,-332.90857,10639.614
3440,luodi,9039,371850.0547,2384379.976,0.096199997,0.093599997,0.103100002,0.080399998,0.145199999,0.174899995,47.299168,79.28188,0.96141523,20.501707,0.000454493,2322.9148,0.000409761,2049.436,6.6697474,0.43077466,23.706371,-264.35455,12371.178
3441,luodi,9040,371848.4275,2384379.937,0.096199997,0.090000004,0.1008,0.080399998,0.145199999,0.184400007,47.28393,82.655365,0.9657529,19.517006,0.000458993,2309.7312,0.000415452,2043.2467,6.8241334,0.41706535,27.29917,-296.1611,14228.268
3442,luodi,9042,371860.4131,2384378.032,0.0889,0.087899998,0.096600004,0.077200003,0.145899996,0.177100003,47.210526,77.218834,0.9536242,20.097473,0.000458136,2293.26,0.000401241,1948.2756,6.5197964,0.45715085,18.847645,-336.2957,11772.81
3443,luodi,9043,371862.1594,2384378.151,0.097999997,0.093599997,0.101400003,0.086000003,0.151199996,0.189500004,47.191135,78.40788,0.9542024,19.036364,0.000461723,2280.5454,0.000405354,1936.8401,6.608652,0.4532768,20.903048,-299.79233,12169.058
3444,luodi,9045,371858.151,2384376.008,0.097099997,0.099299997,0.103100002,0.090099998,0.151199996,0.1822,47.490303,73.4096,0.9486109,20.757143,0.000453827,2311.5894,0.000405477,1991.9556,6.400079,0.46526963,17.263159,-384.15344,11741.653
3445,luodi,9046,371862.1197,2384376.127,0.095299996,0.094300002,0.103699997,0.0876,0.154200003,0.174199998,47.412743,75.274254,0.9514742,19.514286,0.000457713,2295.4358,0.000410956,1984.8545,6.554149,0.4556,20.941828,-339.30817,11739.793
3446,luodi,9048,371872.2004,2384374.38,0.090700001,0.0964,0.101400003,0.086000003,0.1391,0.169799998,47.457066,89.552185,0.96754134,16.047945,0.000456357,2327.483,0.000411203,2018.2117,7.230683,0.37298006,32.09418,-345.72415,18536.861
3447,luodi,9051,371880.6538,2384365.967,0.097099997,0.092900001,0.1043,0.094099998,0.139899999,0.169100001,47.05263,116.79778,0.9738456,15.072607,0.000466537,2316,0.000429365,2051.6562,7.510442,0.34269556,43.31302,-641.51624,30795.434
3448,luodi,9052,371878.5504,2384366.006,0.102600001,0.102899998,0.110299997,0.1061,0.154200003,0.160300002,47.534626,103.49936,0.9734266,15.655519,0.000457115,2354.1838,0.000417803,2077.0564,7.409786,0.3508848,41.36288,-670.59717,27801.521
3449,luodi,9055,371875.8913,2384367.356,0.0999,0.101400003,0.112000003,0.100500003,0.150399998,0.174199998,47.655125,94.3802,0.97332454,16.084175,0.000452461,2365.7507,0.000411609,2081.6711,7.3837347,0.35327786,42.05817,-542.5167,23715.16
3450,luodi,9056,371876.2088,2384363.863,0.106299996,0.107900001,0.125100002,0.123000003,0.1708,0.1822,48.238228,88.47659,0.96665823,17.138409,0.000440229,2423.533,0.000391463,2079.5137,7.095266,0.39905748,38.243767,-711.6536,24842.13
3451,luodi,9057,371876.4072,2384361.958,0.118199997,0.127900004,0.150600001,0.148000002,0.176799998,0.178599998,48.46676,85.97896,0.9653205,18.034966,0.000433776,2453.2832,0.00038303,2088.51,6.989604,0.41552687,35.138504,-744.4028,24793.357
3452,luodi,9058,371878.3916,2384362.038,0.104400001,0.105700001,0.1162,0.112599999,0.159500003,0.183699995,48.004154,101.254776,0.96619934,16.731958,0.000446227,2406.9277,0.000400486,2074.8064,7.162999,0.3900556,36.545708,-822.17255,29160.299
3453,luodi,9059,371878.1535,2384359.617,0.1109,0.112099998,0.1197,0.125499994,0.170100003,0.177100003,48.105263,99.50139,0.9585069,16.797909,0.000442578,2422.2751,0.000394498,2073.2239,7.041082,0.41223648,33.92798,-859.47833,29605.13
3454,luodi,9061,371878.0741,2384358.108,0.1127,0.117200002,0.131600007,0.131899998,0.155000001,0.170599997,48.102493,99.82502,0.9510404,16.801418,0.000441161,2424.2483,0.000386013,2030.6903,6.9386773,0.43194476,28.554016,-893.962,30254.002
3455,luodi,9062,371878.1535,2384355.846,0.105400003,0.114299998,0.120899998,0.116599999,0.159500003,0.169100001,48.102493,98.94413,0.95071423,17.22857,0.000441083,2420.0786,0.000382009,2003.4474,6.9025764,0.43807986,24.448753,-906.13495,30333.629
3456,luodi,9064,371863.985,2384370.134,0.1127,0.110699996,0.118600003,0.1206,0.159500003,0.192499995,48.15097,69.24124,0.9531819,20.430656,0.00044562,2363.9744,0.000391941,1988.8455,6.432961,0.47541568,22.185596,-532.83887,15094.468
3457,luodi,9065,371866.3663,2384370.134,0.0999,0.108599998,0.112599999,0.1061,0.153500006,0.185200006,48.191135,73.29431,0.9561527,19.391304,0.000445692,2365.8152,0.000392925,1989.5903,6.599332,0.46096355,22.62604,-515.2133,15931.886
3458,luodi,9067,371870.1763,2384368.467,0.117299996,0.1329,0.140499994,0.137500003,0.172299996,0.203400001,48.45845,75.50556,0.9636308,17.946236,0.000438576,2413.2544,0.000384635,2025.9092,6.846888,0.4359159,29.95291,-522.0396,17417.889
3459,luodi,9068,371871.7241,2384368.07,0.117299996,0.1329,0.140499994,0.137500003,0.172299996,0.203400001,48.45845,75.50556,0.9636308,17.946236,0.000438576,2413.2544,0.000384635,2025.9092,6.846888,0.4359159,29.95291,-522.0396,17417.889
3460,luodi,9069,371874.026,2384366.006,0.106299996,0.119999997,0.124499999,0.119000003,0.168500006,0.1954,48.303326,83.080734,0.9686145,17.772413,0.000439876,2421.3035,0.000393593,2089.1548,7.09168,0.40047535,36.02493,-640.35913,22122.87
3461,luodi,9070,371874.5022,2384353.743,0.106299996,0.122199997,0.131600007,0.1206,0.249300003,0.302100003,48.995846,61.781094,0.9515304,22.919415,0.000414716,2516.7986,0.000346647,2029.0862,6.500196,0.47908923,18.224377,-604.51794,18729.018
3462,luodi,9071,371876.2088,2384342.154,0.108999997,0.113600001,0.132200003,0.128700003,0.178399995,0.204899997,48.38504,55.58426,0.9679704,21.637993,0.000424192,2454.699,0.000363687,2041.8047,6.6386356,0.4515714,21.484764,-453.9117,12897.011
3463,luodi,9073,371874.1054,2384342.035,0.106299996,0.115699999,0.128099993,0.118199997,0.179100007,0.202700004,48.68698,45.940487,0.96207947,23.952381,0.000417269,2482.4944,0.000351645,2035.8844,6.3719983,0.48018023,19.340721,-357.6836,9942.342
3464,luodi,9074,371874.026,2384344.258,0.1017,0.105700001,0.118600003,0.107000001,0.1655,0.194700003,48.663433,47.34468,0.96231925,24.418182,0.000416105,2487.8545,0.000349875,2039.4149,6.4211855,0.47271013,20.385042,-353.64716,10029.016
3465,luodi,9075,371874.026,2384346.282,0.1008,0.107100002,0.119199999,0.098899998,0.167799994,0.190300003,48.7313,47.218132,0.9641258,24.410072,0.000414333,2499.1943,0.000347994,2047.7883,6.491401,0.4656414,21.03601,-351.5873,9960.21
3466,luodi,9076,371878.3916,2384338.027,0.117299996,0.128600001,0.147599995,0.142399997,0.183599994,0.199000001,48.16482,58.63095,0.9722911,22.212767,0.000425791,2448.3972,0.000365648,2046.4443,6.761175,0.4319898,22.595568,-517.54346,14633.95
3467,luodi,9077,371880.2569,2384338.066,0.114500001,0.124300003,0.134599999,0.127100006,0.170100003,0.193900004,47.765926,70.908264,0.9734936,20.024391,0.000438211,2398.108,0.000382023,2020.9312,6.953976,0.41697082,23.138504,-596.2312,17454.004
3468,luodi,9078,371880.3363,2384340.13,0.105400003,0.104999997,0.119199999,0.109399997,0.164000005,0.1822,47.699448,75.73562,0.9706277,18.888502,0.000442635,2379.3518,0.000386831,1999.4808,6.948213,0.42243242,22.822714,-603.7859,17988.365
3469,luodi,9080,371877.3994,2384336.002,0.103500001,0.115699999,0.132200003,0.119000003,0.172299996,0.194700003,48.655125,38.457764,0.9735211,25.635714,0.00041492,2490.4106,0.0003545,2085.0266,6.5084524,0.44492018,20.218836,-301.25925,8839.892
3470,luodi,9081,371877.4788,2384334.018,0.118199997,0.121399999,0.144700006,0.135100007,0.185100004,0.199000001,48.77147,33.0127,0.9748453,26.316727,0.000409528,2504.5266,0.000350311,2107.8022,6.484315,0.43920177,18.695292,-202.72366,6224.392
3471,luodi,9082,371875.6929,2384333.939,0.104400001,0.111400001,0.123899996,0.115800001,0.166999996,0.1954,49.044323,24.280231,0.97275627,28.485508,0.000403982,2528.6704,0.000340135,2102.549,6.2697124,0.45882714,18.00554,-86.46303,3248.5596
3472,luodi,9083,371875.6532,2384335.526,0.103500001,0.1021,0.112000003,0.096500002,0.164800003,0.192499995,48.943214,28.59375,0.9713462,27.89051,0.000408599,2514.646,0.000342988,2076.37,6.2718906,0.468639,18.955679,-160.76299,5101.7256
