,CLASS_NAME,num,x,y,RVI,DVI,GNDVI,MSAVI,MCARI,NDWI,CMRI
4754,mulan,7749,370878.1627,2385450.51,63.15,0.49720004,0.78768575,0.8786021,8.554999,-0.78768575,1.7565088
4755,mulan,7751,370848.2324,2385409.306,58.574997,0.46060002,0.7803951,0.83826965,6.5543847,-0.7803951,1.746824
4756,mulan,7752,370897.6963,2385396.924,74.821434,0.4134,0.76013446,0.7857294,9.465834,-0.76013446,1.7337567
4757,mulan,7753,370934.2331,2385350.935,47.75,0.4488,0.75632185,0.81372595,5.289583,-0.75632185,1.7152961
4758,mulan,7755,371230.2595,2385362.762,31.575,0.48920003,0.78768575,0.826239,3.1950788,-0.78768575,1.726289
4759,mulan,7756,371241.7953,2385341.569,39.96591,0.3429,0.72359717,0.65272045,2.5610201,-0.72359717,1.6747761
4760,mulan,7758,371345.3358,2385562.861,43.51923,0.4422,0.78857934,0.8007885,4.0088573,-0.78857934,1.743655
4761,mulan,7759,371317.6485,2385566.373,41.136364,0.3532,0.7513304,0.67057383,2.4517267,-0.7513304,1.7038654
4762,mulan,7760,370937.0016,2385443.505,41.32143,0.4516,0.7779485,0.8085797,5.058747,-0.7779485,1.7306911
4763,mulan,7761,370938.1922,2385434.641,38.875,0.45450002,0.78428,0.80799997,4.6446266,-0.78428,1.7341232
4764,mulan,7762,370927.3443,2385437.419,55.444443,0.392,0.747046,0.7424818,6.0792756,-0.747046,1.7116129
4765,mulan,7763,370910.9401,2385427.828,112.94999,0.44779998,0.79570746,0.8501964,12.439485,-0.79570746,1.7781558
4766,mulan,7764,370894.8137,2385555.847,42.958332,0.4028,0.7541472,0.7484678,4.2986884,-0.7541472,1.7086494
4767,mulan,7765,371116.5517,2385415.005,35.984375,0.44779998,0.75734454,0.7958201,4.5410748,-0.75734454,1.7032676
4768,mulan,7766,371109.6593,2385400.025,65.921875,0.41550002,0.7590161,0.7844241,7.405666,-0.7590161,1.7291305
4769,mulan,7768,371121.3274,2385360.456,27.374998,0.422,0.7391304,0.7486749,3.1376655,-0.7391304,1.6686459
4770,mulan,7770,371276.7744,2385548.396,30.43062,0.61509997,0.7820118,0.8904476,4.197415,-0.7820118,1.7183795
4771,mulan,7771,371301.3754,2385533.108,47.979164,0.45099998,0.7647509,0.816543,4.6047873,-0.7647509,1.7239171
4772,mulan,7772,371292.8082,2385555.421,51.65625,0.3242,0.7277241,0.6268934,5.4495435,-0.7277241,1.689742
4773,mulan,7773,370882.0374,2385830.479,55,0.4752,0.7725691,0.85037386,6.8327236,-0.7725691,1.7368548
4774,mulan,7774,370874.2189,2385820.914,54.979168,0.51820004,0.7894559,0.8864745,6.6956553,-0.7894559,1.7537284
4775,mulan,7775,370920.7063,2385779.864,28.654411,0.3761,0.7140972,0.69129115,2.8528767,-0.7140972,1.6466537
4776,mulan,7776,370921.1984,2385757.739,47.712498,0.37370002,0.7654949,0.7085097,4.89,-0.7654949,1.7244377
4777,mulan,7777,372520.1585,2383134.701,15.339623,0.38000003,0.70870113,0.65802026,1.4026891,-0.70870113,1.5862994
4778,mulan,7778,372520.7346,2383143.257,12.201133,0.3954,0.7033815,0.65610486,1.1386944,-0.7033815,1.5518793
4779,mulan,7779,375162.0607,2381594.413,26.273586,0.42409125,0.73582906,0.74837136,3.14835,-0.73582906,1.662498
4780,mulan,7783,371326.4109,2385738.723,20.270386,0.449,0.7373552,0.7546598,2.3371556,-0.7373552,1.6433277
4781,mulan,7784,371332.4633,2385730.091,25.606216,0.47489998,0.7587189,0.79764557,2.5635247,-0.7587189,1.6835485
4782,mulan,7788,371734.9393,2385710.377,18.751196,0.371,0.7076253,0.6606304,2.0955348,-0.7076253,1.6063656
4783,mulan,7789,371743.2737,2385714.782,11.66265,0.2655,0.634215,0.48424292,0.7938198,-0.634215,1.4762702
4784,mulan,7794,370888.6989,2385522.758,33.330883,0.4397,0.76381326,0.7818915,4.1055417,-0.76381326,1.7055566
4785,mulan,7795,370888.7518,2385520.482,39.921875,0.49819997,0.7590362,0.85062253,5.2544026,-0.7590362,1.7101626
4786,mulan,7797,370882.0495,2385602.821,70.484375,0.4447,0.7676332,0.8278474,8.560225,-0.7676332,1.739655
4787,mulan,7798,370884.6292,2385602.788,34.455883,0.455,0.74233127,0.80071306,4.0923896,-0.74233127,1.6859231
4788,mulan,7799,370892.5005,2385610.295,36.925,0.4311,0.7318741,0.778062,3.7849214,-0.7318741,1.6791384
4789,mulan,7800,370892.5005,2385612.71,63.857147,0.352,0.7641835,0.68018043,6.8241296,-0.7641835,1.7333465
4790,mulan,7801,370888.19,2385708.89,32.493057,0.4535,0.7329629,0.7951851,4.4089956,-0.7329629,1.673249
4791,mulan,7802,370888.3223,2385710.709,36.683334,0.4282,0.7527374,0.7741398,4.722827,-0.7527374,1.6996636
4792,mulan,7803,370890.1083,2385710.676,27.851192,0.45110002,0.7491588,0.78180754,3.700858,-0.7491588,1.6798377
4793,mulan,7804,370892.5887,2385710.411,28.572369,0.41910002,0.7396355,0.7479764,3.4336858,-0.7396355,1.6720049
4794,mulan,7806,370900.6916,2385712.528,20.135231,0.5377,0.7331904,0.81977236,3.2883828,-0.7331904,1.6385617
4795,mulan,7807,370900.3609,2385714.744,22.875576,0.4747,0.7311247,0.7880423,2.8913033,-0.7311247,1.647357
4796,mulan,7808,370900.3278,2385716.464,29.463236,0.3871,0.7395268,0.7081891,3.8279412,-0.7395268,1.6738739
4797,mulan,7809,370902.5768,2385716.662,44.990387,0.4575,0.77503794,0.82014877,5.5998425,-0.77503794,1.7315507
4798,mulan,7811,370880.2608,2385668.491,28.381578,0.4162,0.7430303,0.7440342,3.510034,-0.7430303,1.6749605
4799,mulan,7812,370882.609,2385668.524,21.746113,0.40039998,0.7268052,0.70745444,2.6534224,-0.7268052,1.6388781
4800,mulan,7813,370880.36,2385666.739,20.175966,0.4468,0.7113215,0.75216883,2.8106508,-0.7113215,1.6168748
4801,mulan,7814,370878.5741,2385666.54,23.462687,0.4515,0.73478025,0.76909924,3.528058,-0.73478025,1.653023
4802,mulan,7815,371124.4937,2385700.436,24.50777,0.45369998,0.7332356,0.7746844,2.6076965,-0.7332356,1.6548281
4803,mulan,7817,371122.5411,2385648.745,27.07143,0.43800002,0.7793427,0.76600635,3.8469603,-0.7793427,1.708096
4804,mulan,7818,371124.3403,2385648.681,17.597511,0.4,0.7243342,0.69180524,2.0387456,-0.7243342,1.6167929
4805,mulan,7819,371120.2974,2385644.744,22.564592,0.45069999,0.7370166,0.76518637,2.8680875,-0.7370166,1.6521435
4806,mulan,7821,371120.2432,2385638.163,28.840279,0.4009,0.72681916,0.72563165,3.621325,-0.72681916,1.6597956
4807,mulan,7822,371294.413,2385634.704,21.47847,0.428,0.7348792,0.7381604,2.3498907,-0.7348792,1.6459051
4808,mulan,7823,371296.4636,2385637.019,23.306818,0.3926,0.701016,0.70219994,2.7799785,-0.701016,1.6187346
4809,mulan,7824,371212.65,2385430.729,69.65278,0.4943,0.79075164,0.8814905,7.101389,-0.79075164,1.7624443
4810,mulan,7825,371210.2357,2385428.745,36.17647,0.47840002,0.76217765,0.826882,3.8973367,-0.76217765,1.7083802
4811,mulan,7826,371208.4497,2385428.348,46.61458,0.43789998,0.77861685,0.79932356,4.1463294,-0.77861685,1.7366128
4812,mulan,7827,371206.4984,2385426.397,35.659092,0.305,0.7152227,0.5851728,2.70855,-0.7152227,1.660666
4813,mulan,7828,371204.3156,2385424.379,29.538464,0.29680002,0.7033546,0.56642663,2.4314122,-0.7033546,1.6378634
4814,mulan,7829,371206.0685,2385424.379,22.977272,0.3868,0.70993656,0.69383085,1.8047565,-0.70993656,1.6265242
4815,mulan,7831,370992.6022,2385514.493,29.333334,0.476,0.7739381,0.8093556,3.5890808,-0.7739381,1.7080041
4816,mulan,7832,370992.1723,2385512.84,38.330883,0.5077,0.7719239,0.85500574,5.3644967,-0.7719239,1.7210734
4817,mulan,7833,370992.4699,2385510.657,33.16875,0.51470006,0.7669386,0.84919983,4.255825,-0.7669386,1.7084057
4818,mulan,7834,370946.2548,2385462.491,48.135414,0.4525,0.78004616,0.8184459,5.708768,-0.78004616,1.7393422
4819,mulan,7835,370948.0011,2385462.61,38.78125,0.4836,0.7820858,0.8363595,4.4551344,-0.7820858,1.7318108
4820,mulan,7836,370952.5255,2385462.451,38.5,0.48,0.755611,0.83263797,4.6129365,-0.755611,1.7049781
4821,mulan,7838,370954.3511,2385462.887,48.102272,0.4145,0.73377025,0.77005863,4.376404,-0.73377025,1.693039
4822,mulan,7839,370864.6594,2385308.891,35.708332,0.4165,0.7468406,0.757877,3.5255122,-0.7468406,1.6923571
4823,mulan,7840,370864.1038,2385306.351,43.017857,0.47059998,0.76,0.8310313,5.5644517,-0.76,1.7145638
4824,mulan,7841,370862.5956,2385306.47,50.572914,0.4759,0.7660967,0.8461795,6.0808425,-0.7660967,1.7273166
4825,mulan,7842,370862.3178,2385300.477,37.26389,0.5222,0.78183633,0.8629925,4.7210503,-0.78183633,1.7295678
4826,mulan,7843,370860.2144,2385300.437,63.98438,0.4031,0.77426344,0.7646199,5.2889147,-0.77426344,1.7434869
4827,mulan,7844,370880.4647,2385238.302,53.156246,0.5007,0.78084105,0.8713541,6.3822603,-0.78084105,1.7439109
4828,mulan,7845,370878.2952,2385238.726,47.096153,0.4794,0.7934822,0.8452178,5.5848465,-0.7934822,1.7518988
4829,mulan,7846,370878.5597,2385232.64,38.953125,0.4858,0.78517723,0.83859384,4.375807,-0.78517723,1.7351186
4830,mulan,7847,370878.4539,2385230.63,37.17763,0.5499,0.78152585,0.8789873,4.8948116,-0.78152585,1.7291391
4831,mulan,7848,370876.2314,2385232.429,48.208332,0.45319998,0.75369465,0.819329,5.7823505,-0.75369465,1.7130511
4832,mulan,7849,370878.7185,2385229.042,38.326393,0.5375,0.7811845,0.8744355,5.3586974,-0.7811845,1.7303281
4833,mulan,7850,370878.5068,2385226.714,38.2,0.44640002,0.751624,0.7979926,5.2014704,-0.751624,1.7006036
4834,mulan,8758,372388.3196,2383469.181,28.866074,0.3121,0.7060686,0.5917338,2.1765764,-0.7060686,1.6391029
4835,mulan,8785,374623.4612,2381398.74,50.88889,0.3592,0.8000492,0.68682003,4.3466163,-0.8000492,1.7615052
4836,mulan,8786,374621.1329,2381398.74,17.38756,0.3425,0.7021077,0.6175147,1.7272652,-0.7021077,1.5933385
4837,mulan,8788,374621.3445,2381390.75,26.25,0.3636,0.7232733,0.6689927,3.4551187,-0.7232733,1.6498787
4838,mulan,8789,374623.3025,2381390.75,24.96373,0.46249998,0.75327504,0.7844901,2.9503016,-0.75327504,1.6762445
4839,mulan,8790,374627.721,2381402.629,21.524998,0.3284,0.694465,0.60731065,2.568544,-0.694465,1.6056747
4840,mulan,8791,374627.8401,2381400.724,37.523438,0.4675,0.7661335,0.81909174,3.69512,-0.7661335,1.714217
4841,mulan,8792,374629.626,2381400.843,20.708134,0.41189998,0.7291251,0.71758884,1.964868,-0.7291251,1.6369936
4842,mulan,8794,374633.5551,2381402.987,24.8625,0.3818,0.7432077,0.69177866,2.6108258,-0.7432077,1.6658757
4843,mulan,8795,374637.762,2381399.018,26.932642,0.5005,0.7844147,0.8223362,3.4753642,-0.7844147,1.712814
4844,mulan,8800,374567.6565,2381368.79,32.694447,0.4564,0.7573722,0.79860044,4.126062,-0.7573722,1.6980152
4845,mulan,8802,374565.606,2381366.674,22.839998,0.49139997,0.7518323,0.8013127,2.9490128,-0.7518323,1.6679397
4846,mulan,8803,374563.1916,2381366.74,30.20625,0.4673,0.75617725,0.80363685,3.715067,-0.75617725,1.6920875
4847,mulan,8804,374561.6372,2381366.806,29.756945,0.4141,0.75183976,0.7443472,3.228955,-0.75183976,1.6868138
