,CLASS_NAME,num,x,y,B2,B3,B4,B5,B6,B7,B8
3526,luodi,9148,371848.3481,2384338.155,0.107199997,0.109999999,0.1215,0.1061,0.166999996,0.202700004,0.167199999
3527,luodi,9149,371848.315,2384340.503,0.106299996,0.109300002,0.117399998,0.108599998,0.172299996,0.192499995,0.159999996
3528,luodi,9150,371848.4143,2384342.388,0.1017,0.107900001,0.123899996,0.107799999,0.166999996,0.1998,0.164800003
3529,luodi,9151,371818.1415,2384242.271,0.1017,0.115699999,0.133399993,0.124700002,0.163299993,0.153699994,0.077299997
3530,luodi,9152,371820.5227,2384242.165,0.106299996,0.119999997,0.141100004,0.127900004,0.144400001,0.117200002,0
3531,luodi,9154,371820.364,2384245.71,0.092500001,0.097900003,0.1162,0.088399999,0.148200005,0.164000005,0.036499999
3532,luodi,9155,371817.8769,2384246.133,0.1017,0.119999997,0.138099998,0.128700003,0.134599999,0.112099998,0.0101
3533,luodi,9157,371822.1631,2384244.176,0.106299996,0.109300002,0.123300001,0.118199997,0.140599996,0.119400002,0.0113
3534,luodi,9158,371822.3219,2384241.9,0.106299996,0.118600003,0.137500003,0.127900004,0.145199999,0.121600002,0.0029
3535,luodi,9159,371826.2377,2384232.269,0.108099997,0.116400003,0.147599995,0.125499994,0.151999995,0.155900002,0
3536,luodi,9160,371826.1319,2384233.963,0.1109,0.132200003,0.157700002,0.148000002,0.159500003,0.142100006,0
3537,luodi,9163,371828.1956,2384238.249,0.107199997,0.116400003,0.136399999,0.121399999,0.142100006,0.123099998,0
3538,luodi,9164,371830.4182,2384238.302,0.106299996,0.114299998,0.134599999,0.123800002,0.139899999,0.118699998,0
3539,luodi,9166,371832.0057,2384236.45,0.117299996,0.136399999,0.155300006,0.144800007,0.160999998,0.1479,0.016100001
3540,luodi,9167,371832.5348,2384234.333,0.114500001,0.135000005,0.156499997,0.151199996,0.162499994,0.136199996,0.040100001
3541,luodi,9168,371834.0694,2384234.068,0.1118,0.122199997,0.145799994,0.131899998,0.155000001,0.133300006,0.0077
3542,luodi,9171,371830.4182,2384230.1,0.108099997,0.1193,0.149399996,0.147200003,0.156499997,0.126699999,0.0137
3543,luodi,9172,371830.2594,2384231.846,0.119099997,0.131400004,0.158899993,0.142399997,0.172299996,0.147200003,0.037700001
3544,luodi,9174,371834.2282,2384228.142,0.1127,0.133599997,0.148200005,0.143199995,0.157199994,0.134800002,0.016100001
3545,luodi,9175,371836.0802,2384228.142,0.1127,0.122900002,0.146400005,0.137500003,0.164800003,0.1523,0.040100001
3546,luodi,9177,371835.9744,2384229.994,0.116400003,0.129299998,0.147599995,0.146400005,0.164800003,0.145699993,0.0209
3547,luodi,9179,371835.8686,2384234.333,0.108999997,0.130700007,0.1417,0.131899998,0.155000001,0.136899993,0
3548,luodi,9180,371836.1861,2384236.45,0.107199997,0.109999999,0.138099998,0.1206,0.141399994,0.113600001,0
3549,luodi,9181,371834.2811,2384236.397,0.113600001,0.127900004,0.148200005,0.138300002,0.153500006,0.135499999,0
3550,luodi,9182,371834.1752,2384237.984,0.108999997,0.120700002,0.136899993,0.121399999,0.137600005,0.117200002,0
3551,luodi,9184,371838.0382,2384233.91,0.108099997,0.122900002,0.147599995,0.133499995,0.145199999,0.118699998,0
3552,luodi,9185,371838.2498,2384232.005,0.109899998,0.127200007,0.155900002,0.140699998,0.160300002,0.142800003,0.0137
3553,luodi,9186,371838.1969,2384229.888,0.106299996,0.128600001,0.139899999,0.1391,0.159500003,0.139899999,0.0197
3554,luodi,9188,371860.2103,2384236.079,0.103500001,0.106399998,0.122100003,0.107000001,0.128600001,0.136199996,0.025699999
3555,luodi,9189,371860.0515,2384238.249,0.102600001,0.105700001,0.112000003,0.100500003,0.153500006,0.126000002,0.0221
3556,luodi,9190,371860.1045,2384239.836,0.090700001,0.0964,0.097800002,0.084399998,0.153500006,0.183699995,0.150399998
3557,luodi,9191,371857.882,2384240.366,0.102600001,0.109300002,0.122100003,0.115800001,0.123300001,0.098200001,0
3558,luodi,9192,371858.4111,2384226.184,0.108099997,0.109300002,0.138699993,0.109399997,0.154200003,0.146400005,0.0053
3559,luodi,9193,371860.5807,2384226.237,0.108099997,0.116400003,0.132200003,0.127100006,0.136099994,0.107000001,0
3560,luodi,9194,371860.369,2384227.877,0.097099997,0.109300002,0.118000001,0.100500003,0.158000007,0.171299994,0.056899998
3561,luodi,9195,371862.0095,2384227.983,0.0999,0.105700001,0.103699997,0.096500002,0.176799998,0.170599997,0.189999998
3562,luodi,9196,371861.9036,2384226.66,0.104400001,0.112099998,0.120899998,0.107000001,0.131600007,0.112800002,0
3563,luodi,9197,371862.0624,2384224.279,0.093400002,0.106399998,0.120300002,0.105300002,0.140599996,0.1391,0.043699998
3564,luodi,9198,371859.9457,2384224.173,0.103500001,0.119999997,0.136399999,0.117399998,0.145199999,0.116499998,0
3565,luodi,9199,371858.0936,2384224.12,0.109899998,0.1193,0.130400002,0.134299994,0.1391,0.136199996,0.016100001
3566,luodi,9201,371836.239,2384206.075,0.107199997,0.121399999,0.139899999,0.148800001,0.164800003,0.158899993,0.0341
3567,luodi,9203,371836.4507,2384201.948,0.107199997,0.117899999,0.136899993,0.140699998,0.174600005,0.166199997,0.065300003
3568,luodi,9204,371828.3544,2384198.032,0.1127,0.122900002,0.145300001,0.141499996,0.172299996,0.176400006,0.056899998
3569,luodi,9205,371830.3123,2384197.926,0.109899998,0.122199997,0.1417,0.137500003,0.176799998,0.177100003,0.0605
3570,luodi,9206,371830.4711,2384200.043,0.114500001,0.126399994,0.146400005,0.135900006,0.168500006,0.171299994,0.0233
3571,luodi,9207,371826.5023,2384197.768,0.103500001,0.129999995,0.147,0.148800001,0.183599994,0.189500004,0.088100001
3572,luodi,9208,371826.0261,2384199.99,0.102600001,0.117899999,0.137500003,0.1303,0.190400004,0.197600007,0.102499999
3573,luodi,9210,371548.3188,2384264.109,0.063199997,0.066399999,0.048599999,0,0.293000013,0.5176,0.510200024
3574,luodi,9211,371548.1204,2384262.323,0.084299996,0.101400003,0.0942,0.075599998,0.315600008,0.473800004,0.596499979
3575,luodi,9212,371546.0699,2384262.19,0.065899998,0.064300001,0.0296,0,0.1919,0.328399986,0.289499998
3576,luodi,9213,371546.0037,2384260.338,0.090700001,0.102899998,0.106700003,0.103699997,0.288500011,0.423299998,0.429800004
3577,luodi,9214,371544.0855,2384260.14,0.053100001,0.0528,0.0136,0,0.158000007,0.37439999,0.174400002
3578,luodi,9215,371544.1516,2384258.089,0.090700001,0.109300002,0.101400003,0.104500003,0.294499993,0.456200004,0.493400007
3579,luodi,9216,371546.0699,2384258.023,0.129199997,0.151500002,0.189099997,0.181799993,0.248500004,0.269199997,0.278699994
3580,luodi,9217,371548.1865,2384256.039,0.1118,0.136399999,0.168400005,0.156000003,0.2183,0.191,0.180399999
3581,luodi,9218,371550.1048,2384256.105,0.118199997,0.129299998,0.155300006,0.148000002,0.188199997,0.215100005,0.176799998
3582,luodi,9219,371552.4199,2384256.237,0.1118,0.110699996,0.152400002,0.1303,0.183599994,0.175699994,0.137199998
3583,luodi,9221,371532.3777,2384248.101,0.1118,0.136399999,0.150000006,0.145600006,0.203199998,0.261099994,0.179199994
3584,luodi,9222,371532.3115,2384250.086,0.105400003,0.103600003,0.142900005,0.094099998,0.1972,0.198300004,0.132499993
3585,luodi,9223,371530.0626,2384250.086,0.109899998,0.124300003,0.119199999,0.147200003,0.195700005,0.253800005,0.242799997
3586,luodi,9224,371527.9459,2384250.152,0.1017,0.117899999,0.125699997,0.109399997,0.1919,0.218799993,0.179199994
3587,luodi,9225,371528.1443,2384248.234,0.1228,0.1329,0.167799994,0.161699995,0.1972,0.2042,0.142000005
3588,luodi,9226,371528.2105,2384245.985,0.113600001,0.135000005,0.167799994,0.165700004,0.185900003,0.196099997,0.148000002
3589,luodi,9227,371530.4594,2384244.199,0.1118,0.130700007,0.153600007,0.160099998,0.1919,0.190300003,0.132499993
3590,luodi,9228,371530.1948,2384242.347,0.113600001,0.137899995,0.161899999,0.162499994,0.186700001,0.198300004,0.138400003
3591,luodi,9230,371527.6152,2384244.066,0.115400001,0.130700007,0.151800007,0.1391,0.179900005,0.192499995,0.118100002
3592,luodi,9231,371526.1599,2384244.265,0.115400001,0.130700007,0.151800007,0.1391,0.179900005,0.192499995,0.118100002
3593,luodi,9232,371525.9615,2384246.183,0.119999997,0.131400004,0.167199999,0.159199998,0.199499995,0.2042,0.167199999
3594,luodi,9233,371526.1599,2384248.3,0.119999997,0.144299999,0.172499999,0.173700005,0.201700002,0.212899998,0.162400007
3595,luodi,9235,371524.0433,2384250.35,0.1127,0.126399994,0.148800001,0.144800007,0.186700001,0.196899995,0.172000006
3596,luodi,9236,371523.9771,2384251.938,0.109899998,0.122199997,0.139899999,0.136700004,0.179100007,0.1954,0.158800006
3597,luodi,9237,371522.3235,2384250.218,0.109899998,0.127200007,0.142299995,0.134299994,0.178399995,0.184400007,0.103699997
3598,luodi,9238,371522.1912,2384247.969,0.1109,0.124300003,0.150000006,0.136700004,0.173099995,0.173500001,0.091700003
3599,luodi,9239,371522.1912,2384246.183,0.1118,0.122900002,0.142299995,0.157600001,0.182899997,0.193900004,0.102499999
3600,luodi,9241,371520.6037,2384242.148,0.106299996,0.121399999,0.144099995,0.138300002,0.137600005,0.090899996,0
3601,luodi,9242,371520.2068,2384244.794,0.097099997,0.1043,0.116800003,0.0973,0.151199996,0.1523,0.056899998
3602,luodi,9243,371519.9422,2384246.712,0.090700001,0.094300002,0.114399999,0.094899997,0.127100006,0.121600002,0
3603,luodi,9245,371520.3259,2384279.905,0.142900005,0.162200004,0.186800003,0.182600006,0.184400007,0.183699995,0.056899998
3604,luodi,9246,371520.4846,2384282.128,0.128299996,0.155000001,0.168400005,0.176899999,0.191200003,0.174199998,0.0425
3605,luodi,9247,371464.0663,2384294.192,0.1237,0.145699993,0.179100007,0.181799993,0.222900003,0.221699998,0.205599993
3606,luodi,9248,371464.1457,2384296.097,0.1237,0.151500002,0.181999996,0.180999994,0.220599994,0.231199995,0.204400003
3607,luodi,9249,371463.9472,2384298.041,0.126399994,0.148599997,0.189700007,0.180199996,0.225899994,0.231900007,0.200800002
3608,luodi,9250,371463.9869,2384299.827,0.130999997,0.146500006,0.188500002,0.185000002,0.216100007,0.229000002,0.189999998
3609,luodi,9251,371462.2407,2384299.907,0.1237,0.1479,0.190300003,0.175300002,0.222900003,0.223900005,0.203199998
3610,luodi,9252,371462.0422,2384298.121,0.116400003,0.142900005,0.173700005,0.172900006,0.212300003,0.217299998,0.185200006
3611,luodi,9253,371462.0422,2384302.05,0.1338,0.162900001,0.211700007,0.209099993,0.225899994,0.253100008,0.208000004
3612,luodi,9255,371464.1854,2384303.637,0.105400003,0.129299998,0.164800003,0.156000003,0.204799995,0.229699999,0.187600002
3613,luodi,9256,371462.32,2384304.034,0.116400003,0.130700007,0.145300001,0.152799994,0.188899994,0.207800001,0.167199999
3614,luodi,9257,371460.0182,2384301.851,0.116400003,0.144999996,0.154699996,0.179399997,0.213799998,0.232700005,0.194800004
3615,luodi,9258,371459.9785,2384299.51,0.130099997,0.144999996,0.190899998,0.172099993,0.219799995,0.222399995,0.204400003
3616,luodi,9259,371460.1372,2384298.041,0.118199997,0.143600002,0.160699993,0.176899999,0.201000005,0.224600002,0.184
3617,luodi,9260,371460.0975,2384295.621,0.130099997,0.145699993,0.193900004,0.172900006,0.229699999,0.226799995,0.206799999
3618,luodi,9261,371461.9629,2384294.271,0.128299996,0.152199998,0.187399998,0.193800002,0.219099998,0.217999995,0.185200006
3619,luodi,9262,371458.3116,2384304.352,0.091600001,0.092900001,0.097800002,0.0876,0.160999998,0.190300003,0.169599995
3620,luodi,9263,371457.9941,2384302.09,0.1008,0.100000001,0.102600001,0.094099998,0.1655,0.180000007,0.150399998
3621,luodi,9264,371458.0735,2384299.867,0.118199997,0.133599997,0.152999997,0.156800002,0.188199997,0.215100005,0.173199996
3622,luodi,9265,371458.1528,2384298.041,0.1329,0.160699993,0.1796,0.200299993,0.2236,0.224600002,0.200800002
3623,luodi,9266,371458.1528,2384295.978,0.119099997,0.139300004,0.1796,0.162499994,0.209299996,0.231900007,0.191200003
3624,luodi,9267,371453.7475,2384291.93,0.1008,0.110699996,0.126300007,0.1206,0.1391,0.109899998,0
3625,luodi,9268,371454.0253,2384294.231,0.113600001,0.135700002,0.173700005,0.142399997,0.211500004,0.233400002,0.176799998
3626,luodi,9269,371454.2635,2384295.859,0.135600001,0.153600007,0.186800003,0.190599993,0.217600003,0.222399995,0.214000002
3627,luodi,9270,371454.3428,2384298.28,0.120899998,0.137199998,0.173700005,0.167300001,0.213799998,0.223900005,0.187600002
3628,luodi,9271,371453.946,2384300.185,0.1338,0.150000006,0.186199993,0.175300002,0.214599997,0.242200002,0.225999996
3629,luodi,9272,371452.2791,2384298.121,0.120899998,0.1329,0.144700006,0.160099998,0.198699996,0.197600007,0.159999996
3630,luodi,9273,371452.16,2384300.026,0.116400003,0.135700002,0.167799994,0.1391,0.213100001,0.240700006,0.231999993
3631,luodi,9274,371450.2947,2384298.161,0.103500001,0.121399999,0.152400002,0.140699998,0.156499997,0.148599997,0.0185
3632,luodi,9275,371452.3188,2384302.09,0.098899998,0.125,0.118000001,0.118199997,0.202500001,0.2465,0.254799992
3633,luodi,9276,371464.2647,2384280.222,0.135600001,0.162200004,0.203999996,0.197899997,0.235699996,0.2509,0.2236
3634,luodi,9278,371465.9713,2384281.968,0.130999997,0.151500002,0.185599998,0.188199997,0.225899994,0.238499999,0.209199995
3635,luodi,9279,371462.0422,2384280.023,0.119999997,0.132200003,0.161300004,0.142399997,0.2289,0.252400011,0.264400005
3636,luodi,9280,371461.8438,2384282.166,0.116400003,0.139300004,0.1708,0.166500002,0.219799995,0.242899999,0.241600007
3637,luodi,9281,371461.685,2384278.356,0.094400004,0.100699998,0.1197,0.096500002,0.145199999,0.183699995,0.114500001
3638,luodi,9282,371461.9629,2384276.213,0.1127,0.135000005,0.161899999,0.165700004,0.201000005,0.222399995,0.199599996
3639,luodi,9284,371463.9075,2384284.071,0.117299996,0.135000005,0.180199996,0.160099998,0.211500004,0.239199996,0.217600003
3640,luodi,9285,371463.9075,2384285.857,0.118199997,0.142900005,0.171900004,0.168099999,0.2183,0.241400003,0.242799997
3641,luodi,9290,371462.0025,2384292.088,0.105400003,0.118600003,0.132200003,0.139899999,0.204799995,0.264099985,0.234400004
3642,luodi,9292,371869.9882,2383748.143,0.1127,0.118600003,0.148200005,0.141499996,0.164800003,0.169799998,0.0137
3643,luodi,9293,371874.0628,2383732.215,0.1017,0.100699998,0.134000003,0.1061,0.203199998,0.217999995,0.187600002
3644,luodi,9294,371876.0207,2383736.184,0.1219,0.141399994,0.173099995,0.169699997,0.201700002,0.221000001,0.184
3645,luodi,9296,371876.0736,2383740.364,0.120899998,0.144999996,0.155900002,0.180199996,0.185100004,0.169100001,0.158800006
3646,luodi,9297,371876.1266,2383742.111,0.082400002,0.090000004,0.104900002,0.0418,0.306600004,0.503000021,0.42019999
3647,luodi,9299,371858.1349,2383734.279,0.105400003,0.116400003,0.137500003,0.132699996,0.133100003,0.109200001,0
3648,luodi,9300,371858.1349,2383736.078,0.106299996,0.114299998,0.145799994,0.134299994,0.1338,0.114299998,0
3649,luodi,9301,371858.1349,2383737.93,0.103500001,0.127900004,0.142299995,0.133499995,0.136099994,0.108400002,0
3650,luodi,9302,371859.9869,2383742.111,0.1017,0.105700001,0.134000003,0.111000001,0.143700004,0.167600006,0
3651,luodi,9303,371862.1036,2383746.132,0.106299996,0.121399999,0.135800004,0.127100006,0.130799994,0.108400002,0
3652,luodi,9304,371860.5161,2383745.974,0.108999997,0.1193,0.135199994,0.124700002,0.131600007,0.088699996,0
3653,luodi,9306,371870.3057,2383734.385,0.106299996,0.128600001,0.152999997,0.153600007,0.177599996,0.182999998,0.1193
3654,luodi,9307,371870.3586,2383736.343,0.114500001,0.131400004,0.161300004,0.155200005,0.188199997,0.191699997,0.138400003
3655,luodi,9309,371870.0411,2383740.311,0.119999997,0.140000001,0.169599995,0.147200003,0.185900003,0.192499995,0.155200005
3656,luodi,9310,371867.9245,2383740.153,0.117299996,0.130700007,0.152400002,0.151999995,0.173800007,0.178599998,0.089299999
3657,luodi,9311,371869.9882,2383742.322,0.113600001,0.124300003,0.144700006,0.143999994,0.174600005,0.181500003,0.101300001
3658,luodi,9313,371868.4536,2383744.069,0.108099997,0.124300003,0.142299995,0.133499995,0.164800003,0.162499994,0.0713
3659,luodi,9314,371870.4645,2383746.079,0.105400003,0.123599999,0.146400005,0.138300002,0.162499994,0.166899994,0.090499997
3660,mulan,40,375400.3853,2382077.343,0.080573075,0.070687033,0.060988143,0.04497619,0.148171157,0.242178008,0.223564655
3661,mulan,41,375402.8853,2382072.343,0.075985663,0.064986333,0.046195194,0.024878891,0.208470151,0.383884341,0.366261601
3662,mulan,42,375405.3853,2382066.843,0.077856272,0.067783311,0.053882454,0.023284493,0.225081041,0.357583404,0.378280252
3663,mulan,43,375395.3853,2382064.343,0.071359791,0.069997609,0.050984737,0.023284493,0.240166619,0.41898334,0.438193291
3664,mulan,44,375409.3853,2382061.343,0.080573075,0.077770174,0.059780627,0.031263482,0.20698069,0.343674213,0.383067012
3665,mulan,45,375397.8853,2382059.843,0.075091243,0.07427869,0.053882454,0.024878891,0.236375719,0.436490744,0.438193291
3666,mulan,46,375416.3853,2382058.343,0.086968087,0.075679548,0.066977046,0.043376338,0.095370591,0.142093971,0.038852733
3667,mulan,47,375405.8853,2382057.843,0.079676308,0.069287144,0.057488117,0.028070293,0.148171157,0.230463088,0.186386257
3668,mulan,50,375374.3853,2382038.343,0.074197747,0.067783311,0.049193237,0.023284493,0.262063235,0.461291999,0.488554537
3669,mulan,51,375376.8853,2382033.343,0.073278822,0.07427869,0.049796145,0.023284493,0.271869689,0.492773354,0.548470914
3670,mulan,53,375363.3853,2382031.343,0.074197747,0.065675355,0.046195194,0.017591689,0.191876918,0.369293302,0.329063684
3671,mulan,55,375378.3853,2382024.343,0.075091243,0.063586377,0.049193237,0.018473919,0.234868735,0.422576934,0.45857197
3672,mulan,56,375385.8853,2382022.343,0.073252775,0.067783311,0.049796145,0.024069751,0.22888355,0.420370787,0.404688209
3673,mulan,57,375371.3853,2382021.343,0.073278822,0.067783311,0.047986832,0.02247538,0.247772485,0.440871269,0.483798444
3674,mulan,58,375338.3853,2382004.343,0.075985663,0.070687033,0.049193237,0.019284176,0.25608778,0.439382225,0.482569546
3675,mulan,60,375373.3853,2381980.843,0.07875251,0.07636936,0.058073483,0.031263482,0.230370983,0.359082878,0.363852948
3676,mulan,61,375321.3853,2381976.843,0.072360136,0.065675355,0.049796145,0.021689465,0.264383942,0.453275621,0.489753604
3677,mulan,62,375349.3853,2381964.843,0.074197747,0.067783311,0.049193237,0.021689465,0.255275726,0.42547673,0.450175732
3678,mulan,63,375289.3853,2381931.343,0.073278822,0.067094944,0.046798237,0.024069751,0.238663107,0.448178411,0.495742679
3679,mulan,65,375269.8853,2381929.343,0.07875251,0.072773978,0.068687454,0.020070558,0.172267884,0.285266846,0.267955333
3680,mulan,66,375276.8853,2381926.843,0.071359791,0.06427604,0.047970001,0.020880122,0.265086085,0.491276771,0.53895396
3681,mulan,67,375302.8853,2381926.343,0.071359791,0.064986333,0.045591287,0.015177934,0.240971729,0.434276968,0.451374143
3682,mulan,68,375262.8853,2381923.843,0.074197747,0.069997609,0.047970001,0.020880122,0.250791907,0.438690513,0.440561622
3683,mulan,69,375255.3853,2381922.343,0.071359791,0.062771112,0.046798237,0.021689465,0.247772485,0.451767057,0.460971385
3684,mulan,70,375248.3853,2381918.343,0.072360136,0.073567517,0.056281544,0.026474604,0.304283679,0.506562889,0.512550116
3685,mulan,72,375251.8853,2381913.343,0.074197747,0.07636936,0.054468926,0.028880447,0.293779939,0.513180912,0.568859816
3686,mulan,74,375224.8853,2381904.843,0.072360136,0.061369512,0.045591287,0.016780019,0.25608778,0.496391267,0.547270596
3687,mulan,78,375327.3853,2381890.843,0.074197747,0.075679548,0.053277787,0.024878891,0.282459855,0.467880279,0.517355084
3688,mulan,79,375167.8853,2381887.843,0.071359791,0.068576328,0.049193237,0.017591689,0.302769363,0.519079626,0.57245791
3689,mulan,82,375329.3853,2381880.843,0.074197747,0.070687033,0.049796145,0.020880122,0.23787865,0.436471254,0.447766662
3690,mulan,83,375116.8853,2381880.343,0.072360136,0.070687033,0.053277787,0.017591689,0.289185733,0.467880279,0.475378513
3691,mulan,84,375123.8853,2381870.343,0.070467852,0.067783311,0.047970001,0.015967522,0.246178955,0.438690513,0.438193291
3692,mulan,85,375319.8853,2381861.843,0.072360136,0.066385485,0.052070931,0.024878891,0.197995037,0.296892881,0.313467056
3693,mulan,86,375329.8853,2381849.843,0.079676308,0.077080071,0.059780627,0.034481578,0.201666504,0.29769215,0.315874666
3694,mulan,87,375170.3853,2381833.843,0.072360136,0.068576328,0.046798237,0.017591689,0.290759236,0.519772589,0.574860811
3695,mulan,88,375153.8853,2381830.343,0.069575727,0.059967339,0.040881101,0.015177934,0.243171588,0.448178411,0.499366134
3696,mulan,91,375147.8853,2381819.343,0.067762442,0.062771112,0.044383362,0.011172397,0.262764245,0.481795251,0.540151477
3697,mulan,92,375172.3853,2381814.843,0.070467852,0.064986333,0.044383362,0.016780019,0.258275986,0.450377017,0.46936667
3698,mulan,94,375163.8853,2381805.843,0.071359791,0.060679149,0.042088166,0.011172397,0.248472765,0.470087886,0.507747769
3699,mulan,95,375154.3853,2381805.343,0.06686645,0.063586377,0.043779686,0.013577576,0.265896559,0.488388091,0.518558621
3700,mulan,96,375213.8853,2381804.343,0.069575727,0.062771112,0.046195194,0.020070558,0.223568678,0.396268755,0.393857718
3701,mulan,97,375177.3853,2381803.843,0.06686645,0.05779399,0.039690726,0.015177934,0.225081041,0.424783736,0.468166411
3702,mulan,98,375213.8853,2381790.343,0.077856272,0.069287144,0.065182984,0.030476753,0.197186589,0.320279032,0.282242894
3703,mulan,99,375204.3853,2381783.343,0.070467852,0.063586377,0.056884613,0.015177934,0.190393791,0.29769215,0.2115632
3704,mulan,100,375214.3853,2381780.343,0.077856272,0.072773978,0.050984737,0.023284493,0.243171588,0.409465611,0.448973596
3705,mulan,102,375210.8853,2381767.843,0.073278822,0.062771112,0.044987019,0.014365053,0.240166619,0.364884555,0.402273685
3706,mulan,103,375200.3853,2381764.843,0.070467852,0.06427604,0.046195194,0.015967522,0.22888355,0.435781419,0.444162697
3707,mulan,104,375216.3853,2381758.343,0.073278822,0.066385485,0.052070931,0.024878891,0.246964574,0.418183684,0.460971385
3708,mulan,105,375205.8853,2381756.343,0.071359791,0.05779399,0.039690726,0.015177934,0.201666504,0.369293302,0.345875442
3709,mulan,106,375200.3853,2381750.843,0.069575727,0.060679149,0.041485284,0.015177934,0.249981746,0.453291774,0.499366134
3710,mulan,316,375407.902,2382009.55,0.072360136,0.074968874,0.057488117,0.02247538,0.265896559,0.434987515,0.435788065
3711,mulan,318,375405.6795,2381989.388,0.072360136,0.07427869,0.053277787,0.024069751,0.260575503,0.42547673,0.464576155
3712,mulan,320,375317.6965,2381941.172,0.070467852,0.062080804,0.058676511,0.007982194,0.240166619,0.415976793,0.456171304
3713,mulan,321,375330.9257,2381907.2,0.069575727,0.068576328,0.052674197,0.020880122,0.258275986,0.448178411,0.471787661
3714,mulan,322,375273.0242,2381822.173,0.070467852,0.069287144,0.046798237,0.020880122,0.231880128,0.410878897,0.428587407
3715,mulan,324,375285.4861,2381765.38,0.073278822,0.067783311,0.050984737,0.020070558,0.239469528,0.408664912,0.447766662
3716,mulan,327,375171.6815,2381753.282,0.073278822,0.068576328,0.050984737,0.021689465,0.223568678,0.373685539,0.41296351
3717,mulan,328,375179.5132,2381771.591,0.068656221,0.059277024,0.036090013,0.018473919,0.194978803,0.307181835,0.33026886
3718,mulan,329,375163.176,2381834.73,0.068656221,0.061369512,0.042691287,0.013577576,0.244673595,0.457680702,0.514955699
3719,mulan,330,375154.6829,2381793.931,0.071359791,0.067094944,0.047986832,0.014365053,0.278672636,0.494878054,0.518558621
3720,mulan,331,375159.6041,2381881.847,0.070467852,0.069287144,0.047970001,0.016780019,0.279372215,0.464986056,0.502951622
3721,mulan,334,375189.2309,2381661.912,0.070467852,0.064986333,0.044383362,0.015177934,0.30126366,0.540986061,0.610856712
3722,mulan,335,375177.9596,2381646.195,0.071359791,0.067783311,0.046195194,0.019284176,0.243977562,0.433587104,0.459774494
3723,mulan,336,375180.4996,2381633.337,0.071359791,0.067783311,0.050399177,0.015967522,0.253762275,0.431385934,0.468166411
3724,mulan,337,375160.259,2381610.635,0.069575727,0.061369512,0.039087087,0.015177934,0.200157762,0.415280133,0.387859225
3725,mulan,338,375132.0583,2381663.354,0.07875251,0.07636936,0.059780627,0.036174014,0.21078977,0.332793653,0.308661103
3726,mulan,709,370808.2767,2386266.658,0.0678,0.060699999,0.039700001,0.020099999,0.253800005,0.444499999,0.471799999
3727,mulan,710,370844.1658,2386269.926,0.075099997,0.077100001,0.0581,0.0273,0.319400012,0.492799997,0.589299977
3728,mulan,711,370828.912,2386258.18,0.074199997,0.082099997,0.060400002,0.028899999,0.305099994,0.527100027,0.568899989
3729,mulan,712,370834.3802,2386246.997,0.076899998,0.078599997,0.0515,0.0233,0.252999991,0.377299994,0.4454
3730,mulan,714,370844.6577,2386242.243,0.0788,0.078599997,0.068700001,0.0394,0.281699985,0.380199999,0.434599996
3731,mulan,715,370812.1658,2386232.426,0.070500001,0.067100003,0.049199998,0.019300001,0.267399997,0.422600001,0.450199991
3732,mulan,720,370824.1658,2386226.926,0.070500001,0.080700003,0.0581,0.0273,0.320899993,0.50880003,0.535399973
3733,mulan,721,370815.1658,2386222.426,0.074199997,0.07,0.047400001,0.016000001,0.268900007,0.435799986,0.463400006
3734,mulan,722,370800.6658,2386221.426,0.071400002,0.070699997,0.052700002,0.0176,0.261299998,0.434300005,0.49939999
3735,mulan,723,370811.1658,2386214.926,0.070500001,0.067100003,0.040899999,0.0112,0.194999993,0.29550001,0.313499987
3736,mulan,725,370801.6658,2386213.926,0.076899998,0.071400002,0.058699999,0.022500001,0.255299985,0.407299995,0.449000001
3737,mulan,727,370816.1658,2386197.426,0.069600001,0.082800001,0.0634,0.028899999,0.346599996,0.505900025,0.601300001
3738,mulan,729,370884.2028,2385922.471,0.072400004,0.067100003,0.046799999,0.0152,0.281699985,0.486200005,0.528199971
3739,mulan,731,370882.1658,2385913.926,0.069600001,0.063600004,0.042100001,0.0176,0.231199995,0.410899997,0.417800009
3740,mulan,732,370908.1658,2385913.926,0.065899998,0.050700001,0.039700001,0.0144,0.255299985,0.470099986,0.52700001
3741,mulan,733,370864.1658,2385906.426,0.058600001,0.057799999,0.037300002,0.012,0.198699996,0.342999995,0.3495
3742,mulan,734,370876.1658,2385904.426,0.068700001,0.058600001,0.033199999,0.0136,0.240199998,0.432799995,0.477800012
3743,mulan,737,370872.3059,2385896.749,0.069600001,0.0678,0.040899999,0.0152,0.256799996,0.456200004,0.49939999
3744,mulan,738,370896.1658,2385892.426,0.0678,0.058600001,0.0385,0.0144,0.225099996,0.385399997,0.393900007
3745,mulan,739,370920.4595,2385890.815,0.070500001,0.074299999,0.0462,0.0136,0.254500002,0.467200011,0.47299999
3746,mulan,740,370861.1658,2385888.926,0.064999998,0.050000001,0.033199999,0.0104,0.166299999,0.318100005,0.268000007
3747,mulan,741,370906.1658,2385888.426,0.068700001,0.0678,0.045000002,0.016799999,0.293000013,0.489800006,0.586899996
3748,mulan,742,370911.1658,2385880.426,0.0678,0.064999998,0.037900001,0.0136,0.237200007,0.420399994,0.460999995
