,CLASS_NAME,num,x,y,WV2_B2,WV2_B3,WV2_B4,WV2_B5,WV2_B6,RVI,GNDVI,MTVI2,MCARI,NDWI,advanced6,advanced7,advanced8,advanced9,higher3,higher5,higher7,higher8,simple2,simple3,simple4,simple5,simple7,OHS_B1,OHS_B13,OHS_B16,OHS_B32,dif_B2,dif_B3,dif_B9,dif_B16,dif_B22,dif_B29,OHS_MSR2
8147,wubanhaisang,8095,374901.9009,2381674.41,0.074199997,0.058600001,0.053300001,0.0241,0.137600005,7.2572613,0.49807277,0.330746,0.55782247,-0.49807277,4.8555026,2.4466045,17.678274,-0.44178167,12.494253,0.000399188,0.000354256,2219.8188,7.08153,0.009686378,0.34707192,46.90582,81626.375,1194,918,1142,3870,-35,10,40.5,280,129.5,279.5,0.43591785
8148,wubanhaisang,8096,374899.8372,2381674.648,0.070500001,0.0535,0.0438,0.0241,0.090800002,4.954357,0.38114515,0.21877314,0.2231947,-0.38114515,4.463012,2.255358,16.011433,-0.37157354,11.253275,0.000391283,0.000343618,2213.534,6.296555,0.010135682,0.43861493,40.609417,91783.11,1194,918,1142,3870,-35,10,40.5,280,129.5,279.5,0.43591785
8149,wubanhaisang,8097,374901.7422,2381672.624,0.081500001,0.066399999,0.053300001,0.024900001,0.158700004,7.847389,0.4927426,0.37831432,0.7351188,-0.4927426,4.710016,2.3752518,17.563425,-0.42557436,11.944,0.000394656,0.000353981,2253.0066,6.759266,0.009817156,0.38814634,45.445984,82051.664,1194,918,1142,3870,-35,10,40.5,280,129.5,279.5,0.43591785
8150,wubanhaisang,8099,374905.83,2381672.862,0.0779,0.079300001,0.071699999,0.040199999,0.203199998,9.004975,0.64060736,0.57430834,0.6986643,-0.64060736,5.08814,2.5317078,19.10432,-0.48611128,12.859155,0.000397955,0.000361767,2306.7341,7.5137186,0.009342306,0.29583806,51.72576,72578.88,1194,918,1142,3870,-35,10,40.5,280,129.5,279.5,0.43591785
8151,wubanhaisang,8101,374899.7181,2381669.012,0.080600001,0.077799998,0.071099997,0.032900002,0.172299996,7.87234,0.53800476,0.4597111,0.6310683,-0.53800476,4.570184,2.3352373,17.62304,-0.40574747,11.466666,0.000378133,0.000337189,2353.1858,6.4907074,0.010022955,0.41302213,45.191135,80746.266,1258,898,1101,3498,-79,-19.5,41.5,274.5,135.5,254.5,0.44203094
8152,wubanhaisang,8102,374901.3056,2381668.972,0.084299996,0.080700003,0.067599997,0.031300001,0.183599994,8.85623,0.549036,0.5053164,0.77264506,-0.549036,4.7748313,2.4152443,18.054335,-0.43979275,11.9375,0.000381191,0.000341218,2359.8943,6.8772154,0.009832501,0.37286028,47.196674,75587.95,1258,898,1101,3498,-79,-19.5,41.5,274.5,135.5,254.5,0.44203094
8153,wubanhaisang,8103,374903.4487,2381668.814,0.0788,0.079999998,0.069300003,0.035300002,0.198699996,8.121813,0.56367606,0.4937332,0.78613144,-0.56367606,4.9557395,2.5061347,19.325342,-0.47911373,12.365314,0.000385161,0.000345095,2349.8152,7.2705555,0.00933368,0.32322326,51.867035,70935.86,1258,898,1101,3498,-79,-19.5,41.5,274.5,135.5,254.5,0.44203094
8154,wubanhaisang,8104,374901.6628,2381666.948,0.083400004,0.069300003,0.061000001,0.037799999,0.164800003,6.560847,0.56318945,0.39781594,0.47042117,-0.56318945,4.8244557,2.442243,18.875261,-0.44410962,12.050193,0.000381459,0.000342691,2378.4116,6.946654,0.009503959,0.36227572,49.66205,75358.305,1258,898,1101,3498,-79,-19.5,41.5,274.5,135.5,254.5,0.44203094
8155,wubanhaisang,8106,374905.4728,2381656.391,0.080600001,0.075000003,0.070500001,0.0273,0.188899994,9.780219,0.56140345,0.5053103,0.96055293,-0.56140345,5.2310343,2.620353,21.091866,-0.5025468,13.475247,0.000412472,0.000380908,2294.59,7.7914906,0.008410731,0.23748545,59.135735,76193.945,1274,868,1056,3159,-79.5,-53.5,34.5,277.5,137,235.5,0.42792442
8156,wubanhaisang,8109,374949.5551,2381626.822,0.076899998,0.072099999,0.059300002,0.032900002,0.1655,8.224923,0.57922375,0.4685105,0.5730626,-0.57922375,5.3127275,2.5664043,19.791616,-0.58024126,15.323354,0.000459431,0.000438856,2244.3708,8.189711,0.009053018,0.21301185,54.822716,75512.93,873,656,910,4051,1.5,-40.5,4,330,63.5,351.5,0.54250246
8157,wubanhaisang,8111,374947.2797,2381624.705,0.079700001,0.075000003,0.046799999,0.032099999,0.155000001,8.772586,0.57936066,0.49683598,0.5161838,-0.57936066,5.314836,2.557972,19.267511,-0.6087545,15.594118,0.00046625,0.000447309,2212.392,8.318166,0.009098,0.18529236,54.800552,62088.215,883,672,946,4484,-6,-60.5,-0.5,372,62.5,408.5,0.5422075
8158,wubanhaisang,8112,374949.5551,2381624.705,0.0788,0.078599997,0.065800004,0.0305,0.238700002,10.383607,0.6023274,0.5700867,1.3788252,-0.6023274,5.303206,2.5569413,18.78352,-0.5775241,15.464286,0.000455066,0.000436184,2277.0457,8.184519,0.009417616,0.21275234,52.426594,74702.266,873,656,910,4051,1.5,-40.5,4,330,63.5,351.5,0.54250246
8159,wubanhaisang,8113,374951.513,2381624.917,0.084299996,0.097900003,0.0735,0.044199999,0.232700005,8.386878,0.58215964,0.59385806,0.85046065,-0.58215964,5.2666216,2.5563202,18.499336,-0.54136,14.779817,0.00044919,0.000426463,2262.262,7.9935727,0.009432022,0.24695772,50.819946,80200.53,873,656,910,4051,1.5,-40.5,4,330,63.5,351.5,0.54250246
8160,wubanhaisang,8116,374947.3855,2381620.948,0.083400004,0.084299996,0.0854,0.045000002,0.241699994,8.173333,0.6270737,0.56267726,0.88741493,-0.6270737,5.2689595,2.5613139,18.793325,-0.64147264,16.389534,0.000464563,0.000448743,2226.2937,8.335571,0.008958502,0.17664778,54.121883,49928.07,876,720,1066,4868,7.5,-59,-17,361.5,123,482.5,0.5609395
8161,wubanhaisang,8117,374945.798,2381622.271,0.081500001,0.075000003,0.079400003,0.032099999,0.230399996,10.616822,0.6392497,0.5888361,1.2002333,-0.6392497,5.227927,2.5391982,17.583239,-0.61709094,16.107872,0.0004708,0.000453336,2202.7444,8.288428,0.009646424,0.18164869,50.590027,49680.95,883,672,946,4484,-6,-60.5,-0.5,372,62.5,408.5,0.5422075
8162,wubanhaisang,8118,374943.6284,2381622.482,0.0779,0.077799998,0.0504,0.025699999,0.148200005,10.673152,0.5580801,0.5348442,0.62520796,-0.5580801,5.213978,2.5275555,17.091078,-0.6165218,15.985507,0.000468501,0.000452827,2221.8994,8.28277,0.009602092,0.16734095,50.00831,43747.348,883,672,946,4484,-6,-60.5,-0.5,372,62.5,408.5,0.5422075
8163,wubanhaisang,8119,374927.4359,2381624.282,0.082400002,0.079300001,0.0616,0.031300001,0.205500007,8.85623,0.5551192,0.50275683,0.9779961,-0.5551192,5.1171713,2.5454745,18.29633,-0.64604086,16.56447,0.000468791,0.000455495,2225.4363,8.301286,0.00680382,0.14414741,54.69252,22463.195,1029,685,938,4865,-66.5,-84.5,-26.5,324.5,151,393.5,0.57245255
8164,wubanhaisang,8120,374931.6163,2381622.853,0.083400004,0.094300002,0.071699999,0.043400001,0.225899994,8.963134,0.6097662,0.61652184,0.81292766,-0.6097662,5.1053276,2.5247717,17.087547,-0.65554017,17.60745,0.000468867,0.000455896,2216.4412,8.233125,0.00764871,0.15155144,50.950138,21075.227,961,667,957,4831,-43.5,-66,-24,341,105.5,452.5,0.57986915
8165,wubanhaisang,8121,374933.4155,2381622.747,0.072400004,0.075000003,0.062199999,0.032099999,0.175300002,8.429907,0.56597215,0.47884944,0.6724749,-0.56597215,5.1287985,2.5332658,17.289854,-0.6448697,17.443804,0.000470238,0.000455313,2202.3098,8.260181,0.007804736,0.16020332,51.146816,21703.63,961,667,957,4831,-43.5,-66,-24,341,105.5,452.5,0.57986915
8166,wubanhaisang,8122,374933.6272,2381624.917,0.081500001,0.074299999,0.075300001,0.032900002,0.236399993,10.115501,0.6349791,0.57021457,1.2292799,-0.6349791,5.1342983,2.5425162,17.859818,-0.64691234,17.097982,0.000474486,0.000458924,2187.4136,8.269216,0.007627709,0.16295768,52.462605,22919.09,961,667,957,4831,-43.5,-66,-24,341,105.5,452.5,0.57986915
8167,wubanhaisang,8123,374923.573,2381612.64,0.072400004,0.066399999,0.0385,0.020099999,0.087099999,8.8109455,0.45462015,0.37664577,0.27239338,-0.45462015,5.119777,2.5554893,18.002493,-0.6425864,16.819767,0.000467563,0.000449798,2195.7231,8.274942,0.006691659,0.14435625,53.806095,19067.645,964,678,1027,4373,-54.5,-44.5,-40.5,355.5,194,324,0.5000411
8168,wubanhaisang,8124,374925.3192,2381611.211,0.073299997,0.058600001,0.052099999,0.020099999,0.1338,10.59204,0.56832415,0.42984042,0.6567517,-0.56832415,5.114031,2.552109,18.03275,-0.6430833,17.057972,0.000466783,0.000449791,2203.8906,8.259806,0.006485176,0.1454714,53.800552,18654.576,1034,693,1031,4548,-91,9,-55.5,354,154,425.5,0.5365353
8169,wubanhaisang,8126,374931.5105,2381612.587,0.076899998,0.072099999,0.068700001,0.040199999,0.209999993,8.1144285,0.6379614,0.51085955,0.74294037,-0.6379614,5.0851536,2.529048,16.793657,-0.649218,17.683908,0.000473785,0.000460511,2181.8865,8.220934,0.007792761,0.15490344,50.07479,18957.982,911,695,1012,4445,-32,0.5,-11.5,372,159.5,352,0.5360658
8170,wubanhaisang,8127,374930.0817,2381614.704,0.085199997,0.073600002,0.0616,0.035300002,0.152700007,8.164306,0.5931454,0.48469475,0.43941262,-0.5931454,5.098827,2.5208058,16.179173,-0.6590527,17.905443,0.000475984,0.000463644,2177.4592,8.205163,0.00849743,0.15585257,48.481995,21232.637,911,695,1012,4445,-32,0.5,-11.5,372,159.5,352,0.5360658
8171,wubanhaisang,8128,374923.7846,2381610.523,0.072400004,0.059300002,0.052700002,0.0273,0.1127,8.040293,0.5746054,0.3929707,0.30845952,-0.5746054,5.152223,2.5556705,17.896885,-0.656996,16.826086,0.000464209,0.000447439,2215.8542,8.2919655,0.006887819,0.14794391,53.495846,19759.863,1034,693,1031,4548,-91,9,-55.5,354,154,425.5,0.5365353
8172,wubanhaisang,8129,374921.1917,2381612.64,0.069600001,0.048500001,0.042100001,0.0136,0.097599998,6.897059,0.3183415,0.22018255,0.53235054,-0.3183415,5.1278653,2.560236,18.37393,-0.63708955,16.581396,0.000466286,0.000448272,2204.6323,8.276836,0.006600237,0.14303075,54.814404,19928.793,964,678,1027,4373,-54.5,-44.5,-40.5,355.5,194,324,0.5000411
8173,wubanhaisang,8131,374895.0376,2381592.608,0.065899998,0.052099999,0.052099999,0.020099999,0.078000002,7.940299,0.507794,0.31483126,0.20458509,-0.507794,3.9934337,2.0929446,12.921618,-0.3751372,10.990338,0.000382384,0.000343995,2314.2468,5.4665437,0.011271112,0.50596225,31.847645,98936.85,1240,1218,1349,3124,-85.5,-21,44.5,206.5,88.5,140,0.33395743
8174,wubanhaisang,8132,374895.0376,2381590.809,0.075999998,0.07,0.075900003,0.0185,0.233400002,12.691892,0.5406824,0.50759053,2.2989268,-0.5406824,3.995409,2.1135144,13.59355,-0.3712458,11.338164,0.000382131,0.000343778,2317.8918,5.4824853,0.011142495,0.50341517,33.512466,97948.61,1221,1249,1370,3354,-71,-40,80,209.5,74.5,151.5,0.3504365
8175,wubanhaisang,8134,374899.1783,2381597.135,0.079700001,0.060699999,0.052700002,0.028899999,0.122500002,6.709343,0.52317363,0.34036058,0.34435642,-0.52317363,4.4654756,2.305788,14.096952,-0.39611545,11.991803,0.000404851,0.000375095,2279.6316,6.333597,0.010282921,0.41739702,36.193905,99362.71,1135,975,1203,4107,-47.5,-8,41,267,148,232,0.45315975
8176,wubanhaisang,8135,374901.5596,2381596.818,0.079700001,0.075000003,0.052099999,0.032099999,0.162499994,8.476636,0.56784785,0.48131624,0.5715343,-0.56784785,4.6867647,2.3919141,14.56031,-0.4270787,12.723077,0.000406216,0.000376052,2290.3916,6.725109,0.010245628,0.3700604,38.373962,95370.195,1135,975,1203,4107,-47.5,-8,41,267,148,232,0.45315975
8177,wubanhaisang,8136,374936.015,2381580.68,0.0779,0.063600004,0.058699999,0.019300001,0.151199996,10.766839,0.5313191,0.43634292,0.8960754,-0.5313191,5.299917,2.6380513,23.807753,-0.6421775,15.057803,0.000466016,0.000453173,2248.956,8.487703,0.004909935,0.14180568,70.252075,32321.479,990,662,1017,5256,-40.5,2,-18.5,400,155.5,556.5,0.5250493
8178,wubanhaisang,8137,374937.2718,2381580.746,0.0779,0.063600004,0.058699999,0.019300001,0.151199996,10.766839,0.5313191,0.43634292,0.8960754,-0.5313191,5.299917,2.6380513,23.807753,-0.6421775,15.057803,0.000466016,0.000453173,2248.956,8.487703,0.004909935,0.14180568,70.252075,32321.479,990,662,1017,5256,-40.5,2,-18.5,400,155.5,556.5,0.5250493
8179,wubanhaisang,8138,374933.7991,2381579.027,0.082400002,0.1021,0.0836,0.042599998,0.277200013,10.126761,0.61724454,0.68620384,1.2986757,-0.61724454,5.326437,2.644889,24.210327,-0.6407631,14.624277,0.000460644,0.000447247,2288.641,8.494387,0.004929393,0.13371353,71.41274,34320.824,990,662,1017,5256,-40.5,2,-18.5,400,155.5,556.5,0.5250493
8180,wubanhaisang,8139,374931.5832,2381578.828,0.0898,0.0836,0.057500001,0.040199999,0.201700002,9.639303,0.645086,0.61588365,0.691801,-0.645086,5.349744,2.6395745,23.924541,-0.6571699,14.832853,0.000457611,0.000444394,2306.2034,8.5271,0.005302609,0.13428329,70.37396,35027.297,990,662,1017,5256,-40.5,2,-18.5,400,155.5,556.5,0.5250493
8181,wubanhaisang,8140,374931.3187,2381576.645,0.0788,0.079300001,0.0616,0.0305,0.1708,9.97705,0.5865485,0.5519227,0.68320006,-0.5865485,5.339024,2.6393757,24.824358,-0.64799947,14.84438,0.000454155,0.000441216,2322.601,8.541281,0.004938518,0.13230325,72.58449,34940.63,990,662,1017,5256,-40.5,2,-18.5,400,155.5,556.5,0.5250493
8182,wubanhaisang,8141,374929.3343,2381576.745,0.075999998,0.060699999,0.045600001,0.0297,0.119499996,7.6868687,0.5799308,0.39604568,0.31399935,-0.5799308,5.349184,2.630077,24.103828,-0.63928,14.58046,0.00045374,0.000441122,2338.1282,8.503796,0.00545741,0.14028546,70.04986,36188.195,990,662,1017,5256,-40.5,2,-18.5,400,155.5,556.5,0.5250493
8183,wubanhaisang,8143,374907.3617,2381506.864,0.075099997,0.076399997,0.067599997,0.031300001,0.193399996,8.948881,0.57138854,0.5022021,0.85701525,-0.57138854,5.374685,2.667158,23.652943,-0.5371045,12.81759,0.000413616,0.000388205,2374.2615,7.993199,0.007442147,0.23144804,66.98892,88698.586,1174,933,1201,4462,-31,14,57,298,70.5,386,0.45715925
8184,wubanhaisang,8147,374905.4964,2381506.706,0.0788,0.074299999,0.066399999,0.032099999,0.225099996,9.707166,0.61492616,0.54328656,1.1419091,-0.61492616,5.239876,2.6256592,23.003054,-0.5043732,12.259516,0.000410357,0.000379857,2323.3828,7.661981,0.007701011,0.27803588,63.412743,100292.67,1174,933,1201,4462,-31,14,57,298,70.5,386,0.45715925
8185,wubanhaisang,8148,374905.3773,2381505.039,0.075999998,0.078599997,0.062799998,0.035300002,0.193399996,9.365438,0.6158358,0.5587318,0.7403987,-0.6158358,5.2671957,2.6350784,23.225607,-0.5045655,12.2260275,0.00040994,0.000379967,2335.216,7.740579,0.007619356,0.2699102,64.30194,99668.83,1174,933,1201,4462,-31,14,57,298,70.5,386,0.45715925
8186,wubanhaisang,8149,374903.1548,2381504.84,0.082400002,0.082800001,0.0788,0.0394,0.236399993,9.279187,0.6306869,0.5901244,0.99768,-0.6306869,5.083301,2.5724673,22.617544,-0.46589476,11.978102,0.000402029,0.000368348,2323.7014,7.3556776,0.007851368,0.31554955,61.108032,105791.17,1174,933,1201,4462,-31,14,57,298,70.5,386,0.45715925
8187,wubanhaisang,8150,374902.9167,2381507.063,0.081500001,0.086400002,0.064599998,0.045000002,0.217600003,9.033333,0.6494218,0.61627495,0.7077319,-0.6494218,5.0511684,2.5603511,22.42977,-0.46641025,11.95941,0.000402118,0.000367992,2316.0403,7.272298,0.007931937,0.3236473,60.36011,106081.08,1174,933,1201,4462,-31,14,57,298,70.5,386,0.45715925
8188,wubanhaisang,8153,374899.2654,2381511.032,0.063199997,0.033500001,0.034299999,0.004,0.031300001,7.0249996,-0.08766234,0.1155041,0.2170655,0.08766234,4.4414225,2.3103826,19.639528,-0.4403213,11.643478,0.000398534,0.000357158,2214.2222,6.2458477,0.008964153,0.4403394,49.92798,98285.48,1174,933,1201,4462,-31,14,57,298,70.5,386,0.45715925
8189,wubanhaisang,8154,374901.5276,2381510.794,0.080600001,0.058600001,0.040899999,0.022500001,0.100699998,7.026666,0.45916012,0.30929402,0.31230426,-0.45916012,4.6884117,2.426399,21.267776,-0.43181702,11.809716,0.000405376,0.000366071,2223.1794,6.701454,0.008332094,0.39108092,55.440445,103877.92,1174,933,1201,4462,-31,14,57,298,70.5,386,0.45715925
8190,wubanhaisang,8155,374903.5517,2381510.674,0.0779,0.060699999,0.049199998,0.025699999,0.144400001,7.774319,0.5339731,0.3703852,0.5728803,-0.5339731,4.9501286,2.521444,21.84338,-0.46250913,11.943397,0.00041558,0.000379959,2218.3564,7.1302156,0.008021251,0.34284577,58.36565,111363.45,1174,933,1201,4462,-31,14,57,298,70.5,386,0.45715925
8191,wubanhaisang,8156,374917.8392,2381514.643,0.080600001,0.072800003,0.067599997,0.0305,0.219099998,12.370491,0.6765163,0.6483896,1.1446359,-0.6765163,5.2293906,2.5801806,20.328989,-0.6515125,15.672463,0.000460346,0.000445856,2268.8936,8.322812,0.006792376,0.14214364,60.202217,35661.453,944,786,1089,4406,-17,-23,26,321.5,108,398,0.56430316
8192,wubanhaisang,8157,374919.5458,2381514.643,0.082400002,0.092100002,0.077,0.046599999,0.225899994,9.916309,0.667629,0.6809943,0.7394589,-0.667629,5.10971,2.5717866,19.88163,-0.65468496,16.436047,0.000472148,0.000456119,2194.5632,8.239325,0.005939739,0.14419115,58.603878,26893.5,900,714,1040,5546,-47.5,-24,22.5,382.5,55.5,494.5,0.617147
8193,wubanhaisang,8158,374915.8548,2381514.723,0.075999998,0.077100001,0.064599998,0.0217,0.203199998,12.13364,0.5470035,0.5464036,1.4634144,-0.5470035,5.3409314,2.5906744,20.449177,-0.6205039,15.034986,0.000449087,0.000433445,2314.61,8.395343,0.007509465,0.14735068,60.65097,44469.85,944,786,1089,4406,-17,-23,26,321.5,108,398,0.56430316
8194,wubanhaisang,8161,374921.7286,2381515.159,0.0788,0.074299999,0.065800004,0.034499999,0.225099996,11.657971,0.6881428,0.65582055,1.0468129,-0.6881428,5.1065054,2.5744174,19.700817,-0.6697662,16.401163,0.000477479,0.000461258,2167.2056,8.268875,0.005972532,0.14834765,57.853184,24678.191,900,714,1040,5546,-47.5,-24,22.5,382.5,55.5,494.5,0.617147
8195,wubanhaisang,8163,374930.1027,2381524.803,0.074199997,0.066399999,0.062199999,0.032900002,0.160999998,9.890576,0.6610516,0.5448979,0.534285,-0.6610516,5.0387154,2.5746012,18.247728,-0.69231373,18.065088,0.000497331,0.000477288,2047.7036,8.072233,0.008630042,0.18808243,51.98061,47450.215,892,719,1059,5403,-10.5,-61.5,-5.5,425.5,128.5,552.5,0.6306694
8196,wubanhaisang,8164,374929.7058,2381527.264,0.082400002,0.076399997,0.071099997,0.034499999,0.222900003,9.878261,0.6337489,0.57509464,1.0279243,-0.6337489,5.1369042,2.6152604,20.574776,-0.6805109,16.380117,0.000478408,0.000461287,2165.1675,8.213483,0.007259013,0.16929434,59.199448,43551.168,892,719,1059,5403,-10.5,-61.5,-5.5,425.5,128.5,552.5,0.6306694
8197,wubanhaisang,8165,374929.7852,2381528.931,0.082400002,0.076399997,0.071099997,0.034499999,0.222900003,9.878261,0.6337489,0.57509464,1.0279243,-0.6337489,5.1369042,2.6152604,20.574776,-0.6805109,16.380117,0.000478408,0.000461287,2165.1675,8.213483,0.007259013,0.16929434,59.199448,43551.168,892,719,1059,5403,-10.5,-61.5,-5.5,425.5,128.5,552.5,0.6306694
8198,wubanhaisang,8166,374931.6505,2381526.589,0.080600001,0.082800001,0.061000001,0.0233,0.206300005,15.094421,0.6188723,0.6886,1.4016004,-0.6188723,5.0992756,2.5936165,19.52531,-0.6825934,17.268656,0.000486805,0.000464125,2084.2249,8.136152,0.00794561,0.18170746,55.61773,46089.984,892,719,1059,5403,-10.5,-61.5,-5.5,425.5,128.5,552.5,0.6306694
8199,wubanhaisang,8167,374569.9181,2381414.905,0.0614,0.027799999,0.030200001,0,0.0788,inf,0.69247794,0.6145804,inf,-0.69247794,4.8240194,2.5824049,31.101107,-0.42775413,10.781132,0.000474528,0.000443715,2018.4707,7.0669484,0.005985523,0.3470362,80.18559,200306.05,1315,879,1116,4658,-115.5,-72,100.5,368.5,201,673,0.52650714
8200,wubanhaisang,8168,374571.4725,2381414.938,0.0614,0.027799999,0.030200001,0,0.0788,inf,0.69247794,0.6145804,inf,-0.69247794,4.8240194,2.5824049,31.101107,-0.42775413,10.781132,0.000474528,0.000443715,2018.4707,7.0669484,0.005985523,0.3470362,80.18559,200306.05,1315,879,1116,4658,-115.5,-72,100.5,368.5,201,673,0.52650714
8201,wubanhaisang,8169,374574.0522,2381414.806,0.082400002,0.084299996,0.078199998,0.036200002,0.242500007,8.950275,0.5870684,0.55320007,1.1700289,-0.5870684,4.7570767,2.6030762,34.10391,-0.4260833,10.061069,0.000496223,0.000464548,1964.9347,7.10336,0.005419309,0.3488989,87.786705,267338.28,1315,879,1116,4658,-115.5,-72,100.5,368.5,201,673,0.52650714
8202,wubanhaisang,8170,374575.0444,2381414.707,0.082400002,0.084299996,0.078199998,0.036200002,0.242500007,8.950275,0.5870684,0.55320007,1.1700289,-0.5870684,4.7570767,2.6030762,34.10391,-0.4260833,10.061069,0.000496223,0.000464548,1964.9347,7.10336,0.005419309,0.3488989,87.786705,267338.28,1315,879,1116,4658,-115.5,-72,100.5,368.5,201,673,0.52650714
8203,wubanhaisang,8171,374575.3089,2381412.491,0.076899998,0.068599999,0.0539,0.0337,0.151199996,9.071217,0.63344914,0.5133004,0.45306155,-0.63344914,4.93458,2.680423,34.427868,-0.4720041,10.462365,0.000499011,0.000468898,1973.7545,7.506068,0.005386176,0.30060306,90.515236,254585.03,1315,879,1116,4658,-115.5,-72,100.5,368.5,201,673,0.52650714
8204,wubanhaisang,8174,374577.7564,2381410.771,0.083400004,0.087899998,0.082400002,0.0418,0.277200013,9.009569,0.6215285,0.59907264,1.3100023,-0.6215285,5.06179,2.7472749,36.98068,-0.48032787,10.62963,0.000511789,0.000485522,1990.1041,7.8839984,0.005038732,0.261468,98.81164,255110.38,1062,683,1047,4654,-87.5,-66.5,42,427,190.5,744,0.620358
8205,wubanhaisang,8175,374579.2446,2381410.606,0.080600001,0.077799998,0.0634,0.043400001,0.240999997,8.693548,0.6580971,0.57363915,0.91602206,-0.6580971,4.9889197,2.7453973,36.954903,-0.46964473,10.389831,0.000514207,0.000485088,1989.5592,7.852332,0.004995471,0.25890842,99.32964,275326.53,1030,655,1043,4704,-73,-141,46.5,396,167.5,818,0.6329053
8206,wubanhaisang,8176,374579.2116,2381408.787,0.076899998,0.067100003,0.074100003,0.0176,0.197999999,15.545455,0.606105,0.58246106,1.734975,-0.606105,5.1552706,2.7848675,37.19873,-0.48473075,10.865385,0.000523805,0.000496164,1974.4763,8.200344,0.004895862,0.21405546,102.07756,236431.52,1030,655,1043,4704,-73,-141,46.5,396,167.5,818,0.6329053
8207,wubanhaisang,8177,374587.6452,2381412.888,0.0669,0.0528,0.031399999,0.0176,0.084799998,9.318182,0.51291513,0.34206802,0.2929454,-0.51291513,4.619684,2.661708,36.420708,-0.39876285,9.7883215,0.00056125,0.00053136,1828.0311,7.354796,0.004819092,0.31602108,94.5374,397729.88,1315,828,1116,4759,-92.5,-92.5,133,317,200.5,772.5,0.5833531
8208,wubanhaisang,8178,374589.6626,2381412.888,0.075999998,0.066399999,0.058699999,0.025699999,0.181400001,12.408561,0.6553335,0.5867792,0.9366451,-0.6553335,4.604975,2.6568727,36.291687,-0.41444835,9.845589,0.000564535,0.000531687,1815.4158,7.3109555,0.004796755,0.3157982,94.06094,403905.56,1406,932,1137,4870,-118.5,-77.5,132,411,121,787,0.513138
8209,wubanhaisang,8179,374589.5965,2381410.639,0.075099997,0.0678,0.0504,0.028899999,0.173800007,9.010381,0.5868373,0.46954048,0.7439122,-0.5868373,4.7893867,2.721227,37.013245,-0.4213353,10.096552,0.000573233,0.000543344,1819.1053,7.7070527,0.004809466,0.271879,98.02493,376412.8,1046,694,1079,4718,-100,-165,27.5,431.5,137.5,820.5,0.5869568
8210,wubanhaisang,8180,374587.6782,2381410.936,0.075999998,0.071400002,0.066399999,0.032900002,0.215299994,9.668693,0.6333761,0.54274166,1.0053004,-0.6333761,4.8041015,2.7221217,36.990982,-0.41368136,10.047945,0.000569906,0.000542779,1831.6176,7.744321,0.004836289,0.27347288,97.96122,369442.44,1030,655,1043,4704,-73,-141,46.5,396,167.5,818,0.6329053
8211,wubanhaisang,8181,374587.6782,2381408.687,0.0779,0.07,0.065200001,0.025699999,0.211500004,11.809339,0.62516737,0.5687794,1.2961576,-0.62516737,4.973291,2.7756531,37.383698,-0.44414276,10.521035,0.000577009,0.000551193,1823.5315,8.11927,0.004874385,0.22837076,101.06371,319855.75,1030,655,1043,4704,-73,-141,46.5,396,167.5,818,0.6329053
8212,wubanhaisang,8182,374589.2657,2381408.687,0.0779,0.079999998,0.0634,0.0305,0.229699999,13.209836,0.66866845,0.69520235,1.2747221,-0.66866845,4.954551,2.7729168,37.331757,-0.45899838,10.504886,0.000577547,0.000549113,1819.3844,8.083397,0.004868648,0.22678553,100.91967,326768.25,1046,694,1079,4718,-100,-165,27.5,431.5,137.5,820.5,0.5869568
8213,wubanhaisang,8183,374591.2501,2381408.687,0.076899998,0.085699998,0.072899997,0.0418,0.265899986,9.813397,0.6543658,0.63853604,1.1962955,-0.6543658,4.919584,2.7645185,36.644756,-0.46700576,10.601307,0.000584411,0.000556496,1794.1733,8.0667925,0.004937029,0.2270703,98.96676,336534.66,1046,694,1079,4718,-100,-165,27.5,431.5,137.5,820.5,0.5869568
8214,wubanhaisang,8184,374575.4082,2381408.621,0.087899998,0.087099999,0.084200002,0.0482,0.242500007,7.798755,0.6237581,0.5604089,0.82117945,-0.6237581,5.271621,2.770615,35.28323,-0.5061269,11.44586,0.000511482,0.000485756,1979.1381,8.24505,0.005153196,0.21328345,96.742386,197265.81,1062,683,1047,4654,-87.5,-66.5,42,427,190.5,744,0.620358
8215,wubanhaisang,8185,374575.4082,2381406.471,0.072400004,0.066399999,0.059799999,0.028899999,0.205500007,11.287198,0.66174227,0.5739305,1.0579339,-0.66174227,5.3853025,2.771205,35.492096,-0.55367476,12.256798,0.000518537,0.000497764,2023.1323,8.555634,0.004724748,0.16780867,99.43214,141274.2,1062,683,1047,4654,-87.5,-66.5,42,427,190.5,744,0.620358
8216,wubanhaisang,8187,374573.6222,2381406.604,0.0678,0.057799999,0.030200001,0.024900001,0.122500002,8.257028,0.5611238,0.38059738,0.41649997,-0.5611238,5.4262676,2.747848,32.99836,-0.57126546,12.807229,0.000504202,0.000483889,2059.3005,8.505317,0.005000019,0.17068881,92.73684,120656.08,1062,683,1047,4654,-87.5,-66.5,42,427,190.5,744,0.620358
