,CLASS_NAME,num,x,y,HH,HV,HH+HV,Entropy,Alpha,Anisotropy,HA,H(1-A)
5359,tonghuashu,5543,371480.4772,2384958.523,-11.163461,-18.987719,-15.07559,0.56227946,13.901595,0.73645484,7.8165812,-7.254302
5360,tonghuashu,5544,371496.8814,2384955.983,-12.898939,-19.409883,-16.154411,0.67266995,20.291431,0.64672107,13.649436,-12.976767
5361,tonghuashu,5545,371514.0264,2384985.722,-14.433321,-18.778997,-16.60616,0.8189297,23.882153,0.49022946,19.557804,-18.738874
5362,tonghuashu,5546,371487.9914,2384922.751,-16.019928,-19.275826,-17.647877,0.84557486,28.782305,0.45422885,24.337593,-23.492018
5363,tonghuashu,5547,371469.2588,2384930.583,-14.513833,-18.628288,-16.57106,0.7333046,20.63516,0.5884748,15.131859,-14.398554
5364,tonghuashu,5548,371448.4202,2384906.813,-16.259382,-21.960638,-19.11001,0.74642915,23.30333,0.57479376,17.394285,-16.647856
5365,tonghuashu,5549,371451.5952,2384920.941,-16.517109,-23.112247,-19.814678,0.6918794,21.410837,0.6290777,14.813717,-14.121838
5366,tonghuashu,5550,371463.184,2384941.738,-13.195266,-23.513596,-18.354431,0.56881535,13.8796215,0.7316222,7.894942,-7.3261266
5367,tonghuashu,5551,371469.8515,2384957.295,-12.837874,-21.41211,-17.124992,0.5491502,12.300063,0.7460019,6.7545824,-6.2054324
5368,tonghuashu,5552,371590.1207,2385094.745,-15.535873,-19.211601,-17.373737,0.8360668,26.403969,0.4674524,22.075481,-21.239414
5369,tonghuashu,5553,371567.1019,2385086.014,-15.235745,-20.838928,-18.037336,0.8018569,24.181879,0.5117207,19.390406,-18.588549
5370,tonghuashu,5555,371554.7194,2385113.636,-16.065342,-21.856544,-18.960943,0.90838975,30.067385,0.35254356,27.312904,-26.404514
5371,tonghuashu,5556,371632.9833,2385115.541,-13.247861,-21.446627,-17.347244,0.6598145,18.840168,0.65815175,12.431016,-11.771201
5372,tonghuashu,5557,371628.8558,2385131.099,-12.08051,-18.79375,-15.43713,0.64101875,16.3001,0.67435545,10.448669,-9.8076515
5373,tonghuashu,5558,371646.7946,2385156.023,-11.911548,-17.866875,-14.889212,0.7238736,21.64242,0.5980502,15.666377,-14.942503
5374,tonghuashu,5559,371685.3709,2385198.409,-15.47365,-23.271923,-19.372787,0.65657413,19.584831,0.66098744,12.858893,-12.202319
5375,tonghuashu,5560,371720.1373,2385215.713,-14.400436,-20.978134,-17.689285,0.6807742,16.86471,0.6393622,11.48106,-10.800285
5376,tonghuashu,5561,371836.2605,2385265.677,-13.982375,-20.234732,-17.108553,0.6491772,17.681534,0.66739416,11.478449,-10.829271
5377,tonghuashu,5562,371833.7205,2385274.355,-15.175577,-21.759281,-18.46743,0.631371,17.797873,0.6824499,11.237061,-10.60569
5378,tonghuashu,5563,371846.2088,2385275.943,-15.384524,-21.184896,-18.28471,0.6560384,17.192427,0.66145456,11.2788925,-10.622853
5379,tonghuashu,5566,371861.5547,2385297.215,-23.61935,-29.667397,-26.643373,0.7975393,29.642195,0.51698375,23.640816,-22.843275
5380,tonghuashu,5567,371849.3838,2385301.66,-24.292255,-31.170643,-27.73145,0.7297182,25.020378,0.5921406,18.257826,-17.528107
5381,tonghuashu,5568,371868.963,2385305.682,-23.5487,-31.0112,-27.27995,0.79485995,27.348364,0.5202168,21.73812,-20.943258
5382,tonghuashu,5569,371831.6038,2385290.548,-22.367058,-27.847918,-25.107487,0.5090664,17.023838,0.7738874,8.666264,-8.157198
5383,tonghuashu,5570,371803.3462,2385284.727,-25.194027,-30.038204,-27.616116,0.6652092,16.05952,0.65339047,10.6829405,-10.017732
5384,tonghuashu,5571,371765.6695,2385278.906,-25.769613,-31.834677,-28.802145,0.7746482,22.226297,0.54384124,17.217562,-16.442913
5385,tonghuashu,5572,371742.1744,2385274.779,-23.305656,-29.975508,-26.640583,0.86480016,30.05084,0.4260216,25.987972,-25.12317
5386,tonghuashu,5573,371722.1719,2385277.001,-25.05105,-32.60286,-28.826954,0.7235842,21.815895,0.5983408,15.785637,-15.062053
5387,tonghuashu,5574,371708.4135,2385261.867,-17.197672,-23.165213,-20.181442,0.77290744,25.768394,0.54581606,19.916584,-19.143677
5388,tonghuashu,5575,371700.7935,2385238.478,-13.655001,-20.505405,-17.080204,0.69781095,18.586794,0.623486,12.970068,-12.272257
5389,tonghuashu,5577,371693.2793,2385222.814,-18.58582,-23.72841,-21.157116,0.6368942,14.947056,0.6778339,9.519693,-8.882799
5390,tonghuashu,5580,371648.8381,2385174.219,-16.874397,-21.06745,-18.970924,0.8377273,25.832499,0.46517482,21.640589,-20.802862
5391,tonghuashu,5581,371630.5818,2385155.566,-14.163953,-23.758886,-18.96142,0.5792268,14.136247,0.7238109,8.188093,-7.608866
5392,tonghuashu,5582,371659.2786,2385140.643,-11.542957,-17.311533,-14.427245,0.7392339,22.591276,0.5823467,16.700237,-15.961003
5393,tonghuashu,5583,371649.2349,2385118.524,-12.794818,-20.451994,-16.623405,0.68105346,19.24212,0.6391064,13.104913,-12.42386
5394,tonghuashu,5584,371599.7578,2385129.24,-14.335928,-19.822535,-17.079231,0.65147954,20.18382,0.6654098,13.149346,-12.497867
5395,tonghuashu,5585,371556.4983,2385136.78,-18.792921,-23.392561,-21.092741,0.879087,30.502756,0.40358785,26.814575,-25.935488
5396,tonghuashu,5587,371538.9035,2385150.539,-19.046532,-24.389927,-21.71823,0.7118545,28.278736,0.60996103,20.130346,-19.418491
5397,tonghuashu,5588,371519.3243,2385099.739,-14.111978,-21.265614,-17.688795,0.78787893,25.31352,0.52852595,19.943989,-19.15611
5398,tonghuashu,5589,371498.6867,2385067.592,-15.941145,-22.850138,-19.395641,0.65821207,19.640045,0.65955627,12.927315,-12.269103
5399,tonghuashu,5590,371490.6169,2385041.795,-15.2915125,-21.199587,-18.24555,0.72305006,22.422354,0.5988766,16.212484,-15.489434
5400,tonghuashu,5591,371485.0607,2385024.465,-16.10415,-21.815887,-18.960018,0.69918936,22.288237,0.62217647,15.583698,-14.884509
5401,tonghuashu,5592,371500.1419,2384990.862,-14.009572,-18.511063,-16.260317,0.7800512,21.922264,0.5376532,17.100489,-16.320436
5402,tonghuashu,5594,371494.8503,2384899.008,-13.520877,-17.931463,-15.72617,0.8213818,26.260279,0.4870481,21.569715,-20.748333
5403,tonghuashu,5595,371463.9932,2384889.483,-11.432582,-15.296777,-13.364679,0.7877372,24.638388,0.52869296,19.408575,-18.620836
5404,tonghuashu,5596,371453.0129,2384890.144,-11.858618,-17.252876,-14.555747,0.77142036,23.20176,0.5474959,17.89831,-17.126888
5405,tonghuashu,5597,371446.9413,2384888.267,-13.761276,-20.397085,-17.079182,0.73377645,20.830942,0.5879903,15.2852545,-14.551478
5406,tonghuashu,5598,371440.2606,2384895.874,-18.866156,-24.800823,-21.833488,0.7685393,23.786238,0.5507319,18.280659,-17.51212
5407,tonghuashu,5599,371470.0262,2384884.166,-12.008907,-16.20739,-14.108149,0.7934674,25.85022,0.52188736,20.511307,-19.71784
5408,tonghuashu,5600,371482.1971,2384887.143,-12.885852,-17.340208,-15.1130295,0.82643676,25.548695,0.48041013,21.11438,-20.287943
5409,tonghuashu,5601,371487.8195,2384900.24,-13.401641,-17.396204,-15.398922,0.84122247,26.853249,0.46033737,22.589556,-21.748333
5410,tonghuashu,5602,371544.8814,2384915.762,-13.461528,-18.51873,-15.990129,0.8221518,28.263954,0.48604405,23.23726,-22.415108
5411,tonghuashu,5603,371549.3793,2384924.229,-14.584869,-18.043802,-16.314335,0.8422498,28.97456,0.45890412,24.403818,-23.561567
5412,tonghuashu,5604,371568.8263,2384929.653,-11.882024,-17.877449,-14.879736,0.80604625,28.32777,0.50654966,22.833492,-22.027447
5413,tonghuashu,5605,371584.569,2384930.314,-13.235072,-17.73163,-15.483351,0.79919004,28.811058,0.5149793,23.02551,-22.22632
5414,tonghuashu,5606,371573.5888,2384957.699,-12.322145,-19.138079,-15.730112,0.77979326,24.41286,0.53795063,19.036983,-18.25719
5415,tonghuashu,5607,371536.9439,2384909.941,-13.105508,-17.081614,-15.093561,0.8132873,28.184038,0.49745685,22.92172,-22.108433
5416,tonghuashu,5608,371472.65,2384896.712,-12.943904,-17.099148,-15.021526,0.8126347,24.188873,0.49828464,19.656717,-18.844084
5417,tonghuashu,5609,371478.3386,2384912.587,-15.84183,-17.574284,-16.708057,0.872455,29.56738,0.4141732,25.79621,-24.923754
5418,tonghuashu,5611,371067.4319,2384454.8,-16.320536,-19.587389,-17.953962,0.804693,27.413364,0.50822705,22.059341,-21.254648
5419,tonghuashu,5612,371070.3423,2384467.5,-16.115316,-21.499132,-18.807224,0.7880367,26.69597,0.52834,21.037405,-20.249369
5420,tonghuashu,5613,371066.9027,2384490.255,-14.78832,-20.351774,-17.570047,0.72784203,19.39319,0.59404624,14.115179,-13.387337
5421,tonghuashu,5614,371078.0153,2384502.69,-13.287501,-18.905241,-16.09637,0.7719801,22.415745,0.54686433,17.304508,-16.53253
5422,tonghuashu,5615,371081.984,2384531.794,-15.114768,-21.327604,-18.221186,0.70783216,24.642614,0.61387694,17.442835,-16.735003
5423,tonghuashu,5617,371060.5527,2384435.221,-15.14139,-18.893665,-17.017529,0.7774483,25.345167,0.5406454,19.704557,-18.927109
5424,tonghuashu,5618,371048.1173,2384421.463,-15.029399,-19.465435,-17.247417,0.7312825,22.784357,0.5905454,16.6618,-15.930518
5425,tonghuashu,5619,371065.3152,2384416.7,-17.157404,-21.058872,-19.108139,0.78389966,24.300158,0.5331903,19.048885,-18.264986
5426,tonghuashu,5620,371060.0236,2384398.444,-16.546984,-20.66582,-18.606401,0.82031703,25.457737,0.4884326,20.883415,-20.063099
5427,tonghuashu,5621,371048.1173,2384375.161,-12.583089,-19.535809,-16.059448,0.7854149,22.34786,0.5314203,17.552341,-16.766928
5428,tonghuashu,5623,371059.2298,2384344.204,-14.688569,-17.617641,-16.153105,0.87853295,28.637465,0.40448406,25.158957,-24.280422
5429,tonghuashu,5624,371046.5298,2384314.836,-14.016614,-18.056532,-16.036573,0.8483625,30.363176,0.45026544,25.75898,-24.910618
5430,tonghuashu,5625,371055.261,2384299.49,-14.331912,-20.13459,-17.233252,0.7730936,21.706017,0.5456053,16.780783,-16.007689
5431,tonghuashu,5626,371048.6464,2384281.233,-13.767595,-21.689625,-17.728611,0.7508289,22.07769,0.5701103,16.576569,-15.825739
5432,tonghuashu,5627,371061.6111,2384261.39,-12.686159,-20.277592,-16.481876,0.7369097,20.088535,0.58475906,14.803436,-14.066526
5433,tonghuashu,5629,371082.7778,2384239.429,-13.875383,-19.682238,-16.77881,0.81214064,25.676777,0.49891016,20.853153,-20.041014
5434,tonghuashu,5632,371072.7236,2384197.678,-14.260349,-18.601025,-16.430687,0.8486613,29.412052,0.4498382,24.96087,-24.11221
5435,tonghuashu,5637,371092.5674,2384215.617,-15.177207,-19.130215,-17.153711,0.84183383,26.192688,0.45948505,22.04989,-21.208057
5436,tonghuashu,5638,371090.8211,2384153.069,-14.630806,-19.21235,-16.921577,0.8043377,23.829763,0.50866634,19.167177,-18.362839
5437,tonghuashu,5639,371102.5686,2384155.292,-14.047748,-19.36469,-16.706219,0.8435179,25.751076,0.4571277,21.721493,-20.877975
5438,tonghuashu,5640,371098.4411,2384142.591,-16.009497,-20.574488,-18.291992,0.7991021,24.425077,0.51508623,19.518131,-18.719028
5439,tonghuashu,5641,371134.9537,2384142.115,-13.897918,-18.124561,-16.01124,0.8708593,26.92539,0.41667473,23.448227,-22.577368
5440,tonghuashu,5642,371120.5074,2384144.655,-15.657177,-20.216022,-17.9366,0.8553136,25.702969,0.4402013,21.984098,-21.128784
5441,tonghuashu,5644,371121.6187,2384125.605,-14.938697,-17.480621,-16.20966,0.83660686,24.458717,0.46671313,20.46233,-19.625725
5442,tonghuashu,5645,371122.0949,2384111,-15.163446,-18.497202,-16.830324,0.8591804,26.933725,0.43448582,23.140928,-22.281748
5443,tonghuashu,5646,371116.3799,2384099.411,-15.164407,-18.697605,-16.931005,0.84641165,26.587656,0.45304334,22.5041,-21.65769
5444,tonghuashu,5647,371130.3499,2384084.489,-14.293731,-18.23355,-16.26364,0.8332312,25.177288,0.47131178,20.978502,-20.145271
5445,tonghuashu,5648,371135.9062,2384070.519,-12.22576,-19.362755,-15.794258,0.78599197,22.920946,0.5307442,18.01568,-17.229687
5446,tonghuashu,5649,371141.9387,2384088.14,-14.033403,-18.804287,-16.418846,0.823062,24.600285,0.4848538,20.247559,-19.424498
5447,tonghuashu,5650,371146.0662,2384059.089,-13.112079,-20.402002,-16.75704,0.7010523,23.328682,0.62040055,16.354626,-15.653574
5448,tonghuashu,5651,371155.5912,2384044.801,-12.549948,-19.247284,-15.898616,0.7790775,24.56236,0.538775,19.135983,-18.356905
5449,tonghuashu,5652,371160.3538,2384063.534,-11.289423,-17.39447,-14.341947,0.7606395,24.047943,0.5594827,18.291815,-17.531176
5450,tonghuashu,5655,371201.7876,2384029.085,-15.808485,-19.348288,-17.578386,0.7672829,23.2559,0.5521356,17.843855,-17.07657
5451,tonghuashu,5656,371210.5189,2384014.004,-16.022722,-19.430986,-17.726854,0.72644377,20.216711,0.5954612,14.686304,-13.95986
5452,tonghuashu,5657,371199.2476,2384012.734,-15.358125,-18.828568,-17.093346,0.7858902,23.219599,0.53086346,18.248056,-17.462166
5453,tonghuashu,5658,371210.5189,2383999.399,-15.682064,-21.448446,-18.565254,0.6697441,20.603268,0.64934844,13.798917,-13.129172
5454,tonghuashu,5659,371207.1851,2383982.254,-13.847929,-21.73041,-17.78917,0.61072665,16.226564,0.69929105,9.909995,-9.299269
5455,tonghuashu,5661,371215.1226,2383985.111,-15.295013,-23.19115,-19.243082,0.5752729,15.346014,0.7267939,8.828146,-8.252873
5456,tonghuashu,5662,371222.1076,2383956.06,-13.5173025,-23.452206,-18.484755,0.5243198,13.559013,0.7634929,7.1092596,-6.58494
5457,tonghuashu,5663,371267.1493,2383985.27,-15.549035,-19.15012,-17.349577,0.75876087,19.997555,0.561538,15.173362,-14.414601
5458,tonghuashu,5664,371275.7483,2383986.725,-12.896597,-18.65257,-15.774584,0.75256103,20.348215,0.5682527,15.313273,-14.560713
5459,tonghuashu,5665,371284.8764,2383980.772,-15.154112,-18.228506,-16.691309,0.77347434,22.863674,0.54517394,17.684465,-16.910992
5460,tonghuashu,5666,371273.367,2383973.893,-15.449852,-19.052326,-17.25109,0.7913915,23.485016,0.5243656,18.585842,-17.79445
5461,tonghuashu,5667,371283.4212,2383968.998,-16.605549,-20.3774,-18.491474,0.77001905,24.041168,0.54907286,18.512157,-17.742138
5462,tonghuashu,5668,371274.293,2383960.399,-16.945673,-20.189707,-18.56769,0.76225483,22.290155,0.5577077,16.990778,-16.228523
5463,tonghuashu,5669,371291.2264,2383962.515,-14.415225,-19.558838,-16.987032,0.63521963,18.409765,0.6792385,11.694244,-11.059025
5464,tonghuashu,5670,371294.666,2383973.628,-14.083977,-18.696175,-16.390076,0.75352764,23.36997,0.5672126,17.609919,-16.856392
5465,tonghuashu,5671,371283.6858,2383956.165,-15.369213,-20.41874,-17.893976,0.7425529,23.035955,0.5788789,17.105415,-16.362862
5466,tonghuashu,5672,371285.8024,2383946.244,-14.298673,-20.47947,-17.38907,0.7274246,21.754688,0.5944691,15.824896,-15.097471
5467,tonghuashu,5674,371290.9618,2383937.115,-11.365261,-18.93623,-15.150745,0.7061136,19.12325,0.61553967,13.503186,-12.797072
5468,tonghuashu,5677,371262.3868,2383975.216,-15.231914,-19.741812,-17.486862,0.7514151,19.874887,0.56948256,14.93429,-14.182875
5469,tonghuashu,5678,371252.8618,2383972.173,-13.775818,-20.377117,-17.076468,0.6846461,17.716595,0.6358032,12.129598,-11.444952
5470,tonghuashu,5679,371281.0443,2384007.523,-14.691244,-19.185665,-16.938454,0.7017736,19.71181,0.61971104,13.833227,-13.1314535
5471,tonghuashu,5680,371269.6143,2384011.438,-13.251363,-19.792719,-16.522041,0.6892737,18.84638,0.6315121,12.9903145,-12.301041
5472,tonghuashu,5681,371267.0743,2384020.011,-13.576672,-20.175426,-16.876049,0.71399057,19.409163,0.6078674,13.857959,-13.143969
5473,tonghuashu,5682,371258.1843,2384013.026,-12.622609,-19.399887,-16.011248,0.7180364,19.362175,0.60387474,13.902747,-13.1847105
5474,tonghuashu,5683,371250.3632,2384019.154,-13.757052,-20.260912,-17.008982,0.7338139,19.681738,0.58795184,14.442733,-13.708919
5475,tonghuashu,5684,371238.6051,2384026.678,-16.622204,-20.080221,-18.351212,0.7759589,21.978243,0.54234827,17.054213,-16.278254
5476,tonghuashu,5685,371251.0935,2384028.901,-15.054734,-19.803322,-17.429028,0.7598238,21.259827,0.5603763,16.153723,-15.393898
5477,tonghuashu,5686,371242.8384,2384038.108,-16.781975,-20.456652,-18.619312,0.7815529,23.07036,0.5359172,18.030706,-17.249155
5478,tonghuashu,5688,371232.8901,2384048.798,-16.301691,-19.692091,-17.996891,0.78853995,23.25178,0.5277462,18.334957,-17.546417
5479,tonghuashu,5689,371221.9892,2384048.268,-16.054205,-20.05842,-18.056313,0.80004174,23.718742,0.51394135,18.975985,-18.175941
5480,tonghuashu,5690,371214.3692,2384060.757,-15.144009,-22.020004,-18.582006,0.79072756,24.06911,0.52515507,19.032108,-18.241383
5481,tonghuashu,5691,371231.6201,2384061.286,-12.885904,-19.724916,-16.30541,0.7603168,21.081425,0.55983645,16.02856,-15.268245
5482,tonghuashu,5692,371230.1384,2384071.869,-12.211905,-19.666103,-15.939004,0.7364673,19.484041,0.5852167,14.3493595,-13.612892
5483,tonghuashu,5693,371221.4601,2384080.865,-13.839714,-19.992874,-16.916294,0.7538586,22.121397,0.56685585,16.676407,-15.922547
5484,tonghuashu,5694,371227.0692,2384087.956,-12.661946,-20.282265,-16.472105,0.6561324,18.577963,0.6613726,12.189604,-11.533471
5485,tonghuashu,5695,371217.7559,2384093.777,-13.074088,-19.678436,-16.376263,0.6895093,20.760366,0.6312926,14.3144655,-13.624956
5486,tonghuashu,5697,371226.8576,2384107.853,-11.633629,-20.151964,-15.8927965,0.65455806,18.85182,0.66274273,12.339611,-11.685053
5487,tonghuashu,5698,371233.3134,2384101.185,-11.297386,-18.506899,-14.902143,0.6559698,18.429174,0.6615143,12.088982,-11.433012
5488,tonghuashu,5699,371239.3459,2384092.295,-12.342775,-19.528221,-15.935498,0.6808927,18.600145,0.6392537,12.664703,-11.98381
5489,tonghuashu,5700,371238.9226,2384079.489,-12.777092,-20.694017,-16.735554,0.7208076,19.228155,0.60111904,13.8598,-13.138993
5490,tonghuashu,5701,371248.5534,2384081.712,-12.110424,-20.348581,-16.229504,0.7055106,18.157682,0.61612153,12.810438,-12.104927
5491,tonghuashu,5702,371255.9618,2384070.07,-13.749389,-21.754467,-17.751928,0.74846965,19.524757,0.5726279,14.613688,-13.865219
5492,tonghuashu,5703,371251.3051,2384058.64,-15.739225,-20.694118,-18.216671,0.78858083,21.897604,0.52769786,17.26803,-16.47945
5493,tonghuashu,5704,371261.9943,2384060.863,-14.635786,-21.319319,-17.977552,0.77668273,20.948816,0.5415216,16.270584,-15.493901
5494,tonghuashu,5707,371258.0785,2384085.945,-13.954605,-19.882568,-16.918587,0.7483349,20.540129,0.57277125,15.370894,-14.62256
5495,tonghuashu,5708,371256.3851,2384096.211,-14.870176,-19.536634,-17.203405,0.7451104,21.352734,0.5761878,15.910144,-15.165033
5496,tonghuashu,5711,371257.3376,2384110.287,-14.85476,-18.857681,-16.85622,0.75071037,22.665844,0.57023716,17.015484,-16.264774
5497,tonghuashu,5712,371223.6296,2384154.625,-11.061066,-18.337463,-14.699265,0.7062386,23.359829,0.61541885,16.497614,-15.791375
5498,tonghuashu,5713,371229.0272,2384166.055,-12.128906,-19.843315,-15.986111,0.7414456,25.285332,0.58003885,18.747698,-18.006252
5499,tonghuashu,5714,371221.4071,2384178.755,-12.719519,-21.202124,-16.960821,0.6766557,18.484585,0.643117,12.5077,-11.831044
5500,tonghuashu,5716,371226.1697,2384207.488,-12.5213995,-19.874025,-16.197712,0.74570084,23.29536,0.5755642,17.37137,-16.62567
5501,tonghuashu,5718,371229.8209,2384239.873,-11.918939,-20.578272,-16.248606,0.7293734,24.218441,0.59249145,17.664286,-16.934914
5502,tonghuashu,5719,371227.2809,2384260.352,-12.9762125,-20.028477,-16.502344,0.7097548,19.760748,0.61200947,14.025286,-13.315532
5503,tonghuashu,5720,371230.1384,2384280.037,-12.717141,-19.632307,-16.174725,0.6543814,18.818144,0.6628962,12.314243,-11.659862
5504,tonghuashu,5722,371232.9959,2384313.216,-12.258225,-19.782951,-16.020588,0.6455663,20.253267,0.6704886,13.074826,-12.42926
5505,tonghuashu,5723,371242.0447,2384322.424,-11.155927,-18.366611,-14.761269,0.64649373,20.194944,0.66969585,13.055905,-12.409411
5506,tonghuashu,5725,371258.2372,2384338.616,-10.73989,-18.409357,-14.574623,0.6664501,17.666344,0.652288,11.773736,-11.107286
5507,tonghuashu,5726,371238.3934,2384286.705,-11.969067,-19.402138,-15.685602,0.64881366,18.464811,0.66770667,11.980222,-11.3314085
5508,tonghuashu,5727,371241.0922,2384270.512,-14.620673,-19.450487,-17.03558,0.7272677,21.371975,0.59462804,15.543147,-14.815879
5509,tonghuashu,5728,371241.2509,2384242.255,-14.048418,-20.54582,-17.29712,0.7488844,27.396542,0.5721864,20.516842,-19.767958
5510,tonghuashu,5729,371269.9054,2384338.696,-11.283262,-18.123913,-14.703588,0.69505626,19.19756,0.6260916,13.343384,-12.648328
5511,tonghuashu,5731,371295.57,2384349.147,-11.84389,-19.870548,-15.85722,0.6648464,19.71072,0.6537122,13.104602,-12.439755
5512,tonghuashu,5732,371302.9783,2384340.68,-12.490016,-18.758081,-15.624048,0.646341,20.185223,0.66982645,13.046537,-12.400196
5513,tonghuashu,5734,371493.6904,2383620.213,-11.048595,-19.00725,-15.027923,0.7286268,22.963478,0.59325016,16.731806,-16.003178
5514,tonghuashu,5737,371448.182,2383647.941,-12.871371,-18.559536,-15.715454,0.74929607,20.790384,0.57174766,15.578154,-14.828857
5515,tonghuashu,5738,371439.927,2383673.13,-13.744799,-18.563807,-16.154303,0.82052684,24.040136,0.48816016,19.725576,-18.90505
5516,tonghuashu,5739,371426.3803,2383661.7,-13.909401,-20.200726,-17.055063,0.7771155,22.531054,0.5410265,17.509232,-16.732117
5517,tonghuashu,5740,371431.4603,2383685.83,-13.602719,-19.208918,-16.405819,0.8148909,23.853294,0.49541566,19.437834,-18.622942
5518,tonghuashu,5741,371475.487,2383654.503,-12.048795,-20.09971,-16.074253,0.7403539,21.26575,0.58117956,15.744182,-15.003827
5519,tonghuashu,5742,371482.472,2383640.109,-14.290891,-20.579184,-17.435038,0.74715036,21.420155,0.57402945,16.004076,-15.256926
5520,tonghuashu,5743,371494.9604,2383668.261,-13.354337,-20.926748,-17.140543,0.71643174,21.100405,0.6054626,15.117,-14.400568
5521,tonghuashu,5744,371896.3072,2385017.556,-14.573236,-24.318886,-19.44606,0.6243301,17.733042,0.68826574,11.071272,-10.446941
5522,tonghuashu,5745,371887.4172,2385028.986,-15.172872,-22.886007,-19.02944,0.63817984,17.08897,0.6767526,10.905836,-10.267656
5523,tonghuashu,5746,371899.0589,2385039.569,-15.14511,-23.887308,-19.516209,0.65575653,17.12651,0.6617001,11.230822,-10.575065
5524,tonghuashu,5747,371888.6872,2385046.766,-14.312954,-21.129133,-17.721043,0.7155719,21.736668,0.60631114,15.554148,-14.838576
5525,tonghuashu,5748,371900.9639,2385060.524,-13.628077,-20.625187,-17.126633,0.705213,20.08913,0.61640847,14.167116,-13.461904
5526,tonghuashu,5750,371902.6572,2385079.786,-13.035861,-18.159914,-15.597887,0.7418561,23.853024,0.57960916,17.69551,-16.953655
5527,tonghuashu,5752,371911.3356,2385122.966,-18.344904,-24.884615,-21.61476,0.6173727,20.160835,0.6939388,12.446749,-11.829376
5528,tonghuashu,5753,371906.6789,2385146.885,-16.067522,-25.463709,-20.765615,0.4889755,16.1104,0.78719044,7.8775907,-7.388615
5529,tonghuashu,5754,371867.7322,2384942.3,-14.917757,-21.152504,-18.03513,0.6628245,20.192194,0.65550137,13.383882,-12.721057
5530,tonghuashu,5755,371863.4988,2384930.79,-15.701241,-21.575079,-18.63816,0.68709224,20.946642,0.6335401,14.392275,-13.705183
5531,tonghuashu,5756,371854.7676,2384935.817,-15.181549,-20.451006,-17.816277,0.6755424,20.393744,0.64412665,13.776838,-13.101296
5532,tonghuashu,5757,371852.3863,2384926.16,-12.678543,-19.862125,-16.270334,0.67547834,20.043196,0.64418465,13.538745,-12.863266
5533,tonghuashu,5758,371398.8948,2384399.364,-14.5576515,-24.195435,-19.376543,0.5584947,12.452968,0.73922884,6.9549165,-6.3964214
5534,tonghuashu,5759,371397.7836,2384408.492,-14.8252535,-23.258743,-19.041998,0.59343725,13.926628,0.7129184,8.26458,-7.6711426
5535,tonghuashu,5760,371395.4023,2384415.556,-15.491831,-22.546518,-19.019175,0.64000577,16.454628,0.6752123,10.531056,-9.891051
5536,tonghuashu,5761,371398.2598,2384419.843,-14.955138,-22.886782,-18.92096,0.61935973,15.268017,0.69232595,9.456395,-8.837035
5537,tonghuashu,5763,371396.4342,2384429.05,-15.907006,-23.632265,-19.769636,0.5857274,14.00271,0.7188617,8.201771,-7.6160436
5538,tonghuashu,5764,371396.0373,2384435.559,-16.091288,-23.825083,-19.958185,0.576018,14.508027,0.72623336,8.356884,-7.7808666
5539,tonghuashu,5765,371396.593,2384442.623,-15.988593,-24.7782,-20.383396,0.5456599,13.463758,0.7485045,7.346633,-6.8009734
5540,tonghuashu,5767,371400.3236,2384461.528,-15.820803,-24.658573,-20.239689,0.5262654,13.890687,0.7621483,7.310188,-6.783922
5541,tonghuashu,5769,371398.5456,2384470.182,-20.226772,-27.457397,-23.842085,0.51927626,12.135149,0.76695865,6.3014946,-5.7822185
5542,tonghuashu,5771,371407.9965,2384484.679,-18.918741,-26.441196,-22.67997,0.5967008,14.650396,0.71037817,8.741903,-8.145203
5543,tonghuashu,5773,371413.0898,2384491.029,-21.564629,-28.48219,-25.023409,0.6461166,17.295527,0.6700184,11.174927,-10.5288105
5544,tonghuashu,5774,371415.471,2384497.71,-18.677654,-26.403866,-22.54076,0.54896164,13.705053,0.7461375,7.5235486,-6.974587
5545,tonghuashu,5775,371424.5992,2384499.76,-18.882973,-25.45874,-22.170856,0.67370254,17.724108,0.64579016,11.940777,-11.267074
5546,tonghuashu,5776,371424.4669,2384508.557,-21.53222,-26.729008,-24.130615,0.75199676,26.25022,0.5688587,19.74008,-18.988083
5547,tonghuashu,5777,371449.007,2384526.218,-18.633543,-23.604265,-21.118904,0.73579186,23.364002,0.58591455,17.191042,-16.455252
5548,tonghuashu,5779,371438.7544,2384516.76,-20.123808,-24.911777,-22.517792,0.88316214,32.017242,0.3969251,28.276417,-27.393253
5549,tonghuashu,5780,371513.8213,2384671.59,-18.260736,-25.890388,-22.075562,0.5330213,15.601437,0.7574454,8.315898,-7.7828765
5550,tonghuashu,5781,371525.7275,2384676.749,-16.812506,-25.283606,-21.048056,0.45258173,13.371735,0.81022185,6.0518026,-5.599221
5551,tonghuashu,5782,371532.8713,2384688.92,-16.55789,-24.61495,-20.58642,0.49199602,10.874299,0.78521794,5.350112,-4.8581157
5552,tonghuashu,5784,371521.4942,2384661.932,-13.905148,-22.4584,-18.181774,0.5188849,14.397331,0.7672264,7.4705577,-6.951673
5553,tonghuashu,5785,371549.1432,2384690.111,-15.197878,-22.40604,-18.80196,0.6261326,18.010164,0.6867841,11.2767515,-10.650619
5554,tonghuashu,5786,371557.213,2384713.394,-21.14038,-28.398808,-24.769594,0.6736336,20.14834,0.64585245,13.572598,-12.898965
