,CLASS_NAME,num,x,y,B1,B3,B4,B5,B6,B7,B8,RVI,GNDVI,MTVI2,MSAVI,MCARI,NDVIRE,NDWI,CMRI
5297,tonghuashu,5461,371867.9262,2385176.247,0.068899997,0.0614,0.046799999,0.0152,0.1708,0.318100005,0.308699995,20.927631,0.67641634,0.67533016,0.56613266,1.5025905,0.8365591,-0.67641634,1.5852072
5298,tonghuashu,5462,371746.8791,2385179.515,0.070500001,0.056400001,0.043200001,0.0152,0.160300002,0.334899992,0.309899986,22.032894,0.7117301,0.69309616,0.5947792,1.3110853,0.82678056,-0.7117301,1.6248978
5299,tonghuashu,5463,371718.939,2385159.301,0.0682,0.059300002,0.052700002,0.024900001,0.135399997,0.203400001,0.156399995,8.168674,0.54853445,0.37944078,0.33222407,0.51810884,0.6893324,-0.54853445,1.3304005
5300,tonghuashu,5464,371711.7424,2385134.112,0.072099999,0.059999999,0.043200001,0.020099999,0.196500003,0.359800011,0.416599989,17.9005,0.7141496,0.68683237,0.61514515,1.4576195,0.8144044,-0.7141496,1.6083323
5301,tonghuashu,5465,371693.539,2385119.719,0.0713,0.060699999,0.046799999,0.0176,0.197999999,0.390500009,0.417800009,22.1875,0.73093975,0.758195,0.6732668,1.7205751,0.8367347,-0.73093975,1.6446865
5302,tonghuashu,5466,371694.9832,2385055.275,0.069700003,0.060699999,0.0504,0.019300001,0.174600005,0.294800013,0.336299986,15.274611,0.65850914,0.5907863,0.51071,1.1988597,0.80092835,-0.65850914,1.5356183
5303,tonghuashu,5467,371894.6271,2385156.328,0.070500001,0.059300002,0.045600001,0.0217,0.188899994,0.375099987,0.429800004,17.285713,0.72697973,0.6926241,0.6322007,1.2298521,0.7939222,-0.72697973,1.6176047
5304,tonghuashu,5468,371895.9765,2385130.373,0.0682,0.062100001,0.048,0.016799999,0.190400004,0.362699986,0.355500013,21.589285,0.7076271,0.7298551,0.6336776,1.6766534,0.8378378,-0.7076271,1.6190896
5305,tonghuashu,5470,371902.644,2385093.463,0.072099999,0.057799999,0.0462,0.020099999,0.194199994,0.364899993,0.407099992,18.154228,0.72652,0.6901362,0.6231315,1.4185295,0.8124125,-0.72652,1.6221044
5306,tonghuashu,5471,371818.4016,2385206.227,0.0713,0.057799999,0.046799999,0.0185,0.193399996,0.3583,0.393900007,19.367567,0.7221822,0.6963334,0.6193882,1.5449001,0.8253893,-0.7221822,1.623987
5307,tonghuashu,5474,371822.5379,2385170.103,0.072099999,0.062799998,0.053300001,0.0233,0.204799995,0.334199995,0.326700002,14.343348,0.68362725,0.62380946,0.5620059,1.3457029,0.7957036,-0.68362725,1.5532776
5308,tonghuashu,5475,371817.3785,2385178.04,0.0713,0.065700002,0.049199998,0.020099999,0.170100003,0.318100005,0.330300003,15.825871,0.6576342,0.63250095,0.54738325,1.0927022,0.78864354,-0.6576342,1.5387697
5309,tonghuashu,5476,371882.4193,2384951.176,0.079999998,0.062100001,0.0539,0.0265,0.171599999,0.305000007,0.308699995,11.509435,0.6616726,0.5501849,0.5032965,0.7977781,0.73245835,-0.6616726,1.5017934
5310,tonghuashu,5477,371890.1187,2384963.4,0.074500002,0.059300002,0.0539,0.0265,0.189700007,0.371499985,0.37349999,14.0188675,0.7246982,0.64636403,0.60784817,0.9815724,0.7548566,-0.7246982,1.5915325
5311,tonghuashu,5478,371890.1187,2384974.989,0.076099999,0.064300001,0.046799999,0.0185,0.179900005,0.360500008,0.372299999,19.486486,0.6972693,0.7124614,0.6228864,1.3446796,0.8135081,-0.6972693,1.599644
5312,tonghuashu,5479,371897.2625,2384987.53,0.076099999,0.062799998,0.0515,0.0241,0.182099998,0.345200002,0.32190001,14.323651,0.6921569,0.6339464,0.5765682,1.013564,0.7662463,-0.6921569,1.5616397
5313,tonghuashu,5480,371876.5985,2384964.273,0.072899997,0.0557,0.039700001,0.0112,0.155000001,0.251700014,0.301499993,22.473217,0.6376057,0.5887324,0.4617813,1.7152412,0.8652227,-0.6376057,1.5524023
5314,tonghuashu,5482,371877.4716,2384979.434,0.070500001,0.062799998,0.0504,0.0176,0.179100007,0.324699998,0.3495,18.448864,0.675871,0.66259515,0.5679315,1.4067492,0.8210473,-0.675871,1.5730373
5315,tonghuashu,5483,371882.631,2384989.594,0.075300001,0.062799998,0.048,0.0217,0.185100004,0.312299997,0.330300003,14.391705,0.665156,0.60260135,0.5318874,1.1851518,0.79013544,-0.665156,1.5352159
5316,tonghuashu,5484,371882.8691,2385000.548,0.072899997,0.0614,0.0504,0.020099999,0.198699996,0.3583,0.366299987,17.82587,0.7074101,0.68730897,0.6127825,1.4941055,0.8162706,-0.7074101,1.6011734
5317,tonghuashu,5488,371884.3221,2385131.666,0.076099999,0.062100001,0.049199998,0.019300001,0.184400007,0.334199995,0.3495,17.316061,0.6866011,0.6592471,0.5771209,1.3437315,0.8105057,-0.6866011,1.5774072
5318,tonghuashu,5489,371227.9504,2384683.162,0.070500001,0.057799999,0.040899999,0.0144,0.148200005,0.264099985,0.284700006,18.340277,0.64088225,0.5790312,0.47349927,1.1909517,0.8228782,-0.64088225,1.537471
5319,tonghuashu,5491,371250.493,2384709.356,0.067400001,0.057100002,0.045000002,0.0185,0.1338,0.229699999,0.205599993,12.416216,0.60181314,0.4718224,0.39794394,0.7229539,0.75705844,-0.60181314,1.4527398
5320,tonghuashu,5492,371263.6692,2384716.818,0.074500002,0.064300001,0.045000002,0.024900001,0.124799997,0.202700004,0.151600003,8.140562,0.51835203,0.3876867,0.33096448,0.44005778,0.6673346,-0.51835203,1.2995471
5321,tonghuashu,5493,371276.528,2384723.009,0.072899997,0.058600001,0.048,0.0217,0.1338,0.205599993,0.1972,9.474654,0.5563966,0.40410164,0.3449459,0.59846205,0.72090036,-0.5563966,1.3654596
5322,tonghuashu,5494,371286.053,2384733.169,0.0713,0.055,0.0427,0.016799999,0.121799998,0.158099994,0.180399999,9.410714,0.48381042,0.34064096,0.2701623,0.66438997,0.75757575,-0.48381042,1.2917006
5323,tonghuashu,5495,371290.8155,2384747.456,0.065800004,0.057100002,0.044399999,0.016000001,0.138400003,0.239999995,0.199599996,14.999999,0.61561763,0.51441354,0.42440525,0.91811097,0.79274607,-0.61561763,1.4906176
5324,tonghuashu,5497,371319.3906,2384766.665,0.070500001,0.068599999,0.048,0.022500001,0.123300001,0.222399995,0.172000006,9.884444,0.5285223,0.44903138,0.37302658,0.4924328,0.69135803,-0.5285223,1.3447739
5325,tonghuashu,5498,371329.2331,2384778.889,0.0682,0.0557,0.0385,0.0136,0.1391,0.224600002,0.217600003,16.514706,0.6025687,0.50527096,0.40359354,1.1130046,0.8218729,-0.6025687,1.4883789
5326,tonghuashu,5499,371342.5681,2384788.89,0.070500001,0.060699999,0.048599999,0.022500001,0.162499994,0.250200003,0.228400007,11.12,0.60952073,0.48434988,0.42248046,0.86406654,0.75675666,-0.60952073,1.4445043
5327,tonghuashu,5500,371349.831,2384794.936,0.064199999,0.0493,0.0243,0.0152,0.071999997,0.241400003,0.043699998,15.881578,0.6608187,0.50876635,0.42951223,0.24754733,0.6513761,-0.6608187,1.5423465
5328,tonghuashu,5501,371367.439,2384803.945,0.075300001,0.060699999,0.048,0.0185,0.164800003,0.260399997,0.278699994,14.075675,0.62192464,0.5366943,0.45314088,1.1177893,0.7981451,-0.62192464,1.4892607
5329,tonghuashu,5502,371375.694,2384816.01,0.072899997,0.060699999,0.049199998,0.020099999,0.148900002,0.2509,0.230800003,12.482588,0.61039793,0.5051051,0.43113312,0.8234689,0.7621302,-0.61039793,1.4620585
5330,tonghuashu,5503,371392.0453,2384822.201,0.067400001,0.058600001,0.043200001,0.0136,0.155000001,0.272799999,0.284700006,20.058823,0.6463488,0.60654664,0.49205142,1.3918087,0.8386713,-0.6463488,1.5513768
5331,tonghuashu,5505,371412.2066,2384836.965,0.073700003,0.059999999,0.048,0.0152,0.184400007,0.394899994,0.385500014,25.980263,0.73620576,0.7906678,0.69131726,1.7508295,0.84769535,-0.73620576,1.6620775
5332,tonghuashu,5506,371423.4779,2384850.618,0.076099999,0.059300002,0.049800001,0.020099999,0.197999999,0.357600003,0.383100003,17.791046,0.7155193,0.6821745,0.6116779,1.4791881,0.8156809,-0.7155193,1.6090856
5333,tonghuashu,5508,371454.4342,2384844.268,0.072099999,0.0557,0.045600001,0.0176,0.167799994,0.317400008,0.307500005,18.034092,0.70142055,0.6361096,0.5555934,1.218266,0.81014025,-0.70142055,1.5963459
5334,tonghuashu,5509,371451.4179,2384834.901,0.070500001,0.063600004,0.0581,0.019300001,0.194999993,0.377999991,0.371100008,19.585491,0.7119565,0.72835493,0.64673376,1.5096837,0.8198787,-0.7119565,1.6148007
5335,tonghuashu,5510,371512.095,2384995.882,0.075300001,0.057100002,0.045000002,0.0152,0.159500003,0.287499994,0.289499998,18.914473,0.6686013,0.6123553,0.512625,1.2992953,0.82598734,-0.6686013,1.5681719
5336,tonghuashu,5511,371533.5924,2385025.978,0.075300001,0.0614,0.048,0.016799999,0.179900005,0.360500008,0.355500013,21.458334,0.7089358,0.72513956,0.63015205,1.4927418,0.8291815,-0.7089358,1.6198821
5337,tonghuashu,5512,371507.134,2385052.437,0.0713,0.062799998,0.048599999,0.0136,0.181400001,0.362699986,0.366299987,26.669117,0.7048179,0.7704223,0.6481044,1.9217728,0.86051273,-0.7048179,1.6325352
5338,tonghuashu,5513,371546.8216,2385079.557,0.072899997,0.057799999,0.047400001,0.0176,0.166299999,0.312299997,0.324299991,17.744318,0.687652,0.63173884,0.5469111,1.2000058,0.8085916,-0.687652,1.580953
5339,tonghuashu,5514,371541.1992,2385104.692,0.070500001,0.056400001,0.046799999,0.0176,0.191200003,0.342999995,0.369899988,19.488636,0.7175764,0.6793053,0.5983594,1.5930438,0.8314176,-0.7175764,1.6199613
5340,tonghuashu,5518,371601.392,2385080.218,0.076899998,0.060699999,0.048,0.0209,0.159500003,0.277999997,0.270399988,13.301435,0.6415707,0.5470001,0.47619873,0.9069369,0.7682927,-0.6415707,1.5017245
5341,tonghuashu,5519,371607.0144,2384999.851,0.072099999,0.057799999,0.0427,0.016000001,0.170100003,0.334899992,0.360300004,20.931248,0.70562774,0.6866964,0.59147024,1.3994977,0.8280494,-0.70562774,1.6144336
5342,tonghuashu,5520,371625.5353,2385019.695,0.073700003,0.058600001,0.044399999,0.020099999,0.194199994,0.3759,0.4023,18.701492,0.73026466,0.7076764,0.6401017,1.4200754,0.8124125,-0.73026466,1.6287496
5343,tonghuashu,5521,371631.1577,2385055.413,0.073700003,0.062799998,0.045600001,0.019300001,0.181400001,0.284500003,0.326700002,14.740932,0.63835305,0.576977,0.49288335,1.3006285,0.80767316,-0.63835305,1.5112957
5344,tonghuashu,5522,371661.9156,2385042.846,0.070500001,0.056400001,0.0427,0.0185,0.150399998,0.249500006,0.254799992,13.486486,0.63125205,0.5077801,0.43366736,0.9194724,0.78093547,-0.63125205,1.4931924
5345,tonghuashu,5523,371646.702,2384995.221,0.084799998,0.060699999,0.0557,0.0273,0.1655,0.262600005,0.273900002,9.619048,0.62449735,0.47092763,0.42949528,0.7107406,0.716805,-0.62449735,1.4361565
5346,tonghuashu,5524,371615.6134,2384972.4,0.072899997,0.055,0.047400001,0.016799999,0.128600001,0.210700005,0.181600004,12.541667,0.5859992,0.4453678,0.36821717,0.7431243,0.7689133,-0.5859992,1.4383068
5347,tonghuashu,5525,371585.5699,2384939.684,0.073700003,0.058600001,0.049199998,0.025699999,0.140599996,0.220200002,0.222399995,8.568093,0.5796269,0.40329075,0.36007777,0.53887546,0.69092,-0.5796269,1.3705988
5348,tonghuashu,5527,371594.1424,2384964.767,0.0713,0.0535,0.045000002,0.012,0.130099997,0.180800006,0.204400003,15.066667,0.54332054,0.4257133,0.3259921,1.1143063,0.8311049,-0.54332054,1.4188392
5349,tonghuashu,5528,371577.7382,2384973.763,0.0682,0.064300001,0.046799999,0.0185,0.179100007,0.318100005,0.344700009,17.194595,0.6637029,0.6453874,0.55335945,1.332504,0.812753,-0.6637029,1.5537801
5350,tonghuashu,5529,371565.779,2384980.536,0.074500002,0.055,0.045600001,0.0144,0.147400007,0.250200003,0.25,17.375,0.63958055,0.54624164,0.44820645,1.1722395,0.8220024,-0.63958055,1.5307369
5351,tonghuashu,5530,371568.5307,2384991.755,0.073700003,0.057100002,0.0462,0.0152,0.164000005,0.303499997,0.329100013,19.967104,0.6833056,0.6410587,0.5407982,1.3747946,0.83035713,-0.6833056,1.5879182
5352,tonghuashu,5531,371558.5823,2385008.582,0.073700003,0.0614,0.052700002,0.019300001,0.190400004,0.34009999,0.386700004,17.621761,0.69414693,0.6672208,0.5867859,1.4334259,0.8159275,-0.69414693,1.5867456
5353,tonghuashu,5535,371534.3465,2385045.095,0.0713,0.055,0.044399999,0.016799999,0.177599996,0.331999987,0.354299992,19.761904,0.71576226,0.66737455,0.58335567,1.4406743,0.8271605,-0.71576226,1.619432
5354,tonghuashu,5536,371523.3398,2385064.886,0.072899997,0.065700002,0.0539,0.0209,0.217600003,0.389699996,0.429800004,18.645933,0.7114625,0.73278016,0.65739393,1.7316381,0.82473797,-0.7114625,1.6096601
5355,tonghuashu,5537,371516.6723,2385079.385,0.0713,0.064999998,0.045600001,0.0185,0.190400004,0.370000005,0.389099985,20,0.70114946,0.72787505,0.6378363,1.5110557,0.82288176,-0.70114946,1.6059114
5356,tonghuashu,5539,371502.0672,2385039.062,0.0713,0.057100002,0.039099999,0.020099999,0.170100003,0.306400001,0.3495,15.243782,0.6858322,0.5960156,0.52768695,1.0781463,0.78864354,-0.6858322,1.5627081
5357,tonghuashu,5540,371490.0022,2385010.593,0.073700003,0.0614,0.046799999,0.020099999,0.189700007,0.361999989,0.391499996,18.00995,0.70996696,0.69282764,0.6185991,1.3584787,0.80838895,-0.70996696,1.604759
5358,tonghuashu,5541,371490.0022,2384985.405,0.069700003,0.059999999,0.048599999,0.0176,0.190400004,0.356099993,0.403499991,20.232954,0.71160775,0.7068555,0.619653,1.5872438,0.83076924,-0.71160775,1.6174145
5359,tonghuashu,5543,371480.4772,2384958.523,0.068899997,0.057799999,0.044399999,0.0176,0.177599996,0.328399986,0.360300004,18.65909,0.7006732,0.6586035,0.57414305,1.3727673,0.8196721,-0.7006732,1.5989392
5360,tonghuashu,5544,371496.8814,2384955.983,0.072099999,0.055,0.045000002,0.019300001,0.162499994,0.320300013,0.32190001,16.595856,0.70690113,0.62260085,0.55404437,1.0246761,0.7876788,-0.70690113,1.5932379
5361,tonghuashu,5545,371514.0264,2384985.722,0.070500001,0.0614,0.046799999,0.016799999,0.201000005,0.342999995,0.409500003,20.416668,0.69634026,0.698039,0.60165167,1.8697788,0.84573,-0.69634026,1.6029551
5362,tonghuashu,5546,371487.9914,2384922.751,0.072099999,0.058600001,0.047400001,0.020099999,0.162499994,0.266299993,0.285899997,13.248756,0.6392736,0.52893937,0.45837843,0.9832462,0.77984667,-0.6392736,1.4989104
5363,tonghuashu,5547,371469.2588,2384930.583,0.0713,0.059999999,0.052700002,0.019300001,0.183599994,0.302100003,0.326700002,15.652849,0.66859984,0.60195714,0.5232372,1.3278179,0.8097585,-0.66859984,1.5485002
5364,tonghuashu,5548,371448.4202,2384906.813,0.0713,0.060699999,0.052099999,0.020099999,0.1708,0.284500003,0.309899986,14.154229,0.64831984,0.56546736,0.49015287,1.09346,0.7894186,-0.64831984,1.5163435
5365,tonghuashu,5549,371451.5952,2384920.941,0.074500002,0.059300002,0.055100001,0.0209,0.139899999,0.217999995,0.179199994,10.430622,0.5723043,0.4347019,0.36968407,0.6886561,0.7400498,-0.5723043,1.3973358
5366,tonghuashu,5550,371463.184,2384941.738,0.074500002,0.057799999,0.048599999,0.0241,0.151199996,0.253100008,0.264400005,10.502075,0.6281763,0.47176385,0.42270687,0.6802117,0.7250427,-0.6281763,1.4542946
5367,tonghuashu,5551,371469.8515,2384957.295,0.074500002,0.0528,0.045000002,0.0176,0.151199996,0.252400011,0.270399988,14.34091,0.6539974,0.5140565,0.44174618,0.9786763,0.7914692,-0.6539974,1.523627
5368,tonghuashu,5552,371590.1207,2385094.745,0.070500001,0.057799999,0.045000002,0.020099999,0.147400007,0.278699994,0.231999993,13.865672,0.6564636,0.5494897,0.48008037,0.80212015,0.76000005,-0.6564636,1.5219254
5369,tonghuashu,5553,371567.1019,2385086.014,0.0713,0.062799998,0.045000002,0.016000001,0.1972,0.370000005,0.422600001,23.125,0.7097967,0.7513269,0.64886653,1.901994,0.84990615,-0.7097967,1.6268952
5370,tonghuashu,5555,371554.7194,2385113.636,0.0713,0.066399999,0.049800001,0.020099999,0.227400005,0.421900004,0.477800012,20.990051,0.72803605,0.7838785,0.70672655,1.9809822,0.8375758,-0.72803605,1.6370859
5371,tonghuashu,5556,371632.9833,2385115.541,0.072899997,0.064300001,0.053300001,0.0209,0.1972,0.361999989,0.396299988,17.320574,0.6983345,0.6907061,0.6153342,1.4126691,0.80834484,-0.6983345,1.5891676
5372,tonghuashu,5557,371628.8558,2385131.099,0.073700003,0.060699999,0.048599999,0.0217,0.150399998,0.250200003,0.218799993,11.529954,0.60952073,0.49066177,0.42493078,0.7676638,0.7478211,-0.60952073,1.4499032
5373,tonghuashu,5558,371646.7946,2385156.023,0.0713,0.059300002,0.050999999,0.025699999,0.130799994,0.202700004,0.233199999,7.88716,0.54732823,0.3730006,0.3288186,0.46212605,0.6715655,-0.54732823,1.3222845
5374,tonghuashu,5559,371685.3709,2385198.409,0.074500002,0.064999998,0.049199998,0.0176,0.147400007,0.253100008,0.218799993,14.380682,0.5913235,0.54026335,0.44300386,0.9490551,0.7866667,-0.5913235,1.4612902
5375,tonghuashu,5560,371720.1373,2385215.713,0.068899997,0.0614,0.0462,0.019300001,0.1972,0.357600003,0.4023,18.528498,0.7069213,0.6941893,0.6149527,1.5402035,0.82170904,-0.7069213,1.6045067
5376,tonghuashu,5561,371836.2605,2385265.677,0.070500001,0.063600004,0.043200001,0.0185,0.184400007,0.351000011,0.368699998,18.972973,0.69319826,0.6966643,0.6076875,1.412803,0.8176442,-0.69319826,1.5930629
5377,tonghuashu,5562,371833.7205,2385274.355,0.0713,0.062100001,0.052099999,0.0209,0.207800001,0.390500009,0.453799993,18.684212,0.7255855,0.7270268,0.65857273,1.5685421,0.81722784,-0.7255855,1.6239812
5378,tonghuashu,5563,371846.2088,2385275.943,0.069700003,0.062100001,0.048,0.0209,0.178399995,0.316700011,0.343499988,15.1531105,0.67212254,0.61566913,0.54211146,1.1458572,0.790266,-0.67212254,1.5483073
5379,tonghuashu,5566,371861.5547,2385297.215,0.074500002,0.0614,0.052099999,0.020099999,0.173800007,0.318100005,0.338699996,15.825871,0.67641634,0.6240196,0.54738325,1.1346289,0.7926767,-0.67641634,1.5575519
5380,tonghuashu,5567,371849.3838,2385301.66,0.065800004,0.064300001,0.0515,0.020099999,0.1972,0.334199995,0.325500011,16.626865,0.67728984,0.65577024,0.57402766,1.4767435,0.8150023,-0.67728984,1.5638267
5381,tonghuashu,5568,371868.963,2385305.682,0.078500003,0.064300001,0.0581,0.024900001,0.176799998,0.320300013,0.339899987,12.863454,0.66562665,0.5914236,0.53378296,0.91879195,0.7530986,-0.66562665,1.5213625
5382,tonghuashu,5569,371831.6038,2385290.548,0.070500001,0.057100002,0.040899999,0.0217,0.1655,0.309399992,0.301499993,14.258064,0.68840384,0.5866967,0.527038,0.9313761,0.7681624,-0.68840384,1.5573256
5383,tonghuashu,5570,371803.3462,2385284.727,0.072899997,0.059999999,0.0504,0.022500001,0.185100004,0.34009999,0.341100007,15.115555,0.700075,0.6345842,0.5744536,1.1318249,0.78323704,-0.700075,1.5759712
5384,tonghuashu,5571,371765.6695,2385278.906,0.074500002,0.057799999,0.048,0.0176,0.166999996,0.315200001,0.326700002,17.909092,0.69008046,0.6366484,0.55185413,1.2103703,0.8093174,-0.69008046,1.5843112
5385,tonghuashu,5572,371742.1744,2385274.779,0.073700003,0.060699999,0.0438,0.020099999,0.164800003,0.307900012,0.314700007,15.318409,0.6706457,0.6056629,0.53022677,1.0156928,0.7825852,-0.6706457,1.5480847
5386,tonghuashu,5573,371722.1719,2385277.001,0.073700003,0.062100001,0.050999999,0.024900001,0.137600005,0.236300007,0.206799999,9.48996,0.5837801,0.44431803,0.39084715,0.53934777,0.6935384,-0.5837801,1.3931216
5387,tonghuashu,5574,371708.4135,2385261.867,0.069700003,0.052099999,0.045000002,0.0136,0.0999,0.160300002,0.101300001,11.786765,0.50941616,0.36458126,0.282681,0.56370044,0.76035243,-0.50941616,1.3530043
5388,tonghuashu,5575,371700.7935,2385238.478,0.0713,0.0614,0.050999999,0.024900001,0.160999998,0.236300007,0.246399999,9.48996,0.5875042,0.44297934,0.39084715,0.75120395,0.732114,-0.5875042,1.3968457
5389,tonghuashu,5577,371693.2793,2385222.814,0.064999998,0.059999999,0.044399999,0.0209,0.177599996,0.294,0.296700001,14.066986,0.66101694,0.57341844,0.50376546,1.1317114,0.78942066,-0.66101694,1.5282763
5390,tonghuashu,5580,371648.8381,2385174.219,0.072099999,0.0614,0.045000002,0.019300001,0.159500003,0.271400005,0.268000007,14.062176,0.63100964,0.5508253,0.4699735,0.9965032,0.7841163,-0.63100964,1.4982266
5391,tonghuashu,5581,371630.5818,2385155.566,0.075300001,0.050700001,0.045600001,0.0185,0.1338,0.232700005,0.228400007,12.578379,0.6422019,0.46460006,0.40338364,0.7136964,0.75705844,-0.6422019,1.4949088
5392,tonghuashu,5582,371659.2786,2385140.643,0.073700003,0.062100001,0.050999999,0.0265,0.146699995,0.241400003,0.261999995,9.109434,0.59077436,0.44225654,0.3951718,0.5717425,0.69399536,-0.59077436,1.3929393
5393,tonghuashu,5583,371649.2349,2385118.524,0.073700003,0.0557,0.0504,0.0209,0.158700004,0.277200013,0.270399988,13.263159,0.665365,0.5357218,0.47480986,0.889935,0.7672606,-0.665365,1.5251435
5394,tonghuashu,5584,371599.7578,2385129.24,0.076099999,0.059300002,0.049199998,0.025699999,0.136899993,0.229699999,0.203199998,8.937743,0.58961934,0.42164764,0.37690815,0.50967276,0.68388677,-0.58961934,1.3883665
5395,tonghuashu,5585,371556.4983,2385136.78,0.077699997,0.0557,0.056299999,0.0241,0.151199996,0.204899997,0.215200007,8.502074,0.5725249,0.3805797,0.3370902,0.6775767,0.7250427,-0.5725249,1.3620446
5396,tonghuashu,5587,371538.9035,2385150.539,0.073700003,0.062799998,0.054499999,0.031300001,0.148200005,0.234099999,0.266799986,7.479233,0.57696193,0.40019387,0.3689935,0.47263017,0.65125346,-0.57696193,1.3410916
5397,tonghuashu,5588,371519.3243,2385099.739,0.067400001,0.055,0.0385,0.016799999,0.138400003,0.290399998,0.270399988,17.285715,0.6815286,0.59611636,0.51195407,0.86434096,0.78350514,-0.6815286,1.5721537
5398,tonghuashu,5589,371498.6867,2385067.592,0.064999998,0.059999999,0.0462,0.0233,0.143700004,0.256000012,0.256000012,10.987125,0.62025315,0.48718116,0.4302148,0.63931084,0.7209581,-0.62025315,1.4534075
5399,tonghuashu,5590,371490.6169,2385041.795,0.0682,0.060699999,0.049800001,0.016799999,0.163299993,0.29550001,0.291900009,17.589287,0.6591802,0.6168576,0.52087253,1.2245555,0.813437,-0.6591802,1.5515914
5400,tonghuashu,5591,371485.0607,2385024.465,0.067400001,0.069300003,0.048,0.0217,0.181400001,0.317400008,0.338699996,14.626728,0.64158267,0.62361103,0.54037523,1.1475848,0.7863122,-0.64158267,1.5135968
5401,tonghuashu,5592,371500.1419,2384990.862,0.072899997,0.0678,0.0539,0.0233,0.185900003,0.348800004,0.37470001,14.969957,0.674508,0.6557575,0.58524466,1.1088578,0.7772467,-0.674508,1.5492728
5402,tonghuashu,5594,371494.8503,2384899.008,0.066600002,0.056400001,0.043200001,0.0176,0.154200003,0.257499993,0.276300013,14.630681,0.64064986,0.530949,0.4508956,1.0254301,0.7951106,-0.64064986,1.5126964
5403,tonghuashu,5595,371463.9932,2384889.483,0.070500001,0.058600001,0.048599999,0.020099999,0.151999995,0.239999995,0.227200001,11.940299,0.6075017,0.48078746,0.41167086,0.85619104,0.7664149,-0.6075017,1.4529457
5404,tonghuashu,5596,371453.0129,2384890.144,0.072899997,0.064999998,0.0557,0.024900001,0.173800007,0.252400011,0.311100006,10.136546,0.5904222,0.4784521,0.41907462,0.88742703,0.7493709,-0.5904222,1.4108334
5405,tonghuashu,5597,371446.9413,2384888.267,0.081600003,0.0678,0.062199999,0.035300002,0.154200003,0.234099999,0.244000003,6.6317277,0.55084467,0.3860581,0.3581974,0.4439038,0.62744063,-0.55084467,1.2887808
5406,tonghuashu,5598,371440.2606,2384895.874,0.0713,0.069300003,0.050999999,0.0241,0.151999995,0.256000012,0.238000005,10.622407,0.5739318,0.4990274,0.42776835,0.7023534,0.72629184,-0.5739318,1.4018505
5407,tonghuashu,5599,371470.0262,2384884.166,0.072099999,0.057799999,0.0515,0.0233,0.166299999,0.269899994,0.289499998,11.583691,0.6472384,0.5074138,0.4543909,0.86575925,0.7542195,-0.6472384,1.4883025
5408,tonghuashu,5600,371482.1971,2384887.143,0.075300001,0.064300001,0.052700002,0.028100001,0.138400003,0.232700005,0.184,8.281138,0.5670034,0.4204867,0.37541965,0.4702645,0.6624625,-0.5670034,1.3515127
5409,tonghuashu,5601,371487.8195,2384900.24,0.077699997,0.064999998,0.052700002,0.0305,0.136899993,0.229000002,0.222399995,7.508197,0.5578231,0.40029734,0.36233807,0.41303396,0.6356033,-0.5578231,1.3227557
5410,tonghuashu,5602,371544.8814,2384915.762,0.078500003,0.062100001,0.0557,0.0273,0.154200003,0.245800003,0.248799995,9.003663,0.5966222,0.44453284,0.40052092,0.6127332,0.69917357,-0.5966222,1.3966954
5411,tonghuashu,5603,371549.3793,2384924.229,0.074500002,0.0557,0.049800001,0.0273,0.125499994,0.201199993,0.164800003,7.369963,0.5663682,0.35356754,0.3218829,0.3872571,0.64267015,-0.5663682,1.3274186
5412,tonghuashu,5604,371568.8263,2384929.653,0.078500003,0.063600004,0.058699999,0.0176,0.1972,0.345200002,0.351900011,19.613636,0.6888454,0.6971844,0.6019655,1.712951,0.8361266,-0.6888454,1.5918223
5413,tonghuashu,5605,371584.569,2384930.314,0.076899998,0.062100001,0.052099999,0.0233,0.150399998,0.2597,0.218799993,11.145923,0.61404604,0.49780804,0.43667668,0.7064281,0.7317213,-0.61404604,1.4493818
5414,tonghuashu,5606,371573.5888,2384957.699,0.0682,0.0557,0.045000002,0.012,0.136899993,0.261099994,0.251199991,21.758333,0.6483586,0.5972438,0.4763664,1.2396294,0.838818,-0.6483586,1.5604787
5415,tonghuashu,5607,371536.9439,2384909.941,0.078500003,0.070699997,0.060400002,0.031300001,0.151199996,0.243599996,0.246399999,7.7827473,0.55011135,0.43085727,0.38535294,0.5014236,0.65698624,-0.55011135,1.3223922
5416,tonghuashu,5608,371472.65,2384896.712,0.066600002,0.059300002,0.049800001,0.016799999,0.161799997,0.262600005,0.289499998,15.630953,0.6315626,0.5541282,0.46266875,1.1990536,0.8118701,-0.6315626,1.5113049
5417,tonghuashu,5609,371478.3386,2384912.587,0.072899997,0.058600001,0.047400001,0.0217,0.149700001,0.244299993,0.264400005,11.258064,0.61307365,0.47581553,0.4144781,0.75733024,0.7467912,-0.61307365,1.4499158
5418,tonghuashu,5611,371067.4319,2384454.8,0.072099999,0.0528,0.034899998,0.0096,0.130099997,0.239999995,0.214000002,24.999998,0.6393442,0.57991236,0.44538155,1.4235107,0.86256266,-0.6393442,1.5624211
5419,tonghuashu,5612,371070.3423,2384467.5,0.075300001,0.057100002,0.0462,0.016799999,0.139899999,0.241400003,0.239199996,14.369048,0.61742043,0.50944597,0.42442372,0.88719916,0.78557754,-0.61742043,1.4872887
