,CLASS_NAME,num,x,y,RVI,GNDVI,RDVI,CIg2,MSR2,MSAVI,MCARI1,MCARI2,CMRI
4591,mulan,7529,373875.1475,2381737.269,8.890135,0.56781334,52.98473,2.3668802,0.7070439,3888.713,707.5223,,1.3655916
4592,mulan,7531,372413.4314,2383167.335,11.639811,0.6659318,61.478016,3.405076,0.8057273,4832.3237,819.0003,,1.5077016
4593,mulan,7532,372419.9137,2383157.81,11.113954,0.6519184,60.257656,3.2085402,0.77542293,,810.59406,,1.4868195
4594,mulan,7533,372402.0543,2383184.798,10.346847,0.646595,58.468105,2.8610547,0.79241604,,740.02435,,1.4703345
4595,mulan,7537,372325.325,2383277.931,11.701031,0.64851123,59.14554,3.0113637,0.8672269,,722.72125,,1.4910437
4596,mulan,7539,372338.025,2383344.21,13.481579,0.6660163,63.937164,3.3437195,0.96081406,,841.2512,,1.5279098
4597,mulan,7541,371042.5276,2385223.86,8.061052,0.57377726,51.12425,1.9643202,0.7199835,,625.14355,,1.3530524
4598,mulan,7543,371021.3609,2385218.04,8.563674,0.6184652,53.528885,2.6856256,0.7016079,,679.94434,,1.4093405
4599,mulan,7545,370995.1671,2385191.317,8.451362,0.60621184,54.950294,2.4929578,0.7617881,,715.24695,,1.3946022
4600,mulan,7547,370977.0431,2385214.071,8.729339,0.6070749,54.515923,2.4607937,0.7234894,4153.443,704.107,,1.4015111
4601,mulan,7548,371028.2666,2385262.543,7.248077,0.55840397,49.610283,1.9382023,0.6084849,,644.1546,,1.3159232
4602,mulan,7549,371032.2882,2385274.713,7.8226805,0.56485873,50.58545,2.0559242,0.6368121,3714.1243,649.5141,,1.3381703
4603,mulan,7550,370998.104,2385267.834,8.393442,0.59843904,53.289818,2.4188533,0.71796054,,694.4047,,1.3855245
4604,mulan,7551,370964.1314,2385298.949,8.745798,0.5883251,54.13286,2.2863762,0.7321545,,683.44324,,1.3831084
4605,mulan,7552,370960.7448,2385276.724,8.343811,0.58914876,54.20238,2.2540984,0.71425754,,715.04926,,1.3751034
4606,mulan,7553,370990.0606,2385310.909,8.351352,0.5946804,52.723293,2.285994,0.7622304,,663.0905,,1.3808076
4607,mulan,7554,371008.3698,2385349.538,8.162839,0.6090535,51.789047,2.4221053,0.7930376,,643.42596,,1.3907806
4608,mulan,7556,371047.4436,2385500.795,9.164045,0.5843046,54.01969,2.4186916,0.735579,,709.4716,,1.3875325
4609,mulan,7558,371019.9136,2385529.86,9.455465,0.6280934,58.120495,2.7179008,0.80270857,4585.162,763.1676,,1.4368058
4610,mulan,7560,371035.7225,2385564.189,8.634387,0.6148586,55.327034,2.6324377,0.83718824,,708.3452,,1.4072689
4611,mulan,7561,371020.2444,2385592.169,9.186336,0.6303509,56.37079,2.8280318,0.79878896,4358.0376,739.70795,,1.4340094
4612,mulan,7563,371074.1004,2385664.573,7.737143,0.5920047,52.224068,2.267051,0.68635994,,707.1329,,1.363097
4613,mulan,7564,371041.808,2385655.603,8.563894,0.5863235,54.306465,2.3097184,0.72713065,,716.0438,,1.3772037
4614,mulan,7565,371036.5824,2385670.221,8.796296,0.59574467,54.913044,2.3905816,0.75411904,4210.9844,710.5263,,1.391586
4615,mulan,7566,371070.383,2385720.757,8.126985,0.5953262,52.96115,2.4821944,0.73986375,,721.798,,1.3761958
4616,mulan,7567,371110.7321,2385717.317,7.5598454,0.5768069,51.029995,2.3577545,0.67048097,,700.60156,,1.3431579
4617,mulan,7569,371228.4719,2385577.617,7.8158417,0.545419,51.58617,1.9069767,0.63406384,,693.9702,,1.3185546
4618,mulan,7570,371248.448,2385606.391,7.7003818,0.56425667,51.999126,2.1227758,0.6368172,,699.9362,,1.3343817
4619,mulan,7571,371290.8475,2385626.988,8.768052,0.58818865,53.133236,2.3253129,0.6973204,,707.9815,,1.3834395
4620,mulan,7572,371296.3376,2385638.564,8.19958,0.5836884,51.7877,2.2651072,0.672757,,676.1434,,1.3662871
4621,mulan,7573,371322.161,2385466.418,9.141949,0.6109763,55.544193,2.4270632,0.7449695,4255.2485,718.89484,,1.4137756
4622,mulan,7574,371302.5289,2385465.307,9.576576,0.59340453,55.56904,2.1981566,0.71358407,4184.763,713.78076,,1.4043075
4623,mulan,7575,371393.6835,2385347.822,10.493243,0.6419383,59.004456,3.3297243,0.8389639,,823.0164,,1.467923
4624,mulan,7576,371333.9416,2385347.774,8.662651,0.6052093,55.010494,2.4985862,0.70005375,,740.3298,,1.3982267
4625,mulan,7578,371321.5855,2385300.228,7.344569,0.5653562,50.754063,2.0661156,0.6264472,,684.5351,,1.3256794
4626,mulan,7579,371326.8772,2385315.68,7.6711283,0.5776642,51.80985,2.1685288,0.67076385,3948.545,700.76697,,1.3470137
4627,mulan,7580,371240.9757,2385287.571,11.585185,0.64920914,60.047672,3.1112225,0.83711547,4607.2344,758.8385,,1.4902921
4628,mulan,7581,371232.2973,2385292.439,11.585185,0.64920914,60.047672,3.1112225,0.83711547,4607.2344,758.8385,,1.4902921
4629,mulan,7582,371259.9199,2385266.404,9.601789,0.6165725,55.853832,2.9204323,0.7891114,4245.063,776.05164,,1.4279251
4630,mulan,7583,371184.6105,2385188.365,8.446855,0.5742875,52.021122,2.3105414,0.6952058,3823.3364,707.69196,,1.3625767
4631,mulan,7585,371217.5521,2385120.677,7.8599606,0.5772808,51.893112,2.2677903,0.6636031,3951.467,694.82574,79.032974,1.3515462
4632,mulan,7586,371238.6658,2385125.995,9.162337,0.59645486,55.03497,2.5570095,0.7264744,4148.246,749.886,,1.3996497
4633,mulan,7587,371281.2109,2385159.808,8.809619,0.60848886,55.699856,2.6551402,0.73830575,4328.073,736.16235,,1.4046073
4634,mulan,7588,371290.4185,2385120.518,8.132631,0.5735234,51.439724,2.2808022,0.7218037,,681.4175,,1.3545285
4635,mulan,7590,371286.9259,2385077.735,6.608209,0.55146736,47.072292,2.1748047,0.674177,,662.4996,,1.2885934
4636,mulan,7591,371188.2979,2385033.721,8.508474,0.59049505,52.901417,2.5996132,0.70735884,3958.809,749.0322,,1.3801564
4637,mulan,7592,371186.9485,2385065.709,11.240292,0.6243423,59.41075,2.7936509,0.8174061,,784.74994,,1.4609475
4638,mulan,7594,371164.1679,2385036.499,10.332524,0.59707373,56.27097,2.630354,0.6944851,,762.89307,,1.4205905
4639,mulan,7595,371134.9578,2385053.168,9.336283,0.5984849,55.12638,2.3849056,0.6596458,,719.2893,,1.4049917
4640,mulan,7596,371125.1153,2385020.624,8.287847,0.5673387,51.78788,2.1137,0.68507665,,675.0544,129.20224,1.3520036
4641,mulan,7597,371128.449,2385007.607,8.438914,0.5544905,50.904907,1.9869037,0.70208603,3724.3154,654.2428,110.4307,1.3426018
4642,mulan,7598,371126.2265,2385097.221,9.652928,0.61436605,56.92186,2.6481655,0.75842017,4366.237,768.6219,,1.4266243
4643,mulan,7599,371141.1491,2385113.572,10.246636,0.62923354,58.229076,2.9201922,0.7604418,4481.0225,780.4382,,1.4514025
4644,mulan,7602,370883.4999,2385480.423,9.74138,0.6279489,57.4525,2.6950629,0.802337,,728.8959,,1.441753
4645,mulan,7603,370886.5956,2385523.286,9.026031,0.6062536,54.423534,2.3460784,0.7375536,,664.5302,,1.4067729
4646,mulan,7604,370870.7205,2385519,8.827814,0.5951336,53.144848,2.497537,0.7377153,,686.20984,,1.3916296
4647,mulan,7606,370871.5143,2385547.178,8.753112,0.6075443,54.50395,2.6398058,0.7393717,4158.8184,723.8434,,1.4024816
4648,mulan,7607,370851.353,2385530.191,8.705263,0.6061371,53.905193,2.6627219,0.72370875,4054.7024,707.4064,,1.4000634
4649,mulan,7609,370854.8455,2385566.228,9.413277,0.617961,56.341694,2.583815,0.7818622,4328.5425,708.4025,,1.4258984
4650,mulan,7610,370861.1161,2385559.005,9.778509,0.6190995,57.098385,2.5614872,0.7729357,4386.409,729.6378,,1.4335451
4651,mulan,7612,370910.0112,2385618.536,8.064516,0.56985873,52.25778,2.1368613,0.67499965,3921.7075,684.4066,,1.3492181
4652,mulan,7613,370880.4784,2385675.771,8.129237,0.5839009,51.26215,2.1855159,0.6563072,3754.77,661.1973,,1.3648245
4653,mulan,7615,370906.3944,2385730.302,8.897917,0.6086629,54.99982,2.5081809,0.6811555,4219.172,728.80194,,1.4066001
4654,mulan,7618,370902.0684,2385746.415,8.752,0.6231454,55.507534,2.581693,0.6765305,,703.24713,,1.4180592
4655,mulan,7619,370931.6754,2385740.144,8.972973,0.6047593,55.37076,2.4242709,0.7240639,,715.784,,1.4042172
4656,mulan,7622,370960.5679,2385744.907,7.9780874,0.5883403,52.179073,2.322736,0.6662255,,679.8491,,1.3655757
4657,mulan,7623,370950.2227,2385768.719,8.135902,0.58037823,52.419956,2.2178404,0.65258557,,684.4206,,1.3614618
4658,mulan,7624,370954.0592,2385797.135,7.2546124,0.5680957,50.681763,2.0517082,0.6287576,3844.9543,662.439,,1.325807
4659,mulan,7625,370908.0216,2385794.595,8.669546,0.5941223,53.070984,2.3101761,0.68272984,3954.1987,669.80615,,1.3872874
4660,mulan,7626,370916.3163,2385802.533,8.861539,0.59053254,53.399956,2.3660886,0.67402875,4001.287,693.0453,82.52167,1.3877244
4661,mulan,7628,370906.4341,2385825.155,8.617336,0.5974917,53.420296,2.463486,0.70251673,,700.1223,,1.3895339
4662,mulan,7629,370904.2909,2385804.438,8.613391,0.5913807,52.83605,2.4199219,0.6718081,,682.5978,,1.3833375
4663,mulan,7631,370904.8466,2385860.001,9.215731,0.6063455,54.22399,2.4865673,0.657205,4030.745,702.2565,,1.410569
4664,mulan,7632,370974.2271,2385858.744,6.0907373,0.50244814,43.970642,1.5998125,0.49890035,3132.7878,555.81683,,1.22039
4665,mulan,7635,370924.8994,2385508.779,9.315895,0.6262733,57.720985,2.6146617,0.8206673,4575.7983,730.46936,,1.4323977
4666,mulan,7636,370985.8793,2385536.977,9.650628,0.6329203,57.95274,2.671167,0.7934174,,744.80023,,1.445138
4667,mulan,7637,371079.8066,2385727.05,8.510121,0.59787154,54.12743,2.5463138,0.74468213,,723.8289,,1.3875693
4668,mulan,7638,371091.2499,2385709.39,7.8398438,0.56858146,52.05457,2.0878623,0.689597,3953.3916,697.0094,,1.3423331
4669,mulan,7640,371101.6348,2385643.773,7.348968,0.56336063,50.728306,1.9990859,0.6530441,3849.5718,704.4646,,1.3238101
4670,mulan,7641,371079.2113,2385605.21,8.768737,0.58782476,53.714264,2.3809972,0.7186538,4024.5618,707.4568,,1.38309
4671,mulan,7643,371089.5301,2385478.672,9.569161,0.6048678,55.352512,2.3676612,0.77252394,,685.1705,,1.4156381
4672,mulan,7644,371131.2417,2385393.781,9.7082405,0.6198439,56.38902,2.718475,0.77360773,,715.3585,,1.4330719
4673,mulan,7645,371139.8936,2385388.939,10.292343,0.6231248,57.407925,2.638835,0.80178374,,725.76,,1.4460136
4674,mulan,7647,371203.87,2385378.223,10.035874,0.6103616,57.44262,2.4293628,0.7290262,,735.3134,,1.4291345
4675,mulan,7648,371212.8394,2385334.011,10.025057,0.6203976,56.949745,2.6459749,0.7374872,,726.5365,152.42175,1.4389927
4676,mulan,7649,371039.8015,2384897.527,9.269231,0.5886002,54.250942,2.3317626,0.71094453,4026.9292,711.44543,,1.3938437
4677,mulan,7650,371036.0974,2384872.921,7.578842,0.55011225,50.275223,1.923775,0.60491484,,676.06647,,1.3169806
4678,mulan,7651,371010.3004,2384919.884,9.82287,0.6047619,56.637764,2.5523634,0.80844784,4318.1895,742.7962,,1.419968
4679,mulan,7652,371022.3655,2384957.694,10.289044,0.6068438,57.262604,2.5305555,0.7719449,,738.566,166.98708,1.429681
4680,mulan,7653,370999.7435,2384944.993,10.202299,0.60913706,57.34392,2.6799629,0.72932917,,758.775,463.71497,1.4306023
4681,mulan,7655,370984.5829,2384891.257,9.027211,0.5797619,53.23459,2.2908404,0.79088974,3937.5198,709.7405,,1.3803047
4682,mulan,7656,371024.6673,2384871.095,7.4800797,0.55133235,49.8577,1.9797422,0.60545725,3671.6296,663.25616,,1.3154855
4683,mulan,7657,371032.6048,2384887.923,8.782705,0.5699564,52.84323,2.145622,0.70547277,3877.988,699.48596,,1.3655139
4684,mulan,7658,370919.1149,2384762.732,7.6158414,0.5492447,50.65029,1.9159964,0.6322836,,661.20215,,1.3171141
4685,mulan,7659,370973.3281,2384739.157,8.692149,0.598708,54.357605,2.409091,0.71574265,4177.663,688.26917,,1.3923553
4686,mulan,7660,370984.5994,2384709.709,10.318945,0.61827755,56.562916,2.6729064,0.7388987,,732.337,,1.4415827
4687,mulan,7661,371003.7288,2384703.041,9.367256,0.61019206,55.248486,2.569756,0.77050173,,735.9663,166.01346,1.417277
4688,mulan,7662,371021.2707,2384687.643,8.294118,0.57737726,51.25958,2.3833334,0.7729366,3724.4082,708.9126,,1.3621874
4689,mulan,7663,370995.4738,2384670.815,8.548753,0.5649647,51.30045,2.335878,0.71474797,3699.196,682.32855,,1.3555133
4690,mulan,7664,371011.0313,2384635.573,5.6286306,0.43963915,39.46973,1.6941288,0.6338517,2666.5505,597.494,50.12234,1.1379178
4691,mulan,7665,371026.7476,2384659.226,5.359408,0.4257593,37.596703,1.6082273,0.5612434,2489.5842,554.8408,48.220337,1.1112646
4692,mulan,7667,371093.6768,2384839.815,7.6861167,0.55695945,50.575397,2.0128794,0.5934441,3732.1018,665.21814,,1.326707
4693,mulan,7668,371023.562,2384899.532,9.075055,0.5952658,54.14656,2.4151485,0.71643406,4039.3042,718.0382,,1.3967557
4694,mulan,7670,371553.4122,2385663.27,8.63508,0.59873086,54.7806,2.4827907,0.7350787,4199.225,755.5469,,1.3911561
4695,mulan,7672,371606.0379,2385694.226,7.6732497,0.586783,53.477863,2.2614555,0.7019688,,721.3017,,1.3561889
4696,mulan,7673,371619.611,2385661.127,8.249505,0.5900763,53.56669,2.2905028,0.71395695,4124.736,705.8541,,1.3738486
4697,mulan,7675,371645.5667,2385585.165,9.420132,0.6087444,55.76226,2.5434575,0.7092994,,737.1,165.51205,1.4168082
4698,mulan,7676,371613.1645,2384884.767,6.50416,0.53173983,49.258053,1.8569038,0.67093736,3821.8289,677.73883,,1.265221
4699,mulan,7678,371590.3838,2384857.7,7.921305,0.5620742,52.892326,2.1650822,0.6887902,4049.601,725.78546,,1.3378917
4700,mulan,7679,371565.0631,2384850.319,7.168174,0.5484375,50.75241,1.9775087,0.6166501,,699.09625,,1.3035847
4701,mulan,7680,371534.9535,2384833.848,6.9778533,0.5666475,51.276844,2.1694615,0.626598,,735.0017,,1.3159535
4702,mulan,7681,371529.1988,2384817.973,7.513612,0.56937075,52.401142,2.2737677,0.6271327,,751.323,,1.3344527
4703,mulan,7682,371493.4634,2384783.561,6.691606,0.51497626,48.041504,1.9471891,0.63643014,,721.2927,,1.2549525
4704,mulan,7683,371521.4432,2384794.673,6.8327465,0.5358132,49.66955,2.0656435,0.7143943,3831.2979,729.5795,,1.2804749
4705,mulan,7686,372278.7159,2383387.868,11.877922,0.6473343,59.477596,2.834525,0.76041055,4523.079,731.84937,,1.4920298
4706,mulan,7687,372291.9451,2383382.576,13.36338,0.65469134,61.464317,2.980808,0.8198839,4665.315,767.49866,,1.5154483
4707,mulan,7688,372288.9024,2383365.51,12.199475,0.6473507,60.17025,2.917588,0.8323767,4571.648,742.0244,,1.4958296
4708,mulan,7689,372321.3139,2383354.265,14.409471,0.68556535,64.723946,3.5150259,0.84665155,5153.444,813.41974,,1.555775
4709,mulan,7690,372351.7675,2383335.864,12.972152,0.6660706,63.655968,3.3680623,0.90214705,5062.2563,845.42053,,1.5229287
4710,mulan,7691,372357.6413,2383248.128,12.097939,0.66012377,60.40275,3.269511,0.90236527,,756.9977,,1.507428
4711,mulan,7692,372381.6126,2383235.375,12.262627,0.6718885,61.542126,3.327387,0.90306234,4846.6895,794.93536,,1.5210887
4712,mulan,7694,372411.6362,2383177.305,11.110854,0.65525544,60.456696,3.022954,0.7821186,4724.5044,783.877,,1.4901143
4713,mulan,7695,373882.2081,2381753.006,6.973129,0.5300063,48.284344,2.108423,0.62688667,3549.964,690.6909,,1.2791637
4714,mulan,7696,373877.3398,2381745.333,8.121272,0.5799652,52.882732,2.504604,0.701618,4013.1519,721.5519,,1.3606975
4715,mulan,7697,374117.0078,2381618.328,3.169091,0.40962395,35.233307,0.7910959,0.3867027,,465.7175,,0.92990303
4716,mulan,7698,374164.3528,2381583.971,8.62749,0.5624098,55.07785,2.0049465,0.58260846,,734.7782,,1.3546714
4717,mulan,7699,374164.0221,2381598.193,7.048658,0.53517264,52.04996,1.648585,0.58694404,,686.73267,141.30672,1.286684
4718,mulan,7700,374180.4263,2381607.784,5.2070365,0.48056945,45.904613,1.2525926,0.5163964,,600.9492,,1.1583545
4719,mulan,7701,374145.8981,2381613.406,4.9950123,0.4525018,46.207268,1.0794702,0.57735026,3931.0132,602.8,,1.1188911
4720,mulan,7702,374361.4969,2381439.293,3.8207045,0.44035405,39.325306,1.1603163,0.43848494,3531.4465,573.6652,58.071796,1.0254769
4721,mulan,7703,374373.5355,2381437.792,3.670886,0.40862173,38.050457,1.1088296,0.40154836,3448.247,566.31946,91.49031,0.98043746
4722,mulan,7704,374573.4828,2381302.936,8.389452,0.61499417,53.544586,2.4310346,0.64164543,,671.05585,,1.4019892
4723,mulan,7705,374558.4016,2381276.504,7.0057473,0.56348866,48.49549,2.1547503,0.6861562,3616.363,625.26794,66.09201,1.3136681
4724,mulan,7707,374611.8343,2381307.282,7.9294353,0.5681818,51.64481,2.1782086,0.6439893,,672.45483,496.6998,1.3442035
4725,mulan,7708,374594.1336,2381310.536,8.543478,0.57767963,52.371765,2.225285,0.6632972,3840.1548,666.4608,,1.3681124
4726,mulan,7709,374627.5982,2381305.377,7.1109056,0.5515225,49.90793,2.0530577,0.56059444,3804,669.192,,1.3049409
4727,mulan,7710,372330.8178,2383373.416,14.026455,0.68477917,65.334694,3.546371,0.9559403,5212.51,833.0271,,1.5516806
4728,mulan,7711,372327.9603,2383397.652,13.796345,0.7017713,65.104065,3.638229,0.9330828,,781.9173,,1.5666028
4729,mulan,7712,372352.302,2383403.049,14.600567,0.6928888,64.69551,3.524064,0.92597127,5126.1406,777.5894,,1.5646883
4730,mulan,7714,371310.1652,2385724.903,5.5718517,0.48950496,46.334038,1.4647013,0.5451072,3703.8958,640.4452,,1.1851767
4731,mulan,7715,371315.6818,2385730.896,6.7597175,0.512253,49.19109,1.6021069,0.6413585,3758.161,655.1438,,1.2545116
4732,mulan,7716,371317.1502,2385737.841,5.212707,0.4548959,45.47682,1.2241867,0.60859394,3719.2346,629.36505,,1.1329751
4733,mulan,7717,371319.1346,2385721.45,7.346008,0.5443645,50.379524,1.8157895,0.65233654,3821.3694,662.3654,,1.304729
4734,mulan,7718,371326.6356,2385708.829,7.6927834,0.5633773,49.991737,1.9788867,0.66428894,3644.4124,659.2094,,1.3333014
4735,mulan,7719,371331.6362,2385731.808,6.8731885,0.52064127,49.177692,1.6622074,0.63825566,3713.295,647.8125,,1.2666146
4736,mulan,7721,371269.5931,2385617.332,9.140969,0.5894293,54.47087,2.289179,0.67755634,,708.6676,133.37576,1.3922095
4737,mulan,7722,371261.7349,2385618.443,8.250501,0.57739466,53.25197,2.1940162,0.6464008,4043.242,711.0665,,1.3611901
4738,mulan,7724,371275.7446,2385643.39,8.227459,0.5847642,52.559895,2.5323193,0.70073575,,739.83044,,1.3680198
4739,mulan,7725,371226.6445,2385622.915,5.10567,0.5610717,46.28585,1.9201077,0.6118552,,639.6165,,1.2335074
4740,mulan,7726,371301.2457,2385444.909,8.862366,0.5911197,53.986996,2.283286,0.71956086,4046.4917,687.0772,,1.3883286
4741,mulan,7727,371169.0993,2385403.914,11.41519,0.63162655,58.747456,2.777996,0.771199,,723.6096,,1.4705336
4742,mulan,7730,371201.0775,2385041.55,9.368303,0.6068147,55.007584,2.7088609,0.7129145,,750.8707,,1.4139191
4743,mulan,7731,371211.2706,2385024.875,8.444445,0.581749,52.404312,2.4430623,0.68127924,3915.9453,724.03394,,1.3699844
4744,mulan,7734,371108.574,2385304.903,9.368889,0.6137799,55.132534,2.582755,0.7455405,,696.5389,,1.4208952
4745,mulan,7735,371102.1211,2385392.937,10.223502,0.63184994,57.355694,2.7112887,0.7731893,4358.6567,722.2243,,1.4536525
4746,mulan,7738,371027.0693,2385702.058,9.443497,0.6087904,56.582977,2.547818,0.7312732,4399.4624,752.53827,,1.4172837
4747,mulan,7739,371028.723,2385723.353,9.5625,0.6159127,57.72153,2.4848762,0.7405216,,734.5741,,1.4265636
4748,mulan,7741,370916.2199,2385736.425,9.710526,0.6172389,56.835728,2.4446564,0.7069919,,728.60645,,1.4305067
4749,mulan,7742,370906.1393,2385724.916,8.897917,0.6086629,54.99982,2.5081809,0.6811555,4219.172,728.80194,,1.4066001
4750,mulan,7744,370823.919,2386202.092,5.821849,0.51068467,45.03198,1.6960784,0.5173219,3401.7764,622.93915,,1.217509
4751,mulan,7746,370960.5693,2385496.292,8.8412695,0.60982656,56.114628,2.6564815,0.8645299,,756.5115,,1.4066008
4752,mulan,7747,370964.1798,2385482.481,8.478873,0.6053333,54.154682,2.5588803,0.765602,,717.58636,,1.3943378
4753,mulan,7748,370930.3528,2385460.439,8.841366,0.6280274,55.78002,2.8548708,0.76251286,4376.477,753.9558,,1.4248035
4754,mulan,7749,370878.1627,2385450.51,9.580299,0.6263177,57.004864,2.716926,0.7650467,,744.48895,,1.4372871
4755,mulan,7751,370848.2324,2385409.306,9.551502,0.63189733,56.830074,2.7908366,0.76505464,,736.528,133.61877,1.4423509
4756,mulan,7752,370897.6963,2385396.924,8.705882,0.58047295,53.964523,2.1881819,0.66805166,,700.48474,242.74486,1.3744123
4757,mulan,7753,370934.2331,2385350.935,9.345733,0.6056391,55.46793,2.402288,0.7332882,4219.6133,715.1628,,1.4123226
4758,mulan,7755,371230.2595,2385362.762,8.997778,0.5782499,53.656685,2.2966728,0.6787852,3964.3398,714.65344,,1.3782054
4759,mulan,7756,371241.7953,2385341.569,9.40281,0.5954699,53.83481,2.3310413,0.71149546,,676.1351,,1.4032142
4760,mulan,7758,371345.3358,2385562.861,10.585714,0.6094118,57.71487,2.6802595,0.70656216,4381.6445,759.7988,,1.4367853
4761,mulan,7759,371317.6485,2385566.373,10.8209305,0.6372273,59.23263,2.869059,0.753855,4595.6016,787.10675,,1.4680359
4762,mulan,7760,370937.0016,2385443.505,9.850447,0.6129386,56.86963,2.509915,0.80206597,4330.6733,714.368,,1.4286144
4763,mulan,7761,370938.1922,2385434.641,9.850447,0.6129386,56.86963,2.509915,0.80206597,4330.6733,714.368,,1.4286144
4764,mulan,7762,370927.3443,2385437.419,9.62582,0.6113553,56.56884,2.524034,0.7831698,,720.87006,,1.4231346
4765,mulan,7763,370910.9401,2385427.828,9.596154,0.6248191,57.12852,2.6730955,0.7363935,,757.64526,,1.4360714
4766,mulan,7764,370894.8137,2385555.847,7.578067,0.58115184,52.09484,2.2185185,0.65397954,4002.9866,685.6789,,1.3479991
4767,mulan,7765,371116.5517,2385415.005,10.182693,0.6045455,56.007156,2.5210729,0.7188106,,722.9511,120.83074,1.4256977
4768,mulan,7766,371109.6593,2385400.025,9.853603,0.6230755,56.627132,2.609252,0.79447865,4350.475,715.6887,,1.4388049
4769,mulan,7768,371121.3274,2385360.456,9.760348,0.6205462,57.215614,2.6301239,0.75415057,,746.348,,1.4346787
4770,mulan,7770,371276.7744,2385548.396,10.67426,0.6327526,59.32467,2.7732449,0.76003945,4671.392,770.4163,,1.4614356
4771,mulan,7771,371301.3754,2385533.108,11.450603,0.6341128,60.33512,2.9210527,0.80089855,4731.7573,796.8316,,1.473478
4772,mulan,7772,371292.8082,2385555.421,11.116114,0.638205,59.701916,2.908301,0.762191,,795.40656,,1.4731356
4773,mulan,7773,370882.0374,2385830.479,9.214286,0.59227556,53.543983,2.4892578,0.76116586,,716.3427,,1.3964714
4774,mulan,7774,370874.2189,2385820.914,9.018604,0.58124363,52.53266,2.3281403,0.73399395,,705.44617,,1.381615
4775,mulan,7775,370920.7063,2385779.864,9.256638,0.59969413,54.811275,2.3677173,0.6329649,4117.685,685.6784,,1.4046985
4776,mulan,7776,370921.1984,2385757.739,9.077419,0.6015936,54.86867,2.402857,0.67210406,4157.1396,710.72296,,1.4031302
4777,mulan,7777,372520.1585,2383134.701,6.5139117,0.5977519,49.72186,2.3453095,0.5745042,,674.79407,,1.331579
4778,mulan,7778,372520.7346,2383143.257,6.5139117,0.5977519,49.72186,2.3453095,0.5745042,,674.79407,,1.331579
4779,mulan,7779,375162.0607,2381594.413,8.047468,0.62310517,58.90174,2.866215,0.73769563,,896.2426,,1.4020488
4780,mulan,7783,371326.4109,2385738.723,5.90779,0.46356833,46.831898,1.3164464,0.6332164,,639.80304,,1.1740402
4781,mulan,7784,371332.4633,2385730.091,6.8974357,0.52778906,49.036163,1.7190722,0.6317277,3677.493,634.7194,,1.2745423
4782,mulan,7788,371734.9393,2385710.377,4.4122496,0.3340456,42.737167,0.65935826,0.5508949,3670.5774,634.50104,,0.9645135
4783,mulan,7789,371743.2737,2385714.782,3.150613,0.25804195,35.672962,0.4877474,0.48582545,3568,621.88184,143.40662,0.7761854
4784,mulan,7794,370888.6989,2385522.758,9.026031,0.6062536,54.423534,2.3460784,0.7375536,,664.5302,,1.4067729
4785,mulan,7795,370888.7518,2385520.482,9.026031,0.6062536,54.423534,2.3460784,0.7375536,,664.5302,,1.4067729
4786,mulan,7797,370882.0495,2385602.821,8.058824,0.59518725,52.96409,2.2857144,0.6930805,,675.39746,,1.374408
4787,mulan,7798,370884.6292,2385602.788,8.403326,0.5857199,52.949112,2.191288,0.6271687,,666.9315,123.974686,1.3730292
4788,mulan,7799,370892.5005,2385610.295,7.94501,0.5613368,51.454483,2.160584,0.65866345,,680.2454,,1.3377484
4789,mulan,7800,370892.5005,2385612.71,7.94501,0.5613368,51.454483,2.160584,0.65866345,,680.2454,,1.3377484
4790,mulan,7801,370888.19,2385708.89,8.978308,0.59529775,54.229153,2.5114286,0.6715905,4056.8909,720.8988,,1.394863
4791,mulan,7802,370888.3223,2385710.709,8.978308,0.59529775,54.229153,2.5114286,0.6715905,4056.8909,720.8988,,1.394863
4792,mulan,7803,370890.1083,2385710.676,8.978308,0.59529775,54.229153,2.5114286,0.6715905,4056.8909,720.8988,,1.394863
4793,mulan,7804,370892.5887,2385710.411,8.75974,0.5876815,53.388664,2.44529,0.6560725,3961.0693,711.9147,,1.3827579
4794,mulan,7806,370900.6916,2385712.528,8.75974,0.5876815,53.388664,2.44529,0.6560725,3961.0693,711.9147,,1.3827579
4795,mulan,7807,370900.3609,2385714.744,8.706383,0.5956327,53.62543,2.5535197,0.68289906,,723.2256,,1.3895828
4796,mulan,7808,370900.3278,2385716.464,8.706383,0.5956327,53.62543,2.5535197,0.68289906,,723.2256,,1.3895828
4797,mulan,7809,370902.5768,2385716.662,8.206,0.5903101,53.10602,2.4446547,0.6715308,4031.8184,725.66583,,1.3730605
4798,mulan,7811,370880.2608,2385668.491,7.7479672,0.5856905,50.60599,2.1626506,0.6361275,,639.79785,,1.357066
4799,mulan,7812,370882.609,2385668.524,7.6031747,0.5708137,50.5404,2.0601718,0.596795,3795.9453,642.14496,73.94194,1.3383414
4800,mulan,7813,370880.36,2385666.739,7.7479672,0.5856905,50.60599,2.1626506,0.6361275,,639.79785,,1.357066
4801,mulan,7814,370878.5741,2385666.54,7.7479672,0.5856905,50.60599,2.1626506,0.6361275,,639.79785,,1.357066
4802,mulan,7815,371124.4937,2385700.436,4.514056,0.49966645,40.90095,1.6977777,0.5407622,,628.8391,,1.136957
4803,mulan,7817,371122.5411,2385648.745,4.5611324,0.5029686,42.093693,1.5418088,0.48967806,3456.1697,617.10535,,1.1433296
