,CLASS_NAME,num,x,y,HH,HV,HH-HV,HH+HV,HH/HV
4289,mulan,2119,374223.8562,2381622.567,-14.320906,-26.187695,11.866789,-20.2543,0.5468563
4290,mulan,2120,374207.3562,2381621.067,-15.641972,-25.486027,9.844055,-20.564,0.61374694
4291,mulan,2124,374174.3562,2381615.067,-15.597362,-20.937645,5.3402834,-18.267504,0.74494344
4292,mulan,2125,374133.8562,2381614.567,-15.808659,-26.362926,10.554268,-21.085793,0.5996549
4293,mulan,2128,374091.3562,2381612.567,-16.185598,-23.441023,7.2554245,-19.81331,0.6904817
4294,mulan,2129,374104.3562,2381612.067,-16.432285,-23.521889,7.0896034,-19.977087,0.69859546
4295,mulan,2131,374075.3562,2381609.067,-15.858664,-25.421398,9.562735,-20.64003,0.6238313
4296,mulan,2135,374151.3562,2381602.067,-12.087945,-23.533522,11.445577,-17.810734,0.5136479
4297,mulan,2138,374112.3562,2381600.567,-15.342012,-21.628628,6.2866154,-18.485321,0.70933825
4298,mulan,2139,374133.8562,2381599.567,-13.826073,-23.323713,9.497641,-18.574894,0.59279037
4299,mulan,2143,374069.3562,2381590.567,-12.2821245,-21.338526,9.056401,-16.810326,0.5755845
4300,mulan,2147,374110.8562,2381584.567,-15.054962,-20.770771,5.715809,-17.912867,0.7248148
4301,mulan,2151,374065.8562,2381577.567,-12.827472,-20.367048,7.5395765,-16.59726,0.629815
4302,mulan,2155,374164.8562,2381571.567,-17.66633,-21.569984,3.903654,-19.618156,0.8190238
4303,mulan,2176,374311.3562,2381516.067,-18.35436,-22.503736,4.149376,-20.429049,0.8156139
4304,mulan,2179,374299.8562,2381508.567,-14.602077,-22.323727,7.72165,-18.462902,0.65410566
4305,mulan,2218,374351.3562,2381446.593,-20.35936,-28.43744,8.078081,-24.3984,0.715935
4306,mulan,2221,374408.3562,2381444.567,-14.720006,-23.856499,9.136493,-19.288252,0.6170229
4307,mulan,2222,374429.3522,2381442.476,-15.418184,-24.89746,9.479277,-20.157822,0.61926734
4308,mulan,2223,374331.8562,2381443.067,-17.322866,-24.39145,7.0685844,-20.857159,0.7102024
4309,mulan,2226,374388.3562,2381440.067,-15.67279,-23.622375,7.949586,-19.647583,0.66347224
4310,mulan,2229,374451.8058,2381440.697,-17.777617,-27.124397,9.346781,-22.451008,0.6554106
4311,mulan,2236,374357.3562,2381433.567,-17.242477,-24.620272,7.3777943,-20.931374,0.7003366
4312,mulan,2237,374377.3562,2381433.067,-14.076701,-23.37639,9.299689,-18.726545,0.602176
4313,mulan,2243,374532.8562,2381422.567,-14.505995,-24.198174,9.692179,-19.352085,0.5994665
4314,mulan,2246,374435.5946,2381418.932,-11.403726,-22.057318,10.653592,-16.730522,0.5170042
4315,mulan,2249,374527.8562,2381414.067,-14.567115,-23.58482,9.017705,-19.075968,0.61764795
4316,mulan,2251,374519.3562,2381413.567,-14.373039,-23.828133,9.455093,-19.100586,0.6031962
4317,mulan,2260,374437.4912,2381409.091,-11.678897,-22.65658,10.977683,-17.167738,0.51547486
4318,mulan,2265,374516.3562,2381408.067,-15.172618,-22.26278,7.0901613,-18.7177,0.681524
4319,mulan,2266,374531.8562,2381407.567,-14.1573105,-23.257378,9.100067,-18.707344,0.6087234
4320,mulan,2279,374641.8562,2381404.067,-15.375479,-22.350437,6.9749584,-18.862957,0.6879274
4321,mulan,2281,374632.3562,2381403.567,-14.904137,-22.83018,7.9260426,-18.867157,0.6528261
4322,mulan,2287,374623.3562,2381400.067,-15.089889,-24.257423,9.167535,-19.673656,0.622073
4323,mulan,2292,374437.5624,2381400.909,-10.817638,-22.648016,11.830378,-16.732826,0.47764176
4324,mulan,2296,374345.3562,2381397.067,-12.104619,-19.094885,6.990266,-15.599752,0.6339195
4325,mulan,2300,374641.2503,2381394.745,-14.404049,-22.193438,7.7893887,-18.298744,0.6490229
4326,mulan,2307,374630.8562,2381393.567,-15.22762,-22.60046,7.37284,-18.91404,0.6737748
4327,mulan,2309,374317.8562,2381393.067,-15.169588,-17.7206,2.551012,-16.445095,0.85604256
4328,mulan,2310,374466.8562,2381393.067,-12.298838,-18.277435,5.9785976,-15.2881365,0.67289734
4329,mulan,2312,374389.8562,2381391.567,-10.869997,-18.409756,7.5397587,-14.639876,0.59044766
4330,mulan,2313,374621.4566,2381392.89,-15.676944,-23.226414,7.54947,-19.45168,0.67496186
4331,mulan,2315,374331.8562,2381390.567,-13.666794,-17.671606,4.0048122,-15.6692,0.77337587
4332,mulan,2316,374378.8562,2381390.567,-10.114143,-18.065094,7.9509506,-14.089619,0.55987215
4333,mulan,2318,374402.8562,2381390.067,-11.26897,-19.923435,8.654466,-15.596203,0.5656138
4334,mulan,2321,374473.3562,2381388.067,-11.458988,-19.50296,8.043972,-15.480974,0.58755124
4335,mulan,2322,374637.8562,2381388.067,-14.135641,-20.691921,6.55628,-17.41378,0.68314785
4336,mulan,2326,374342.3562,2381386.067,-13.623371,-21.437153,7.8137817,-17.530262,0.6355028
4337,mulan,2333,374380.8562,2381381.567,-9.811901,-18.634638,8.822737,-14.223269,0.526541
4338,mulan,2334,374389.8562,2381381.567,-10.584902,-18.861858,8.276957,-14.72338,0.56118023
4339,mulan,2342,374400.3562,2381380.067,-11.183626,-20.067032,8.883406,-15.625329,0.55731344
4340,mulan,2344,374429.3562,2381379.567,-9.883804,-19.45859,9.574785,-14.671197,0.5079404
4341,mulan,2346,374566.3562,2381379.067,-11.388452,-18.735382,7.3469305,-15.061916,0.607858
4342,mulan,2349,374410.3562,2381378.067,-11.250441,-19.638638,8.388197,-15.444539,0.57287276
4343,mulan,2353,374349.3562,2381376.067,-14.2089615,-22.124643,7.915682,-18.166801,0.6422233
4344,mulan,2354,374319.8562,2381375.567,-14.534797,-21.251286,6.716489,-17.893042,0.68394905
4345,mulan,2359,374387.3562,2381372.567,-11.188091,-20.262001,9.07391,-15.725046,0.5521711
4346,mulan,2394,374300.8562,2381346.567,-14.456711,-20.602102,6.1453915,-17.529408,0.70171046
4347,mulan,2396,374339.8562,2381345.067,-13.202189,-19.81878,6.6165915,-16.510485,0.6661454
4348,mulan,2397,374321.3562,2381344.567,-16.32212,-21.32002,4.9979,-18.821072,0.76557714
4349,mulan,2398,374392.8562,2381344.567,-10.747993,-20.681545,9.933552,-15.714769,0.51969004
4350,mulan,2402,374359.3562,2381343.567,-10.834404,-19.847511,9.013107,-15.340958,0.5458822
4351,mulan,2404,374375.6391,2381342.726,-11.375065,-20.81904,9.443975,-16.097054,0.54637796
4352,mulan,2409,374330.3562,2381337.567,-14.203682,-19.249308,5.0456257,-16.726494,0.7378802
4353,mulan,2410,374348.3562,2381337.567,-12.188733,-19.205172,7.0164385,-15.696953,0.6346589
4354,mulan,2411,374599.0546,2381338.679,-12.275222,-17.906717,5.6314955,-15.090969,0.6855093
4355,mulan,2413,374401.3562,2381337.067,-10.520973,-19.975355,9.454382,-15.248164,0.5266977
4356,mulan,2416,374387.3907,2381332.927,-10.801722,-21.2014,10.399679,-16.00156,0.5094815
4357,mulan,5076,371431.6489,2385724.452,-12.866091,-19.424694,6.5586033,-16.145393,0.66235745
4358,mulan,5079,371402.8754,2385727.151,-17.379005,-20.081593,2.7025871,-18.730299,0.8654197
4359,mulan,7213,371451.8452,2384826.67,-12.784232,-20.66223,7.8779974,-16.72323,0.6187247
4360,mulan,7214,371419.4998,2384789.166,-15.279489,-22.884346,7.6048574,-19.081917,0.667683
4361,mulan,7217,371168.2076,2385473.466,-17.793905,-21.910177,4.116272,-19.852041,0.8121297
4362,mulan,7218,371173.6844,2385465.29,-17.458672,-22.029282,4.57061,-19.743977,0.7925211
4363,mulan,7219,371165.866,2385456.837,-17.095266,-22.651545,5.556278,-19.873405,0.75470644
4364,mulan,7220,371158.074,2385461.964,-17.906883,-24.490664,6.5837803,-21.198772,0.73117185
4365,mulan,7221,371135.5844,2385436.961,-15.528184,-22.539616,7.0114317,-19.0339,0.68892854
4366,mulan,7224,371090.3405,2385522.289,-15.304713,-20.35526,5.0505476,-17.829987,0.75188
4367,mulan,7226,371070.8275,2385568.922,-14.088631,-23.122358,9.033728,-18.605495,0.6093077
4368,mulan,7227,371062.4931,2385601.731,-13.800425,-20.93434,7.133915,-17.367382,0.6592243
4369,mulan,7228,371084.9166,2385631.364,-14.653143,-21.23793,6.5847874,-17.945538,0.68995154
4370,mulan,7229,371073.7776,2385652.412,-13.480258,-19.462114,5.9818563,-16.471186,0.69264096
4371,mulan,7230,370996.2148,2385678.359,-18.208649,-20.618937,2.4102879,-19.413792,0.8831032
4372,mulan,7232,370984.3482,2385680.978,-17.349957,-18.651993,1.3020363,-18.000975,0.9301932
4373,mulan,7233,370986.7956,2385665.288,-16.406385,-22.863478,6.4570923,-19.634932,0.7175805
4374,mulan,7235,371046.4196,2385738.79,-16.191198,-21.769316,5.5781174,-18.980257,0.7437624
4375,mulan,7236,371050.2693,2385661.973,-16.057741,-21.712093,5.654352,-18.884918,0.7395759
4376,mulan,7237,371064.4113,2385646.548,-15.787725,-21.200254,5.412529,-18.49399,0.74469507
4377,mulan,7238,371052.6506,2385629.165,-14.640997,-21.649946,7.0089493,-18.145472,0.6762602
4378,mulan,7240,370894.6305,2385406.875,-16.480862,-22.6034,6.1225376,-19.54213,0.729132
4379,mulan,7241,370861.1871,2385388.989,-14.813654,-20.928625,6.114971,-17.87114,0.70781785
4380,mulan,7242,370936.2936,2385367.39,-14.667515,-19.661903,4.9943886,-17.16471,0.7459865
4381,mulan,7244,370948.3216,2385295.73,-15.050457,-23.277006,8.226549,-19.16373,0.64658046
4382,mulan,7245,370930.5416,2385287.078,-13.733854,-22.296797,8.5629425,-18.015326,0.61595637
4383,mulan,7246,370933.7166,2385255.328,-14.119685,-22.101362,7.981677,-18.110523,0.6388604
4384,mulan,7247,370940.2253,2385262.234,-13.952453,-20.518553,6.5661,-17.235502,0.679992
4385,mulan,7248,370935.2247,2385247.47,-14.84769,-22.301035,7.4533453,-18.574362,0.6657848
4386,mulan,7249,370915.6984,2385235.722,-15.558369,-20.975159,5.41679,-18.266764,0.74175215
4387,mulan,7250,370904.3478,2385259.376,-15.269143,-22.105944,6.8368006,-18.687544,0.6907257
4388,mulan,7251,370879.9796,2385240.405,-16.87356,-22.417612,5.544052,-19.645586,0.7526921
4389,mulan,7252,370876.249,2385231.119,-17.249336,-23.34483,6.0954933,-20.297083,0.7388932
4390,mulan,7253,370864.8189,2385234.929,-15.564193,-21.783112,6.218919,-18.673653,0.71450734
4391,mulan,7254,370931.8116,2385237.151,-13.852175,-23.104858,9.252684,-18.478516,0.59953517
4392,mulan,7257,370942.8447,2385251.994,-14.836337,-21.121603,6.285266,-17.97897,0.70242476
4393,mulan,7258,370930.9385,2385264.218,-13.181005,-20.738792,7.557788,-16.959898,0.63557243
4394,mulan,7259,370955.7829,2385207.624,-14.652045,-20.627966,5.9759207,-17.640005,0.7103
4395,mulan,7260,370931.8116,2385215.958,-13.096551,-20.707699,7.611148,-16.902124,0.6324484
4396,mulan,7263,371118.3741,2385340.714,-14.47848,-19.751453,5.272973,-17.114967,0.73303366
4397,mulan,7265,371151.3148,2385364.262,-14.362735,-22.913908,8.551173,-18.63832,0.626813
4398,mulan,7266,371142.6496,2385316.769,-12.585523,-22.315855,9.730332,-17.45069,0.56397223
4399,mulan,7267,371144.3694,2385283.63,-14.645995,-22.68275,8.036756,-18.664373,0.64568865
4400,mulan,7268,371146.42,2385275.295,-13.844767,-21.094452,7.2496853,-17.469608,0.65632266
4401,mulan,7269,371171.2247,2385262.926,-16.135696,-22.80584,6.670143,-19.470768,0.7075248
4402,mulan,7271,371172.1904,2385232.367,-15.084119,-20.673433,5.5893145,-17.878777,0.7296378
4403,mulan,7272,371165.47,2385223.371,-16.029123,-21.289213,5.26009,-18.659168,0.7529223
4404,mulan,7273,371179.444,2385181.679,-12.331358,-20.887972,8.556614,-16.609665,0.5903569
4405,mulan,7274,371195.3587,2385190.569,-13.623625,-20.382019,6.7583942,-17.002823,0.6684139
4406,mulan,7275,371196.0731,2385178.226,-13.62159,-19.67177,6.0501804,-16.646679,0.6924435
4407,mulan,7276,371225.8785,2385208.309,-17.588512,-18.534544,0.9460316,-18.061527,0.94895846
4408,mulan,7279,371448.1966,2385352.707,-14.074766,-19.528759,5.453993,-16.801762,0.72071993
4409,mulan,7280,371421.8044,2385355.089,-15.946915,-19.775642,3.8287277,-17.861279,0.8063917
4410,mulan,7281,371427.3606,2385341.661,-15.060258,-21.418577,6.3583193,-18.239418,0.70313996
4411,mulan,7282,371446.0799,2385321.09,-14.53905,-20.74931,6.2102594,-17.64418,0.7007004
4412,mulan,7283,371456.6633,2385314.938,-14.593861,-19.303799,4.709938,-16.94883,0.75600976
4413,mulan,7286,371472.7368,2385276.11,-13.95381,-20.868876,6.915066,-17.411343,0.66864216
4414,mulan,7287,371418.6955,2385267.379,-13.763596,-20.327868,6.564272,-17.04573,0.67708015
4415,mulan,7288,371393.0309,2385299.195,-16.662624,-20.787443,4.124819,-18.725033,0.8015716
4416,mulan,7289,371385.6225,2385338.923,-16.35465,-20.21127,3.856619,-18.282959,0.80918473
4417,mulan,7290,371340.8119,2385222.79,-14.499447,-18.838066,4.338619,-16.668756,0.7696887
4418,mulan,7291,371333.2316,2385219.377,-14.942041,-17.6587,2.7166595,-16.300371,0.84615743
4419,mulan,7292,371315.0547,2385211.638,-13.40178,-19.334276,5.932496,-16.368029,0.6931617
4420,mulan,7293,371320.1347,2385203.899,-13.727601,-18.135532,4.4079313,-15.931566,0.756945
4421,mulan,7294,371313.6656,2385196.279,-14.257817,-19.34076,5.082942,-16.799288,0.7371901
4422,mulan,7295,371154.2616,2385238.021,-15.119557,-20.385475,5.265918,-17.752516,0.7416828
4423,mulan,7299,371135.6129,2385127.138,-13.37415,-18.79144,5.417289,-16.082794,0.71171504
4424,mulan,7300,371147.7837,2385123.328,-15.721373,-20.776295,5.054922,-18.248833,0.7566976
4425,mulan,7301,371131.7499,2385107.506,-12.914666,-22.036686,9.12202,-17.475676,0.586053
4426,mulan,7302,371129.3687,2385116.873,-11.859464,-21.203375,9.343911,-16.53142,0.5593196
4427,mulan,7303,371117.8857,2385116.079,-11.25461,-18.283321,7.0287113,-14.768966,0.615567
4428,mulan,7304,371113.8111,2385123.223,-11.148808,-17.655676,6.5068684,-14.402242,0.63145745
4429,mulan,7305,371111.2711,2385110.893,-12.074699,-17.842669,5.767969,-14.958684,0.6767317
4430,mulan,7306,371134.1312,2385093.96,-13.829026,-23.688118,9.859092,-18.758572,0.5837959
4431,mulan,7308,371159.5312,2385107.824,-16.218792,-22.367912,6.1491203,-19.293352,0.7250919
4432,mulan,7309,371169.7442,2385111.634,-14.519406,-19.73549,5.2160845,-17.127449,0.7357003
4433,mulan,7310,371172.3371,2385093.483,-14.202022,-19.912872,5.7108507,-17.057447,0.7132081
4434,mulan,7311,371166.3046,2385081.313,-15.265635,-21.034359,5.7687244,-18.149998,0.7257475
4435,mulan,7314,371147.7837,2385059.352,-13.957797,-22.171864,8.2140665,-18.06483,0.62952745
4436,mulan,7315,371160.3779,2385052.367,-13.003529,-21.825422,8.821894,-17.414474,0.59579736
4437,mulan,7316,371153.4458,2385041.043,-13.705071,-23.073881,9.36881,-18.389477,0.5939647
4438,mulan,7317,371116.1395,2385052.896,-14.672654,-22.733988,8.061334,-18.703321,0.64540607
4439,mulan,7318,371161.5774,2385143.245,-14.005567,-20.683126,6.67756,-17.344347,0.6771494
4440,mulan,7319,371236.4502,2385145.52,-13.318271,-18.265501,4.9472303,-15.791885,0.7291489
4441,mulan,7320,371236.6486,2385115.357,-14.587845,-21.324934,6.737089,-17.95639,0.6840746
4442,mulan,7321,371065.8421,2385193.295,-14.830588,-18.665682,3.8350935,-16.748135,0.7945377
4443,mulan,7323,371050.9196,2385178.372,-16.47211,-19.388145,2.9160347,-17.930128,0.84959704
4444,mulan,7324,371047.0302,2385147.654,-14.683822,-20.682856,5.999034,-17.683338,0.70995134
4445,mulan,7325,371001.5482,2385125.032,-12.865796,-21.539148,8.673352,-17.202473,0.5973215
4446,mulan,7326,371004.882,2385099.394,-12.382013,-19.116129,6.7341156,-15.749071,0.647726
4447,mulan,7327,371005.0407,2385064.866,-17.026272,-21.802557,4.776285,-19.414413,0.78093004
4448,mulan,7328,370995.9126,2385045.578,-16.210476,-23.758978,7.548502,-19.984726,0.68228847
4449,mulan,7329,370997.9763,2385030.814,-15.932958,-22.419916,6.4869585,-19.176437,0.7106609
4450,mulan,7330,370995.6745,2385015.574,-15.09293,-21.632994,6.540064,-18.36296,0.69768107
4451,mulan,7331,370974.9575,2385002.636,-14.142982,-22.270727,8.127746,-18.206854,0.63504803
4452,mulan,7332,370952.3356,2385014.225,-14.517896,-20.020405,5.502509,-17.26915,0.72515494
4453,mulan,7333,370962.0988,2385025.575,-16.768135,-21.62796,4.859825,-19.198048,0.77529895
4454,mulan,7334,370938.7625,2385025.178,-15.2853565,-22.038052,6.752695,-18.661705,0.69358927
4455,mulan,7335,370943.7631,2385037.561,-16.784153,-20.383265,3.5991116,-18.58371,0.8234281
4456,mulan,7337,370981.1488,2385119.476,-14.35384,-20.70803,6.354191,-17.530935,0.6931533
4457,mulan,7338,370977.815,2385134.875,-13.805651,-20.700014,6.8943634,-17.252832,0.6669392
4458,mulan,7339,370984.8001,2385157.417,-13.245309,-20.74956,7.5042505,-16.997435,0.63834167
4459,mulan,7341,371039.979,2385173.789,-14.803498,-20.735071,5.931573,-17.769285,0.71393526
4460,mulan,7342,371014.2482,2385180.932,-15.11061,-22.489008,7.378398,-18.799809,0.67191094
4461,mulan,7344,370964.2281,2385073.274,-15.546819,-21.534256,5.9874372,-18.540537,0.72195756
4462,mulan,7348,370931.4197,2385011.362,-13.059612,-21.621435,8.561823,-17.340523,0.60401225
4463,mulan,7350,370887.9574,2385035.187,-13.951445,-23.912525,9.961081,-18.931984,0.58343667
4464,mulan,7354,370896.5564,2385011.639,-16.04545,-22.112688,6.067238,-19.07907,0.7256219
4465,mulan,7355,370885.5761,2385008.464,-15.627785,-22.934261,7.3064766,-19.281023,0.6814165
4466,mulan,7356,370893.9767,2384993.515,-18.100418,-22.940418,4.84,-20.520418,0.7890187
4467,mulan,7358,370907.4043,2384983.792,-15.827323,-20.896011,5.0686884,-18.361668,0.75743276
4468,mulan,7359,370903.3033,2384966.396,-15.163873,-22.655373,7.4915,-18.909622,0.6693279
4469,mulan,7361,370892.2569,2384955.151,-15.602317,-25.14916,9.546844,-20.375738,0.6203912
4470,mulan,7362,370917.2601,2384908.91,-15.270906,-20.321747,5.0508404,-17.796326,0.7514564
4471,mulan,7363,370921.7844,2384927.881,-15.515596,-21.721739,6.2061424,-18.618668,0.7142889
4472,mulan,7364,370943.7714,2384928.357,-15.6753435,-23.901043,8.225699,-19.788193,0.6558435
4473,mulan,7365,370939.5645,2384939.152,-14.506679,-23.495453,8.988774,-19.001066,0.61742496
4474,mulan,7366,370923.2926,2384952.011,-13.533327,-21.797579,8.264252,-17.665453,0.6208638
4475,mulan,7367,370913.8469,2384959.393,-14.157111,-23.149498,8.992387,-18.653305,0.6115515
4476,mulan,7369,370950.3595,2384966.299,-15.20124,-22.988878,7.7876387,-19.095058,0.6612432
4477,mulan,7370,370959.567,2384958.044,-17.32588,-23.678673,6.3527927,-20.502277,0.7317082
4478,mulan,7371,370974.6483,2384957.567,-15.959232,-22.29963,6.340397,-19.12943,0.71567255
4479,mulan,7372,370976.3946,2384946.614,-15.961397,-21.449734,5.4883366,-18.705566,0.7441303
4480,mulan,7375,370957.9001,2385000.43,-13.966464,-21.512264,7.5458,-17.739365,0.6492326
4481,mulan,7377,371031.4809,2385005.51,-14.028898,-22.053886,8.024988,-18.041393,0.63611907
4482,mulan,7378,371031.5603,2384988.444,-13.826757,-22.566076,8.739319,-18.196417,0.6127232
4483,mulan,7379,371038.3072,2384977.332,-15.854216,-20.677242,4.8230267,-18.265728,0.7667471
4484,mulan,7382,371014.4788,2384947.534,-14.785486,-23.283289,8.497803,-19.034388,0.6350257
4485,mulan,7383,371000.0325,2384932.135,-15.408805,-21.969692,6.5608873,-18.689249,0.7013664
4486,mulan,7384,370980.1093,2384921.261,-14.907608,-20.992176,6.084568,-17.949892,0.71015066
4487,mulan,7386,371001.0644,2384896.179,-14.2496805,-21.124804,6.875123,-17.687243,0.6745474
4488,mulan,7387,371035.1163,2384912.927,-14.4934,-23.887587,9.394187,-19.190493,0.6067335
4489,mulan,7388,371059.0717,2384935.414,-13.119119,-20.847551,7.7284327,-16.983335,0.62928826
4490,mulan,7389,371057.3784,2384913.506,-16.351645,-21.314686,4.9630413,-18.833164,0.7671539
4491,mulan,7390,371072.8301,2384894.35,-14.7675905,-18.153107,3.3855162,-16.460348,0.81350213
4492,mulan,7391,370991.7616,2384881.65,-13.917888,-21.663418,7.74553,-17.790653,0.6424604
4493,mulan,7392,371021.1833,2384740.865,-12.423436,-17.924438,5.5010023,-15.173937,0.69310045
4494,mulan,7393,370992.6083,2384726.181,-13.630558,-21.43702,7.8064613,-17.533789,0.635842
4495,mulan,7394,370973.6905,2384698.532,-15.041373,-20.372692,5.331319,-17.707033,0.7383105
4496,mulan,7395,371004.9114,2384691.52,-14.867955,-23.021027,8.153071,-18.94449,0.64584243
4497,mulan,7396,371015.3625,2384721.418,-13.579374,-21.098965,7.5195904,-17.339169,0.6436038
4498,mulan,7398,370978.8499,2384673.238,-15.550488,-20.016544,4.466056,-17.783516,0.77688175
4499,mulan,7399,370964.5941,2384752.851,-14.790663,-19.48317,4.692507,-17.136917,0.75915074
4500,mulan,7400,370929.5632,2384756.872,-17.306984,-21.263157,3.956173,-19.28507,0.8139424
4501,mulan,7401,370929.1399,2384769.361,-14.706423,-21.159157,6.452734,-17.932789,0.6950382
4502,mulan,7402,371162.0531,2385019.957,-14.007345,-21.307808,7.3004627,-17.657578,0.6573809
4503,mulan,7403,371137.7378,2385029.747,-13.791983,-20.973658,7.181675,-17.38282,0.657586
4504,mulan,7404,371219.8823,2385304.817,-13.729088,-19.818005,6.088917,-16.773546,0.6927583
4505,mulan,7407,371010.0937,2385669.546,-17.437346,-23.693352,6.2560062,-20.56535,0.7359594
4506,mulan,7409,371014.1948,2385692.617,-15.1712885,-22.108091,6.936803,-18.63969,0.6862324
4507,mulan,7410,370992.1549,2385688.358,-16.97301,-19.989021,3.0160122,-18.481014,0.84911656
4508,mulan,7411,371007.7125,2385709.71,-13.948435,-20.790562,6.842127,-17.3695,0.67090225
4509,mulan,7412,371031.0488,2385733.998,-15.620699,-22.563208,6.9425087,-19.091953,0.6923084
4510,mulan,7413,371076.028,2385748.683,-15.153162,-21.63811,6.484947,-18.395636,0.70029974
4511,mulan,7414,371097.6816,2385720.584,-15.681981,-20.775562,5.093581,-18.228771,0.7548282
4512,mulan,7416,370937.8994,2385802.578,-14.9271755,-21.807156,6.87998,-18.367165,0.68450814
4513,mulan,7417,370936.7087,2385812.739,-15.027169,-22.711319,7.6841497,-18.869244,0.6616599
4514,mulan,7418,370906.2287,2385814.247,-12.703305,-21.708868,9.005563,-17.206087,0.58516663
4515,mulan,7420,370882.6543,2385843.933,-15.693769,-21.050934,5.3571644,-18.372353,0.74551415
4516,mulan,7421,370900.4343,2385868.857,-15.905894,-22.288479,6.3825846,-19.097187,0.7136375
4517,mulan,7422,370878.2357,2385878.673,-13.6707945,-23.465708,9.794913,-18.56825,0.58258605
4518,mulan,7423,370931.3134,2385723.827,-14.283094,-18.597725,4.3146305,-16.44041,0.7680022
4519,mulan,7424,370923.0452,2385718.469,-14.594155,-19.076445,4.4822893,-16.8353,0.7650354
4520,mulan,7425,370910.8082,2385713.773,-15.133586,-19.841917,4.708331,-17.487751,0.7627078
4521,mulan,7426,370885.5404,2385733.022,-14.60489,-20.58392,5.9790297,-17.594404,0.7095291
4522,mulan,7427,370869.4008,2385733.022,-13.935111,-18.074984,4.1398726,-16.005047,0.7709612
4523,mulan,7428,370887.7232,2385711.855,-14.601876,-21.41876,6.816884,-18.010319,0.681733
4524,mulan,7429,370881.704,2385699.882,-15.468594,-21.597382,6.128788,-18.532988,0.7162254
4525,mulan,7433,370930.3728,2385690.818,-16.059961,-20.544474,4.4845123,-18.302217,0.7817169
4526,mulan,7435,370937.801,2385736.313,-15.289779,-19.50943,4.219651,-17.399605,0.7837122
4527,mulan,7436,370942.3519,2385772.773,-15.476204,-21.16865,5.6924458,-18.322426,0.7310907
4528,mulan,7437,370960.3965,2385782.06,-12.271328,-22.578938,10.30761,-17.425133,0.54348564
4529,mulan,7438,371088.4101,2385684.604,-14.396634,-23.650517,9.253882,-19.023575,0.6087239
4530,mulan,7439,371100.5104,2385500.868,-14.420659,-20.357822,5.9371634,-17.38924,0.7083596
4531,mulan,7440,371219.5731,2385580.243,-14.13348,-20.889421,6.7559414,-17.511452,0.6765855
4532,mulan,7441,371211.08,2385585.958,-13.025982,-21.558157,8.532175,-17.292068,0.6042252
4533,mulan,7442,371258.5463,2385626.677,-15.273425,-19.730011,4.456586,-17.501719,0.77412146
4534,mulan,7444,371294.2872,2385488.829,-15.403081,-20.997555,5.594474,-18.200317,0.73356545
4535,mulan,7447,371248.8449,2385471.261,-12.933155,-20.291948,7.3587933,-16.612553,0.637354
4536,mulan,7448,371323.5634,2385419.826,-15.447995,-23.272348,7.824353,-19.360172,0.66379184
4537,mulan,7449,371337.6393,2385435.489,-17.782406,-20.914314,3.1319084,-19.34836,0.8502505
4538,mulan,7450,371379.3377,2385395.378,-14.5303955,-20.418308,5.8879128,-17.474352,0.71163565
4539,mulan,7451,371343.6718,2385378.868,-13.21348,-21.192492,7.9790115,-17.202986,0.6234982
4540,mulan,7452,371190.0103,2385230.304,-15.446163,-20.958698,5.512535,-18.20243,0.73698103
4541,mulan,7453,370913.8509,2385390.063,-12.41528,-21.14565,8.7303705,-16.780466,0.5871316
4542,mulan,7454,370914.5917,2385378.527,-13.025777,-21.477732,8.451955,-17.251755,0.6064782
4543,mulan,7455,370936.0759,2385422.659,-14.000743,-20.918936,6.918193,-17.459839,0.6692856
4544,mulan,7457,370905.8208,2385322.435,-15.411656,-22.07027,6.658614,-18.740963,0.6982994
4545,mulan,7458,370884.2307,2385259.464,-14.9838,-20.166756,5.1829557,-17.575277,0.7429951
4546,mulan,7459,370893.9674,2385245.706,-16.63603,-22.467215,5.8311844,-19.551622,0.7404581
4547,mulan,7460,370918.2033,2385273.222,-13.133826,-22.499653,9.365827,-17.81674,0.58373463
4548,mulan,7461,370878.5157,2385195.223,-15.145855,-21.797768,6.6519127,-18.471811,0.6948351
4549,mulan,7463,370864.7574,2385214.485,-14.231235,-21.483393,7.252158,-17.857313,0.6624296
4550,mulan,7465,370890.8983,2385183.581,-15.959529,-21.262205,5.302676,-18.610867,0.7506055
4551,mulan,7466,370935.3483,2385201.467,-13.878533,-21.14026,7.2617273,-17.509398,0.6564977
4552,mulan,7467,370981.2933,2385235.374,-15.805371,-23.72832,7.922948,-19.766846,0.6660974
4553,mulan,7468,370988.1461,2385090.139,-14.315119,-21.343575,7.0284557,-17.829346,0.67069924
4554,mulan,7470,370877.0186,2385092.453,-14.860794,-19.518547,4.657753,-17.18967,0.76136786
4555,mulan,7471,370854.7936,2385101.343,-15.0800705,-20.420704,5.3406334,-17.750387,0.73846966
4556,mulan,7472,370865.3505,2385120.552,-14.510159,-22.114754,7.604595,-18.312456,0.65613025
4557,mulan,7473,370850.8248,2385051.178,-14.426648,-19.722523,5.2958746,-17.074585,0.7314809
4558,mulan,7474,370862.4136,2385072.927,-16.62233,-21.220268,4.5979385,-18.921299,0.7833233
4559,mulan,7476,370956.4017,2385872.766,-16.138165,-23.344524,7.20636,-19.741344,0.6913041
4560,mulan,7478,371547.9389,2385619.211,-14.294349,-19.323687,5.029338,-16.809017,0.73973197
