,CLASS_NAME,num,x,y,RVI,DVI,GNDVI,EVI2,MTVI2,MCARI,NDVIRE,NDWI,CMRI,advanced1,advanced2,advanced5,advanced6,advanced7,advanced10,higher3,higher5,higher6,higher7,higher8,higher9,simple2,simple4,simple6,simple7
3139,luodi,3196,373594.226,2381827.267,5.0598087,0.1697,0.4989369,0.32340565,0.32002974,0.34937775,0.5719406,-0.4989369,1.1688933,51.959835,54.478996,170.15698,5.295946,2.519071,0.9836558,17.137932,0.000376357,2886.4954,0.000346289,2584.263,0.000535829,7.808527,0.2197026,-922.9783,56734.73
3140,luodi,3198,373610.4979,2381851.556,14.550819,0.4133,0.67408526,0.681114,0.7558415,1.5602894,0.7842999,-0.67408526,1.5454748,55.054016,86.69099,289.7861,4.375161,2.2402723,0.9190353,14.176471,0.000406126,2825.1494,0.000351424,2092.4182,0.003140721,5.802779,0.48814636,-3200.9485,160994.92
3141,luodi,3199,373617.4035,2381839.888,9.160655,0.2489,0.5961154,0.4600399,0.49593613,0.8487471,0.723857,-0.5961154,1.3992777,50.878117,99.453285,346.8547,4.807153,2.43197,0.9368323,11.5546875,0.000457929,2452.039,0.00042668,2115.8647,0.00262794,6.7177515,0.38228858,765.6201,181916.64
3142,luodi,3200,373615.5779,2381838.062,7.332487,0.24949999,0.593931,0.4508623,0.46160907,0.43020728,0.6083499,-0.593931,1.3539066,50.34626,90.37318,314.74478,4.991896,2.4523468,0.94933933,12.645757,0.000455644,2442.8855,0.000424548,2105.9092,0.001938837,7.0358567,0.3614425,1325.079,158512.95
3143,luodi,3201,373590.8922,2381813.694,3.909091,0.1568,0.41837764,0.29252422,0.29034087,0.27534285,0.4983713,-0.41837764,1.0109702,50.772854,49.280815,131.87119,5.2674203,2.6118553,0.99183583,18.251463,0.00038707,2787.6462,0.000373263,2664.2642,0.000451746,8.177115,0.16260004,-482.54718,33096.777
3144,luodi,3202,373600.8485,2381877.55,0.9777595,-0.002700001,0.000421383,-0.004787032,-0.007188389,-0.005380557,-0.027072743,-0.000421383,-0.010823935,60.049862,43.96704,144.66595,2.4153316,1.3058845,0.77808154,21.977098,0.000343765,3293.901,0.000257416,1965.403,0.009973343,2.8896427,0.7556191,-3931.1143,152012.55
3145,luodi,3203,374365.9364,2381391.34,3.0814576,0.1942,0.5147524,0.32122108,0.2600423,0.19311123,0.37235117,-0.5147524,1.0247314,40.297783,27.378084,127.49124,4.9705534,2.3844159,0.9894318,18.236364,0.000609537,1750.7091,0.000571882,1643.3739,0.000868645,7.9614844,0.24563563,224.38902,15875.249
3146,luodi,3204,374363.2905,2381379.632,1.7871199,0.088,0.31707314,0.1498515,0.102458395,0.06351377,0.19799137,-0.31707314,0.5994865,39.691135,31.562498,201.66916,4.979179,2.4627013,0.9907586,16.994047,0.000642075,1683.0654,0.000609733,1597.5471,0.000842477,8.128754,0.2248858,317.6354,19558.24
3147,luodi,3205,374367.8546,2381381.154,4.118196,0.20050001,0.5170439,0.35321185,0.3244954,0.4682418,0.55685735,-0.5170439,1.1262813,39.644043,30.412077,146.39987,4.972015,2.4665227,0.9912947,17.349112,0.000633304,1702.7338,0.000602249,1629.5883,0.000828138,8.115333,0.21546887,408.0363,18313.564
3148,luodi,3206,374520.4451,2381400.369,2.0549223,0.1018,0.3489796,0.17798448,0.1348959,0.17557305,0.35278335,-0.3489796,0.69429845,43.199448,55.92144,518.7059,5.068058,2.559354,0.9874546,14.359516,0.000571693,1994.5348,0.000535212,1868.0493,0.000760115,8.280607,0.20837502,-1092.2979,65342.12
3149,luodi,3208,374523.3555,2381396.4,2.5493896,0.13960001,0.38456902,0.2413655,0.20749155,0.16106373,0.3452035,-0.38456902,0.8210919,44.554016,49.715225,286.6436,5.1965833,2.5497532,0.98789155,15.042945,0.000529937,2112.457,0.000490081,1958.2886,0.000758948,8.245368,0.20494103,-986.4403,56992.12
3150,luodi,3210,374530.7639,2381396.863,2.1462524,0.1254,0.36750144,0.2093685,0.16242167,0.108172,0.26478493,-0.36750144,0.7318245,44.789474,49.69806,293.28387,5.2585864,2.5234916,0.98887837,14.202417,0.000517832,2164.3503,0.000485339,2038.0804,0.000729412,8.334713,0.19696048,-1018.8252,61313.785
3151,luodi,3212,374530.0363,2381394.218,1.362367,0.0545,0.21566299,0.08701288,0.042238474,0.028886074,0.101553194,-0.21566299,0.3690545,45.20637,45.537743,200.70024,5.2833953,2.5134916,0.98867863,14.8795185,0.000499957,2211.5813,0.000469516,2088.303,0.000703083,8.279714,0.19588245,-906.04333,53141.97
3152,luodi,3213,374563.7418,2381205.631,6.423445,0.22670001,0.53780067,0.4140428,0.4287942,0.63365334,0.6523908,-0.53780067,1.268384,48.955677,29.78197,74.35226,4.924625,2.508159,0.99200416,19.011906,0.000414489,2523.387,0.000393688,2384.5051,0.000516947,7.9889436,0.19434343,452.4157,15580.099
